date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,301,376,385,407,404,1
1/1/2022,5629,3652,3779,4808,6871,8784
1/10/2021,369,471,515,601,1085,8
1/10/2022,5669,3684,3809,4821,6886,9059
1/11/2021,384,491,536,635,1611,9
1/11/2022,5678,3690,3812,4823,6894,9081
1/12/2021,397,509,560,682,1899,9
1/12/2022,5686,3692,3817,4832,6898,9130
1/13/2021,409,534,606,740,2124,11
1/13/2022,5693,3692,3819,4837,6905,9152
1/14/2021,452,578,649,826,2511,14
1/14/2022,5706,3696,3822,4843,6906,9196
1/15/2021,478,605,688,873,2734,18
1/15/2022,5708,3696,3823,4843,6906,9204
1/16/2021,478,605,689,876,2748,18
1/16/2022,5709,3698,3824,4844,6907,9221
1/17/2021,478,605,690,876,2748,18
1/17/2022,5711,3699,3824,4844,6908,9226
1/18/2021,486,611,702,886,2774,18
1/18/2022,5720,3705,3827,4848,6912,9251
1/19/2021,514,637,731,933,2882,19
1/19/2022,5727,3711,3830,4853,6913,9308
1/2/2021,301,377,386,407,405,1
1/2/2022,5631,3653,3779,4808,6871,8791
1/20/2021,647,711,859,1183,3046,57
1/20/2022,5732,3718,3833,4855,6918,9336
1/21/2021,794,824,1000,1399,3252,108
1/21/2022,5736,3718,3839,4857,6920,9355
1/22/2021,856,887,1080,1517,3395,119
1/22/2022,5739,3719,3839,4857,6920,9366
1/23/2021,858,888,1081,1520,3414,121
1/23/2022,5744,3720,3840,4857,6920,9374
1/24/2021,858,888,1082,1521,3416,121
1/24/2022,5747,3724,3842,4859,6923,9396
1/25/2021,867,908,1093,1546,3493,121
1/25/2022,5752,3728,3844,4862,6925,9414
1/26/2021,880,925,1113,1576,3597,127
1/26/2022,5758,3731,3845,4865,6926,9432
1/27/2021,927,970,1168,1659,3715,141
1/27/2022,5764,3734,3848,4868,6926,9455
1/28/2021,1052,1075,1339,1865,3884,147
1/28/2022,5769,3736,3851,4868,6927,9480
1/29/2021,1103,1126,1395,1940,3950,154
1/29/2022,5770,3738,3852,4869,6928,9492
1/3/2021,301,377,386,407,405,1
1/3/2022,5637,3659,3782,4809,6872,8825
1/30/2021,1106,1126,1395,1942,3952,161
1/30/2022,5773,3738,3852,4871,6929,9498
1/31/2021,1109,1128,1395,1992,3979,165
1/31/2022,5780,3741,3855,4874,6932,9511
1/4/2021,311,384,399,425,486,1
1/4/2022,5640,3665,3788,4810,6872,8858
1/5/2021,319,401,423,451,585,4
1/5/2022,5648,3667,3792,4811,6875,8899
1/6/2021,332,424,446,489,794,8
