date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20775,23466,21641,18925,14166,161
1/1/2022,937686,623854,635203,720837,1302507,568248
1/10/2021,34191,35779,34012,30895,32298,376
1/10/2022,949209,629567,640607,726446,1308463,587296
1/11/2021,36092,37598,36005,32611,36773,428
1/11/2022,950673,630305,641240,727095,1309204,589543
1/12/2021,38839,40280,38828,35194,44746,520
1/12/2022,952071,631020,641891,727808,1309889,592131
1/13/2021,41551,43210,41995,37983,53896,592
1/13/2022,953691,631778,642564,728511,1310587,594592
1/14/2021,44268,46271,45291,41064,63692,643
1/14/2022,955285,632575,643180,729119,1311118,597889
1/15/2021,47733,49506,48737,44244,73303,728
1/15/2022,956206,633072,643567,729454,1311316,600078
1/16/2021,49495,51070,50433,45868,78780,762
1/16/2022,956747,633320,643785,729658,1311495,600969
1/17/2021,50585,52074,51505,46962,82327,790
1/17/2022,957665,633750,644192,730100,1311916,602638
1/18/2021,52215,53591,53257,48719,90467,820
1/18/2022,958940,634354,644710,730611,1312451,604472
1/19/2021,54251,55445,55348,50938,100742,896
1/19/2022,960303,635011,645303,731184,1312989,606756
1/2/2021,22632,25185,23227,20349,15340,184
1/2/2022,938232,624150,635474,721135,1302793,568889
1/20/2021,56775,58007,58438,54163,113393,995
1/20/2022,961635,635674,645908,731759,1313533,608806
1/21/2021,59581,60967,61982,57863,129617,1125
1/21/2022,962896,636315,646469,732219,1313953,611136
1/22/2021,64006,65119,66599,62819,145699,1239
1/22/2022,963645,636749,646813,732478,1314152,612768
1/23/2021,67228,67859,69685,66009,156373,1359
1/23/2022,964156,637038,647046,732637,1314278,613567
1/24/2021,68722,69231,71194,67689,164116,1405
1/24/2022,965236,637600,647525,733136,1314773,615171
1/25/2021,71070,71390,73787,70667,178009,1466
1/25/2022,966157,638090,647964,733538,1315195,616773
1/26/2021,73946,73904,76688,73911,195562,1551
1/26/2022,967173,638605,648402,733948,1315631,618550
1/27/2021,77047,76556,79663,77356,214707,1633
1/27/2022,968171,639102,648791,734345,1316003,620139
1/28/2021,80154,79222,82758,81120,236307,1745
1/28/2022,969221,639636,649237,734743,1316324,622182
1/29/2021,83988,82391,86174,84920,256633,1903
1/29/2022,969824,639949,649581,734969,1316460,623687
1/3/2021,23512,25924,23891,20911,15746,198
1/3/2022,939610,624770,636136,721884,1303690,571029
1/30/2021,86761,84515,88523,87374,268201,2051
1/30/2022,970301,640165,649763,735104,1316592,624422
1/31/2021,87662,85245,89389,88433,274345,2087
1/31/2022,971167,640586,650133,735494,1316970,625773
1/4/2021,25209,27581,25533,22446,17869,217
1/4/2022,941095,625475,636754,722593,1304588,573285
1/5/2021,26962,29280,27162,24033,20181,245
1/5/2022,942746,626266,637439,723409,1305548,576025
1/6/2021,29133,31228,29227,26134,23468,299
1/6/2022,944321,626982,638190,724178,1306408,578376
1/7/2021,30906,32891,31028,27990,26969,330
1/7/2022,945929,627837,639039,725017,1307160,581699
1/8/2021,32597,34496,32714,29696,29554,352
1/8/2022,946929,628383,639566,725457,1307481,584213
1/9/2021,33665,35338,33571,30488,31779,372
1/9/2022,947664,628807,639944,725745,1307723,585189
10/1/2021,828771,563699,581524,662539,1207613,362123
10/10/2021,838944,569124,585939,666207,1213992,366858
10/11/2021,840227,569838,586492,666745,1215021,367505
10/12/2021,841393,570424,586930,667133,1215796,368101
10/13/2021,842691,571099,587476,667580,1216603,368699
10/14/2021,843912,571725,588032,668047,1217358,369216
10/15/2021,845474,572514,588707,668613,1218137,369842
10/16/2021,846469,572960,589083,668935,1218492,371249
10/17/2021,847211,573269,589318,669110,1218714,371496
10/18/2021,848504,573979,589889,669592,1219531,372027
10/19/2021,849623,574618,590367,670085,1220259,372558
10/2/2021,829778,564204,581973,662891,1208135,362636
10/20/2021,850750,575200,590840,670570,1221084,373069
10/21/2021,851935,575825,591412,671039,1221822,373613
10/22/2021,853401,576703,592119,671694,1223298,374378
10/23/2021,854315,577205,592589,672135,1224281,374988
10/24/2021,854793,577495,592821,672405,1224918,375446
10/25/2021,856143,578213,593451,673087,1226836,376137
10/26/2021,857443,578971,594112,673734,1228675,376857
10/27/2021,858828,579761,594848,674493,1230568,377665
10/28/2021,860094,580462,595436,675229,1232313,378343
10/29/2021,861607,581357,596212,676060,1234034,379610
10/3/2021,830393,564518,582195,663089,1208469,362903
10/30/2021,862402,581804,596618,676480,1234799,379919
10/31/2021,862901,582099,596887,676732,1235352,380073
10/4/2021,831764,565214,582813,663553,1209512,363580
10/5/2021,833256,565940,583361,664047,1210522,364205
10/6/2021,834602,566677,583949,664508,1211473,364793
10/7/2021,835912,567452,584546,665033,1212346,365421
10/8/2021,837457,568309,585255,665631,1213276,366200
10/9/2021,838390,568822,585690,665994,1213686,366638
11/1/2021,864206,582840,597528,677463,1237063,380698
11/10/2021,875209,588726,602901,682931,1248586,418194
11/11/2021,876449,589379,603538,683574,1249993,423303
11/12/2021,877946,590258,604291,684322,1251376,429112
11/13/2021,878965,590923,604809,684866,1252063,437681
11/14/2021,879577,591308,605161,685177,1252502,440457
11/15/2021,880963,592152,605918,685977,1254038,444851
