date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11798,12945,12069,9722,5639,115
1/10/2021,20076,19943,18882,15840,11199,235
1/11/2021,21320,21048,20098,16814,12967,269
1/12/2021,23317,23030,22108,18487,17725,355
1/13/2021,25349,25154,24322,20147,23235,423
1/14/2021,27304,27279,26598,22042,29198,467
1/15/2021,29517,29301,28698,23825,34024,531
1/16/2021,30888,30498,29971,24984,37190,566
1/17/2021,31860,31398,30927,25950,40310,599
1/18/2021,32909,32338,32080,27062,45285,627
1/19/2021,34186,33557,33389,28357,51521,692
1/2/2021,13342,14312,13301,10799,6353,139
1/20/2021,35474,34831,35014,29873,58461,738
1/21/2021,36970,36332,36867,31737,66546,792
1/22/2021,39879,38965,39845,34737,74394,889
1/23/2021,42505,41037,42344,37201,79186,969
1/24/2021,43786,42216,43625,38614,84280,1014
1/25/2021,45091,43371,45052,40206,91701,1070
1/26/2021,46771,44819,46785,42103,102511,1130
1/27/2021,48269,46130,48300,43746,112869,1166
1/28/2021,49492,47210,49525,45177,123681,1203
1/29/2021,51543,48889,51248,47003,134331,1272
1/3/2021,14088,14890,13808,11239,6583,156
1/30/2021,53294,50294,52838,48570,139309,1335
1/31/2021,53913,50845,53477,49256,142938,1365
1/4/2021,15117,15824,14754,12024,7420,164
1/5/2021,16078,16654,15616,12829,8172,182
1/6/2021,17251,17620,16569,13747,8884,193
1/7/2021,18168,18421,17382,14527,9617,206
1/8/2021,18994,19094,18038,15091,10089,213
1/9/2021,19691,19636,18577,15546,10889,231
12/1/2020,34,26,26,14,18,1
12/10/2020,42,31,35,24,34,1
12/11/2020,43,33,35,27,34,1
12/12/2020,44,33,35,29,34,1
12/13/2020,44,34,37,30,35,1
12/14/2020,46,37,37,32,41,1
12/15/2020,50,41,43,40,44,1
12/16/2020,62,52,56,46,48,1
12/17/2020,288,397,365,277,174,4
12/18/2020,675,879,765,539,295,4
12/19/2020,1035,1347,1162,831,419,9
12/2/2020,36,26,26,18,23,1
12/20/2020,1229,1594,1405,1028,505,10
12/21/2020,1934,2431,2169,1582,772,13
12/22/2020,2891,3529,3155,2289,1075,18
12/23/2020,3951,4814,4299,3097,1432,25
12/24/2020,4327,5193,4653,3391,1571,25
12/25/2020,4327,5193,4654,3391,1575,25
12/26/2020,5456,6492,5769,4332,1988,35
12/27/2020,5965,7027,6294,4769,2196,43
12/28/2020,7121,8206,7429,5788,2799,54
12/29/2020,8895,9960,9112,7217,3821,84
12/3/2020,38,26,29,18,25,1
12/30/2020,10767,11933,11071,8867,4798,104
12/31/2020,11715,12858,11976,9612,5155,114
12/4/2020,38,26,29,19,27,1
12/5/2020,38,26,29,19,28,1
12/6/2020,38,26,29,19,28,1
12/7/2020,38,26,33,20,29,1
12/8/2020,40,27,33,21,29,1
12/9/2020,40,27,34,22,32,1
2/1/2021,54739,51603,54269,50221,151324,1407
2/10/2021,63653,59695,62938,60774,242016,1958
2/11/2021,64728,60613,63963,62218,252976,2023
2/12/2021,66529,62081,65499,64206,268155,2126
2/13/2021,68387,63673,67314,66254,278190,2233
2/14/2021,69038,64154,67900,67007,283340,2260
2/15/2021,69706,64781,68566,67911,292866,2306
2/16/2021,70833,65576,69462,69096,303222,2360
2/17/2021,71809,66481,70395,70290,314328,2441
2/18/2021,72660,67207,71180,71366,325259,2476
2/19/2021,73781,68123,72084,72575,334415,2561
2/2/2021,55704,52486,55125,51382,161298,1451
2/20/2021,75479,69514,73466,74159,342439,2668
2/21/2021,76088,70090,74057,74888,347514,2706
2/22/2021,76701,70651,74586,75559,353360,2753
2/23/2021,77825,71523,75609,76825,361587,2825
2/24/2021,78999,72561,76729,78283,371244,2915
2/25/2021,80107,73506,77735,79591,381128,3005
2/26/2021,81643,74792,79035,81358,390361,3105
2/27/2021,82899,75882,80122,82705,396812,3191
2/28/2021,83463,76310,80628,83687,400638,3236
2/3/2021,56533,53285,55951,52366,171699,1506
2/4/2021,57473,54146,56979,53536,182481,1559
2/5/2021,58718,55247,58095,54869,191418,1632
2/6/2021,59976,56309,59230,56110,202035,1717
2/7/2021,60499,56819,59735,56695,207699,1750
2/8/2021,61459,57730,60752,57973,218343,1830
2/9/2021,62551,58732,61809,59347,230213,1902
3/1/2021,84192,76965,81425,84918,405914,3308
3/10/2021,94566,85175,90407,142083,450434,4143
3/11/2021,96680,86860,92204,152200,456556,4286
3/12/2021,99031,88633,94179,161355,461876,4440
3/13/2021,100743,90038,95809,169676,465872,4545
3/14/2021,102011,91132,96973,176005,468315,4625
3/15/2021,103507,92438,98537,184124,472101,4733
3/16/2021,105540,94050,100410,191869,476036,4889
3/17/2021,108172,96371,103027,200740,481220,5087
3/18/2021,110887,98651,105633,208621,486048,5278
3/19/2021,114325,101217,108430,215788,490590,5585
3/2/2021,85023,77709,82238,86860,411917,3363
3/20/2021,117228,103639,111274,221194,494385,5819
3/21/2021,119474,105545,113431,225305,496646,6028
3/22/2021,122747,108394,116587,229807,499770,6365
3/23/2021,126645,111690,120096,234770,502788,6824
3/24/2021,133073,117035,125751,239349,505952,8129
3/25/2021,140298,122742,131867,243498,509092,9466
3/26/2021,146740,127855,137307,247269,511317,10797
3/27/2021,152736,132670,142356,249892,512752,12491
3/28/2021,157869,136523,146508,251574,513661,14017
3/29/2021,165530,142303,152959,253425,514879,15784
3/3/2021,85926,78432,83122,89964,417623,3447
3/30/2021,173214,148035,159292,255582,516194,17622
3/31/2021,181500,154254,166410,258277,517931,19819
3/4/2021,87028,79357,84100,97014,423377,3533
3/5/2021,88619,80461,85288,105124,428331,3688
3/6/2021,89705,81251,86128,111470,432025,3764
3/7/2021,90538,81929,86827,116830,434532,3825
3/8/2021,91645,82823,87805,125112,439582,3905
3/9/2021,93024,83903,88997,132914,444585,3996
4/1/2021,189681,160362,173875,261075,519930,21786
4/10/2021,240650,195324,213450,282856,535192,33538
4/11/2021,243819,197357,215691,284055,535981,34716
4/12/2021,248596,200495,219385,286423,537895,35866
4/13/2021,252884,203156,222382,288321,539313,36940
4/14/2021,257324,205781,225278,290059,540595,38030
4/15/2021,262538,209164,228608,292195,542176,39066
4/16/2021,266954,212068,231718,294132,543537,40011
4/17/2021,270306,214405,234478,295728,544622,41127
4/18/2021,272228,215571,235834,296475,545135,41810
4/19/2021,275639,217914,238307,298048,546481,42646
4/2/2021,196186,165210,179493,263546,521490,23433
4/20/2021,278843,220008,240739,299582,547755,43525
4/21/2021,283028,222755,243494,301385,549226,44556
4/22/2021,286942,225292,246088,303079,550557,45411
4/23/2021,290745,227932,248773,304744,551727,46379
4/24/2021,293119,229489,250389,305862,552504,47171
4/25/2021,294697,230499,251425,306446,552894,47871
4/26/2021,297429,232349,253409,307822,553961,48625
4/27/2021,300327,234195,255462,309222,555140,49330
4/28/2021,303202,235900,257420,310611,556469,50151
4/29/2021,306021,237586,259259,312016,557721,50810
4/3/2021,200709,168514,183437,265237,522626,24767
4/30/2021,309257,239459,261410,313637,559052,51623
