Category,value
tests,12792038
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,2176022
20 - 44 years,5449081
45 - 54 years,1688876
55 - 64 years,1566087
65 years and older,1884196
Unknown,27776
positive,0.0972638605357489
