date,pcr_tests,pcr_pos_test,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_pos_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_pos_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_pos_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_pos_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_pos_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_pos_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE
2021-09-30 00:00:00,118,4,0.0338983050847458,2.0,2.0,1.0,,,,,,,4.0,0.0,0.0,2.0,2.0,1.0,,,,,,,,,,,,,2.0,0.0,0.0,,,,31.0,2.0,0.0645161290322581,,,,,,,,,,7.0,1.0,0.1428571428571429,,,,72.0,1.0,0.0138888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-29 00:00:00,5694,538,0.0944854232525465,280.0,145.0,0.517857142857143,22.0,1.0,0.0454545454545455,,,,90.0,7.0,0.0777777777777778,2.0,1.0,0.5,107.0,13.0,0.1214953271028038,,,,29.0,2.0,0.0689655172413793,,,,325.0,34.0,0.1046153846153846,33.0,15.0,0.4545454545454546,1308.0,112.0,0.0856269113149847,12.0,6.0,0.5,60.0,8.0,0.1333333333333333,1.0,0.0,0.0,83.0,10.0,0.1204819277108434,10.0,7.0,0.7,3300.0,315.0,0.0954545454545455,211.0,110.0,0.5213270142180096,16.0,3.0,0.1875,,,,,,,,,,16.0,3.0,0.1875,,,,55.0,3.0,0.0545454545454545,4.0,2.0,0.5,111.0,10.0,0.0900900900900901,,,,70.0,9.0,0.1285714285714286,,,
2021-09-28 00:00:00,12380,1491,0.1204361873990307,767.0,450.0,0.5867014341590614,48.0,10.0,0.2083333333333334,,,,234.0,18.0,0.0769230769230769,9.0,9.0,1.0,292.0,33.0,0.113013698630137,10.0,3.0,0.3,42.0,4.0,0.0952380952380952,4.0,3.0,0.75,679.0,129.0,0.1899852724594993,57.0,34.0,0.5964912280701754,2063.0,195.0,0.0945225399903054,56.0,30.0,0.5357142857142858,151.0,17.0,0.1125827814569537,5.0,4.0,0.8,275.0,61.0,0.2218181818181818,60.0,33.0,0.55,7663.0,920.0,0.1200574187654966,528.0,308.0,0.5833333333333334,26.0,6.0,0.2307692307692308,,,,4.0,2.0,0.5,,,,39.0,4.0,0.1025641025641026,,,,69.0,8.0,0.1159420289855073,8.0,5.0,0.625,217.0,24.0,0.1105990783410138,10.0,6.0,0.6,229.0,22.0,0.0960698689956332,12.0,9.0,0.75
2021-09-27 00:00:00,14633,1880,0.1284767306772364,767.0,454.0,0.591916558018253,118.0,12.0,0.1016949152542373,1.0,0.0,0.0,253.0,26.0,0.1027667984189723,5.0,3.0,0.6,323.0,58.0,0.1795665634674923,9.0,6.0,0.6666666666666666,70.0,7.0,0.1,3.0,2.0,0.6666666666666666,854.0,133.0,0.1557377049180328,71.0,33.0,0.4647887323943662,2301.0,228.0,0.0990873533246415,67.0,41.0,0.6119402985074628,209.0,31.0,0.1483253588516747,4.0,4.0,1.0,349.0,58.0,0.166189111747851,31.0,19.0,0.6129032258064516,8566.0,1135.0,0.1325005837030119,521.0,311.0,0.596928982725528,29.0,2.0,0.0689655172413793,1.0,0.0,0.0,7.0,4.0,0.5714285714285714,,,,50.0,18.0,0.36,4.0,4.0,1.0,117.0,19.0,0.1623931623931624,16.0,9.0,0.5625,498.0,54.0,0.108433734939759,11.0,6.0,0.5454545454545454,310.0,54.0,0.1741935483870968,18.0,13.0,0.7222222222222222
2021-09-26 00:00:00,7162,1004,0.1401843060597599,108.0,57.0,0.5277777777777778,31.0,4.0,0.1290322580645161,3.0,2.0,0.6666666666666666,90.0,11.0,0.1222222222222222,,,,148.0,26.0,0.1756756756756757,,,,16.0,2.0,0.125,,,,445.0,81.0,0.1820224719101124,14.0,7.0,0.5,1129.0,122.0,0.1080602302922941,7.0,3.0,0.4285714285714286,59.0,12.0,0.2033898305084746,,,,143.0,46.0,0.3216783216783217,2.0,2.0,1.0,4614.0,659.0,0.1428261811876897,68.0,36.0,0.5294117647058824,3.0,0.0,0.0,,,,,,,,,,11.0,1.0,0.0909090909090909,1.0,1.0,1.0,25.0,1.0,0.04,,,,102.0,8.0,0.0784313725490196,6.0,2.0,0.3333333333333333,60.0,8.0,0.1333333333333333,6.0,4.0,0.6666666666666666
2021-09-25 00:00:00,8515,1135,0.1332941867293013,233.0,126.0,0.5407725321888412,39.0,3.0,0.0769230769230769,2.0,2.0,1.0,110.0,17.0,0.1545454545454546,,,,164.0,44.0,0.2682926829268293,4.0,2.0,0.5,19.0,1.0,0.0526315789473684,,,,498.0,75.0,0.1506024096385542,13.0,7.0,0.5384615384615384,1213.0,130.0,0.1071723000824402,11.0,7.0,0.6363636363636364,53.0,8.0,0.1509433962264151,1.0,1.0,1.0,167.0,39.0,0.2335329341317366,13.0,6.0,0.4615384615384616,5526.0,746.0,0.1349981903727832,161.0,82.0,0.5093167701863354,9.0,1.0,0.1111111111111111,,,,1.0,0.0,0.0,,,,14.0,1.0,0.0714285714285714,,,,23.0,2.0,0.0869565217391304,1.0,1.0,1.0,261.0,23.0,0.0881226053639847,9.0,6.0,0.6666666666666666,72.0,16.0,0.2222222222222222,13.0,9.0,0.6923076923076924
2021-09-24 00:00:00,13990,1550,0.1107934238741959,726.0,425.0,0.5853994490358126,55.0,10.0,0.1818181818181818,1.0,1.0,1.0,252.0,38.0,0.1507936507936508,11.0,7.0,0.6363636363636364,289.0,40.0,0.1384083044982699,24.0,12.0,0.5,59.0,5.0,0.0847457627118644,1.0,0.0,0.0,863.0,132.0,0.152954808806489,51.0,27.0,0.5294117647058824,2152.0,174.0,0.0808550185873606,76.0,49.0,0.6447368421052632,145.0,20.0,0.1379310344827586,6.0,4.0,0.6666666666666666,259.0,47.0,0.1814671814671815,20.0,7.0,0.35,8278.0,944.0,0.1140372070548442,498.0,293.0,0.5883534136546186,18.0,4.0,0.2222222222222222,,,,3.0,2.0,0.6666666666666666,,,,39.0,6.0,0.1538461538461539,2.0,1.0,0.5,49.0,6.0,0.1224489795918367,3.0,2.0,0.6666666666666666,522.0,43.0,0.0823754789272031,7.0,5.0,0.7142857142857144,254.0,39.0,0.1535433070866142,17.0,13.0,0.7647058823529412
2021-09-23 00:00:00,14370,1619,0.1126652748782185,886.0,509.0,0.5744920993227992,63.0,8.0,0.126984126984127,1.0,0.0,0.0,242.0,28.0,0.115702479338843,17.0,12.0,0.7058823529411766,284.0,37.0,0.1302816901408451,32.0,18.0,0.5625,115.0,3.0,0.0260869565217391,1.0,1.0,1.0,928.0,125.0,0.134698275862069,58.0,26.0,0.4482758620689655,2309.0,185.0,0.0801212646167172,46.0,27.0,0.5869565217391306,164.0,24.0,0.1463414634146342,5.0,2.0,0.4,307.0,43.0,0.1400651465798046,55.0,26.0,0.4727272727272728,8480.0,1035.0,0.1220518867924528,633.0,372.0,0.5876777251184834,36.0,5.0,0.1388888888888889,2.0,1.0,0.5,2.0,1.0,0.5,,,,24.0,6.0,0.25,2.0,0.0,0.0,66.0,8.0,0.1212121212121212,2.0,2.0,1.0,525.0,42.0,0.08,11.0,11.0,1.0,317.0,30.0,0.0946372239747634,14.0,8.0,0.5714285714285714
2021-09-22 00:00:00,14791,1661,0.112298019065648,862.0,453.0,0.5255220417633412,92.0,20.0,0.2173913043478261,3.0,3.0,1.0,240.0,27.0,0.1125,24.0,18.0,0.75,321.0,53.0,0.1651090342679128,29.0,17.0,0.5862068965517242,123.0,6.0,0.0487804878048781,5.0,5.0,1.0,918.0,122.0,0.1328976034858388,46.0,20.0,0.4347826086956522,2354.0,197.0,0.0836873406966865,67.0,35.0,0.5223880597014926,165.0,22.0,0.1333333333333333,4.0,2.0,0.5,252.0,62.0,0.246031746031746,26.0,7.0,0.2692307692307692,8925.0,1029.0,0.1152941176470588,604.0,323.0,0.5347682119205298,33.0,3.0,0.0909090909090909,1.0,1.0,1.0,3.0,1.0,0.3333333333333333,,,,32.0,8.0,0.25,,,,69.0,2.0,0.0289855072463768,20.0,8.0,0.4,524.0,37.0,0.0706106870229008,8.0,4.0,0.5,262.0,32.0,0.1221374045801527,13.0,5.0,0.3846153846153847
2021-09-21 00:00:00,14510,1699,0.1170916609235011,895.0,491.0,0.5486033519553074,68.0,10.0,0.1470588235294118,1.0,1.0,1.0,326.0,22.0,0.0674846625766871,13.0,6.0,0.4615384615384616,310.0,54.0,0.1741935483870968,26.0,11.0,0.4230769230769231,97.0,6.0,0.0618556701030928,3.0,2.0,0.6666666666666666,786.0,112.0,0.1424936386768448,48.0,28.0,0.5833333333333334,2087.0,168.0,0.0804983229516052,65.0,34.0,0.5230769230769232,171.0,34.0,0.1988304093567251,,,,353.0,55.0,0.1558073654390935,37.0,20.0,0.5405405405405406,8994.0,1094.0,0.1216366466533244,652.0,361.0,0.553680981595092,40.0,6.0,0.15,,,,3.0,3.0,1.0,,,,43.0,6.0,0.1395348837209302,4.0,2.0,0.5,71.0,9.0,0.1267605633802817,9.0,5.0,0.5555555555555556,389.0,34.0,0.0874035989717224,13.0,7.0,0.5384615384615384,222.0,26.0,0.1171171171171171,19.0,11.0,0.5789473684210528
