date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20920,22878,20940,18265,12790,190
1/10/2021,34512,35035,33100,29991,29881,436
1/11/2021,36433,36847,35059,31676,33714,492
1/12/2021,39220,39532,37852,34209,41332,589
1/13/2021,41969,42448,40971,36917,50162,674
1/14/2021,44712,45482,44208,39932,59598,740
1/15/2021,48177,48714,47587,43049,68843,847
1/16/2021,49961,50288,49273,44655,74244,891
1/17/2021,51063,51314,50338,45749,77726,923
1/18/2021,52715,52834,52081,47471,85543,961
1/19/2021,54747,54703,54125,49662,95664,1054
1/2/2021,22818,24582,22494,19679,13875,217
1/20/2021,57170,57204,57055,52639,107997,1170
1/21/2021,59867,60060,60416,56141,123777,1310
1/22/2021,64339,64199,65024,61021,139524,1461
1/23/2021,67612,66959,68102,64201,150095,1602
1/24/2021,69126,68343,69626,65884,157768,1654
1/25/2021,71495,70487,72226,68833,171438,1729
1/26/2021,74397,72995,75121,72067,188761,1833
1/27/2021,77493,75607,78051,75443,207688,1926
1/28/2021,80524,78184,81006,79081,229004,2058
1/29/2021,84356,81328,84361,82811,249010,2248
1/3/2021,23705,25331,23143,20229,14238,236
1/30/2021,87165,83455,86703,85269,260454,2414
1/31/2021,88068,84187,87570,86304,266470,2456
1/4/2021,25416,26977,24751,21728,16172,259
1/5/2021,27201,28621,26342,23301,18319,289
1/6/2021,29393,30545,28399,25342,21424,350
1/7/2021,31193,32174,30166,27136,24784,384
1/8/2021,32897,33754,31823,28791,27230,407
1/9/2021,33983,34591,32670,29589,29399,431
10/1/2021,815136,557103,575051,657437,1169539,372778
10/10/2021,824707,562155,579131,660776,1174516,377414
10/11/2021,826040,562912,579691,661288,1175330,378080
10/12/2021,826774,563275,579990,661533,1175750,378511
10/13/2021,827815,563831,580491,661943,1176419,378988
10/14/2021,829125,564476,581088,662438,1177169,379504
10/15/2021,830644,565230,581760,662964,1177774,380083
10/16/2021,831604,565649,582133,663269,1178053,381364
10/17/2021,832317,565939,582353,663429,1178220,381623
10/18/2021,833560,566650,582927,663932,1178949,382117
10/19/2021,834631,567262,583381,664409,1179596,382645
10/2/2021,816110,557590,575497,657789,1169937,373317
10/20/2021,835690,567818,583831,664854,1180226,383160
10/21/2021,836782,568405,584356,665299,1180830,383591
10/22/2021,838155,569206,585019,665902,1182103,384202
10/23/2021,838954,569647,585427,666295,1182874,384577
10/24/2021,839412,569927,585651,666549,1183377,384817
10/25/2021,840610,570594,586243,667161,1185008,385279
10/26/2021,841791,571288,586828,667753,1186541,385806
10/27/2021,843000,571956,587470,668422,1188088,386325
