date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,295,385,433,500,348,7
1/10/2021,446,552,645,749,814,12
1/11/2021,463,566,676,787,913,12
1/12/2021,483,590,705,834,1075,12
1/13/2021,501,621,746,881,1243,13
1/14/2021,535,651,794,947,1445,14
1/15/2021,560,695,831,1015,1678,15
1/16/2021,571,712,847,1054,1946,17
1/17/2021,572,715,847,1057,1970,17
1/18/2021,590,732,870,1087,2181,18
1/19/2021,609,748,901,1138,2365,19
1/2/2021,301,394,442,511,361,7
1/20/2021,643,776,925,1203,2640,19
1/21/2021,660,798,945,1238,2790,19
1/22/2021,688,821,973,1284,3031,19
1/23/2021,701,831,982,1303,3630,19
1/24/2021,701,837,991,1309,4162,19
1/25/2021,707,844,1001,1328,4417,20
1/26/2021,722,851,1009,1356,4773,20
1/27/2021,746,870,1035,1407,5187,21
1/28/2021,765,893,1067,1455,5716,21
1/29/2021,781,901,1081,1485,6095,21
1/3/2021,303,395,451,518,368,7
1/30/2021,786,906,1093,1504,6398,21
1/31/2021,789,907,1100,1517,6872,21
1/4/2021,323,422,482,564,431,8
1/5/2021,338,446,505,591,474,8
1/6/2021,378,480,545,655,545,9
1/7/2021,405,508,590,690,660,11
1/8/2021,435,541,629,732,765,12
1/9/2021,441,550,639,744,783,12
10/1/2021,7445,5968,8352,16654,40647,2944
10/10/2021,7570,6029,8425,16747,40756,2985
10/11/2021,7582,6036,8435,16762,40771,2987
10/12/2021,7601,6047,8446,16772,40785,2991
10/13/2021,7612,6059,8456,16780,40808,2996
10/14/2021,7626,6062,8471,16791,40835,3004
10/15/2021,7660,6078,8486,16802,40855,3021
10/16/2021,7672,6089,8496,16805,40860,3029
10/17/2021,7681,6089,8499,16809,40864,3032
10/18/2021,7710,6098,8514,16823,40880,3034
10/19/2021,7725,6112,8519,16839,40905,3048
10/2/2021,7454,5980,8360,16663,40663,2946
10/20/2021,7734,6121,8528,16846,40924,3050
10/21/2021,7755,6128,8537,16857,40939,3054
10/22/2021,7775,6147,8562,16870,40984,3062
10/23/2021,7783,6152,8567,16878,41029,3066
10/24/2021,7785,6154,8567,16884,41041,3073
10/25/2021,7796,6160,8578,16904,41122,3073
10/26/2021,7810,6167,8584,16914,41179,3079
10/27/2021,7819,6173,8600,16935,41252,3085
10/28/2021,7833,6178,8609,16961,41318,3090
10/29/2021,7852,6184,8617,16991,41365,3098
10/3/2021,7459,5981,8360,16663,40665,2946
10/30/2021,7859,6186,8625,17001,41387,3102
10/31/2021,7863,6187,8631,17005,41397,3102
10/4/2021,7477,5986,8373,16677,40680,2950
10/5/2021,7497,5995,8380,16691,40701,2957
10/6/2021,7521,6005,8383,16710,40716,2959
10/7/2021,7542,6011,8395,16723,40730,2960
10/8/2021,7561,6022,8410,16739,40749,2980
10/9/2021,7569,6027,8418,16746,40754,2984
11/1/2021,7866,6189,8636,17020,41444,3109
11/2/2021,7872,6192,8642,17027,41456,3109
12/1/2020,,,,,1,
12/10/2020,,,,,1,
12/11/2020,,,,,1,
12/12/2020,,,,1,1,
12/13/2020,,,,1,1,
12/14/2020,,,,1,1,
12/15/2020,,,,1,1,
12/16/2020,,,1,2,1,
12/17/2020,,,1,2,1,
12/18/2020,,1,1,3,1,
12/19/2020,,1,1,3,1,
12/2/2020,,,,,1,
12/20/2020,,1,1,3,1,
12/21/2020,1,1,5,7,4,
12/22/2020,5,13,23,26,12,
12/23/2020,32,55,76,82,44,
12/24/2020,65,90,104,103,60,
12/25/2020,65,90,104,103,60,
12/26/2020,93,131,138,145,78,1
12/27/2020,98,141,152,155,99,2
12/28/2020,143,198,210,221,140,3
12/29/2020,203,269,305,317,198,4
12/3/2020,,,,,1,
12/30/2020,248,331,371,414,264,6
12/31/2020,293,382,425,488,316,6
12/4/2020,,,,,1,
12/5/2020,,,,,1,
12/6/2020,,,,,1,
12/7/2020,,,,,1,
12/8/2020,,,,,1,
12/9/2020,,,,,1,
2/1/2021,806,927,1118,1568,7281,22
2/10/2021,891,1023,1234,1796,10503,28
2/11/2021,894,1028,1247,1811,10728,29
2/12/2021,918,1055,1271,1853,11100,32
2/13/2021,920,1064,1276,1870,11325,32
2/14/2021,921,1065,1276,1877,11351,32
2/15/2021,931,1074,1295,1894,11509,33
2/16/2021,936,1079,1305,1914,11758,33
2/17/2021,949,1084,1311,1927,12022,33
2/18/2021,958,1098,1326,1945,12200,33
2/19/2021,961,1101,1328,1952,12284,33
2/2/2021,814,942,1136,1589,7689,23
2/20/2021,961,1101,1329,1956,12305,33
2/21/2021,961,1101,1329,1956,12328,33
2/22/2021,964,1102,1333,1964,12416,33
2/23/2021,966,1102,1334,1969,12491,33
2/24/2021,968,1108,1344,1990,12754,33
2/25/2021,973,1112,1357,2009,13075,33
2/26/2021,976,1118,1370,2027,13392,33
2/27/2021,986,1132,1380,2040,13605,33
2/28/2021,991,1135,1390,2051,13916,33
2/3/2021,832,957,1163,1637,8454,25
2/4/2021,844,971,1183,1672,8871,25
2/5/2021,858,983,1199,1695,9227,26
2/6/2021,863,985,1201,1699,9431,26
2/7/2021,863,993,1204,1710,9538,26
2/8/2021,863,996,1207,1725,9697,27
2/9/2021,874,1009,1221,1748,9830,27
3/1/2021,1000,1141,1403,2065,14321,34
3/10/2021,1159,1306,1628,3023,19570,40
3/11/2021,1171,1319,1640,3212,20427,40
3/12/2021,1195,1339,1661,3360,21173,41
3/13/2021,1204,1357,1681,3505,21519,42
3/14/2021,1208,1366,1688,3565,21789,42
3/15/2021,1222,1376,1699,3681,22204,43
3/16/2021,1233,1380,1713,3806,22789,43
3/17/2021,1253,1395,1752,3998,23916,43
3/18/2021,1274,1416,1786,4153,24656,43
3/19/2021,1298,1437,1810,4403,25274,44
3/2/2021,1009,1151,1409,2078,14795,34
3/20/2021,1326,1463,1850,4682,25912,44
3/21/2021,1333,1466,1865,4845,26094,45
3/22/2021,1354,1489,1895,5192,26623,47
3/23/2021,1384,1510,1943,5558,27092,49
3/24/2021,1403,1537,1999,6065,27620,51
3/25/2021,1428,1572,2053,6496,28101,52
3/26/2021,1519,1663,2223,6859,28533,67
3/27/2021,1592,1717,2339,7115,28746,79
3/28/2021,1647,1755,2408,7237,28954,84
3/29/2021,1749,1843,2587,7591,29317,109
3/3/2021,1046,1173,1456,2166,15606,37
3/30/2021,1841,1928,2758,7906,29675,114
3/31/2021,1967,2041,2955,8237,30204,125
3/4/2021,1055,1181,1470,2218,16279,37
3/5/2021,1095,1232,1522,2388,16963,37
3/6/2021,1116,1272,1577,2496,17372,38
3/7/2021,1121,1272,1582,2586,17627,38
3/8/2021,1124,1279,1588,2714,18033,39
3/9/2021,1129,1289,1599,2847,18658,40
4/1/2021,2066,2124,3108,8532,30602,136
4/10/2021,2706,2643,3932,10095,32642,235
4/11/2021,2726,2666,3970,10177,32748,251
4/12/2021,2924,2859,4220,10483,33085,268
4/13/2021,2972,2900,4301,10607,33250,286
4/14/2021,3042,2933,4388,10734,33472,303
4/15/2021,3225,3097,4520,10868,33620,311
4/16/2021,3282,3139,4593,10978,33755,330
4/17/2021,3310,3170,4628,11027,33836,340
4/18/2021,3321,3179,4644,11049,33867,345
4/19/2021,3375,3203,4676,11148,34003,350
4/2/2021,2147,2212,3216,8740,30886,150
4/20/2021,3405,3244,4717,11238,34146,354
4/21/2021,3448,3285,4759,11328,34278,360
4/22/2021,3512,3324,4827,11456,34418,365
4/23/2021,3588,3368,4878,11567,34532,386
4/24/2021,3616,3398,4917,11610,34593,393
4/25/2021,3629,3403,4925,11628,34611,393
4/26/2021,3670,3432,4971,11693,34697,404
4/27/2021,3714,3453,5022,11769,34814,409
4/28/2021,3749,3469,5063,11853,34928,414
4/29/2021,3791,3499,5098,11935,35055,420
4/3/2021,2209,2253,3279,8850,31003,157
4/30/2021,3824,3537,5143,12034,35193,434
4/4/2021,2238,2269,3313,8894,31030,162
4/5/2021,2303,2325,3421,9095,31279,164
4/6/2021,2382,2364,3528,9300,31567,177
4/7/2021,2505,2467,3647,9545,31900,192
4/8/2021,2573,2534,3763,9743,32183,204
4/9/2021,2661,2612,3886,9969,32505,228
5/1/2021,3848,3555,5171,12080,35226,441
5/10/2021,4077,3737,5453,12527,35878,480
5/11/2021,4098,3766,5477,12587,35952,486
5/12/2021,4123,3789,5499,12628,36029,490
5/13/2021,4160,3811,5531,12681,36095,500
5/14/2021,4200,3836,5579,12742,36184,520
5/15/2021,4234,3857,5607,12799,36242,560
5/16/2021,4247,3865,5623,12816,36263,578
5/17/2021,4317,3941,5706,12918,36357,607
5/18/2021,4366,3970,5754,12979,36460,624
5/19/2021,4411,3993,5791,13040,36539,668
5/2/2021,3853,3563,5186,12090,35238,441
5/20/2021,4469,4030,5829,13108,36613,710
5/21/2021,4512,4048,5864,13172,36678,774
5/22/2021,4549,4063,5894,13206,36704,806
5/23/2021,4569,4069,5905,13229,36711,816
5/24/2021,4603,4082,5938,13282,36764,853
5/25/2021,4642,4096,5969,13329,36836,880
5/26/2021,4668,4116,5992,13377,36897,889
5/27/2021,4692,4126,6015,13419,36942,903
5/28/2021,4720,4150,6044,13464,36997,932
5/29/2021,4731,4159,6058,13482,37011,944
5/3/2021,3885,3585,5217,12152,35315,445
5/30/2021,4735,4167,6064,13490,37014,949
5/31/2021,4748,4172,6064,13501,37021,951
5/4/2021,3912,3611,5256,12216,35423,449
5/5/2021,3945,3629,5294,12271,35538,456
5/6/2021,3980,3663,5342,12345,35645,460
5/7/2021,4007,3689,5387,12411,35717,465
5/8/2021,4040,3710,5410,12470,35781,474
5/9/2021,4046,3716,5424,12481,35792,475
6/1/2021,4779,4192,6096,13541,37082,969
6/10/2021,4955,4303,6248,13801,37376,1186
6/11/2021,4972,4321,6272,13840,37417,1208
6/12/2021,4990,4326,6287,13860,37431,1219
6/13/2021,4995,4331,6292,13869,37438,1224
6/14/2021,5015,4339,6309,13901,37464,1235
6/15/2021,5044,4350,6317,13920,37494,1259
6/16/2021,5061,4362,6328,13950,37524,1277
6/17/2021,5077,4372,6346,13976,37548,1285
