date,Greenlee_cume,Greenlee
1/1/2021,2,
1/12/2021,16,14
1/13/2021,42,26
1/14/2021,49,7
1/15/2021,53,4
1/16/2021,54,1
1/18/2021,56,2
1/19/2021,64,8
1/20/2021,85,21
1/21/2021,115,30
1/22/2021,117,2
1/23/2021,118,1
1/24/2021,139,21
1/25/2021,154,15
1/26/2021,192,38
1/27/2021,208,16
1/28/2021,209,1
1/29/2021,248,39
1/30/2021,289,41
1/4/2021,352,63
1/5/2021,367,15
1/6/2021,368,1
1/7/2021,392,24
1/8/2021,429,37
1/9/2021,461,32
10/1/2021,709,248
10/11/2021,896,187
10/12/2021,1251,355
10/13/2021,1259,8
10/14/2021,1304,45
10/15/2021,1308,4
10/16/2021,1388,80
10/18/2021,1643,255
10/19/2021,1775,132
10/2/2021,1777,2
10/20/2021,1803,26
10/21/2021,1873,70
10/22/2021,1906,33
10/25/2021,1989,83
10/26/2021,2142,153
10/27/2021,2145,3
10/28/2021,2163,18
10/29/2021,2201,38
10/4/2021,2301,100
10/5/2021,2445,144
10/6/2021,2634,189
10/7/2021,2639,5
10/8/2021,2677,38
10/9/2021,2757,80
11/1/2021,2905,148
11/2/2021,3162,257
12/18/2020,3168,6
12/21/2020,3170,2
12/22/2020,3230,60
12/23/2020,3538,308
12/24/2020,3694,156
12/26/2020,3822,128
12/28/2020,3975,153
12/29/2020,3990,15
12/30/2020,4017,27
12/31/2020,4167,150
2/1/2021,4218,51
2/10/2021,4259,41
2/11/2021,4401,142
2/12/2021,4402,1
2/13/2021,4403,1
2/15/2021,4443,40
2/16/2021,4515,72
2/17/2021,4597,82
2/18/2021,4663,66
2/19/2021,4774,111
2/2/2021,4780,6
2/20/2021,4891,111
2/22/2021,4916,25
2/23/2021,4971,55
2/24/2021,4996,25
2/25/2021,5035,39
2/26/2021,5036,1
2/28/2021,5042,6
2/3/2021,5055,13
2/4/2021,5064,9
2/5/2021,5105,41
2/6/2021,5155,50
2/8/2021,5159,4
2/9/2021,5168,9
3/1/2021,5176,8
3/10/2021,5230,54
3/11/2021,5238,8
3/12/2021,5298,60
3/13/2021,5325,27
3/15/2021,5326,1
3/16/2021,5342,16
3/17/2021,5367,25
3/18/2021,5384,17
3/19/2021,5440,56
3/2/2021,5478,38
3/20/2021,5481,3
3/22/2021,5482,1
3/23/2021,5527,45
3/24/2021,5541,14
3/25/2021,5557,16
3/26/2021,5583,26
3/27/2021,5616,33
3/28/2021,5617,1
3/29/2021,5620,3
3/3/2021,5638,18
3/30/2021,5645,7
3/31/2021,5676,31
3/4/2021,5679,3
3/5/2021,5682,3
3/6/2021,5687,5
3/7/2021,5719,32
3/8/2021,5727,8
3/9/2021,5736,9
4/1/2021,5757,21
4/10/2021,5760,3
4/11/2021,5761,1
4/12/2021,5779,18
4/13/2021,5788,9
4/14/2021,5803,15
4/15/2021,5807,4
4/16/2021,5809,2
4/17/2021,5825,16
4/19/2021,5826,1
4/2/2021,5843,17
4/20/2021,5862,19
4/21/2021,5868,6
4/22/2021,5871,3
4/23/2021,5873,2
4/24/2021,5886,13
4/26/2021,5891,5
4/27/2021,5913,22
4/28/2021,5944,31
4/29/2021,5957,13
4/3/2021,5958,1
4/30/2021,5960,2
4/5/2021,5977,17
4/6/2021,5980,3
4/7/2021,5991,11
4/8/2021,6002,11
4/9/2021,6004,2
5/1/2021,6021,17
5/10/2021,6023,2
5/11/2021,6036,13
5/12/2021,6041,5
5/13/2021,6042,1
5/14/2021,6045,3
5/16/2021,6051,6
5/17/2021,6054,3
5/18/2021,6061,7
5/19/2021,6064,3
5/20/2021,6071,7
5/21/2021,6073,2
5/22/2021,6086,13
5/23/2021,6089,3
5/24/2021,6108,19
5/25/2021,6113,5
5/26/2021,6117,4
5/27/2021,6118,1
5/28/2021,6121,3
5/29/2021,6130,9
5/3/2021,6133,3
5/4/2021,6140,7
5/5/2021,6142,2
5/6/2021,6144,2
5/7/2021,6156,12
5/8/2021,6157,1
6/1/2021,6168,11
6/10/2021,6173,5
6/11/2021,6176,3
6/12/2021,6182,6
6/14/2021,6191,9
6/15/2021,6194,3
6/16/2021,6196,2
6/17/2021,6206,10
6/18/2021,6208,2
6/19/2021,6211,3
6/2/2021,6219,8
6/20/2021,6220,1
6/21/2021,6223,3
6/22/2021,6238,15
6/24/2021,6241,3
6/25/2021,6252,11
6/26/2021,6270,18
6/28/2021,6273,3
6/29/2021,6276,3
6/3/2021,6284,8
6/30/2021,6290,6
6/4/2021,6298,8
6/5/2021,6322,24
