Category,value
tests,752011
YUMA,12749
YAVAPAI,22108
SANTA CRUZ,2263
PINAL,45779
PIMA,66835
NAVAJO,6182
MOHAVE,16804
MARICOPA,539059
LA PAZ,1911
GREENLEE,304
GRAHAM,1633
GILA,7476
COCONINO,10136
COCHISE,6859
APACHE,1653
Unknown,692
65 years and older,182880
55 - 64 years,149968
45 - 54 years,135710
20 - 44 years,249389
Less than 20 years,33372
positive,0.2203345429787596
