date,Apache_cume,Apache
2020-12-01,2,
2020-12-02,4,2
2020-12-03,7,3
2020-12-04,9,2
2020-12-07,11,2
2020-12-08,13,2
2020-12-09,16,3
2020-12-13,17,1
2020-12-14,24,7
2020-12-15,71,47
2020-12-16,183,112
2020-12-17,310,127
2020-12-18,449,139
2020-12-19,474,25
2020-12-21,550,76
2020-12-22,587,37
2020-12-23,999,412
2020-12-24,1010,11
2020-12-25,1012,2
2020-12-26,1015,3
2020-12-28,1114,99
2020-12-29,1475,361
2020-12-30,1694,219
2020-12-31,1883,189
2021-01-01,1887,4
2021-01-02,1907,20
2021-01-04,2109,202
2021-01-05,2447,338
2021-01-06,2882,435
2021-01-07,3296,414
2021-01-08,3555,259
2021-01-09,3576,21
2021-01-11,4206,630
2021-01-12,4605,399
2021-01-13,4980,375
2021-01-14,5592,612
2021-01-15,5962,370
2021-01-16,5982,20
2021-01-17,5984,2
2021-01-18,6054,70
2021-01-19,6600,546
2021-01-20,7495,895
2021-01-21,8444,949
2021-01-22,8971,527
2021-01-23,9003,32
2021-01-24,9008,5
2021-01-25,9461,453
2021-01-26,9963,502
2021-01-27,10597,634
2021-01-28,11594,997
2021-01-29,12085,491
2021-01-30,12101,16
2021-01-31,12189,88
2021-02-01,12738,549
2021-02-02,13212,474
2021-02-03,13984,772
2021-02-04,15354,1370
2021-02-05,16046,692
2021-02-06,16356,310
2021-02-07,16362,6
2021-02-08,16643,281
2021-02-09,16956,313
2021-02-10,18108,1152
2021-02-11,19140,1032
2021-02-12,19544,404
2021-02-13,19705,161
2021-02-14,19709,4
2021-02-15,19807,98
2021-02-16,20600,793
2021-02-17,21359,759
2021-02-18,22329,970
2021-02-19,22835,506
2021-02-20,23157,322
2021-02-21,23188,31
2021-02-22,23798,610
2021-02-23,24319,521
2021-02-24,24857,538
2021-02-25,25630,773
2021-02-26,25875,245
2021-02-27,26186,311
2021-02-28,26190,4
2021-03-01,26624,434
2021-03-02,26960,336
2021-03-03,27511,551
2021-03-04,27954,443
2021-03-05,28350,396
2021-03-06,28461,111
2021-03-07,28465,4
2021-03-08,28729,264
2021-03-09,29052,323
2021-03-10,29795,743
2021-03-11,30341,546
2021-03-12,30745,404
2021-03-13,30831,86
2021-03-14,30834,3
2021-03-15,31060,226
2021-03-16,31484,424
2021-03-17,31831,347
2021-03-18,32130,299
2021-03-19,32336,206
2021-03-20,32574,238
2021-03-21,32581,7
2021-03-22,32891,310
2021-03-23,33198,307
2021-03-24,33633,435
2021-03-25,33932,299
2021-03-26,34135,203
2021-03-27,34210,75
2021-03-28,34218,8
2021-03-29,34452,234
2021-03-30,34704,252
2021-03-31,34998,294
2021-04-01,35206,208
2021-04-02,35430,224
2021-04-03,35534,104
2021-04-04,35542,8
2021-04-05,35745,203
2021-04-06,35980,235
2021-04-07,36199,219
2021-04-08,36438,239
2021-04-09,36655,217
2021-04-10,36727,72
2021-04-11,36740,13
2021-04-12,36968,228
2021-04-13,37144,176
2021-04-14,37302,158
2021-04-15,37463,161
2021-04-16,37647,184
2021-04-17,37671,24
2021-04-18,37677,6
2021-04-19,37837,160
2021-04-20,37983,146
2021-04-21,38102,119
2021-04-22,38234,132
2021-04-23,38368,134
2021-04-24,38425,57
2021-04-25,38433,8
2021-04-26,38571,138
2021-04-27,38719,148
2021-04-28,38869,150
2021-04-29,39012,143
2021-04-30,39167,155
2021-05-01,39232,65
2021-05-02,39235,3
2021-05-03,39358,123
2021-05-04,39492,134
2021-05-05,39594,102
2021-05-06,39676,82
2021-05-07,39792,116
2021-05-08,39818,26
2021-05-09,39823,5
2021-05-10,39946,123
2021-05-11,40059,113
2021-05-12,40174,115
2021-05-13,40371,197
2021-05-14,40659,288
2021-05-15,41089,430
2021-05-16,41097,8
2021-05-17,41421,324
2021-05-18,41724,303
2021-05-19,41928,204
2021-05-20,42136,208
2021-05-21,42270,134
2021-05-22,42348,78
2021-05-23,42355,7
2021-05-24,42500,145
2021-05-25,42649,149
2021-05-26,42797,148
2021-05-27,42954,157
2021-05-28,43083,129
2021-05-29,43103,20
2021-05-30,43108,5
2021-05-31,43115,7
2021-06-01,43247,132
2021-06-02,43350,103
2021-06-03,43463,113
2021-06-04,43726,263
2021-06-05,44079,353
2021-06-06,44090,11
2021-06-07,44379,289
2021-06-08,44722,343
2021-06-09,45008,286
2021-06-10,45149,141
2021-06-11,45299,150
2021-06-12,45336,37
2021-06-13,45342,6
2021-06-14,45483,141
2021-06-15,45630,147
2021-06-16,45781,151
2021-06-17,45880,99
2021-06-18,45942,62
2021-06-19,45975,33
2021-06-20,45979,4
2021-06-21,46088,109
2021-06-22,46194,106
2021-06-23,46298,104
2021-06-24,46369,71
2021-06-25,46463,94
2021-06-26,46502,39
2021-06-27,46507,5
2021-06-28,46607,100
2021-06-29,46731,124
2021-06-30,46853,122
2021-07-01,46919,66
2021-07-02,46992,73
2021-07-03,46998,6
2021-07-04,47000,2
2021-07-05,47005,5
2021-07-06,47134,129
2021-07-07,47212,78
2021-07-08,47289,77
2021-07-09,47343,54
2021-07-10,47348,5
2021-07-11,47350,2
2021-07-12,47451,101
2021-07-13,47531,80
2021-07-14,47630,99
2021-07-15,47690,60
2021-07-16,47781,91
2021-07-17,47795,14
2021-07-18,47803,8
2021-07-19,47866,63
2021-07-20,47958,92
2021-07-21,48037,79
2021-07-22,48114,77
2021-07-23,48231,117
2021-07-24,48237,6
2021-07-25,48241,4
2021-07-26,48322,81
2021-07-27,48446,124
2021-07-28,48561,115
2021-07-29,48670,109
2021-07-30,48772,102
2021-07-31,48789,17
2021-08-01,48792,3
2021-08-02,48910,118
2021-08-03,49045,135
2021-08-04,49147,102
2021-08-05,49219,72
2021-08-06,49338,119
2021-08-07,49351,13
2021-08-08,49356,5
2021-08-09,49480,124
2021-08-10,49572,92
2021-08-11,49682,110
2021-08-12,49776,94
2021-08-13,49923,147
2021-08-14,49950,27
2021-08-15,49966,16
2021-08-16,50066,100
2021-08-17,50178,112
2021-08-18,50302,124
2021-08-19,50404,102
2021-08-20,50539,135
2021-08-21,50557,18
2021-08-22,50569,12
2021-08-23,50686,117
2021-08-24,50798,112
2021-08-25,50906,108
2021-08-26,51025,119
2021-08-27,51177,152
2021-08-28,51205,28
2021-08-29,51213,8
2021-08-30,51307,94
2021-08-31,51401,94
2021-09-01,51500,99
2021-09-02,51587,87
2021-09-03,51715,128
2021-09-04,51735,20
2021-09-05,51740,5
2021-09-06,51745,5
2021-09-07,51828,83
2021-09-08,51936,108
2021-09-09,52009,73
2021-09-10,52109,100
2021-09-11,52127,18
2021-09-12,52134,7
2021-09-13,52220,86
2021-09-14,52293,73
2021-09-15,52373,80
2021-09-16,52436,63
2021-09-17,52573,137
2021-09-18,52582,9
2021-09-19,52589,7
2021-09-20,52656,67
2021-09-21,52743,87
2021-09-22,52802,59
2021-09-23,52856,54
2021-09-24,52981,125
2021-09-25,53028,47
2021-09-26,53072,44
2021-09-27,53147,75
2021-09-28,53272,125
2021-09-29,53461,189
2021-09-30,53734,273
2021-10-01,53949,215
2021-10-02,54019,70
2021-10-03,54074,55
2021-10-04,54200,126
2021-10-05,54386,186
2021-10-06,54546,160
2021-10-07,54757,211
2021-10-08,54945,188
2021-10-09,55024,79
2021-10-10,55052,28
2021-10-11,55105,53
2021-10-12,55257,152
2021-10-13,55498,241
2021-10-14,55653,155
2021-10-15,55799,146
2021-10-16,55855,56
2021-10-17,55879,24
2021-10-18,56024,145
2021-10-19,56166,142
2021-10-20,56323,157
2021-10-21,56423,100
2021-10-22,56551,128
2021-10-23,56640,89
2021-10-24,56714,74
2021-10-25,56895,181
2021-10-26,57095,200
2021-10-27,57452,357
2021-10-28,57770,318
2021-10-29,57982,212
2021-10-30,58039,57
2021-10-31,58126,87
2021-11-01,58373,247
2021-11-02,58615,242
2021-11-03,58871,256
2021-11-04,59365,494
2021-11-05,59586,221
2021-11-06,59749,163
2021-11-07,59925,176
2021-11-08,60177,252
2021-11-09,60477,300
2021-11-10,60864,387
2021-11-11,61101,237
2021-11-12,61499,398
2021-11-13,61650,151
2021-11-14,61858,208
2021-11-15,62126,268
2021-11-16,62563,437
2021-11-17,62887,324
2021-11-18,63184,297
2021-11-19,63576,392
2021-11-20,63760,184
2021-11-21,63874,114
2021-11-22,64265,391
2021-11-23,64629,364
2021-11-24,64881,252
2021-11-26,65128,247
2021-11-27,65228,100
2021-11-28,65374,146
2021-11-29,65672,298
2021-11-30,66049,377
2021-12-01,66399,350
2021-12-02,66643,244
2021-12-03,67191,548
2021-12-04,67453,262
2021-12-05,67583,130
2021-12-06,67843,260
2021-12-07,68167,324
2021-12-08,68485,318
2021-12-09,68773,288
2021-12-10,69088,315
2021-12-11,69250,162
2021-12-12,69343,93
2021-12-13,69610,267
2021-12-14,69868,258
2021-12-15,70123,255
2021-12-16,70365,242
2021-12-17,70571,206
2021-12-18,70648,77
2021-12-19,70730,82
2021-12-20,70964,234
2021-12-21,71217,253
2021-12-22,71542,325
2021-12-23,71685,143
2021-12-24,71721,36
2021-12-25,71722,1
2021-12-26,71752,30
2021-12-27,72021,269
2021-12-28,72307,286
2021-12-29,72609,302
2021-12-30,72815,206
2021-12-31,72855,40
2022-01-01,72857,2
2022-01-02,72917,60
2022-01-03,73127,210
2022-01-04,73349,222
2022-01-05,73578,229
2022-01-06,73753,175
2022-01-07,74049,296
2022-01-08,74185,136
2022-01-09,74294,109
2022-01-10,74487,193
2022-01-11,74670,183
2022-01-12,74951,281
2022-01-13,75164,213
2022-01-14,75388,224
2022-01-15,75462,74
2022-01-16,75556,94
2022-01-17,75600,44
2022-01-18,75822,222
2022-01-19,76056,234
2022-01-20,76273,217
2022-01-21,76459,186
2022-01-22,76531,72
2022-01-23,76596,65
2022-01-24,76739,143
2022-01-25,76893,154
2022-01-26,77044,151
2022-01-27,77213,169
2022-01-28,77389,176
2022-01-29,77456,67
2022-01-30,77507,51
2022-01-31,77627,120
2022-02-01,77756,129
2022-02-02,77876,120
2022-02-03,77977,101
2022-02-04,78092,115
2022-02-05,78119,27
2022-02-06,78158,39
2022-02-07,78231,73
2022-02-08,78341,110
2022-02-09,78441,100
2022-02-10,78543,102
2022-02-11,78649,106
2022-02-12,78674,25
2022-02-13,78690,16
2022-02-14,78762,72
2022-02-15,78827,65
2022-02-16,78914,87
2022-02-17,78978,64
2022-02-18,79092,114
2022-02-19,79109,17
2022-02-20,79110,1
