date,pcr_tests_YUMA,pcr_pos_test_YUMA,pcr_positivity_YUMA
2022-02-21 00:00:00,2,0,0
2022-02-20 00:00:00,58,8,0.1379310344827586
2022-02-19 00:00:00,181,35,0.1933701657458564
2022-02-18 00:00:00,592,52,0.0878378378378378
2022-02-17 00:00:00,447,71,0.1588366890380313
2022-02-16 00:00:00,472,79,0.1673728813559322
2022-02-15 00:00:00,543,101,0.1860036832412523
2022-02-14 00:00:00,890,122,0.1370786516853933
2022-02-13 00:00:00,143,34,0.2377622377622378
2022-02-12 00:00:00,249,58,0.2329317269076306
2022-02-11 00:00:00,618,112,0.1812297734627832
2022-02-10 00:00:00,733,123,0.1678035470668486
2022-02-09 00:00:00,616,153,0.2483766233766234
2022-02-08 00:00:00,730,178,0.2438356164383562
2022-02-07 00:00:00,1015,250,0.2463054187192119
2022-02-06 00:00:00,174,51,0.2931034482758621
2022-02-05 00:00:00,196,76,0.3877551020408163
2022-02-04 00:00:00,690,232,0.336231884057971
2022-02-03 00:00:00,860,236,0.2744186046511628
2022-02-02 00:00:00,705,228,0.323404255319149
2022-02-01 00:00:00,868,285,0.3283410138248848
2022-01-31 00:00:00,1203,398,0.3308395677472985
2022-01-30 00:00:00,184,51,0.2771739130434783
2022-01-29 00:00:00,403,159,0.3945409429280397
2022-01-28 00:00:00,990,357,0.3606060606060606
2022-01-27 00:00:00,1092,419,0.3836996336996337
2022-01-26 00:00:00,1158,461,0.3981001727115717
2022-01-25 00:00:00,1397,539,0.3858267716535433
2022-01-24 00:00:00,1648,689,0.4180825242718447
2022-01-23 00:00:00,282,135,0.4787234042553192
2022-01-22 00:00:00,605,280,0.462809917355372
2022-01-21 00:00:00,2067,933,0.451378809869376
2022-01-20 00:00:00,1646,731,0.4441069258809235
2022-01-19 00:00:00,1870,856,0.4577540106951872
2022-01-18 00:00:00,2286,1046,0.457567804024497
2022-01-17 00:00:00,1293,543,0.419953596287703
2022-01-16 00:00:00,311,107,0.3440514469453376
2022-01-15 00:00:00,640,264,0.4125
2022-01-14 00:00:00,2249,762,0.3388172521120499
2022-01-13 00:00:00,3021,1133,0.3750413770274744
2022-01-12 00:00:00,2529,1062,0.4199288256227758
2022-01-11 00:00:00,2376,932,0.3922558922558923
2022-01-10 00:00:00,3638,1509,0.4147883452446399
2022-01-09 00:00:00,395,168,0.4253164556962025
2022-01-08 00:00:00,539,209,0.3877551020408163
2022-01-07 00:00:00,1988,642,0.3229376257545272
2022-01-06 00:00:00,1512,474,0.3134920634920635
2022-01-05 00:00:00,1369,453,0.3308984660336012
2022-01-04 00:00:00,1273,408,0.3205027494108406
2022-01-03 00:00:00,1422,370,0.2601969057665261
2022-01-02 00:00:00,288,93,0.3229166666666667
2022-01-01 00:00:00,174,41,0.235632183908046
2021-12-31 00:00:00,599,134,0.2237061769616027
2021-12-30 00:00:00,1635,327,0.2
2021-12-29 00:00:00,1280,306,0.2390625
2021-12-28 00:00:00,1196,232,0.1939799331103679
