date,Pima_cume,Pima
2020-12-01,92,
2020-12-02,98,6
2020-12-03,107,9
2020-12-04,110,3
2020-12-05,111,1
2020-12-06,113,2
2020-12-07,117,4
2020-12-08,120,3
2020-12-09,131,11
2020-12-10,134,3
2020-12-11,143,9
2020-12-12,149,6
2020-12-13,152,3
2020-12-14,159,7
2020-12-15,188,29
2020-12-16,198,10
2020-12-17,1424,1226
2020-12-18,2802,1378
2020-12-19,3539,737
2020-12-20,3566,27
2020-12-21,5079,1513
2020-12-22,6651,1572
2020-12-23,8543,1892
2020-12-24,9607,1064
2020-12-25,9616,9
2020-12-26,10410,794
2020-12-27,10584,174
2020-12-28,12405,1821
2020-12-29,14370,1965
2020-12-30,16493,2123
2020-12-31,18103,1610
2021-01-01,19265,1162
2021-01-02,19940,675
2021-01-03,20325,385
2021-01-04,22178,1853
2021-01-05,23991,1813
2021-01-06,26147,2156
2021-01-07,28483,2336
2021-01-08,31170,2687
2021-01-09,33273,2103
2021-01-10,33734,461
2021-01-11,36593,2859
2021-01-12,39504,2911
2021-01-13,42143,2639
2021-01-14,44733,2590
2021-01-15,49021,4288
2021-01-16,50512,1491
2021-01-17,51081,569
2021-01-18,55092,4011
2021-01-19,59377,4285
2021-01-20,64456,5079
2021-01-21,70063,5607
2021-01-22,76809,6746
2021-01-23,80316,3507
2021-01-24,81436,1120
2021-01-25,88825,7389
2021-01-26,95738,6913
2021-01-27,103280,7542
2021-01-28,110426,7146
2021-01-29,117718,7292
2021-01-30,122783,5065
2021-01-31,124225,1442
2021-02-01,131507,7282
2021-02-02,138263,6756
2021-02-03,145527,7264
2021-02-04,152965,7438
2021-02-05,161922,8957
2021-02-06,166856,4934
2021-02-07,168165,1309
2021-02-08,175390,7225
2021-02-09,181957,6567
2021-02-10,189830,7873
2021-02-11,197940,8110
2021-02-12,207126,9186
2021-02-13,212442,5316
2021-02-14,213564,1122
2021-02-15,219907,6343
2021-02-16,227160,7253
2021-02-17,235005,7845
2021-02-18,242749,7744
2021-02-19,248773,6024
2021-02-20,253014,4241
2021-02-21,253970,956
2021-02-22,259445,5475
2021-02-23,265948,6503
2021-02-24,274408,8460
2021-02-25,284662,10254
2021-02-26,296904,12242
2021-02-27,304804,7900
2021-02-28,308717,3913
2021-03-01,320069,11352
2021-03-02,329156,9087
2021-03-03,339544,10388
2021-03-04,348302,8758
2021-03-05,358653,10351
2021-03-06,365826,7173
2021-03-07,370058,4232
2021-03-08,380590,10532
2021-03-09,390996,10406
2021-03-10,403452,12456
2021-03-11,415646,12194
2021-03-12,428586,12940
2021-03-13,436706,8120
2021-03-14,440649,3943
2021-03-15,449921,9272
2021-03-16,459843,9922
2021-03-17,470920,11077
2021-03-18,481927,11007
2021-03-19,493642,11715
2021-03-20,500461,6819
2021-03-21,506430,5969
2021-03-22,515434,9004
2021-03-23,525822,10388
2021-03-24,537987,12165
2021-03-25,551584,13597
2021-03-26,565960,14376
2021-03-27,574765,8805
2021-03-28,580694,5929
2021-03-29,591466,10772
2021-03-30,603718,12252
2021-03-31,617592,13874
2021-04-01,631322,13730
2021-04-02,644272,12950
2021-04-03,652937,8665
2021-04-04,657862,4925
2021-04-05,670011,12149
2021-04-06,682110,12099
2021-04-07,696689,14579
2021-04-08,710822,14133
2021-04-09,725377,14555
2021-04-10,733908,8531
2021-04-11,738647,4739
2021-04-12,749364,10717
2021-04-13,759133,9769
2021-04-14,770580,11447
2021-04-15,782436,11856
2021-04-16,794617,12181
2021-04-17,801080,6463
2021-04-18,805591,4511
2021-04-19,814543,8952
2021-04-20,823919,9376
2021-04-21,834551,10632
2021-04-22,845494,10943
2021-04-23,857141,11647
2021-04-24,864613,7472
2021-04-25,868546,3933
2021-04-26,879110,10564
2021-04-27,888857,9747
2021-04-28,898684,9827
2021-04-29,907972,9288
2021-04-30,917039,9067
2021-05-01,921588,4549
2021-05-02,924556,2968
2021-05-03,931383,6827
2021-05-04,937725,6342
2021-05-05,944918,7193
2021-05-06,951003,6085
2021-05-07,957784,6781
2021-05-08,961338,3554
2021-05-09,963061,1723
2021-05-10,967509,4448
2021-05-11,971296,3787
2021-05-12,975762,4466
2021-05-13,981540,5778
2021-05-14,987875,6335
2021-05-15,992662,4787
2021-05-16,995713,3051
2021-05-17,1000715,5002
2021-05-18,1004519,3804
2021-05-19,1008753,4234
2021-05-20,1012666,3913
2021-05-21,1017970,5304
2021-05-22,1021675,3705
2021-05-23,1023296,1621
2021-05-24,1027020,3724
2021-05-25,1030328,3308
2021-05-26,1033475,3147
2021-05-27,1036346,2871
2021-05-28,1040113,3767
2021-05-29,1041896,1783
2021-05-30,1042827,931
2021-05-31,1043522,695
2021-06-01,1046945,3423
2021-06-02,1049662,2717
2021-06-03,1052844,3182
2021-06-04,1057051,4207
2021-06-05,1059739,2688
2021-06-06,1061455,1716
2021-06-07,1065215,3760
2021-06-08,1067980,2765
2021-06-09,1070846,2866
2021-06-10,1073502,2656
2021-06-11,1076889,3387
2021-06-12,1079079,2190
2021-06-13,1080216,1137
2021-06-14,1083324,3108
2021-06-15,1085400,2076
2021-06-16,1087652,2252
2021-06-17,1089648,1996
2021-06-18,1092421,2773
2021-06-19,1093994,1573
2021-06-20,1094764,770
2021-06-21,1096565,1801
2021-06-22,1098680,2115
2021-06-23,1100650,1970
2021-06-24,1102492,1842
2021-06-25,1105008,2516
2021-06-26,1106383,1375
2021-06-27,1107124,741
2021-06-28,1108819,1695
2021-06-29,1110421,1602
2021-06-30,1112215,1794
2021-07-01,1113905,1690
2021-07-02,1115709,1804
2021-07-03,1116741,1032
2021-07-04,1116967,226
2021-07-05,1118159,1192
2021-07-06,1119585,1426
2021-07-07,1121181,1596
2021-07-08,1122935,1754
2021-07-09,1124781,1846
2021-07-10,1125981,1200
2021-07-11,1126581,600
2021-07-12,1128125,1544
2021-07-13,1129510,1385
2021-07-14,1130956,1446
2021-07-15,1132364,1408
