date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,922,870,659,490,248,5
1/1/2022,35528,20374,19768,22315,37389,26718
1/10/2021,1261,1214,949,724,534,9
1/10/2022,35921,20539,19923,22626,37920,27501
1/11/2021,1324,1305,1013,761,881,9
1/11/2022,35984,20563,19943,22664,37985,27560
1/12/2021,1388,1377,1090,816,1206,10
1/12/2022,36056,20596,19963,22708,38024,27640
1/13/2021,1478,1451,1168,885,1547,10
1/13/2022,36111,20622,19983,22734,38067,27767
1/14/2021,1496,1473,1196,909,1636,10
1/14/2022,36150,20641,20001,22770,38093,27836
1/15/2021,1527,1489,1216,938,1726,10
1/15/2022,36173,20652,20007,22783,38106,27866
1/16/2021,1532,1490,1220,939,1731,10
1/16/2022,36191,20665,20015,22791,38125,27887
1/17/2021,1535,1493,1221,940,1735,10
1/17/2022,36219,20682,20022,22807,38142,27957
1/18/2021,1543,1500,1231,944,1754,10
1/18/2022,36270,20699,20042,22833,38176,28034
1/19/2021,1593,1528,1267,973,1887,14
1/19/2022,36312,20724,20065,22866,38203,28142
1/2/2021,924,871,659,492,250,5
1/2/2022,35542,20383,19775,22334,37410,26727
1/20/2021,1607,1536,1276,984,1922,15
1/20/2022,36357,20749,20081,22886,38227,28210
1/21/2021,1726,1721,1455,1086,2446,18
1/21/2022,36406,20765,20103,22906,38245,28253
1/22/2021,1835,1818,1542,1165,3124,18
1/22/2022,36433,20772,20109,22908,38250,28277
1/23/2021,1863,1857,1568,1197,3161,19
1/24/2021,1864,1859,1571,1200,3172,19
1/25/2021,1898,1933,1634,1251,3331,19
1/26/2021,2026,2073,1774,1390,3493,27
1/27/2021,2168,2226,1894,1489,3717,27
1/28/2021,2322,2377,2076,1710,4426,27
1/29/2021,2476,2508,2242,1852,5519,29
1/3/2021,926,871,660,492,250,5
1/3/2022,35579,20389,19783,22365,37485,26828
1/30/2021,2513,2541,2279,1924,6381,29
1/31/2021,2514,2542,2279,1925,6398,29
1/4/2021,981,927,702,523,291,5
1/4/2022,35635,20415,19801,22416,37616,26946
1/5/2021,1065,1025,768,569,328,6
1/5/2022,35701,20434,19822,22467,37709,27116
1/6/2021,1179,1139,862,639,398,9
1/6/2022,35760,20458,19844,22517,37781,27209
1/7/2021,1220,1181,920,677,431,9
1/7/2022,35829,20490,19870,22560,37831,27309
1/8/2021,1253,1210,945,718,522,9
1/8/2022,35857,20505,19881,22577,37848,27388
1/9/2021,1255,1211,949,722,528,9
1/9/2022,35872,20516,19896,22590,37868,27400
10/1/2021,30942,18012,17914,19963,32680,15523
10/10/2021,31374,18196,18030,20039,32761,15717
10/11/2021,31421,18226,18049,20059,32769,15744
10/12/2021,31460,18252,18059,20067,32776,15777
10/13/2021,31500,18269,18072,20074,32782,15797
10/14/2021,31569,18290,18103,20090,32796,15829
10/15/2021,31636,18313,18122,20108,32805,15851
10/16/2021,31664,18325,18132,20120,32809,15864
10/17/2021,31679,18332,18137,20122,32809,15872
10/18/2021,31729,18369,18154,20138,32821,15920
10/19/2021,31768,18388,18166,20159,32835,15949
10/2/2021,30964,18021,17925,19969,32685,15546
10/20/2021,31795,18399,18180,20174,32843,15973
10/21/2021,31850,18426,18200,20192,32862,16029
10/22/2021,31956,18471,18227,20210,32893,16122
10/23/2021,32014,18493,18236,20226,32911,16226
10/24/2021,32033,18511,18247,20234,32919,16317
10/25/2021,32101,18538,18267,20248,32959,16392
10/26/2021,32157,18576,18279,20274,33007,16407
10/27/2021,32203,18601,18312,20294,33055,16424
10/28/2021,32262,18637,18341,20327,33101,16447
10/29/2021,32364,18673,18363,20351,33144,16467
10/3/2021,30973,18024,17931,19971,32688,15555
10/30/2021,32420,18692,18371,20356,33154,16481
10/31/2021,32431,18696,18377,20359,33157,16485
10/4/2021,31014,18046,17951,19983,32697,15580
10/5/2021,31169,18085,17969,19996,32716,15610
10/6/2021,31221,18120,17986,20006,32729,15644
10/7/2021,31266,18131,18003,20017,32735,15672
10/8/2021,31318,18166,18015,20027,32748,15697
10/9/2021,31358,18185,18021,20032,32755,15710
11/1/2021,32491,18723,18399,20381,33210,16575
