date,Cochise_cume,Cochise
2020-12-01,4,
2020-12-15,5,1
2020-12-16,6,1
2020-12-17,17,11
2020-12-18,25,8
2020-12-19,32,7
2020-12-20,33,1
2020-12-21,45,12
2020-12-22,309,264
2020-12-23,729,420
2020-12-24,839,110
2020-12-26,861,22
2020-12-28,947,86
2020-12-29,1022,75
2020-12-30,1234,212
2020-12-31,1459,225
2021-01-01,1493,34
2021-01-02,1506,13
2021-01-03,1584,78
2021-01-04,1631,47
2021-01-05,1721,90
2021-01-06,1825,104
2021-01-07,1893,68
2021-01-08,2046,153
2021-01-09,2422,376
2021-01-10,2438,16
2021-01-11,2720,282
2021-01-12,2979,259
2021-01-13,3426,447
2021-01-14,3731,305
2021-01-15,4202,471
2021-01-16,4608,406
2021-01-17,4633,25
2021-01-18,4844,211
2021-01-19,5270,426
2021-01-20,5946,676
2021-01-21,6562,616
2021-01-22,6898,336
2021-01-23,7470,572
2021-01-24,7592,122
2021-01-25,8035,443
2021-01-26,8511,476
2021-01-27,9207,696
2021-01-28,10207,1000
2021-01-29,10919,712
2021-01-30,10956,37
2021-01-31,11072,116
2021-02-01,11423,351
2021-02-02,11673,250
2021-02-03,12225,552
2021-02-04,12688,463
2021-02-05,13252,564
2021-02-06,13445,193
2021-02-07,13477,32
2021-02-08,13923,446
2021-02-09,14755,832
2021-02-10,16071,1316
2021-02-11,18054,1983
2021-02-12,19446,1392
2021-02-13,19783,337
2021-02-14,19799,16
2021-02-15,20137,338
2021-02-16,20844,707
2021-02-17,21347,503
2021-02-18,22021,674
2021-02-19,22390,369
2021-02-20,22762,372
2021-02-21,22891,129
2021-02-22,23195,304
2021-02-23,23421,226
2021-02-24,24300,879
2021-02-25,26328,2028
2021-02-26,27868,1540
2021-02-27,28757,889
2021-02-28,28850,93
2021-03-01,29496,646
2021-03-02,30022,526
2021-03-03,31116,1094
2021-03-04,32704,1588
2021-03-05,33790,1086
2021-03-06,34842,1052
2021-03-07,34916,74
2021-03-08,35451,535
2021-03-09,36431,980
2021-03-10,37985,1554
2021-03-11,40120,2135
2021-03-12,41467,1347
2021-03-13,42333,866
2021-03-14,42382,49
2021-03-15,43298,916
2021-03-16,44226,928
2021-03-17,45124,898
2021-03-18,46505,1381
2021-03-19,47531,1026
2021-03-20,48454,923
2021-03-21,48530,76
2021-03-22,49104,574
2021-03-23,49474,370
2021-03-24,50408,934
2021-03-25,52776,2368
2021-03-26,54231,1455
2021-03-27,55308,1077
2021-03-28,55380,72
2021-03-29,55927,547
2021-03-30,56595,668
2021-03-31,57933,1338
2021-04-01,60174,2241
2021-04-02,61538,1364
2021-04-03,62869,1331
2021-04-04,62928,59
2021-04-05,63518,590
2021-04-06,64318,800
2021-04-07,65784,1466
2021-04-08,67394,1610
2021-04-09,68496,1102
2021-04-10,69287,791
2021-04-11,69391,104
2021-04-12,70100,709
2021-04-13,70656,556
2021-04-14,71616,960
2021-04-15,73486,1870
2021-04-16,74560,1074
2021-04-17,75903,1343
2021-04-18,75974,71
2021-04-19,76610,636
2021-04-20,77126,516
2021-04-21,78098,972
2021-04-22,79632,1534
2021-04-23,80638,1006
2021-04-24,81513,875
2021-04-25,81570,57
2021-04-26,82040,470
2021-04-27,82544,504
2021-04-28,83493,949
2021-04-29,84513,1020
2021-04-30,85209,696
2021-05-01,85758,549
2021-05-02,85807,49
2021-05-03,86106,299
2021-05-04,86585,479
2021-05-05,87442,857
2021-05-06,88445,1003
2021-05-07,89162,717
2021-05-08,89645,483
2021-05-09,89692,47
2021-05-10,90027,335
2021-05-11,90337,310
2021-05-12,90898,561
2021-05-13,91897,999
2021-05-14,92434,537
2021-05-15,92775,341
2021-05-16,92838,63
2021-05-17,93291,453
2021-05-18,93755,464
2021-05-19,94532,777
2021-05-20,95307,775
2021-05-21,96020,713
2021-05-22,96350,330
2021-05-23,96407,57
2021-05-24,96825,418
2021-05-25,97118,293
2021-05-26,97554,436
2021-05-27,98206,652
2021-05-28,98734,528
2021-05-29,98827,93
2021-05-30,98891,64
2021-05-31,98960,69
2021-06-01,99280,320
2021-06-02,99703,423
2021-06-03,100290,587
2021-06-04,100776,486
2021-06-05,100911,135
2021-06-06,100949,38
2021-06-07,101268,319
2021-06-08,101532,264
2021-06-09,101838,306
2021-06-10,102322,484
2021-06-11,102637,315
2021-06-12,102779,142
2021-06-13,102844,65
2021-06-14,103119,275
2021-06-15,103385,266
2021-06-16,103727,342
2021-06-17,104160,433
2021-06-18,104567,407
2021-06-19,104830,263
2021-06-20,104866,36
2021-06-21,105061,195
2021-06-22,105223,162
2021-06-23,105548,325
2021-06-24,105913,365
2021-06-25,106256,343
2021-06-26,106358,102
2021-06-27,106401,43
2021-06-28,106595,194
2021-06-29,106798,203
2021-06-30,107608,810
2021-07-01,108620,1012
2021-07-02,108940,320
2021-07-03,109019,79
2021-07-04,109029,10
2021-07-05,109145,116
2021-07-06,109365,220
2021-07-07,109567,202
2021-07-08,109865,298
2021-07-09,110156,291
2021-07-10,110237,81
2021-07-11,110265,28
2021-07-12,110412,147
2021-07-13,110540,128
2021-07-14,111152,612
2021-07-15,111876,724
2021-07-16,112189,313
2021-07-17,112278,89
2021-07-18,112318,40
2021-07-19,112492,174
2021-07-20,112672,180
2021-07-21,112870,198
2021-07-22,113107,237
2021-07-23,113417,310
2021-07-24,113531,114
2021-07-25,113578,47
2021-07-26,113765,187
2021-07-27,113951,186
2021-07-28,114148,197
2021-07-29,114442,294
2021-07-30,114775,333
2021-07-31,115685,910
2021-08-01,115742,57
2021-08-02,115962,220
2021-08-03,116148,186
2021-08-04,116372,224
2021-08-05,116722,350
2021-08-06,117219,497
2021-08-07,117370,151
2021-08-08,117414,44
2021-08-09,117598,184
2021-08-10,117748,150
2021-08-11,117931,183
2021-08-12,118157,226
2021-08-13,118541,384
2021-08-14,118729,188
2021-08-15,118775,46
2021-08-16,119031,256
2021-08-17,119237,206
2021-08-18,119482,245
2021-08-19,119755,273
2021-08-20,120129,374
2021-08-21,121121,992
2021-08-22,121184,63
2021-08-23,121476,292
2021-08-24,121687,211
2021-08-25,121902,215
2021-08-26,122186,284
2021-08-27,122608,422
2021-08-28,122766,158
2021-08-29,122821,55
2021-08-30,123035,214
2021-08-31,123199,164
2021-09-01,123414,215
2021-09-02,123619,205
2021-09-03,123974,355
2021-09-04,124108,134
2021-09-05,124160,52
2021-09-06,124210,50
2021-09-07,124384,174
2021-09-08,124579,195
2021-09-09,124851,272
2021-09-10,125220,369
2021-09-11,125362,142
2021-09-12,125423,61
2021-09-13,125581,158
2021-09-14,125767,186
2021-09-15,125893,126
2021-09-16,126125,232
2021-09-17,126411,286
2021-09-18,126517,106
2021-09-19,126556,39
2021-09-20,126702,146
2021-09-21,126863,161
2021-09-22,127012,149
2021-09-23,127236,224
2021-09-24,127603,367
2021-09-25,127706,103
2021-09-26,127733,27
2021-09-27,127851,118
2021-09-28,127970,119
2021-09-29,128127,157
2021-09-30,128327,200
2021-10-01,128624,297
2021-10-02,128687,63
2021-10-03,128722,35
2021-10-04,128840,118
2021-10-05,128979,139
2021-10-06,129147,168
2021-10-07,129321,174
2021-10-08,129558,237
2021-10-09,129630,72
2021-10-10,129671,41
2021-10-11,129792,121
2021-10-12,129907,115
2021-10-13,130034,127
2021-10-14,130225,191
2021-10-15,130448,223
2021-10-16,131166,718
2021-10-17,131207,41
2021-10-18,131350,143
2021-10-19,131471,121
2021-10-20,131573,102
2021-10-21,131725,152
2021-10-22,132152,427
2021-10-23,132329,177
2021-10-24,132463,134
2021-10-25,132937,474
2021-10-26,133428,491
2021-10-27,133983,555
2021-10-28,134750,767
2021-10-29,135616,866
2021-10-30,135780,164
2021-10-31,135874,94
2021-11-01,136371,497
2021-11-02,136829,458
2021-11-03,137348,519
2021-11-04,138164,816
2021-11-05,139140,976
2021-11-06,139619,479
2021-11-07,139742,123
2021-11-08,140296,554
2021-11-09,140859,563
2021-11-10,141430,571
2021-11-11,142143,713
2021-11-12,143282,1139
2021-11-13,144953,1671
2021-11-14,145127,174
2021-11-15,145716,589
2021-11-16,146356,640
2021-11-17,147160,804
2021-11-18,147980,820
2021-11-19,149154,1174
2021-11-20,149695,541
2021-11-21,149860,165
2021-11-22,150367,507
2021-11-23,150929,562
2021-11-24,151511,582
2021-11-26,151798,287
2021-11-27,152074,276
2021-11-28,152219,145
2021-11-29,152795,576
2021-11-30,153511,716
2021-12-01,154216,705
2021-12-02,155296,1080
2021-12-03,156477,1181
2021-12-04,157233,756
2021-12-05,157398,165
2021-12-06,158016,618
2021-12-07,158653,637
2021-12-08,159412,759
2021-12-09,160359,947
2021-12-10,161468,1109
2021-12-11,162430,962
2021-12-12,162587,157
2021-12-13,163063,476
2021-12-14,163552,489
2021-12-15,164159,607
2021-12-16,164883,724
2021-12-17,165826,943
2021-12-18,166056,230
2021-12-19,166203,147
2021-12-20,166858,655
2021-12-21,167288,430
2021-12-22,167949,661
2021-12-23,168516,567
2021-12-24,168632,116
