date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,168,157,203,249,286,3
1/1/2022,4806,3151,3334,4338,6336,8378
1/10/2021,234,237,325,424,896,10
1/10/2022,4859,3189,3367,4357,6355,8654
1/11/2021,246,252,340,451,1414,11
1/11/2022,4868,3196,3370,4359,6363,8677
1/12/2021,257,267,362,488,1691,11
1/12/2022,4879,3199,3377,4368,6367,8728
1/13/2021,268,291,400,540,1892,13
1/13/2022,4886,3200,3379,4373,6375,8750
1/14/2021,307,328,430,613,2254,16
1/14/2022,4897,3204,3384,4378,6378,8795
1/15/2021,328,348,463,656,2447,20
1/15/2022,4899,3204,3385,4379,6378,8806
1/16/2021,328,348,464,659,2461,20
1/16/2022,4901,3205,3387,4381,6379,8823
1/17/2021,328,348,465,659,2461,20
1/17/2022,4906,3206,3388,4381,6380,8828
1/18/2021,335,355,477,669,2487,20
1/18/2022,4917,3209,3391,4387,6382,8852
1/19/2021,354,375,496,709,2579,21
1/19/2022,4925,3215,3395,4392,6383,8892
1/2/2021,173,160,204,250,287,3
1/2/2022,4808,3152,3334,4338,6336,8386
1/20/2021,484,448,620,955,2726,60
1/20/2022,4930,3224,3398,4393,6389,8921
1/21/2021,599,546,750,1151,2909,111
1/21/2022,4935,3224,3404,4394,6392,8942
1/22/2021,656,607,820,1256,3036,123
1/22/2022,4935,3224,3404,4394,6392,8943
1/23/2021,658,608,821,1259,3055,125
1/24/2021,658,608,821,1260,3057,125
1/25/2021,665,623,829,1274,3121,125
1/26/2021,678,635,845,1300,3217,131
1/27/2021,722,672,895,1377,3328,146
1/28/2021,830,764,1055,1584,3493,152
1/29/2021,876,815,1108,1659,3557,159
1/3/2021,173,160,204,250,287,3
1/3/2022,4819,3158,3337,4339,6337,8420
1/30/2021,878,815,1108,1661,3558,166
1/31/2021,880,816,1108,1696,3571,170
1/4/2021,181,164,215,264,351,3
1/4/2022,4826,3166,3342,4341,6338,8452
1/5/2021,189,179,237,287,431,6
1/5/2022,4837,3170,3345,4343,6341,8493
1/6/2021,199,200,261,323,637,10
1/6/2022,4838,3173,3348,4348,6343,8527
1/7/2021,210,222,295,389,810,10
1/7/2022,4842,3177,3354,4353,6350,8599
1/8/2021,234,237,325,423,882,10
1/8/2022,4849,3180,3357,4355,6351,8613
1/9/2021,234,237,325,424,895,10
1/9/2022,4855,3182,3361,4356,6353,8625
10/1/2021,4245,2744,2965,3880,5870,5385
10/10/2021,4288,2776,3001,3927,5921,5413
10/11/2021,4289,2781,3002,3927,5930,5414
10/12/2021,4296,2788,3003,3929,5932,5417
10/13/2021,4297,2790,3006,3932,5939,5420
10/14/2021,4300,2793,3008,3935,5946,5424
10/15/2021,4303,2794,3010,3940,5948,5426
10/16/2021,4306,2795,3010,3942,5949,5426
10/17/2021,4307,2796,3010,3942,5949,5427
10/18/2021,4310,2801,3017,3947,5954,5434
10/19/2021,4318,2804,3020,3950,5963,5436
10/2/2021,4246,2746,2967,3883,5874,5386
10/20/2021,4324,2810,3020,3958,5974,5438
10/21/2021,4327,2815,3026,3963,5975,5441
10/22/2021,4331,2820,3028,3966,5980,5447
10/23/2021,4333,2822,3035,3974,5994,5448
10/24/2021,4334,2824,3035,3975,5998,5449
10/25/2021,4340,2826,3041,3981,6006,5454
10/26/2021,4351,2827,3046,3986,6015,5459
10/27/2021,4358,2837,3050,3995,6018,5470
10/28/2021,4365,2840,3054,4004,6026,5473
10/29/2021,4371,2843,3057,4012,6030,5474
10/3/2021,4248,2747,2970,3885,5875,5386
10/30/2021,4371,2845,3057,4014,6033,5475
10/31/2021,4377,2846,3059,4016,6036,5475
10/4/2021,4255,2751,2971,3890,5881,5395
10/5/2021,4261,2756,2978,3896,5885,5396
10/6/2021,4264,2759,2986,3904,5891,5402
10/7/2021,4273,2768,2992,3914,5908,5404
10/8/2021,4279,2772,2998,3919,5914,5413
10/9/2021,4285,2775,3001,3927,5920,5413
11/1/2021,4385,2853,3063,4024,6051,5479
11/10/2021,4437,2890,3108,4087,6106,6004
11/11/2021,4441,2896,3113,4090,6108,6093
11/12/2021,4445,2900,3121,4092,6113,6311
11/13/2021,4455,2906,3126,4102,6128,6347
11/14/2021,4467,2909,3132,4103,6133,6394
11/15/2021,4473,2912,3139,4110,6138,6468
11/16/2021,4483,2921,3148,4117,6141,6578
11/17/2021,4491,2931,3157,4131,6151,6664
11/18/2021,4503,2941,3166,4132,6166,6737
11/19/2021,4513,2943,3169,4144,6173,6854
11/2/2021,4386,2859,3076,4036,6063,5482
11/20/2021,4524,2954,3180,4156,6177,6894
11/21/2021,4537,2958,3182,4158,6180,6921
11/22/2021,4544,2966,3188,4169,6189,7072
11/23/2021,4553,2972,3196,4175,6200,7148
11/24/2021,4560,2976,3206,4179,6203,7206
11/25/2021,4560,2976,3206,4179,6203,7206
11/26/2021,4570,2979,3213,4183,6207,7250
11/27/2021,4571,2980,3214,4186,6208,7260
11/28/2021,4575,2983,3215,4189,6209,7285
11/29/2021,4581,2988,3222,4192,6215,7322
11/3/2021,4390,2863,3088,4048,6069,5506
11/30/2021,4595,3005,3229,4202,6222,7371
11/4/2021,4401,2868,3097,4062,6075,5625
11/5/2021,4409,2869,3098,4068,6081,5656
11/6/2021,4416,2874,3099,4069,6082,5721
11/7/2021,4419,2878,3102,4072,6085,5796
11/8/2021,4427,2882,3104,4080,6092,5859
11/9/2021,4435,2885,3104,4084,6098,5893
12/1/2020,,,2,,,
12/1/2021,4605,3011,3233,4215,6230,7416
12/10/2020,2,2,3,3,,1
12/10/2021,4692,3069,3277,4262,6282,7844
12/11/2020,2,2,3,3,,1
12/11/2021,4698,3082,3281,4269,6286,7873
12/12/2020,2,2,3,3,,1
12/12/2021,4703,3086,3281,4271,6286,7884
12/13/2020,2,2,3,3,1,1
12/13/2021,4710,3090,3286,4274,6289,7905
12/14/2020,2,2,3,3,1,1
12/14/2021,4719,3098,3290,4278,6292,7936
12/15/2020,4,3,4,6,1,1
12/15/2021,4726,3101,3293,4282,6293,7979
12/16/2020,8,9,12,19,3,1
12/16/2021,4730,3106,3296,4284,6301,8001
12/17/2020,15,21,27,33,3,1
12/17/2021,4731,3108,3302,4289,6303,8021
12/18/2020,22,27,35,42,12,1
12/18/2021,4735,3110,3303,4293,6306,8028
12/19/2020,22,27,36,42,12,1
12/19/2021,4739,3111,3304,4295,6306,8037
12/2/2020,,1,2,,,
12/2/2021,4616,3020,3236,4218,6242,7441
12/20/2020,22,27,36,42,12,1
12/20/2021,4744,3114,3306,4303,6310,8065
