date,Maricopa_cume,Maricopa
2020-12-01,182,
2020-12-02,200,18
2020-12-03,212,12
2020-12-04,218,6
2020-12-05,220,2
2020-12-07,230,10
2020-12-08,239,9
2020-12-09,248,9
2020-12-10,264,16
2020-12-11,272,8
2020-12-12,280,8
2020-12-13,288,8
2020-12-14,302,14
2020-12-15,341,39
2020-12-16,397,56
2020-12-17,1656,1259
2020-12-18,3337,1681
2020-12-19,4997,1660
2020-12-20,6008,1011
2020-12-21,9186,3178
2020-12-22,13291,4105
2020-12-23,18000,4709
2020-12-24,19568,1568
2020-12-25,19574,6
2020-12-26,24536,4962
2020-12-27,26774,2238
2020-12-28,31953,5179
2020-12-29,39799,7846
2020-12-30,48419,8620
2020-12-31,52486,4067
2021-01-01,54103,1617
2021-01-02,60179,6076
2021-01-03,62743,2564
2021-01-04,67496,4753
2021-01-05,71878,4382
2021-01-06,76842,4964
2021-01-07,82227,5385
2021-01-08,86845,4618
2021-01-09,91504,4659
2021-01-10,94127,2623
2021-01-11,103742,9615
2021-01-12,119815,16073
2021-01-13,137075,17260
2021-01-14,153762,16687
2021-01-15,169132,15370
2021-01-16,180676,11544
2021-01-17,189060,8384
2021-01-18,201990,12930
2021-01-19,219739,17749
2021-01-20,238707,18968
2021-01-21,258773,20066
2021-01-22,281027,22254
2021-01-23,300036,19009
2021-01-24,312382,12346
2021-01-25,328798,16416
2021-01-26,351260,22462
2021-01-27,371833,20573
2021-01-28,390934,19101
2021-01-29,412647,21713
2021-01-30,428265,15618
2021-01-31,436379,8114
2021-02-01,455104,18725
2021-02-02,477613,22509
2021-02-03,499957,22344
2021-02-04,525386,25429
2021-02-05,548235,22849
2021-02-06,572357,24122
2021-02-07,585330,12973
2021-02-08,609272,23942
2021-02-09,636835,27563
2021-02-10,663093,26258
2021-02-11,689658,26565
2021-02-12,725446,35788
2021-02-13,753530,28084
2021-02-14,766815,13285
2021-02-15,786595,19780
2021-02-16,814477,27882
2021-02-17,843247,28770
2021-02-18,871784,28537
2021-02-19,900639,28855
2021-02-20,926181,25542
2021-02-21,939453,13272
2021-02-22,958558,19105
2021-02-23,987686,29128
2021-02-24,1018905,31219
2021-02-25,1048894,29989
2021-02-26,1085826,36932
2021-02-27,1116530,30704
2021-02-28,1134071,17541
2021-03-01,1161308,27237
2021-03-02,1189319,28011
2021-03-03,1219338,30019
2021-03-04,1250261,30923
2021-03-05,1282461,32200
2021-03-06,1309708,27247
2021-03-07,1327291,17583
2021-03-08,1357017,29726
2021-03-09,1388857,31840
2021-03-10,1424269,35412
2021-03-11,1461007,36738
2021-03-12,1502447,41440
2021-03-13,1533886,31439
2021-03-14,1553808,19922
2021-03-15,1582094,28286
2021-03-16,1613182,31088
2021-03-17,1649370,36188
2021-03-18,1685474,36104
2021-03-19,1719984,34510
2021-03-20,1751661,31677
2021-03-21,1773803,22142
2021-03-22,1800102,26299
2021-03-23,1827005,26903
2021-03-24,1863056,36051
2021-03-25,1904064,41008
2021-03-26,1944611,40547
2021-03-27,1980164,35553
2021-03-28,2007429,27265
2021-03-29,2046547,39118
2021-03-30,2086729,40182
2021-03-31,2131706,44977
2021-04-01,2179956,48250
2021-04-02,2222266,42310
2021-04-03,2254084,31818
2021-04-04,2266499,12415
2021-04-05,2301344,34845
2021-04-06,2340290,38946
2021-04-07,2384395,44105
2021-04-08,2429729,45334
2021-04-09,2470778,41049
2021-04-10,2502599,31821
2021-04-11,2524856,22257
2021-04-12,2555894,31038
2021-04-13,2586430,30536
2021-04-14,2620757,34327
2021-04-15,2657617,36860
2021-04-16,2694040,36423
2021-04-17,2722309,28269
2021-04-18,2743513,21204
2021-04-19,2776027,32514
2021-04-20,2809297,33270
2021-04-21,2846840,37543
2021-04-22,2884645,37805
2021-04-23,2918354,33709
2021-04-24,2942538,24184
2021-04-25,2960047,17509
2021-04-26,2986721,26674
2021-04-27,3013755,27034
2021-04-28,3041539,27784
2021-04-29,3067266,25727
2021-04-30,3093220,25954
2021-05-01,3111757,18537
2021-05-02,3127188,15431
2021-05-03,3143784,16596
2021-05-04,3167721,23937
2021-05-05,3186654,18933
2021-05-06,3209498,22844
2021-05-07,3233336,23838
2021-05-08,3252082,18746
2021-05-09,3261530,9448
2021-05-10,3277533,16003
2021-05-11,3294436,16903
2021-05-12,3312773,18337
2021-05-13,3337121,24348
2021-05-14,3361443,24322
2021-05-15,3381223,19780
2021-05-16,3393118,11895
2021-05-17,3412681,19563
2021-05-18,3429968,17287
2021-05-19,3453255,23287
2021-05-20,3472435,19180
2021-05-21,3493957,21522
2021-05-22,3511364,17407
2021-05-23,3518981,7617
2021-05-24,3533256,14275
2021-05-25,3546060,12804
2021-05-26,3560248,14188
2021-05-27,3573251,13003
2021-05-28,3587710,14459
2021-05-29,3597081,9371
2021-05-30,3602380,5299
2021-05-31,3605315,2935
2021-06-01,3618562,13247
2021-06-02,3630214,11652
2021-06-03,3644552,14338
2021-06-04,3660587,16035
2021-06-05,3674174,13587
2021-06-06,3680889,6715
2021-06-07,3692887,11998
2021-06-08,3704344,11457
2021-06-09,3715720,11376
2021-06-10,3728649,12929
2021-06-11,3745000,16351
2021-06-12,3756438,11438
2021-06-13,3762135,5697
2021-06-14,3772761,10626
2021-06-15,3782968,10207
2021-06-16,3793096,10128
2021-06-17,3802583,9487
2021-06-18,3814432,11849
2021-06-19,3821804,7372
2021-06-20,3825742,3938
2021-06-21,3832707,6965
2021-06-22,3840548,7841
2021-06-23,3848812,8264
2021-06-24,3856471,7659
2021-06-25,3866179,9708
2021-06-26,3872997,6818
2021-06-27,3877138,4141
2021-06-28,3884492,7354
2021-06-29,3891534,7042
2021-06-30,3898620,7086
2021-07-01,3905723,7103
2021-07-02,3913872,8149
2021-07-03,3919038,5166
2021-07-04,3919900,862
2021-07-05,3926142,6242
2021-07-06,3932680,6538
2021-07-07,3939257,6577
2021-07-08,3945625,6368
2021-07-09,3955731,10106
2021-07-10,3962942,7211
2021-07-11,3966593,3651
2021-07-12,3973357,6764
2021-07-13,3979326,5969
2021-07-14,3985389,6063
2021-07-15,3991405,6016
2021-07-16,3999630,8225
2021-07-17,4005129,5499
2021-07-18,4008731,3602
2021-07-19,4016556,7825
2021-07-20,4023565,7009
2021-07-21,4031326,7761
2021-07-22,4039262,7936
2021-07-23,4049225,9963
2021-07-24,4056332,7107
2021-07-25,4060989,4657
2021-07-26,4069667,8678
2021-07-27,4078064,8397
2021-07-28,4086604,8540
2021-07-29,4095166,8562
2021-07-30,4107781,12615
2021-07-31,4116436,8655
2021-08-01,4121922,5486
2021-08-02,4131249,9327
2021-08-03,4139477,8228
2021-08-04,4148159,8682
2021-08-05,4156588,8429
2021-08-06,4168373,11785
2021-08-07,4177179,8806
2021-08-08,4182512,5333
2021-08-09,4191828,9316
2021-08-10,4200385,8557
2021-08-11,4209085,8700
2021-08-12,4218246,9161
2021-08-13,4230075,11829
2021-08-14,4239479,9404
2021-08-15,4245314,5835
2021-08-16,4255770,10456
2021-08-17,4265629,9859
2021-08-18,4275484,9855
2021-08-19,4284875,9391
2021-08-20,4297390,12515
2021-08-21,4306220,8830
2021-08-22,4311658,5438
2021-08-23,4321926,10268
2021-08-24,4331464,9538
2021-08-25,4340973,9509
2021-08-26,4350263,9290
2021-08-27,4362608,12345
2021-08-28,4372214,9606
2021-08-29,4377610,5396
2021-08-30,4387176,9566
2021-08-31,4395615,8439
2021-09-01,4405015,9400
2021-09-02,4412490,7475
2021-09-03,4423633,11143
2021-09-04,4430907,7274
2021-09-05,4435527,4620
2021-09-06,4436992,1465
2021-09-07,4445652,8660
2021-09-08,4453799,8147
2021-09-09,4461009,7210
2021-09-10,4471603,10594
2021-09-11,4479174,7571
2021-09-12,4483582,4408
2021-09-13,4492220,8638
2021-09-14,4499756,7536
2021-09-15,4505306,5550
2021-09-16,4511698,6392
2021-09-17,4521150,9452
2021-09-18,4528018,6868
2021-09-19,4531804,3786
2021-09-20,4537487,5683
2021-09-21,4544283,6796
2021-09-22,4551396,7113
2021-09-23,4558376,6980
2021-09-24,4572176,13800
2021-09-25,4582902,10726
2021-09-26,4588964,6062
2021-09-27,4603841,14877
2021-09-28,4618254,14413
2021-09-29,4632694,14440
2021-09-30,4647096,14402
2021-10-01,4663487,16391
2021-10-02,4672225,8738
2021-10-03,4677118,4893
2021-10-04,4690213,13095
2021-10-05,4703086,12873
2021-10-06,4714691,11605
2021-10-07,4725036,10345
2021-10-08,4736813,11777
2021-10-09,4744630,7817
2021-10-10,4749711,5081
2021-10-11,4761676,11965
2021-10-12,4769670,7994
2021-10-13,4779518,9848
2021-10-14,4790487,10969
2021-10-15,4802764,12277
2021-10-16,4809648,6884
2021-10-17,4814199,4551
2021-10-18,4825138,10939
2021-10-19,4835210,10072
2021-10-20,4845338,10128
2021-10-21,4854735,9397
2021-10-22,4868700,13965
2021-10-23,4877477,8777
2021-10-24,4883171,5694
2021-10-25,4897330,14159
2021-10-26,4910669,13339
2021-10-27,4924091,13422
2021-10-28,4936594,12503
2021-10-29,4951098,14504
2021-10-30,4958660,7562
2021-10-31,4963088,4428
2021-11-01,4975522,12434
2021-11-02,4987469,11947
2021-11-03,4998104,10635
2021-11-04,5010191,12087
2021-11-05,5025973,15782
2021-11-06,5038754,12781
2021-11-07,5044894,6140
2021-11-08,5058968,14074
2021-11-09,5072552,13584
2021-11-10,5087602,15050
2021-11-11,5102571,14969
2021-11-12,5118558,15987
2021-11-13,5131341,12783
2021-11-14,5137295,5954
2021-11-15,5152210,14915
2021-11-16,5165995,13785
2021-11-17,5181242,15247
2021-11-18,5196516,15274
2021-11-19,5214677,18161
2021-11-20,5229362,14685
2021-11-21,5236668,7306
2021-11-22,5254007,17339
2021-11-23,5271497,17490
2021-11-24,5287345,15848
2021-11-25,5287474,129
2021-11-26,5300701,13227
2021-11-27,5310696,9995
2021-11-28,5317902,7206
2021-11-29,5334664,16762
2021-11-30,5351753,17089
2021-12-01,5371646,19893
2021-12-02,5390195,18549
2021-12-03,5411316,21121
2021-12-04,5428705,17389
2021-12-05,5436395,7690
2021-12-06,5454953,18558
2021-12-07,5473453,18500
2021-12-08,5492319,18866
2021-12-09,5511876,19557
2021-12-10,5531248,19372
2021-12-11,5545323,14075
2021-12-12,5552359,7036
2021-12-13,5567921,15562
2021-12-14,5581158,13237
2021-12-15,5597382,16224
2021-12-16,5613312,15930
2021-12-17,5631008,17696
2021-12-18,5642413,11405
2021-12-19,5649856,7443
2021-12-20,5667322,17466
2021-12-21,5684260,16938
2021-12-22,5701100,16840
2021-12-23,5715272,14172
2021-12-24,5719313,4041
2021-12-25,5719345,32
2021-12-26,5725234,5889
2021-12-27,5741041,15807
2021-12-28,5756443,15402
2021-12-29,5771891,15448
2021-12-30,5786108,14217
2021-12-31,5792304,6196
2022-01-01,5793232,928
2022-01-02,5798669,5437
2022-01-03,5812326,13657
2022-01-04,5825404,13078
2022-01-05,5839852,14448
2022-01-06,5854533,14681
2022-01-07,5871291,16758
2022-01-08,5882101,10810
2022-01-09,5887775,5674
2022-01-10,5900792,13017
2022-01-11,5913643,12851
2022-01-12,5926363,12720
2022-01-13,5938735,12372
2022-01-14,5952452,13717
2022-01-15,5960457,8005
2022-01-16,5964959,4502
2022-01-17,5973973,9014
2022-01-18,5983964,9991
2022-01-19,5994356,10392
2022-01-20,6004284,9928
2022-01-21,6014317,10033
2022-01-22,6016596,2279
