date,Apache_cume,Apache
2020-12-01,2,
2020-12-02,3,1
2020-12-03,5,2
2020-12-04,6,1
2020-12-07,8,2
2020-12-08,9,1
2020-12-09,11,2
2020-12-13,12,1
2020-12-15,19,7
2020-12-16,52,33
2020-12-17,100,48
2020-12-18,139,39
2020-12-19,140,1
2020-12-21,157,17
2020-12-22,170,13
2020-12-23,344,174
2020-12-24,353,9
2020-12-25,355,2
2020-12-26,357,2
2020-12-28,431,74
2020-12-29,764,333
2020-12-30,927,163
2020-12-31,1072,145
2021-01-01,1075,3
2021-01-02,1087,12
2021-01-04,1193,106
2021-01-05,1373,180
2021-01-06,1713,340
2021-01-07,2046,333
2021-01-08,2246,200
2021-01-09,2262,16
2021-01-10,2263,1
2021-01-11,2862,599
2021-01-12,3233,371
2021-01-13,3565,332
2021-01-14,4114,549
2021-01-15,4432,318
2021-01-16,4451,19
2021-01-17,4452,1
2021-01-18,4522,70
2021-01-19,4814,292
2021-01-20,5642,828
2021-01-21,6474,832
2021-01-22,6942,468
2021-01-23,6973,31
2021-01-24,6977,4
2021-01-25,7362,385
2021-01-26,7808,446
2021-01-27,8372,564
2021-01-28,9273,901
2021-01-29,9704,431
2021-01-30,9719,15
2021-01-31,9775,56
2021-02-01,10263,488
2021-02-02,10672,409
2021-02-03,11357,685
2021-02-04,12616,1259
2021-02-05,13222,606
2021-02-06,13461,239
2021-02-07,13465,4
2021-02-08,13725,260
2021-02-09,14006,281
2021-02-10,15083,1077
2021-02-11,15953,870
2021-02-12,16271,318
2021-02-13,16425,154
2021-02-14,16429,4
2021-02-15,16527,98
2021-02-16,17290,763
2021-02-17,18009,719
2021-02-18,18931,922
2021-02-19,19362,431
2021-02-20,19492,130
2021-02-21,19514,22
2021-02-22,20074,560
2021-02-23,20535,461
2021-02-24,21016,481
2021-02-25,21722,706
2021-02-26,21932,210
2021-02-27,22175,243
2021-02-28,22179,4
2021-03-01,22586,407
2021-03-02,22877,291
2021-03-03,23366,489
2021-03-04,23760,394
2021-03-05,24125,365
2021-03-06,24215,90
2021-03-07,24219,4
2021-03-08,24463,244
2021-03-09,24765,302
2021-03-10,25460,695
2021-03-11,25936,476
2021-03-12,26259,323
2021-03-13,26329,70
2021-03-14,26332,3
2021-03-15,26542,210
2021-03-16,26930,388
2021-03-17,27221,291
2021-03-18,27479,258
2021-03-19,27650,171
2021-03-20,27713,63
2021-03-21,27720,7
2021-03-22,27985,265
2021-03-23,28224,239
2021-03-24,28638,414
2021-03-25,28886,248
2021-03-26,29054,168
2021-03-27,29121,67
2021-03-28,29125,4
2021-03-29,29323,198
2021-03-30,29540,217
2021-03-31,29775,235
2021-04-01,29952,177
2021-04-02,30128,176
2021-04-03,30224,96
2021-04-04,30232,8
2021-04-05,30414,182
2021-04-06,30619,205
2021-04-07,30829,210
2021-04-08,31030,201
2021-04-09,31205,175
2021-04-10,31274,69
2021-04-11,31283,9
2021-04-12,31488,205
2021-04-13,31644,156
2021-04-14,31798,154
2021-04-15,31946,148
2021-04-16,32102,156
2021-04-17,32117,15
2021-04-18,32122,5
2021-04-19,32260,138
2021-04-20,32391,131
2021-04-21,32500,109
2021-04-22,32625,125
2021-04-23,32733,108
2021-04-24,32788,55
2021-04-25,32795,7
2021-04-26,32914,119
2021-04-27,33049,135
2021-04-28,33179,130
2021-04-29,33319,140
2021-04-30,33451,132
2021-05-01,33513,62
2021-05-02,33515,2
2021-05-03,33629,114
2021-05-04,33753,124
2021-05-05,33852,99
2021-05-06,33932,80
2021-05-07,34015,83
2021-05-08,34034,19
2021-05-09,34038,4
2021-05-10,34137,99
2021-05-11,34242,105
2021-05-12,34347,105
2021-05-13,34527,180
2021-05-14,34779,252
2021-05-15,35201,422
2021-05-16,35210,9
2021-05-17,35515,305
2021-05-18,35787,272
2021-05-19,35976,189
2021-05-20,36136,160
2021-05-21,36251,115
2021-05-22,36315,64
2021-05-23,36322,7
2021-05-24,36454,132
2021-05-25,36591,137
2021-05-26,36735,144
2021-05-27,36870,135
2021-05-28,36977,107
2021-05-29,36995,18
2021-05-30,37000,5
2021-05-31,37007,7
2021-06-01,37124,117
2021-06-02,37222,98
2021-06-03,37323,101
2021-06-04,37560,237
2021-06-05,37912,352
2021-06-06,37923,11
2021-06-07,38197,274
2021-06-08,38513,316
2021-06-09,38768,255
2021-06-10,38878,110
2021-06-11,38999,121
2021-06-12,39031,32
2021-06-13,39037,6
2021-06-14,39156,119
2021-06-15,39283,127
2021-06-16,39430,147
2021-06-17,39523,93
2021-06-18,39580,57
2021-06-19,39613,33
2021-06-20,39617,4
2021-06-21,39706,89
2021-06-22,39800,94
2021-06-23,39894,94
2021-06-24,39963,69
2021-06-25,40050,87
2021-06-26,40086,36
2021-06-27,40091,5
2021-06-28,40188,97
2021-06-29,40305,117
2021-06-30,40418,113
2021-07-01,40478,60
2021-07-02,40538,60
2021-07-03,40543,5
2021-07-04,40545,2
2021-07-05,40550,5
2021-07-06,40670,120
2021-07-07,40743,73
2021-07-08,40817,74
2021-07-09,40864,47
2021-07-10,40869,5
2021-07-11,40871,2
2021-07-12,40965,94
2021-07-13,41039,74
2021-07-14,41133,94
2021-07-15,41193,60
2021-07-16,41276,83
2021-07-17,41288,12
2021-07-18,41295,7
2021-07-19,41349,54
2021-07-20,41436,87
2021-07-21,41509,73
2021-07-22,41585,76
2021-07-23,41691,106
2021-07-24,41696,5
2021-07-25,41700,4
2021-07-26,41779,79
2021-07-27,41892,113
2021-07-28,42005,113
2021-07-29,42110,105
2021-07-30,42198,88
2021-07-31,42214,16
2021-08-01,42217,3
2021-08-02,42328,111
2021-08-03,42456,128
2021-08-04,42553,97
2021-08-05,42623,70
2021-08-06,42738,115
2021-08-07,42751,13
2021-08-08,42756,5
2021-08-09,42869,113
2021-08-10,42955,86
2021-08-11,43057,102
2021-08-12,43146,89
2021-08-13,43278,132
2021-08-14,43304,26
2021-08-15,43321,17
2021-08-16,43417,96
2021-08-17,43528,111
2021-08-18,43648,120
2021-08-19,43750,102
2021-08-20,43874,124
2021-08-21,43890,16
2021-08-22,43902,12
2021-08-23,44009,107
2021-08-24,44115,106
2021-08-25,44209,94
2021-08-26,44328,119
2021-08-27,44465,137
2021-08-28,44491,26
2021-08-29,44499,8
2021-08-30,44584,85
2021-08-31,44665,81
2021-09-01,44755,90
2021-09-02,44830,75
2021-09-03,44949,119
2021-09-04,44968,19
2021-09-05,44973,5
2021-09-06,44978,5
2021-09-07,45056,78
2021-09-08,45158,102
2021-09-09,45224,66
2021-09-10,45304,80
2021-09-11,45322,18
2021-09-12,45328,6
2021-09-13,45406,78
2021-09-14,45473,67
2021-09-15,45542,69
2021-09-16,45595,53
2021-09-17,45718,123
2021-09-18,45727,9
2021-09-19,45732,5
2021-09-20,45795,63
2021-09-21,45869,74
2021-09-22,45919,50
2021-09-23,45969,50
2021-09-24,46088,119
2021-09-25,46135,47
2021-09-26,46174,39
2021-09-27,46240,66
2021-09-28,46353,113
2021-09-29,46491,138
2021-09-30,46678,187
2021-10-01,46841,163
2021-10-02,46903,62
2021-10-03,46954,51
2021-10-04,47055,101
2021-10-05,47214,159
2021-10-06,47339,125
2021-10-07,47511,172
2021-10-08,47666,155
2021-10-09,47741,75
2021-10-10,47770,29
2021-10-11,47821,51
2021-10-12,47956,135
2021-10-13,48162,206
2021-10-14,48287,125
2021-10-15,48414,127
2021-10-16,48463,49
2021-10-17,48485,22
2021-10-18,48614,129
2021-10-19,48738,124
2021-10-20,48879,141
2021-10-21,48959,80
2021-10-22,49073,114
2021-10-23,49154,81
2021-10-24,49225,71
2021-10-25,49389,164
2021-10-26,49561,172
2021-10-27,49874,313
2021-10-28,50105,231
2021-10-29,50265,160
2021-10-30,50319,54
2021-10-31,50399,80
2021-11-01,50617,218
2021-11-02,50824,207
2021-11-03,51054,230
2021-11-04,51426,372
2021-11-05,51604,178
2021-11-06,51750,146
2021-11-07,51925,175
2021-11-08,52154,229
2021-11-09,52402,248
2021-11-10,52754,352
2021-11-11,52986,232
2021-11-12,53340,354
2021-11-13,53482,142
2021-11-14,53683,201
2021-11-15,53909,226
2021-11-16,54292,383
2021-11-17,54575,283
2021-11-18,54806,231
2021-11-19,55134,328
2021-11-20,55308,174
2021-11-21,55419,111
2021-11-22,55778,359
2021-11-23,56091,313
2021-11-24,56310,219
2021-11-26,56524,214
2021-11-27,56621,97
2021-11-28,56767,146
2021-11-29,57019,252
2021-11-30,57319,300
2021-12-01,57624,305
2021-12-02,57815,191
2021-12-03,58307,492
2021-12-04,58553,246
2021-12-05,58683,130
2021-12-06,58911,228
2021-12-07,59191,280
2021-12-08,59467,276
2021-12-09,59728,261
2021-12-10,59991,263
2021-12-11,60144,153
2021-12-12,60238,94
2021-12-13,60473,235
2021-12-14,60703,230
2021-12-15,60939,236
2021-12-16,61152,213
2021-12-17,61336,184
2021-12-18,61403,67
2021-12-19,61482,79
2021-12-20,61700,218
2021-12-21,61921,221
2021-12-22,62221,300
2021-12-23,62348,127
2021-12-24,62380,32
2021-12-25,62381,1
2021-12-26,62411,30
2021-12-27,62644,233
2021-12-28,62895,251
2021-12-29,63168,273
2021-12-30,63353,185
2021-12-31,63392,39
2022-01-01,63393,1
2022-01-02,63454,61
2022-01-03,63642,188
2022-01-04,63838,196
2022-01-05,64048,210
2022-01-06,64213,165
2022-01-07,64483,270
2022-01-08,64615,132
2022-01-09,64722,107
2022-01-10,64892,170
2022-01-11,65063,171
2022-01-12,65336,273
2022-01-13,65525,189
2022-01-14,65731,206
2022-01-15,65806,75
2022-01-16,65899,93
2022-01-17,65941,42
2022-01-18,66131,190
2022-01-19,66311,180
2022-01-20,66516,205
2022-01-21,66691,175
2022-01-22,66694,3
