date,Navajo_cume,Navajo
1/1/2021,1,
1/11/2021,2,1
1/12/2021,3,1
1/13/2021,4,1
1/14/2021,9,5
1/15/2021,24,15
1/16/2021,50,26
1/18/2021,51,1
1/19/2021,56,5
1/2/2021,148,92
1/20/2021,321,173
1/21/2021,425,104
1/22/2021,788,363
1/23/2021,1092,304
1/24/2021,1377,285
1/25/2021,1662,285
1/26/2021,1748,86
1/27/2021,1749,1
1/28/2021,1750,1
1/29/2021,1978,228
1/3/2021,2295,317
1/30/2021,2669,374
1/31/2021,3313,644
1/4/2021,3656,343
1/5/2021,3657,1
1/6/2021,4082,425
1/7/2021,4535,453
1/8/2021,4832,297
1/9/2021,5223,391
12/14/2020,5541,318
12/15/2020,5545,4
12/16/2020,5730,185
12/17/2020,6178,448
12/18/2020,6682,504
12/2/2020,7343,661
12/20/2020,7754,411
12/21/2020,8006,252
12/22/2020,8028,22
12/23/2020,8501,473
12/24/2020,8946,445
12/28/2020,9574,628
12/29/2020,10567,993
12/30/2020,11129,562
12/31/2020,11272,143
12/4/2020,11274,2
2/1/2021,11868,594
2/10/2021,12496,628
2/11/2021,13509,1013
2/12/2021,14293,784
2/13/2021,14719,426
2/14/2021,14899,180
2/15/2021,14901,2
2/16/2021,15560,659
2/17/2021,16416,856
2/18/2021,17103,687
2/19/2021,18052,949
2/2/2021,18858,806
2/20/2021,18989,131
2/21/2021,19042,53
2/22/2021,19238,196
2/23/2021,20102,864
2/24/2021,21033,931
2/25/2021,21722,689
2/26/2021,22101,379
2/27/2021,22155,54
2/28/2021,22183,28
2/3/2021,22501,318
2/4/2021,23022,521
2/5/2021,23508,486
2/6/2021,24350,842
2/7/2021,24955,605
2/8/2021,25358,403
2/9/2021,25382,24
3/1/2021,25872,490
3/10/2021,26350,478
3/11/2021,27134,784
3/12/2021,27884,750
3/13/2021,28141,257
3/14/2021,28358,217
3/15/2021,28393,35
3/16/2021,28738,345
3/17/2021,29130,392
3/18/2021,29943,813
3/19/2021,30903,960
3/2/2021,31520,617
3/20/2021,31683,163
3/21/2021,31751,68
3/22/2021,32335,584
3/23/2021,32853,518
3/24/2021,33539,686
3/25/2021,34525,986
3/26/2021,34935,410
3/27/2021,35024,89
3/28/2021,35096,72
3/29/2021,35494,398
3/3/2021,36196,702
3/30/2021,37038,842
3/31/2021,37961,923
3/4/2021,38567,606
3/5/2021,38731,164
3/6/2021,38793,62
3/7/2021,39276,483
3/8/2021,39608,332
3/9/2021,40511,903
4/1/2021,40909,398
4/10/2021,41244,335
4/11/2021,41443,199
4/12/2021,41481,38
4/13/2021,41848,367
4/14/2021,42196,348
4/15/2021,42531,335
4/16/2021,43286,755
4/17/2021,43598,312
4/18/2021,43798,200
4/19/2021,43886,88
4/2/2021,44538,652
4/20/2021,44836,298
4/21/2021,45271,435
4/22/2021,45847,576
4/23/2021,46162,315
4/24/2021,46254,92
4/25/2021,46308,54
4/26/2021,46717,409
4/27/2021,47058,341
4/28/2021,47472,414
4/29/2021,47842,370
4/3/2021,48085,243
4/30/2021,48238,153
4/4/2021,48270,32
4/5/2021,48580,310
4/6/2021,48795,215
4/7/2021,49070,275
4/8/2021,49395,325
4/9/2021,49609,214
5/1/2021,49676,67
5/10/2021,49697,21
5/11/2021,49862,165
5/12/2021,50084,222
5/13/2021,50225,141
5/14/2021,50575,350
5/15/2021,50718,143
5/16/2021,50780,62
5/17/2021,50800,20
5/18/2021,51102,302
5/19/2021,51227,125
5/2/2021,51371,144
5/20/2021,51656,285
5/21/2021,52108,452
5/22/2021,52162,54
5/23/2021,52217,55
5/24/2021,52621,404
5/25/2021,52936,315
5/26/2021,53286,350
5/27/2021,53764,478
5/28/2021,54007,243
5/29/2021,54285,278
5/3/2021,54333,48
5/30/2021,54541,208
5/31/2021,54782,241
5/4/2021,54971,189
5/5/2021,55185,214
5/6/2021,55317,132
5/7/2021,55365,48
5/8/2021,55392,27
5/9/2021,55424,32
6/1/2021,55645,221
6/10/2021,55749,104
6/11/2021,55969,220
6/12/2021,56280,311
6/13/2021,56303,23
6/14/2021,56342,39
6/15/2021,56557,215
6/16/2021,56756,199
6/17/2021,57124,368
6/18/2021,57376,252
6/19/2021,57594,218
6/2/2021,57786,192
6/20/2021,57805,19
6/21/2021,58003,198
6/22/2021,58251,248
6/23/2021,58440,189
6/24/2021,58601,161
6/25/2021,58734,133
6/26/2021,58769,35
6/27/2021,58803,34
6/28/2021,58932,129
6/29/2021,59129,197
6/3/2021,59251,122
6/30/2021,59375,124
6/4/2021,59482,107
6/5/2021,59507,25
6/6/2021,59521,14
6/7/2021,59619,98
6/8/2021,59772,153
6/9/2021,59904,132
7/1/2021,60024,120
7/10/2021,60116,92
7/11/2021,60129,13
7/12/2021,60138,9
7/13/2021,60186,48
7/14/2021,60331,145
7/15/2021,60444,113
7/16/2021,60603,159
7/17/2021,60742,139
7/18/2021,60759,17
7/19/2021,60772,13
7/2/2021,60890,118
7/20/2021,60995,105
7/21/2021,61076,81
7/22/2021,61137,61
7/23/2021,61214,77
7/24/2021,61245,31
7/25/2021,61261,16
7/26/2021,61349,88
7/27/2021,61448,99
7/28/2021,61526,78
7/29/2021,61610,84
7/3/2021,61673,63
7/30/2021,61702,29
7/31/2021,61710,8
7/4/2021,61798,88
7/5/2021,61907,109
7/6/2021,61989,82
7/7/2021,62078,89
7/8/2021,62130,52
7/9/2021,62138,8
8/1/2021,62146,8
