date,cases
2021-07-31 00:00:00,41
2021-07-30 00:00:00,965
2021-07-29 00:00:00,2036
2021-07-28 00:00:00,2233
2021-07-27 00:00:00,2023
2021-07-26 00:00:00,2026
2021-07-25 00:00:00,1186
2021-07-24 00:00:00,1201
2021-07-23 00:00:00,1534
2021-07-22 00:00:00,1666
2021-07-21 00:00:00,1542
2021-07-20 00:00:00,1558
2021-07-19 00:00:00,1542
2021-07-18 00:00:00,904
2021-07-17 00:00:00,880
2021-07-16 00:00:00,1213
2021-07-15 00:00:00,1154
2021-07-14 00:00:00,1113
2021-07-13 00:00:00,1202
2021-07-12 00:00:00,1184
2021-07-11 00:00:00,638
2021-07-10 00:00:00,656
2021-07-09 00:00:00,826
2021-07-08 00:00:00,869
2021-07-07 00:00:00,889
2021-07-06 00:00:00,900
2021-07-05 00:00:00,723
2021-07-04 00:00:00,197
2021-07-03 00:00:00,349
2021-07-02 00:00:00,605
2021-07-01 00:00:00,626
2021-06-30 00:00:00,632
2021-06-29 00:00:00,615
2021-06-28 00:00:00,653
2021-06-27 00:00:00,353
2021-06-26 00:00:00,418
2021-06-25 00:00:00,516
2021-06-24 00:00:00,530
2021-06-23 00:00:00,556
2021-06-22 00:00:00,531
2021-06-21 00:00:00,579
2021-06-20 00:00:00,267
2021-06-19 00:00:00,339
2021-06-18 00:00:00,430
2021-06-17 00:00:00,494
2021-06-16 00:00:00,491
2021-06-15 00:00:00,480
2021-06-14 00:00:00,515
2021-06-13 00:00:00,256
2021-06-12 00:00:00,261
2021-06-11 00:00:00,377
2021-06-10 00:00:00,407
2021-06-09 00:00:00,494
2021-06-08 00:00:00,467
2021-06-07 00:00:00,494
2021-06-06 00:00:00,299
2021-06-05 00:00:00,314
2021-06-04 00:00:00,435
2021-06-03 00:00:00,480
2021-06-02 00:00:00,516
2021-06-01 00:00:00,534
2021-05-31 00:00:00,233
2021-05-30 00:00:00,274
2021-05-29 00:00:00,308
2021-05-28 00:00:00,461
2021-05-27 00:00:00,488
2021-05-26 00:00:00,524
2021-05-25 00:00:00,573
2021-05-24 00:00:00,599
2021-05-23 00:00:00,341
2021-05-22 00:00:00,333
2021-05-21 00:00:00,515
2021-05-20 00:00:00,546
2021-05-19 00:00:00,614
2021-05-18 00:00:00,607
2021-05-17 00:00:00,705
2021-05-16 00:00:00,435
2021-05-15 00:00:00,394
2021-05-14 00:00:00,584
2021-05-13 00:00:00,695
2021-05-12 00:00:00,636
2021-05-11 00:00:00,670
2021-05-10 00:00:00,744
2021-05-09 00:00:00,425
2021-05-08 00:00:00,471
2021-05-07 00:00:00,696
2021-05-06 00:00:00,744
2021-05-05 00:00:00,764
2021-05-04 00:00:00,861
2021-05-03 00:00:00,811
2021-05-02 00:00:00,491
2021-05-01 00:00:00,500
2021-04-30 00:00:00,745
2021-04-29 00:00:00,722
2021-04-28 00:00:00,818
2021-04-27 00:00:00,802
2021-04-26 00:00:00,911
2021-04-25 00:00:00,481
2021-04-24 00:00:00,480
2021-04-23 00:00:00,749
2021-04-22 00:00:00,772
2021-04-21 00:00:00,878
2021-04-20 00:00:00,891
2021-04-19 00:00:00,935
2021-04-18 00:00:00,445
2021-04-17 00:00:00,496
2021-04-16 00:00:00,751
2021-04-15 00:00:00,826
2021-04-14 00:00:00,849
2021-04-13 00:00:00,851
2021-04-12 00:00:00,915
2021-04-11 00:00:00,486
2021-04-10 00:00:00,506
2021-04-09 00:00:00,713
2021-04-08 00:00:00,716
2021-04-07 00:00:00,714
2021-04-06 00:00:00,787
2021-04-05 00:00:00,860
2021-04-04 00:00:00,276
2021-04-03 00:00:00,470
2021-04-02 00:00:00,644
2021-04-01 00:00:00,698
2021-03-31 00:00:00,742
2021-03-30 00:00:00,820
2021-03-29 00:00:00,759
2021-03-28 00:00:00,378
2021-03-27 00:00:00,441
2021-03-26 00:00:00,670
2021-03-25 00:00:00,693
2021-03-24 00:00:00,694
2021-03-23 00:00:00,698
2021-03-22 00:00:00,751
2021-03-21 00:00:00,357
2021-03-20 00:00:00,426
2021-03-19 00:00:00,528
2021-03-18 00:00:00,590
2021-03-17 00:00:00,676
2021-03-16 00:00:00,669
2021-03-15 00:00:00,754
2021-03-14 00:00:00,357
2021-03-13 00:00:00,435
2021-03-12 00:00:00,636
2021-03-11 00:00:00,686
2021-03-10 00:00:00,752
2021-03-09 00:00:00,776
2021-03-08 00:00:00,903
2021-03-07 00:00:00,461
2021-03-06 00:00:00,545
2021-03-05 00:00:00,791
2021-03-04 00:00:00,779
2021-03-03 00:00:00,917
2021-03-02 00:00:00,999
2021-03-01 00:00:00,1065
2021-02-28 00:00:00,543
2021-02-27 00:00:00,651
2021-02-26 00:00:00,933
2021-02-25 00:00:00,1007
2021-02-24 00:00:00,1117
2021-02-23 00:00:00,1167
2021-02-22 00:00:00,1431
2021-02-21 00:00:00,752
2021-02-20 00:00:00,901
2021-02-19 00:00:00,1323
2021-02-18 00:00:00,1590
2021-02-17 00:00:00,1666
2021-02-16 00:00:00,1822
2021-02-15 00:00:00,1698
2021-02-14 00:00:00,760
2021-02-13 00:00:00,1018
2021-02-12 00:00:00,1496
2021-02-11 00:00:00,1705
2021-02-10 00:00:00,1997
2021-02-09 00:00:00,1983
2021-02-08 00:00:00,2399
2021-02-07 00:00:00,1138
2021-02-06 00:00:00,1567
2021-02-05 00:00:00,2208
2021-02-04 00:00:00,2528
2021-02-03 00:00:00,2951
2021-02-02 00:00:00,3293
2021-02-01 00:00:00,3830
2021-01-31 00:00:00,1910
2021-01-30 00:00:00,2516
2021-01-29 00:00:00,3503
2021-01-28 00:00:00,4257
2021-01-27 00:00:00,4965
2021-01-26 00:00:00,4999
2021-01-25 00:00:00,5414
2021-01-24 00:00:00,2987
2021-01-23 00:00:00,4003
2021-01-22 00:00:00,5726
2021-01-21 00:00:00,6326
2021-01-20 00:00:00,6788
2021-01-19 00:00:00,7600
2021-01-18 00:00:00,6227
2021-01-17 00:00:00,4081
2021-01-16 00:00:00,4544
2021-01-15 00:00:00,7023
2021-01-14 00:00:00,7337
2021-01-13 00:00:00,8064
2021-01-12 00:00:00,8480
2021-01-11 00:00:00,9831
2021-01-10 00:00:00,5215
2021-01-09 00:00:00,6374
2021-01-08 00:00:00,8834
2021-01-07 00:00:00,9936
2021-01-06 00:00:00,10823
2021-01-05 00:00:00,11773
2021-01-04 00:00:00,12399
2021-01-03 00:00:00,6611
2021-01-02 00:00:00,6923
2021-01-01 00:00:00,4183
2020-12-31 00:00:00,8924
2020-12-30 00:00:00,11186
2020-12-29 00:00:00,11314
2020-12-28 00:00:00,11677
2020-12-27 00:00:00,6504
2020-12-26 00:00:00,4929
2020-12-25 00:00:00,1330
2020-12-24 00:00:00,5224
2020-12-23 00:00:00,8092
2020-12-22 00:00:00,8772
2020-12-21 00:00:00,9267
2020-12-20 00:00:00,4155
2020-12-19 00:00:00,5452
2020-12-18 00:00:00,7683
2020-12-17 00:00:00,8154
2020-12-16 00:00:00,7844
2020-12-15 00:00:00,6949
2020-12-14 00:00:00,9029
2020-12-13 00:00:00,3954
2020-12-12 00:00:00,5025
2020-12-11 00:00:00,7377
2020-12-10 00:00:00,7281
2020-12-09 00:00:00,7751
2020-12-08 00:00:00,8183
2020-12-07 00:00:00,8065
2020-12-06 00:00:00,2984
2020-12-05 00:00:00,4194
2020-12-04 00:00:00,5832
2020-12-03 00:00:00,7587
2020-12-02 00:00:00,7766
2020-12-01 00:00:00,7577
2020-11-30 00:00:00,8065
2020-11-29 00:00:00,3857
2020-11-28 00:00:00,3729
2020-11-27 00:00:00,4014
2020-11-26 00:00:00,1651
2020-11-25 00:00:00,5204
2020-11-24 00:00:00,5810
2020-11-23 00:00:00,6043
2020-11-22 00:00:00,2583
2020-11-21 00:00:00,3250
2020-11-20 00:00:00,4547
2020-11-19 00:00:00,4896
2020-11-18 00:00:00,4880
2020-11-17 00:00:00,4606
2020-11-16 00:00:00,4446
2020-11-15 00:00:00,1893
2020-11-14 00:00:00,2323
2020-11-13 00:00:00,3188
2020-11-12 00:00:00,3476
2020-11-11 00:00:00,2617
2020-11-10 00:00:00,3159
2020-11-09 00:00:00,3074
2020-11-08 00:00:00,1517
2020-11-07 00:00:00,1801
2020-11-06 00:00:00,2591
2020-11-05 00:00:00,2727
2020-11-04 00:00:00,2643
2020-11-03 00:00:00,2355
2020-11-02 00:00:00,2428
2020-11-01 00:00:00,1063
2020-10-31 00:00:00,1169
2020-10-30 00:00:00,1576
2020-10-29 00:00:00,1951
2020-10-28 00:00:00,1683
2020-10-27 00:00:00,1523
2020-10-26 00:00:00,1644
2020-10-25 00:00:00,659
2020-10-24 00:00:00,1065
2020-10-23 00:00:00,1275
2020-10-22 00:00:00,1305
2020-10-21 00:00:00,1364
2020-10-20 00:00:00,1262
2020-10-19 00:00:00,1378
2020-10-18 00:00:00,663
2020-10-17 00:00:00,740
2020-10-16 00:00:00,1021
2020-10-15 00:00:00,929
