date,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA
2021-01-03 00:00:00,16,2,0.125,,,
2021-01-02 00:00:00,871,161,0.1848450057405281,1.0,0.0,0
2021-01-01 00:00:00,1257,252,0.2004773269689738,2.0,0.0,0
2020-12-31 00:00:00,5296,967,0.1825906344410876,55.0,17.0,0.3090909090909091
2020-12-30 00:00:00,8014,1483,0.185051160469179,98.0,36.0,0.3673469387755102
2020-12-29 00:00:00,7692,1503,0.1953978159126365,77.0,25.0,0.3246753246753247
2020-12-28 00:00:00,10127,1806,0.1783351436753234,89.0,22.0,0.2471910112359551
2020-12-27 00:00:00,4442,935,0.2104907699234579,6.0,2.0,0.3333333333333333
2020-12-26 00:00:00,4301,1068,0.2483143455010463,5.0,2.0,0.4
2020-12-25 00:00:00,759,162,0.2134387351778656,3.0,0.0,0
2020-12-24 00:00:00,4367,632,0.1447217769635906,39.0,8.0,0.2051282051282051
2020-12-23 00:00:00,8158,1142,0.1399852905123805,74.0,24.0,0.3243243243243244
2020-12-22 00:00:00,9267,1482,0.1599223049530592,97.0,24.0,0.2474226804123712
2020-12-21 00:00:00,12032,1614,0.1341422872340426,121.0,28.0,0.231404958677686
2020-12-20 00:00:00,4208,660,0.1568441064638783,7.0,1.0,0.1428571428571429
2020-12-19 00:00:00,5852,1280,0.2187286397812714,16.0,6.0,0.375
2020-12-18 00:00:00,10560,1573,0.1489583333333333,67.0,18.0,0.2686567164179105
2020-12-17 00:00:00,10072,1520,0.1509134233518666,109.0,19.0,0.1743119266055046
2020-12-16 00:00:00,10022,1518,0.1514667730991818,91.0,27.0,0.2967032967032967
2020-12-15 00:00:00,8838,1246,0.1409821226521838,77.0,24.0,0.3116883116883117
2020-12-14 00:00:00,12697,1594,0.1255414664881468,95.0,21.0,0.2210526315789474
2020-12-13 00:00:00,4086,685,0.1676456191874694,9.0,3.0,0.3333333333333333
2020-12-12 00:00:00,3898,874,0.224217547460236,9.0,2.0,0.2222222222222222
2020-12-11 00:00:00,9075,1445,0.1592286501377411,109.0,26.0,0.2385321100917432
2020-12-10 00:00:00,9764,1391,0.1424621056943876,90.0,15.0,0.1666666666666667
2020-12-09 00:00:00,9234,1387,0.1502057613168725,87.0,24.0,0.2758620689655173
2020-12-08 00:00:00,9041,1279,0.1414666519190355,93.0,15.0,0.1612903225806452
2020-12-07 00:00:00,10693,1385,0.1295239876554756,165.0,13.0,0.0787878787878788
2020-12-06 00:00:00,3637,620,0.1704701677206489,6.0,1.0,0.1666666666666667
2020-12-05 00:00:00,4089,862,0.210809488872585,12.0,3.0,0.25
2020-12-04 00:00:00,9698,1243,0.1281707568570839,90.0,21.0,0.2333333333333334
2020-12-03 00:00:00,8814,1121,0.1271840254141139,120.0,15.0,0.125
2020-12-02 00:00:00,8343,1139,0.1365216349035119,210.0,36.0,0.1714285714285714
2020-12-01 00:00:00,7893,1052,0.1332826555175472,169.0,20.0,0.1183431952662722
2020-11-30 00:00:00,10098,1131,0.1120023767082591,217.0,28.0,0.1290322580645161
2020-11-29 00:00:00,3429,514,0.1498979294254885,52.0,4.0,0.0769230769230769
2020-11-28 00:00:00,3735,613,0.1641231593038822,61.0,4.0,0.0655737704918033
2020-11-27 00:00:00,4541,527,0.1160537326580049,56.0,5.0,0.0892857142857143
2020-11-26 00:00:00,1103,148,0.1341795104261106,16.0,2.0,0.125
2020-11-25 00:00:00,7948,759,0.0954957221942627,195.0,18.0,0.0923076923076923
2020-11-24 00:00:00,8821,763,0.0864981294637796,142.0,9.0,0.0633802816901409
2020-11-23 00:00:00,10211,923,0.0903927137400842,192.0,27.0,0.140625
2020-11-22 00:00:00,3280,321,0.0978658536585366,27.0,3.0,0.1111111111111111
2020-11-21 00:00:00,3665,424,0.1156889495225102,58.0,5.0,0.0862068965517241
2020-11-20 00:00:00,7989,628,0.0786080861184128,186.0,17.0,0.0913978494623656
2020-11-19 00:00:00,8188,781,0.0953834880312653,171.0,21.0,0.1228070175438597
2020-11-18 00:00:00,7737,671,0.086726121235621,130.0,13.0,0.1
2020-11-17 00:00:00,7630,623,0.081651376146789,198.0,19.0,0.095959595959596
2020-11-16 00:00:00,7550,650,0.0860927152317881,210.0,14.0,0.0666666666666667
2020-11-15 00:00:00,3752,310,0.0826226012793177,91.0,5.0,0.0549450549450549
2020-11-14 00:00:00,3518,405,0.1151222285389426,66.0,8.0,0.1212121212121212
2020-11-13 00:00:00,6454,422,0.065385807251317,240.0,9.0,0.0375
2020-11-12 00:00:00,6039,425,0.0703758900480212,208.0,17.0,0.0817307692307692
2020-11-11 00:00:00,4461,336,0.0753194351042367,66.0,11.0,0.1666666666666667
2020-11-10 00:00:00,6700,452,0.0674626865671642,169.0,11.0,0.0650887573964497
2020-11-09 00:00:00,6770,495,0.0731166912850812,147.0,7.0,0.0476190476190476
2020-11-08 00:00:00,2400,192,0.08,67.0,4.0,0.0597014925373134
2020-11-07 00:00:00,2419,245,0.1012815212897892,89.0,6.0,0.0674157303370787
2020-11-06 00:00:00,5872,451,0.0768051771117166,155.0,15.0,0.0967741935483871
2020-11-05 00:00:00,5974,423,0.0708068295949113,143.0,8.0,0.0559440559440559
2020-11-04 00:00:00,5939,397,0.0668462704158949,89.0,15.0,0.1685393258426966
2020-11-03 00:00:00,6074,309,0.050872571616727,101.0,9.0,0.0891089108910891
2020-11-02 00:00:00,6254,342,0.0546850015989767,115.0,9.0,0.0782608695652174
2020-11-01 00:00:00,2227,141,0.063313875168388,68.0,2.0,0.0294117647058824
2020-10-31 00:00:00,2060,127,0.0616504854368932,70.0,3.0,0.0428571428571429
2020-10-30 00:00:00,4657,297,0.0637749624221602,198.0,9.0,0.0454545454545455
2020-10-29 00:00:00,4972,237,0.0476669348350764,92.0,11.0,0.1195652173913044
2020-10-28 00:00:00,4555,232,0.0509330406147091,95.0,6.0,0.0631578947368421
2020-10-27 00:00:00,4908,274,0.0558272208638957,130.0,8.0,0.0615384615384615
2020-10-26 00:00:00,4953,169,0.0341207349081365,186.0,16.0,0.0860215053763441
2020-10-25 00:00:00,1592,78,0.0489949748743719,84.0,5.0,0.0595238095238095
2020-10-24 00:00:00,1707,136,0.0796719390743995,82.0,5.0,0.0609756097560976
2020-10-23 00:00:00,4307,164,0.0380775481773857,182.0,14.0,0.0769230769230769
2020-10-22 00:00:00,4440,196,0.0441441441441441,129.0,14.0,0.1085271317829457
2020-10-21 00:00:00,4542,195,0.0429326287978864,58.0,9.0,0.1551724137931035
2020-10-20 00:00:00,4480,160,0.0357142857142857,181.0,8.0,0.0441988950276243
2020-10-19 00:00:00,4589,150,0.0326868598823273,158.0,14.0,0.0886075949367089
2020-10-18 00:00:00,1501,74,0.0493004663557628,64.0,4.0,0.0625
2020-10-17 00:00:00,1605,76,0.0473520249221184,80.0,2.0,0.025
2020-10-16 00:00:00,3434,104,0.0302853814793244,184.0,7.0,0.0380434782608696
2020-10-15 00:00:00,3740,91,0.024331550802139,150.0,10.0,0.0666666666666667
2020-10-14 00:00:00,4054,116,0.0286137148495313,118.0,14.0,0.1186440677966102
2020-10-13 00:00:00,3381,68,0.0201123927832002,144.0,6.0,0.0416666666666667
2020-10-12 00:00:00,3924,98,0.0249745158002039,174.0,16.0,0.0919540229885058
2020-10-11 00:00:00,1282,71,0.0553822152886115,65.0,4.0,0.0615384615384615
