Category,value
tests,491551
Yuma,10342
Yavapai,12581
Santa Cruz,1839
Pinal,31411
Pima,51009
Navajo,4070
Mohave,10047
Maricopa,340448
La Paz,1561
Greenlee,200
Graham,1073
Gila,5098
Coconino,6192
Cochise,5321
Apache,1147
Unknown,409
65 years and older,116249
55 - 64 years,93342
45 - 54 years,86839
20 - 44 years,171228
Less than 20 years,23484
positive,0.1628396646533117
