date,Pima_cume,Pima
2020-12-01 00:00:00,5,
2020-12-02 00:00:00,6,1
2020-12-03 00:00:00,8,2
2020-12-04 00:00:00,9,1
2020-12-05 00:00:00,10,1
2020-12-09 00:00:00,12,2
2020-12-11 00:00:00,15,3
2020-12-13 00:00:00,16,1
2020-12-14 00:00:00,17,1
2020-12-15 00:00:00,31,14
2020-12-16 00:00:00,33,2
2020-12-17 00:00:00,1265,1232
2020-12-18 00:00:00,2668,1403
2020-12-19 00:00:00,3404,736
2020-12-20 00:00:00,3407,3
2020-12-21 00:00:00,4928,1521
2020-12-22 00:00:00,6425,1497
2020-12-23 00:00:00,8262,1837
2020-12-24 00:00:00,9293,1031
2020-12-25 00:00:00,9294,1
2020-12-26 00:00:00,10079,785
2020-12-27 00:00:00,10242,163
2020-12-28 00:00:00,12082,1840
2020-12-29 00:00:00,14155,2073
2020-12-30 00:00:00,16399,2244
2020-12-31 00:00:00,18053,1654
2021-01-01 00:00:00,18183,130
2021-01-02 00:00:00,18797,614
2021-01-03 00:00:00,19229,432
2021-01-04 00:00:00,21019,1790
2021-01-05 00:00:00,22748,1729
2021-01-06 00:00:00,24888,2140
2021-01-07 00:00:00,27124,2236
2021-01-08 00:00:00,29763,2639
2021-01-09 00:00:00,31276,1513
2021-01-10 00:00:00,31673,397
2021-01-11 00:00:00,34432,2759
2021-01-12 00:00:00,37145,2713
2021-01-13 00:00:00,39596,2451
2021-01-14 00:00:00,42008,2412
2021-01-15 00:00:00,45998,3990
2021-01-16 00:00:00,47391,1393
2021-01-17 00:00:00,47886,495
2021-01-18 00:00:00,51822,3936
2021-01-19 00:00:00,55884,4062
2021-01-20 00:00:00,60615,4731
2021-01-21 00:00:00,65904,5289
2021-01-22 00:00:00,72401,6497
2021-01-23 00:00:00,74957,2556
2021-01-24 00:00:00,75951,994
2021-01-25 00:00:00,83230,7279
2021-01-26 00:00:00,90206,6976
2021-01-27 00:00:00,97729,7523
2021-01-28 00:00:00,104606,6877
2021-01-29 00:00:00,111850,7244
2021-01-30 00:00:00,115641,3791
2021-01-31 00:00:00,117137,1496
2021-02-01 00:00:00,122385,5248
2021-02-02 00:00:00,128623,6238
2021-02-03 00:00:00,135549,6926
2021-02-04 00:00:00,142755,7206
2021-02-05 00:00:00,151449,8694
2021-02-06 00:00:00,155777,4328
2021-02-07 00:00:00,156854,1077
2021-02-08 00:00:00,163645,6791
2021-02-09 00:00:00,169799,6154
2021-02-10 00:00:00,177234,7435
2021-02-11 00:00:00,184839,7605
2021-02-12 00:00:00,193539,8700
2021-02-13 00:00:00,197813,4274
2021-02-14 00:00:00,198721,908
2021-02-15 00:00:00,204752,6031
2021-02-16 00:00:00,211580,6828
2021-02-17 00:00:00,219069,7489
2021-02-18 00:00:00,226207,7138
2021-02-19 00:00:00,230552,4345
2021-02-20 00:00:00,232594,2042
2021-02-21 00:00:00,233216,622
2021-02-22 00:00:00,236917,3701
2021-02-23 00:00:00,241397,4480
2021-02-24 00:00:00,247751,6354
2021-02-25 00:00:00,255859,8108
2021-02-26 00:00:00,265870,10011
2021-02-27 00:00:00,270288,4418
2021-02-28 00:00:00,272345,2057
2021-03-01 00:00:00,279017,6672
2021-03-02 00:00:00,285400,6383
2021-03-03 00:00:00,293460,8060
2021-03-04 00:00:00,299617,6157
2021-03-05 00:00:00,307338,7721
2021-03-06 00:00:00,311915,4577
2021-03-07 00:00:00,314103,2188
2021-03-08 00:00:00,321656,7553
2021-03-09 00:00:00,329459,7803
2021-03-10 00:00:00,339069,9610
2021-03-11 00:00:00,348240,9171
2021-03-12 00:00:00,358074,9834
2021-03-13 00:00:00,362726,4652
2021-03-14 00:00:00,364341,1615
2021-03-15 00:00:00,370774,6433
2021-03-16 00:00:00,378166,7392
2021-03-17 00:00:00,386793,8627
2021-03-18 00:00:00,395045,8252
2021-03-19 00:00:00,403676,8631
2021-03-20 00:00:00,407759,4083
2021-03-21 00:00:00,411066,3307
2021-03-22 00:00:00,416740,5674
2021-03-23 00:00:00,423099,6359
2021-03-24 00:00:00,430906,7807
2021-03-25 00:00:00,439906,9000
2021-03-26 00:00:00,449077,9171
2021-03-27 00:00:00,454204,5127
2021-03-28 00:00:00,456856,2652
2021-03-29 00:00:00,462855,5999
2021-03-30 00:00:00,469940,7085
2021-03-31 00:00:00,478465,8525
2021-04-01 00:00:00,484748,6283
2021-04-02 00:00:00,492247,7499
2021-04-03 00:00:00,494507,2260
