date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20813,22968,21125,18429,13220,178
1/10/2021,34354,35217,33377,30270,30753,403
1/11/2021,36276,37040,35348,31968,35116,458
1/12/2021,39054,39722,38163,34522,42961,553
1/13/2021,41803,42652,41311,37274,51970,634
1/14/2021,44557,45711,44571,40320,61585,696
1/15/2021,48026,48967,47980,43485,71020,794
1/16/2021,49803,50540,49662,45104,76437,834
1/17/2021,50898,51559,50736,46193,79936,865
1/18/2021,52543,53076,52486,47936,87972,902
1/19/2021,54590,54951,54543,50144,98136,991
1/2/2021,22702,24680,22687,19850,14335,203
1/20/2021,57121,57513,57599,53364,110597,1103
1/21/2021,59929,60459,61095,57017,126544,1242
1/22/2021,64400,64623,65722,61948,142405,1381
1/23/2021,67658,67378,68795,65140,153012,1519
1/24/2021,69161,68764,70314,66829,160710,1570
1/25/2021,71516,70919,72910,69780,174434,1641
1/26/2021,74418,73433,75801,73025,191818,1740
1/27/2021,77546,76078,78779,76460,210844,1831
1/28/2021,80644,78730,81848,80205,232278,1959
1/29/2021,84502,81903,85249,84000,252388,2136
1/3/2021,23583,25424,23350,20399,14714,220
1/30/2021,87289,84031,87598,86455,263856,2299
1/31/2021,88198,84760,88464,87500,269915,2336
1/4/2021,25287,27081,24970,21919,16732,241
1/5/2021,27066,28751,26566,23511,18948,269
1/6/2021,29251,30682,28631,25574,22136,328
1/7/2021,31046,32334,30416,27383,25555,359
1/8/2021,32753,33927,32095,29070,28062,379
1/9/2021,33830,34773,32943,29864,30254,398
10/1/2021,817421,558821,576703,658951,1180875,368353
10/10/2021,827033,563883,580785,662260,1185785,372974
10/11/2021,828373,564650,581355,662766,1186603,373647
10/12/2021,829136,565015,581655,663001,1187006,374074
10/13/2021,830183,565576,582140,663387,1187652,374564
10/14/2021,831504,566220,582724,663883,1188404,375076
10/15/2021,833060,566974,583400,664404,1189016,375659
10/16/2021,834034,567399,583764,664708,1189286,376927
10/17/2021,834753,567695,583985,664866,1189456,377191
10/18/2021,836018,568409,584554,665368,1190177,377680
10/19/2021,837101,569026,585017,665842,1190828,378209
10/2/2021,818401,559308,577150,659298,1181269,368893
10/20/2021,838168,569580,585462,666275,1191470,378730
10/21/2021,839296,570189,585993,666725,1192094,379171
10/22/2021,840723,571029,586677,667346,1193385,379792
10/23/2021,841561,571494,587109,667742,1194170,380181
10/24/2021,842030,571775,587336,667995,1194681,380419
10/25/2021,843251,572455,587932,668610,1196326,380886
10/26/2021,844453,573159,588522,669198,1197908,381420
10/27/2021,845733,573893,589214,669892,1199499,382119
10/28/2021,847040,574601,589803,670572,1201033,382588
10/29/2021,848324,575389,590487,671271,1202309,383141
10/3/2021,818920,559549,577328,659449,1181479,369139
10/30/2021,849011,575759,590794,671606,1202832,383422
10/31/2021,849384,575966,590986,671779,1203194,383542
10/4/2021,820315,560219,577931,659878,1182338,369766
10/5/2021,821797,560941,578468,660343,1183236,370374
10/6/2021,823195,561716,579064,660785,1183934,371021
10/7/2021,824191,562319,579536,661218,1184504,371560
10/8/2021,825499,563053,580102,661686,1185118,372251
10/9/2021,826470,563584,580535,662047,1185491,372740
11/1/2021,850537,576594,591546,672373,1204502,384002
11/10/2021,861018,582251,596547,677476,1214503,416561
11/11/2021,862216,582872,597146,678083,1215774,421495
11/12/2021,863607,583683,597855,678760,1216964,427074
11/13/2021,864571,584291,598333,679264,1217577,434685
11/14/2021,865241,584690,598700,679600,1218036,437285
11/15/2021,866670,585511,599441,680369,1219419,441395
11/16/2021,868036,586269,600126,681117,1220910,445080
11/17/2021,869336,587024,600745,681901,1222474,449813
11/18/2021,870836,587794,601413,682698,1223922,453788
11/19/2021,872495,588778,602226,683549,1225131,458449
11/2/2021,851853,577286,592149,672965,1205816,384506
11/20/2021,873541,589450,602820,684103,1225693,464620
11/21/2021,874303,589838,603209,684523,1226086,466312
11/22/2021,875678,590625,603948,685500,1227305,469335
11/23/2021,877436,591474,604782,686485,1228558,472861
11/24/2021,878846,592330,605517,687339,1229606,476949
11/25/2021,878865,592335,605519,687343,1229626,476960
11/26/2021,879962,592984,606089,688059,1230309,479150
11/27/2021,880703,593463,606486,688537,1230780,480714
