date,Pinal_cume,Pinal
2020-12-01,5,
2020-12-09,6,1
2020-12-16,11,5
2020-12-17,48,37
2020-12-18,82,34
2020-12-19,109,27
2020-12-20,120,11
2020-12-21,271,151
2020-12-22,520,249
2020-12-23,892,372
2020-12-24,962,70
2020-12-26,1275,313
2020-12-27,1351,76
2020-12-28,1791,440
2020-12-29,2422,631
2020-12-30,3277,855
2020-12-31,3820,543
2021-01-01,3895,75
2021-01-02,4413,518
2021-01-03,4580,167
2021-01-04,5160,580
2021-01-05,5787,627
2021-01-06,6560,773
2021-01-07,7303,743
2021-01-08,8174,871
2021-01-09,8495,321
2021-01-10,8576,81
2021-01-11,9174,598
2021-01-12,10019,845
2021-01-13,11190,1171
2021-01-14,12410,1220
2021-01-15,13510,1100
2021-01-16,14535,1025
2021-01-17,14742,207
2021-01-18,15399,657
2021-01-19,16522,1123
2021-01-20,18057,1535
2021-01-21,19665,1608
2021-01-22,21332,1667
2021-01-23,22722,1390
2021-01-24,23145,423
2021-01-25,24350,1205
2021-01-26,25712,1362
2021-01-27,27515,1803
2021-01-28,29400,1885
2021-01-29,31353,1953
2021-01-30,32735,1382
2021-01-31,33084,349
2021-02-01,34819,1735
2021-02-02,36856,2037
2021-02-03,39096,2240
2021-02-04,41397,2301
2021-02-05,44145,2748
2021-02-06,46296,2151
2021-02-07,46828,532
2021-02-08,48898,2070
2021-02-09,51340,2442
2021-02-10,54422,3082
2021-02-11,57627,3205
2021-02-12,61354,3727
2021-02-13,64899,3545
2021-02-14,65590,691
2021-02-15,67049,1459
2021-02-16,69149,2100
2021-02-17,71491,2342
2021-02-18,73963,2472
2021-02-19,75936,1973
2021-02-20,77719,1783
2021-02-21,78231,512
2021-02-22,79692,1461
2021-02-23,81657,1965
2021-02-24,84479,2822
2021-02-25,88202,3723
2021-02-26,92176,3974
2021-02-27,94539,2363
2021-02-28,95462,923
2021-03-01,98590,3128
2021-03-02,102082,3492
2021-03-03,106305,4223
2021-03-04,110503,4198
2021-03-05,114145,3642
2021-03-06,117252,3107
2021-03-07,118406,1154
2021-03-08,121522,3116
2021-03-09,124901,3379
2021-03-10,128539,3638
2021-03-11,133347,4808
2021-03-12,137656,4309
2021-03-13,140340,2684
2021-03-14,141569,1229
2021-03-15,144357,2788
2021-03-16,147836,3479
2021-03-17,151631,3795
2021-03-18,155625,3994
2021-03-19,159156,3531
2021-03-20,161604,2448
2021-03-21,163096,1492
2021-03-22,165900,2804
2021-03-23,169091,3191
2021-03-24,173161,4070
2021-03-25,177297,4136
2021-03-26,181815,4518
2021-03-27,184100,2285
2021-03-28,186016,1916
2021-03-29,189568,3552
2021-03-30,193374,3806
2021-03-31,197632,4258
2021-04-01,202126,4494
2021-04-02,205037,2911
2021-04-03,207472,2435
2021-04-04,208299,827
2021-04-05,211282,2983
2021-04-06,214876,3594
2021-04-07,218693,3817
2021-04-08,222333,3640
2021-04-09,225590,3257
2021-04-10,227888,2298
2021-04-11,229129,1241
2021-04-12,232098,2969
2021-04-13,234744,2646
2021-04-14,237725,2981
2021-04-15,240781,3056
2021-04-16,244233,3452
2021-04-17,245937,1704
2021-04-18,247238,1301
2021-04-19,250163,2925
2021-04-20,253479,3316
2021-04-21,257345,3866
2021-04-22,260269,2924
2021-04-23,262652,2383
2021-04-24,264754,2102
2021-04-25,266273,1519
2021-04-26,268708,2435
2021-04-27,271434,2726
2021-04-28,273916,2482
2021-04-29,275947,2031
2021-04-30,278110,2163
2021-05-01,279489,1379
2021-05-02,280390,901
2021-05-03,282090,1700
2021-05-04,284186,2096
2021-05-05,286264,2078
2021-05-06,287904,1640
2021-05-07,289610,1706
2021-05-08,291035,1425
2021-05-09,291672,637
2021-05-10,293089,1417
2021-05-11,294672,1583
2021-05-12,296715,2043
2021-05-13,298767,2052
2021-05-14,300863,2096
2021-05-15,302423,1560
2021-05-16,303399,976
2021-05-17,305035,1636
2021-05-18,306581,1546
2021-05-19,308549,1968
2021-05-20,310278,1729
2021-05-21,311902,1624
2021-05-22,313421,1519
2021-05-23,313950,529
2021-05-24,315101,1151
2021-05-25,316346,1245
2021-05-26,317720,1374
2021-05-27,318980,1260
2021-05-28,320481,1501
2021-05-29,321207,726
2021-05-30,321613,406
2021-05-31,321866,253
2021-06-01,323033,1167
2021-06-02,324183,1150
2021-06-03,325306,1123
2021-06-04,326652,1346
2021-06-05,327712,1060
2021-06-06,328185,473
2021-06-07,329183,998
2021-06-08,330122,939
2021-06-09,331328,1206
2021-06-10,332421,1093
2021-06-11,333690,1269
2021-06-12,334602,912
2021-06-13,335070,468
2021-06-14,335986,916
2021-06-15,336917,931
2021-06-16,337782,865
2021-06-17,338787,1005
2021-06-18,339991,1204
2021-06-19,340673,682
2021-06-20,341066,393
2021-06-21,341786,720
2021-06-22,342560,774
2021-06-23,343503,943
2021-06-24,344259,756
2021-06-25,345225,966
2021-06-26,345760,535
2021-06-27,346193,433
2021-06-28,346833,640
2021-06-29,347567,734
2021-06-30,348319,752
2021-07-01,349030,711
2021-07-02,349870,840
2021-07-03,350434,564
2021-07-04,350551,117
2021-07-05,351158,607
2021-07-06,351823,665
2021-07-07,352509,686
2021-07-08,353169,660
2021-07-09,353945,776
2021-07-10,354405,460
2021-07-11,354644,239
2021-07-12,355320,676
2021-07-13,356009,689
2021-07-14,356605,596
2021-07-15,357187,582
2021-07-16,357984,797
2021-07-17,358568,584
2021-07-18,358962,394
2021-07-19,359706,744
2021-07-20,360474,768
2021-07-21,361398,924
2021-07-22,362201,803
2021-07-23,363228,1027
2021-07-24,363974,746
2021-07-25,364494,520
2021-07-26,365327,833
2021-07-27,366142,815
2021-07-28,367086,944
2021-07-29,367948,862
2021-07-30,369130,1182
2021-07-31,369942,812
2021-08-01,370446,504
2021-08-02,371267,821
2021-08-03,372088,821
2021-08-04,372991,903
2021-08-05,373889,898
2021-08-06,375160,1271
2021-08-07,375977,817
2021-08-08,376451,474
2021-08-09,377391,940
2021-08-10,378269,878
2021-08-11,379158,889
2021-08-12,380111,953
2021-08-13,381370,1259
2021-08-14,382323,953
2021-08-15,382887,564
2021-08-16,384050,1163
2021-08-17,385111,1061
2021-08-18,386308,1197
2021-08-19,387231,923
2021-08-20,388484,1253
2021-08-21,389336,852
2021-08-22,389921,585
2021-08-23,391098,1177
2021-08-24,392069,971
2021-08-25,393110,1041
2021-08-26,393947,837
2021-08-27,395150,1203
2021-08-28,395999,849
2021-08-29,396519,520
2021-08-30,397505,986
2021-08-31,398368,863
2021-09-01,399294,926
2021-09-02,400013,719
2021-09-03,401293,1280
2021-09-04,401972,679
2021-09-05,402378,406
2021-09-06,402572,194
2021-09-07,403443,871
2021-09-08,404244,801
2021-09-09,404930,686
2021-09-10,406064,1134
2021-09-11,406869,805
2021-09-12,407306,437
2021-09-13,408259,953
2021-09-14,409096,837
2021-09-15,409651,555
2021-09-16,410331,680
2021-09-17,411395,1064
2021-09-18,412115,720
2021-09-19,412469,354
2021-09-20,412886,417
2021-09-21,413541,655
2021-09-22,414243,702
2021-09-23,414915,672
2021-09-24,415963,1048
2021-09-25,416742,779
2021-09-26,417167,425
2021-09-27,418107,940
2021-09-28,419032,925
2021-09-29,419977,945
2021-09-30,420894,917
2021-10-01,421923,1029
2021-10-02,422552,629
2021-10-03,422889,337
2021-10-04,423791,902
2021-10-05,424688,897
2021-10-06,425576,888
2021-10-07,426417,841
2021-10-08,427264,847
2021-10-09,427906,642
2021-10-10,428258,352
2021-10-11,429172,914
2021-10-12,429605,433
2021-10-13,430169,564
2021-10-14,430928,759
2021-10-15,431819,891
2021-10-16,432317,498
2021-10-17,432641,324
2021-10-18,433341,700
2021-10-19,433979,638
2021-10-20,434618,639
2021-10-21,435315,697
2021-10-22,436884,1569
2021-10-23,437894,1010
2021-10-24,438471,577
2021-10-25,440050,1579
2021-10-26,441520,1470
2021-10-27,443036,1516
2021-10-28,444684,1648
2021-10-29,446354,1670
2021-10-30,447073,719
2021-10-31,447470,397
2021-11-01,448898,1428
2021-11-02,450334,1436
2021-11-03,451627,1293
2021-11-04,453046,1419
2021-11-05,454884,1838
2021-11-06,456388,1504
2021-11-07,456899,511
2021-11-08,458503,1604
2021-11-09,459976,1473
2021-11-10,461526,1550
2021-11-11,462945,1419
2021-11-12,464635,1690
2021-11-13,465551,916
2021-11-14,466043,492
2021-11-15,467491,1448
2021-11-16,468839,1348
2021-11-17,470454,1615
2021-11-18,472090,1636
2021-11-19,473837,1747
2021-11-20,475058,1221
2021-11-21,475544,486
2021-11-22,477140,1596
2021-11-23,478945,1805
2021-11-24,480355,1410
2021-11-25,480361,6
2021-11-26,481429,1068
2021-11-27,482032,603
2021-11-28,482487,455
2021-11-29,483965,1478
2021-11-30,485625,1660
2021-12-01,487431,1806
2021-12-02,489226,1795
2021-12-03,491050,1824
2021-12-04,491918,868
2021-12-05,492420,502
2021-12-06,494065,1645
2021-12-07,496088,2023
2021-12-08,496957,869
