date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,109,97,57,68,58,2
1/10/2021,264,214,161,163,190,5
1/11/2021,280,235,187,180,206,5
1/12/2021,300,251,210,207,251,5
1/13/2021,309,260,217,218,420,5
1/14/2021,320,273,227,229,582,5
1/15/2021,337,286,238,238,748,5
1/16/2021,343,288,238,238,753,5
1/17/2021,344,289,238,240,757,5
1/18/2021,346,294,240,244,764,5
1/19/2021,351,304,242,249,807,5
1/2/2021,110,97,57,69,59,2
1/20/2021,371,320,263,269,1135,7
1/21/2021,387,341,281,286,1451,7
1/22/2021,418,372,318,314,1867,8
1/23/2021,424,377,319,316,1875,8
1/24/2021,424,379,319,318,1877,8
1/25/2021,440,389,335,337,1903,8
1/26/2021,465,406,350,359,2203,9
1/27/2021,485,426,365,383,2269,11
1/28/2021,509,452,406,455,2561,11
1/29/2021,564,515,498,528,2730,12
1/3/2021,112,99,57,70,60,2
1/30/2021,585,530,512,548,2740,12
1/31/2021,597,537,517,560,2750,12
1/4/2021,131,115,67,84,66,2
1/5/2021,158,125,85,96,76,2
1/6/2021,188,158,108,118,85,3
1/7/2021,212,176,126,133,170,4
1/8/2021,261,211,158,161,189,4
1/9/2021,264,212,160,162,190,4
10/1/2021,10236,6387,6422,6284,9711,6279
10/10/2021,10281,6416,6436,6303,9729,6353
10/11/2021,10284,6423,6442,6306,9733,6355
10/12/2021,10296,6424,6444,6307,9735,6388
10/13/2021,10300,6430,6448,6311,9736,6392
10/14/2021,10308,6439,6453,6317,9741,6403
10/15/2021,10327,6445,6460,6320,9744,6409
10/16/2021,10336,6446,6460,6320,9745,6416
10/17/2021,10341,6447,6460,6320,9745,6421
10/18/2021,10349,6453,6464,6323,9750,6425
10/19/2021,10370,6462,6471,6328,9755,6437
10/2/2021,10238,6388,6423,6286,9712,6281
10/20/2021,10374,6463,6474,6329,9756,6445
10/21/2021,10385,6465,6477,6331,9758,6450
10/22/2021,10394,6472,6480,6336,9762,6460
10/23/2021,10398,6477,6487,6339,9764,6468
10/24/2021,10399,6480,6489,6340,9765,6472
10/25/2021,10404,6486,6493,6340,9770,6475
10/26/2021,10415,6491,6498,6342,9776,6478
10/27/2021,10424,6498,6500,6346,9784,6483
10/28/2021,10437,6508,6507,6354,9793,6491
10/29/2021,10441,6513,6510,6357,9795,6500
10/3/2021,10242,6388,6423,6286,9714,6281
10/30/2021,10446,6517,6517,6366,9797,6502
10/31/2021,10446,6520,6519,6366,9797,6505
10/4/2021,10246,6390,6429,6287,9716,6285
10/5/2021,10258,6394,6431,6291,9724,6306
10/6/2021,10262,6402,6432,6293,9727,6311
10/7/2021,10271,6413,6435,6297,9728,6336
10/8/2021,10273,6416,6435,6298,9729,6347
10/9/2021,10279,6416,6435,6300,9729,6349
11/1/2021,10453,6528,6530,6368,9804,6512
11/10/2021,10603,6649,6638,6436,9874,9494
11/11/2021,10622,6672,6656,6446,9888,9557
11/12/2021,10638,6689,6669,6450,9906,9737
11/13/2021,10648,6696,6678,6454,9911,9808
11/14/2021,10656,6706,6692,6460,9915,9900
11/15/2021,10695,6743,6731,6481,9949,10025
11/16/2021,10732,6768,6751,6492,9963,10159
11/17/2021,10749,6791,6762,6506,9977,10404
11/18/2021,10771,6806,6771,6516,9984,10568
11/19/2021,10796,6828,6789,6527,9994,10642
11/2/2021,10470,6538,6542,6374,9814,6530
11/20/2021,10812,6840,6800,6536,9998,10692
11/21/2021,10826,6845,6811,6540,10002,10738
