date,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila
1/1/2021,159,151,165,209,203,5
1/10/2021,306,338,413,531,1028,15
1/11/2021,320,355,431,562,1106,15
1/12/2021,328,359,440,577,1141,15
1/13/2021,333,365,450,584,1178,15
1/14/2021,343,380,469,616,1323,15
1/15/2021,400,424,512,670,1359,21
1/16/2021,400,425,513,671,1361,21
1/17/2021,400,425,513,671,1364,21
1/18/2021,403,433,517,696,1431,21
1/19/2021,415,437,527,711,1486,22
1/2/2021,175,167,188,246,304,8
1/20/2021,425,446,548,741,1591,23
1/21/2021,440,458,556,776,1801,23
1/22/2021,455,467,563,789,1864,24
1/23/2021,459,472,565,795,1978,24
1/24/2021,459,472,566,796,1987,24
1/25/2021,474,480,577,815,2052,24
1/26/2021,480,483,577,817,2066,24
1/27/2021,493,500,587,827,2239,28
1/28/2021,513,526,621,882,2485,28
1/29/2021,539,545,651,915,2600,31
1/3/2021,176,167,188,248,304,8
1/30/2021,571,557,662,931,2720,39
1/31/2021,571,557,662,932,2724,39
1/4/2021,190,183,221,286,353,8
1/5/2021,212,215,279,347,487,9
1/6/2021,223,241,317,405,622,11
1/7/2021,270,306,359,467,830,14
1/8/2021,301,337,406,529,1009,15
1/9/2021,306,338,413,531,1028,15
10/1/2021,2627,1918,2501,4583,11542,1149
10/10/2021,2648,1932,2512,4600,11567,1161
10/11/2021,2649,1935,2514,4600,11572,1164
10/12/2021,2653,1937,2516,4602,11578,1165
10/13/2021,2658,1940,2517,4604,11586,1167
10/14/2021,2663,1943,2522,4612,11590,1169
10/15/2021,2670,1944,2526,4619,11591,1169
10/16/2021,2671,1944,2526,4620,11591,1169
10/17/2021,2673,1944,2526,4620,11593,1169
10/18/2021,2677,1945,2527,4623,11599,1169
10/19/2021,2680,1948,2530,4627,11599,1170
10/2/2021,2627,1920,2502,4584,11543,1149
10/20/2021,2681,1948,2536,4631,11602,1170
10/21/2021,2683,1951,2540,4639,11615,1171
10/22/2021,2686,1954,2542,4642,11625,1173
10/23/2021,2688,1955,2544,4644,11630,1177
10/24/2021,2688,1956,2545,4644,11632,1177
10/25/2021,2690,1957,2547,4648,11638,1178
10/26/2021,2693,1958,2550,4654,11643,1180
10/27/2021,2696,1958,2551,4660,11651,1180
10/28/2021,2709,1972,2557,4662,11657,1180
10/29/2021,2713,1976,2560,4665,11664,1182
10/3/2021,2627,1921,2502,4585,11545,1149
10/30/2021,2714,1978,2561,4666,11667,1182
10/31/2021,2715,1978,2563,4666,11670,1182
10/4/2021,2629,1924,2503,4588,11554,1152
10/5/2021,2633,1927,2506,4588,11558,1157
10/6/2021,2635,1927,2509,4594,11559,1159
10/7/2021,2644,1931,2509,4596,11561,1159
10/8/2021,2645,1932,2511,4597,11566,1160
10/9/2021,2645,1932,2512,4600,11567,1160
11/1/2021,2718,1980,2564,4669,11682,1182
11/10/2021,2744,1995,2587,4706,11761,1259
11/11/2021,2746,1996,2588,4709,11769,1271
11/12/2021,2755,1999,2588,4713,11775,1287
11/13/2021,2756,1999,2591,4714,11779,1295
11/14/2021,2759,1999,2593,4715,11781,1295
11/15/2021,2762,2001,2594,4725,11790,1297
11/16/2021,2767,2001,2596,4730,11805,1300
11/17/2021,2775,2006,2598,4737,11817,1301
11/18/2021,2780,2010,2603,4741,11829,1315
