date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4312,4494,3780,3548,2389,25
1/10/2021,6582,6488,5656,5487,5010,55
1/11/2021,6893,6767,5926,5772,5404,65
1/12/2021,7221,7028,6191,6035,5932,73
1/13/2021,7438,7265,6435,6283,6391,80
1/14/2021,7741,7574,6754,6579,6824,85
1/15/2021,8355,8151,7334,7146,8152,93
1/16/2021,8596,8345,7517,7311,8432,95
1/17/2021,8678,8404,7563,7368,8568,99
1/18/2021,9021,8709,7886,7659,10144,104
1/19/2021,9391,8993,8211,7986,11821,114
1/2/2021,4484,4618,3883,3661,2522,26
1/20/2021,9884,9535,8724,8469,13968,125
1/21/2021,10285,9977,9217,8951,17087,133
1/22/2021,10973,10666,9966,9696,20144,145
1/23/2021,11249,10900,10159,9898,21934,150
1/24/2021,11391,11030,10269,10006,22261,153
1/25/2021,12104,11673,11009,10764,25533,168
1/26/2021,12815,12251,11666,11415,28580,176
1/27/2021,13536,12844,12327,12136,31769,185
1/28/2021,14369,13486,13001,12863,35114,197
1/29/2021,15285,14214,13731,13618,38211,215
1/3/2021,4573,4708,3957,3718,2578,27
1/30/2021,15932,14646,14083,14018,40935,221
1/31/2021,16102,14757,14199,14156,41689,225
1/4/2021,4909,5031,4221,4002,2847,36
1/5/2021,5244,5355,4482,4295,3172,39
1/6/2021,5659,5693,4905,4662,3518,45
1/7/2021,5959,5931,5114,4941,3938,49
1/8/2021,6232,6219,5400,5222,4202,52
1/9/2021,6484,6392,5569,5409,4935,55
10/1/2021,130526,83486,82882,99950,200567,57551
10/10/2021,131938,84227,83396,100400,201091,58257
10/11/2021,132130,84343,83470,100463,201170,58370
10/12/2021,132247,84396,83502,100482,201212,58425
10/13/2021,132385,84480,83559,100531,201273,58505
10/14/2021,132593,84583,83627,100592,201354,58595
10/15/2021,132829,84690,83742,100665,201420,58690
10/16/2021,132939,84749,83778,100706,201454,58729
10/17/2021,133021,84785,83804,100718,201471,58769
10/18/2021,133207,84892,83871,100781,201529,58834
10/19/2021,133339,84973,83944,100842,201603,58908
10/2/2021,130632,83542,82931,99983,200602,57621
10/20/2021,133489,85038,84016,100899,201660,58983
10/21/2021,133642,85119,84108,100957,201710,59057
10/22/2021,133834,85228,84184,101038,201845,59136
10/23/2021,133938,85278,84222,101085,201936,59191
10/24/2021,133993,85303,84240,101109,201993,59233
10/25/2021,134166,85382,84300,101172,202199,59294
10/26/2021,134317,85490,84382,101264,202409,59379
10/27/2021,134525,85628,84482,101349,202615,59608
10/28/2021,134695,85705,84549,101430,202827,59663
10/29/2021,134892,85813,84633,101530,203007,59742
10/3/2021,130712,83578,82956,99998,200628,57660
10/30/2021,134968,85855,84657,101566,203110,59777
10/31/2021,135013,85881,84677,101582,203154,59794
10/4/2021,130938,83678,83038,100049,200715,57751
10/5/2021,131141,83771,83098,100119,200802,57829
10/6/2021,131354,83900,83169,100177,200873,57922
10/7/2021,131498,83997,83224,100242,200924,58006
10/8/2021,131760,84114,83313,100313,200995,58122
10/9/2021,131863,84179,83366,100367,201042,58213
11/1/2021,135203,85997,84772,101677,203362,59859
11/10/2021,136679,86804,85361,102310,204749,65229
11/11/2021,136823,86873,85439,102392,204944,66149
11/12/2021,137014,86968,85528,102475,205109,67112
11/13/2021,137106,87045,85586,102534,205183,68553
11/14/2021,137192,87115,85629,102572,205241,69557
11/15/2021,137408,87241,85742,102665,205387,70653
11/16/2021,137603,87345,85831,102756,205571,71489
11/17/2021,137785,87460,85906,102839,205793,72356
11/18/2021,137995,87573,85983,102929,205974,73038
11/19/2021,138232,87715,86078,103052,206134,73997
11/2/2021,135399,86107,84847,101748,203554,59957
11/20/2021,138353,87817,86155,103129,206197,74860
11/21/2021,138452,87879,86200,103183,206254,75191
11/22/2021,138636,87980,86288,103318,206425,75719
11/23/2021,138861,88098,86394,103438,206600,76432
11/24/2021,139055,88237,86503,103561,206760,77270
11/25/2021,139063,88239,86504,103562,206760,77271
11/26/2021,139200,88318,86568,103640,206850,77687
11/27/2021,139307,88411,86631,103710,206915,78140
11/28/2021,139399,88467,86685,103773,206970,78347
11/29/2021,139561,88557,86778,103863,207118,78756
11/3/2021,135562,86199,84911,101817,203684,60119
11/30/2021,139736,88666,86868,103978,207276,79348
11/4/2021,135719,86278,84980,101883,203848,60261
11/5/2021,135929,86378,85066,101985,204008,60500
11/6/2021,136027,86439,85099,102034,204120,61153
11/7/2021,136115,86492,85138,102075,204177,62074
11/8/2021,136337,86607,85232,102169,204384,63249
11/9/2021,136511,86695,85306,102244,204613,64205
12/1/2020,15,10,15,12,21,
12/1/2021,139949,88815,86966,104102,207430,79814
12/10/2020,18,14,23,18,32,
12/11/2020,18,16,26,20,34,
12/12/2020,18,16,27,22,36,
12/13/2020,19,16,27,24,36,
12/14/2020,19,19,30,24,37,
12/15/2020,22,24,35,31,44,
12/16/2020,24,27,37,32,46,
12/17/2020,267,338,345,290,132,
12/18/2020,574,703,642,560,252,1
12/19/2020,777,911,785,665,316,1
12/2/2020,16,10,17,12,21,
12/2/2021,140131,88923,87074,104234,207564,80256
12/20/2020,779,913,790,670,325,1
12/21/2020,1188,1286,1078,951,458,3
12/22/2020,1583,1676,1416,1239,595,5
12/23/2020,2078,2158,1813,1553,774,5
