date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,313,411,435,645,433,6
1/10/2021,567,699,799,1121,964,10
1/11/2021,576,707,808,1137,992,11
1/12/2021,595,731,838,1184,1082,11
1/13/2021,639,779,925,1276,1269,12
1/14/2021,672,824,980,1348,1384,14
1/15/2021,687,835,992,1368,1433,14
1/16/2021,708,867,1036,1415,1579,16
1/17/2021,710,869,1039,1420,1595,17
1/18/2021,717,872,1052,1440,1745,18
1/19/2021,751,925,1105,1516,1898,19
1/2/2021,333,444,458,677,444,6
1/20/2021,793,974,1170,1610,2177,19
1/21/2021,917,1130,1346,1851,2866,19
1/22/2021,1052,1264,1522,2104,3800,21
1/23/2021,1092,1320,1576,2211,4938,24
1/24/2021,1108,1337,1598,2288,6131,25
1/25/2021,1131,1361,1630,2366,6776,25
1/26/2021,1142,1373,1659,2412,7133,25
1/27/2021,1215,1426,1732,2596,8388,26
1/28/2021,1264,1497,1839,2797,9775,33
1/29/2021,1342,1556,1935,2970,11009,38
1/3/2021,333,446,458,678,446,6
1/30/2021,1390,1582,1993,3056,11643,39
1/31/2021,1428,1608,2043,3141,12344,41
1/4/2021,342,451,467,690,452,6
1/5/2021,349,459,482,709,474,6
1/6/2021,357,466,493,734,511,7
1/7/2021,440,565,635,871,710,8
1/8/2021,533,669,761,1080,917,10
1/9/2021,566,698,798,1121,961,10
10/1/2021,10911,7940,10400,19674,54330,4539
10/10/2021,11055,8010,10477,19752,54454,4582
10/11/2021,11071,8021,10480,19767,54483,4588
10/12/2021,11081,8024,10487,19774,54494,4598
10/13/2021,11096,8029,10494,19784,54506,4612
10/14/2021,11113,8042,10504,19801,54530,4615
10/15/2021,11133,8049,10512,19813,54550,4622
10/16/2021,11144,8054,10517,19819,54558,4632
10/17/2021,11158,8062,10526,19824,54564,4636
10/18/2021,11174,8069,10531,19832,54579,4641
10/19/2021,11194,8078,10536,19842,54590,4650
10/2/2021,10930,7946,10408,19682,54343,4545
10/20/2021,11211,8084,10541,19851,54617,4652
10/21/2021,11233,8093,10551,19867,54631,4658
10/22/2021,11250,8101,10564,19887,54676,4664
10/23/2021,11251,8103,10575,19896,54716,4666
10/24/2021,11256,8108,10579,19900,54735,4670
10/25/2021,11271,8115,10588,19913,54813,4675
10/26/2021,11277,8125,10597,19927,54901,4679
10/27/2021,11293,8129,10608,19943,54986,4682
10/28/2021,11317,8138,10617,19963,55073,4687
10/29/2021,11335,8150,10630,19971,55157,4693
10/3/2021,10938,7947,10409,19684,54346,4548
10/30/2021,11348,8152,10633,19977,55175,4694
10/31/2021,11352,8157,10634,19981,55192,4695
10/4/2021,10956,7956,10426,19696,54362,4551
10/5/2021,10977,7965,10435,19711,54388,4555
10/6/2021,10994,7976,10443,19719,54408,4557
10/7/2021,11008,7989,10452,19728,54420,4559
10/8/2021,11028,7998,10465,19743,54443,4577
10/9/2021,11043,8007,10473,19748,54450,4581
11/1/2021,11365,8167,10642,19998,55260,4701
11/10/2021,11520,8260,10746,20169,55832,4984
11/11/2021,11543,8270,10758,20204,55904,5058
11/12/2021,11565,8294,10773,20238,56008,5120
11/13/2021,11574,8309,10779,20249,56037,5130
11/14/2021,11584,8314,10789,20258,56063,5136
11/15/2021,11603,8328,10800,20284,56128,5162
11/16/2021,11622,8342,10814,20304,56206,5248
11/17/2021,11641,8357,10824,20327,56292,5338
11/18/2021,11668,8374,10842,20356,56401,5380
11/19/2021,11695,8393,10858,20389,56470,5397
11/2/2021,11384,8176,10653,20014,55312,4706
11/20/2021,11707,8402,10868,20408,56508,5413
11/21/2021,11718,8404,10879,20419,56539,5418
11/22/2021,11740,8417,10893,20454,56608,5466
11/23/2021,11761,8433,10919,20477,56678,5545
11/24/2021,11786,8443,10936,20504,56727,5572
11/25/2021,11786,8443,10936,20504,56727,5572
11/26/2021,11801,8458,10946,20514,56750,5585
11/27/2021,11815,8467,10957,20527,56781,5601
11/28/2021,11826,8476,10966,20540,56801,5608
11/29/2021,11832,8487,10979,20569,56865,5631
11/3/2021,11395,8188,10667,20033,55367,4714
11/30/2021,11849,8499,10994,20598,56909,5665
11/4/2021,11413,8197,10676,20050,55435,4739
11/5/2021,11432,8208,10691,20079,55522,4786
11/6/2021,11444,8217,10706,20094,55568,4799
11/7/2021,11455,8227,10710,20100,55593,4808
11/8/2021,11469,8239,10724,20132,55673,4855
11/9/2021,11501,8250,10733,20150,55766,4932
12/1/2020,,,,,1,
12/1/2021,11877,8516,11011,20628,56987,5687
12/10/2020,1,,,,1,
12/11/2020,1,,,,1,
12/12/2020,1,,,,2,
12/13/2020,1,,,,2,
12/14/2020,1,,,,2,
12/15/2020,1,,,,2,
12/16/2020,1,1,1,1,2,
12/17/2020,1,1,2,1,5,
12/18/2020,1,1,2,1,5,
12/19/2020,2,1,2,1,7,
12/2/2020,,,,,1,
12/2/2021,11903,8535,11036,20672,57059,5725
12/20/2020,2,1,2,4,7,
12/21/2020,2,3,2,5,7,
12/22/2020,34,73,101,120,57,
12/23/2020,109,164,180,268,105,1
12/24/2020,119,175,187,282,112,2
12/25/2020,123,178,191,284,115,2
12/26/2020,128,184,198,299,120,2
12/27/2020,131,187,200,304,121,2
12/28/2020,147,192,208,326,147,2
12/29/2020,184,237,265,398,238,4
12/3/2020,,,,,1,
12/3/2021,11933,8550,11059,20717,57126,5757
12/30/2020,288,391,404,592,393,6
12/31/2020,310,409,433,639,419,6
12/4/2020,,,,,1,
12/4/2021,11945,8559,11073,20733,57148,5768
12/5/2020,,,,,1,
12/5/2021,11954,8562,11078,20742,57167,5775
12/6/2020,1,,,,1,
12/6/2021,11965,8572,11098,20781,57225,5795
12/7/2020,1,,,,1,
12/7/2021,11982,8587,11106,20804,57277,5822
12/8/2020,1,,,,1,
12/8/2021,11993,8593,11113,20814,57288,5845
12/9/2020,1,,,,1,
2/1/2021,1483,1660,2106,3287,13856,46
2/10/2021,1809,1965,2502,4203,24739,57
2/11/2021,1847,2005,2553,4309,25939,58
2/12/2021,1888,2045,2607,4416,27107,60
2/13/2021,1933,2081,2650,4523,27959,64
2/14/2021,1966,2105,2688,4596,28738,65
2/15/2021,1989,2119,2713,4659,29318,65
2/16/2021,2023,2153,2749,4743,30248,67
2/17/2021,2041,2175,2765,4783,30637,67
2/18/2021,2047,2181,2772,4790,30785,67
2/19/2021,2059,2187,2797,4799,30878,67
2/2/2021,1549,1721,2177,3433,15430,48
2/20/2021,2063,2189,2801,4808,30932,67
2/21/2021,2070,2189,2803,4811,30981,68
2/22/2021,2075,2190,2817,4824,31035,68
2/23/2021,2108,2213,2852,4898,31515,70
2/24/2021,2172,2279,2926,5077,32739,71
2/25/2021,2232,2323,2988,5195,33411,71
2/26/2021,2268,2362,3026,5298,33769,72
2/27/2021,2281,2372,3038,5322,33950,73
2/28/2021,2287,2375,3046,5343,34028,73
2/3/2021,1591,1757,2236,3579,17115,49
2/4/2021,1623,1793,2288,3646,18197,51
2/5/2021,1666,1833,2323,3722,19132,52
2/6/2021,1705,1860,2365,3810,19983,53
2/7/2021,1727,1876,2389,3874,20845,53
2/8/2021,1748,1902,2419,3968,22040,54
2/9/2021,1770,1926,2454,4062,23257,55
3/1/2021,2301,2389,3064,5411,34226,74
3/10/2021,2488,2541,3292,6640,37046,85
3/11/2021,2533,2587,3339,6894,37626,89
3/12/2021,2575,2620,3396,7122,38142,90
3/13/2021,2594,2635,3415,7256,38359,90
3/14/2021,2616,2655,3434,7417,38680,93
3/15/2021,2686,2690,3496,7689,39397,98
3/16/2021,2737,2727,3538,7908,39977,102
3/17/2021,2827,2753,3604,8274,40583,107
3/18/2021,2872,2800,3674,8536,41178,111
3/19/2021,2918,2843,3732,8843,41738,119
3/2/2021,2329,2404,3079,5461,34463,74
3/20/2021,2981,2890,3806,9238,42063,125
3/21/2021,2995,2894,3813,9339,42148,126
3/22/2021,3082,2942,3914,9759,42519,137
3/23/2021,3114,2965,3955,9942,42753,138
3/24/2021,3154,3006,4013,10181,43045,141
3/25/2021,3274,3065,4126,10592,43552,166
3/26/2021,3400,3172,4281,10972,43963,187
3/27/2021,3522,3242,4395,11192,44151,215
3/28/2021,3550,3262,4418,11211,44180,225
3/29/2021,3704,3370,4583,11389,44336,260
3/3/2021,2341,2420,3112,5533,34765,74
3/30/2021,3836,3468,4717,11563,44535,284
3/31/2021,3985,3561,4862,11757,44770,319
3/4/2021,2358,2434,3127,5621,34940,76
3/5/2021,2384,2444,3151,5774,35296,76
3/6/2021,2393,2447,3156,5841,35414,76
3/7/2021,2398,2453,3160,5939,35525,77
3/8/2021,2417,2470,3194,6139,35867,79
3/9/2021,2448,2511,3238,6360,36419,82
4/1/2021,4116,3661,5012,11963,45151,347
4/10/2021,5161,4337,6040,13445,47061,565
4/11/2021,5177,4355,6063,13474,47093,571
4/12/2021,5257,4395,6136,13592,47259,602
