date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,176,182,163,191,245,5
1/10/2021,271,300,303,315,528,6
1/11/2021,278,312,311,329,575,6
1/12/2021,287,319,325,357,641,9
1/13/2021,298,328,337,374,739,9
1/14/2021,314,359,363,421,864,10
1/15/2021,422,475,470,548,993,27
1/16/2021,425,475,471,548,1048,27
1/17/2021,426,475,471,548,1050,27
1/18/2021,438,480,485,560,1128,27
1/19/2021,445,495,493,580,1181,28
1/2/2021,177,182,163,192,246,5
1/20/2021,469,506,509,600,1262,28
1/21/2021,484,514,519,623,1396,29
1/22/2021,552,570,555,664,1461,33
1/23/2021,558,581,565,671,1670,33
1/24/2021,559,581,567,671,1670,33
1/25/2021,572,592,583,689,1715,34
1/26/2021,581,598,587,702,1786,34
1/27/2021,607,612,610,719,1897,36
1/28/2021,631,642,648,748,1982,36
1/29/2021,676,674,667,782,2203,43
1/3/2021,177,182,163,192,246,5
1/30/2021,711,698,690,789,2209,46
1/31/2021,711,698,690,790,2209,46
1/4/2021,196,216,197,212,281,5
1/5/2021,208,230,213,228,335,5
1/6/2021,226,254,230,250,372,6
1/7/2021,249,269,252,267,466,6
1/8/2021,271,300,303,315,527,6
1/9/2021,271,300,303,315,528,6
10/1/2021,3731,2815,2691,3177,5138,1667
10/10/2021,3782,2847,2713,3187,5153,1690
10/11/2021,3790,2855,2714,3187,5154,1692
10/12/2021,3793,2861,2719,3188,5156,1695
10/13/2021,3798,2861,2723,3192,5157,1699
10/14/2021,3808,2866,2728,3192,5157,1701
10/15/2021,3819,2873,2733,3195,5159,1703
10/16/2021,3826,2874,2734,3196,5160,1705
10/17/2021,3828,2875,2734,3196,5160,1705
10/18/2021,3835,2885,2737,3196,5161,1707
10/19/2021,3840,2887,2740,3197,5162,1709
10/2/2021,3732,2816,2691,3177,5140,1667
10/20/2021,3844,2889,2740,3198,5162,1713
10/21/2021,3851,2896,2742,3200,5164,1719
10/22/2021,3859,2899,2744,3204,5166,1729
10/23/2021,3863,2900,2744,3205,5166,1733
10/24/2021,3864,2900,2744,3207,5166,1735
10/25/2021,3873,2901,2745,3210,5168,1736
10/26/2021,3880,2903,2746,3210,5170,1738
10/27/2021,3885,2905,2746,3210,5172,1739
10/28/2021,3895,2921,2752,3212,5174,1752
10/29/2021,3902,2923,2756,3216,5177,1758
10/3/2021,3733,2818,2691,3177,5140,1667
10/30/2021,3906,2923,2758,3217,5178,1760
10/31/2021,3907,2923,2758,3217,5178,1760
10/4/2021,3736,2827,2695,3179,5141,1670
10/5/2021,3745,2829,2698,3180,5143,1672
10/6/2021,3753,2832,2705,3181,5145,1672
10/7/2021,3767,2839,2708,3183,5148,1682
10/8/2021,3774,2844,2711,3183,5152,1687
10/9/2021,3780,2845,2712,3186,5152,1690
11/1/2021,3909,2923,2759,3217,5179,1763
11/10/2021,3954,2940,2772,3228,5200,1855
11/11/2021,3956,2941,2774,3229,5202,1864
11/12/2021,3961,2945,2777,3233,5203,1883
11/13/2021,3963,2946,2777,3233,5205,1896
11/14/2021,3964,2946,2778,3233,5207,1897
11/15/2021,3970,2948,2780,3235,5208,1908
11/16/2021,3974,2949,2780,3235,5211,1923
11/17/2021,3978,2951,2784,3238,5212,1946
11/18/2021,3982,2954,2788,3241,5215,2006
11/19/2021,3990,2960,2796,3247,5219,2057
11/2/2021,3913,2925,2759,3217,5181,1767
11/20/2021,3992,2962,2797,3247,5221,2060
11/21/2021,3998,2963,2797,3249,5222,2062
11/22/2021,4008,2967,2800,3251,5222,2079
11/23/2021,4014,2973,2804,3251,5225,2092
11/24/2021,4022,2979,2805,3252,5225,2104
11/25/2021,4022,2979,2805,3252,5225,2104
11/26/2021,4028,2979,2807,3252,5226,2115
11/27/2021,4029,2979,2809,3252,5226,2115
11/28/2021,4030,2979,2809,3253,5226,2115
11/29/2021,4033,2980,2811,3258,5227,2125
11/3/2021,3915,2927,2759,3217,5187,1771
11/30/2021,4045,2987,2815,3265,5232,2137
11/4/2021,3924,2927,2761,3218,5191,1775
11/5/2021,3936,2930,2765,3222,5192,1812
11/6/2021,3938,2932,2766,3223,5193,1816
11/7/2021,3939,2933,2767,3224,5193,1817
11/8/2021,3943,2935,2769,3224,5195,1833
11/9/2021,3950,2936,2769,3224,5197,1845
12/1/2021,4051,2990,2819,3267,5235,2161
12/17/2020,23,18,10,19,9,1
12/18/2020,39,36,21,36,14,1
12/19/2020,39,36,21,36,14,1
12/2/2021,4062,2996,2823,3270,5242,2188
12/20/2020,39,36,21,36,14,2
12/21/2020,54,46,30,45,18,2
12/22/2020,59,60,37,59,24,2
12/23/2020,90,91,72,83,34,2
12/24/2020,108,101,78,100,44,2
12/25/2020,108,101,78,100,44,2
12/26/2020,109,103,80,101,48,2
12/27/2020,110,103,81,101,48,2
12/28/2020,130,124,97,129,112,4
12/29/2020,151,148,122,144,180,4
12/3/2021,4072,3005,2831,3279,5249,2237
12/30/2020,162,170,143,171,217,5
12/31/2020,176,181,160,191,241,5
12/4/2021,4077,3007,2834,3281,5253,2240
12/5/2021,4078,3008,2835,3281,5254,2240
12/6/2021,4083,3009,2836,3284,5257,2255
12/7/2021,4089,3009,2840,3286,5258,2261
12/8/2021,4091,3009,2840,3286,5259,2261
2/1/2021,721,707,702,795,2263,47
2/10/2021,861,780,793,894,3043,62
2/11/2021,881,806,830,927,3112,64
2/12/2021,918,832,853,974,3181,70
2/13/2021,923,837,853,989,3324,70
2/14/2021,923,837,853,989,3324,70
2/15/2021,928,840,858,992,3352,70
2/16/2021,945,852,869,1010,3390,73
2/17/2021,958,864,878,1020,3435,74
2/18/2021,996,905,920,1049,3474,83
2/19/2021,1033,930,941,1074,3500,84
2/2/2021,731,715,714,806,2326,48
2/20/2021,1043,935,948,1082,3514,100
2/21/2021,1043,935,948,1082,3514,100
2/22/2021,1057,941,958,1093,3535,103
2/23/2021,1075,955,971,1110,3572,105
2/24/2021,1099,969,987,1129,3606,108
2/25/2021,1124,989,1006,1152,3657,109
2/26/2021,1132,1000,1018,1171,3691,109
2/27/2021,1138,1010,1020,1173,3694,110
2/28/2021,1138,1010,1022,1173,3702,110
2/3/2021,743,726,719,814,2459,49
2/4/2021,749,732,727,825,2553,49
2/5/2021,766,741,746,849,2628,50
2/6/2021,799,755,758,861,2819,52
2/7/2021,799,755,758,861,2819,52
2/8/2021,830,765,764,869,2877,60
2/9/2021,840,771,773,876,2950,61
3/1/2021,1160,1026,1040,1198,3728,117
3/10/2021,1320,1135,1159,1508,3935,129
3/11/2021,1339,1149,1176,1568,3966,129
3/12/2021,1405,1192,1217,1659,3999,134
3/13/2021,1411,1195,1223,1731,4016,136
3/14/2021,1412,1195,1223,1731,4018,136
3/15/2021,1424,1210,1244,1810,4082,139
3/16/2021,1430,1220,1255,1861,4111,139
3/17/2021,1451,1236,1281,1920,4156,142
3/18/2021,1473,1246,1305,1952,4191,145
3/19/2021,1505,1256,1325,1977,4210,151
3/2/2021,1189,1043,1060,1240,3752,120
3/20/2021,1508,1256,1325,1981,4216,151
3/21/2021,1509,1257,1325,1982,4217,151
3/22/2021,1538,1292,1355,1995,4229,151
3/23/2021,1581,1314,1387,2034,4245,155
3/24/2021,1625,1335,1416,2075,4273,163
3/25/2021,1660,1356,1452,2114,4294,164
3/26/2021,1702,1384,1486,2149,4317,167
3/27/2021,1738,1409,1500,2156,4327,178
3/28/2021,1738,1409,1500,2156,4328,178
3/29/2021,1753,1425,1530,2204,4344,185
3/3/2021,1228,1067,1078,1279,3809,123
3/30/2021,1775,1444,1549,2226,4362,188
3/31/2021,1810,1474,1619,2275,4382,188
3/4/2021,1256,1088,1101,1324,3837,125
3/5/2021,1262,1098,1112,1348,3849,125
3/6/2021,1269,1100,1117,1362,3855,126
3/7/2021,1270,1100,1117,1362,3856,127
3/8/2021,1280,1108,1129,1395,3882,127
3/9/2021,1299,1121,1145,1445,3907,128
4/1/2021,1852,1504,1652,2318,4394,193
4/10/2021,2075,1728,1831,2438,4482,234
4/11/2021,2075,1728,1832,2441,4483,234
4/12/2021,2082,1734,1841,2453,4495,235
4/13/2021,2096,1738,1847,2460,4510,235
4/14/2021,2109,1797,1878,2467,4520,238
4/15/2021,2123,1811,1886,2481,4531,239
4/16/2021,2147,1825,1902,2500,4549,244
