date,Mohave_cume,Mohave
2020-12-01,1,
2020-12-12,2,1
2020-12-16,4,2
2020-12-18,6,2
2020-12-21,18,12
2020-12-22,79,61
2020-12-23,289,210
2020-12-24,423,134
2020-12-26,587,164
2020-12-27,648,61
2020-12-28,917,269
2020-12-29,1298,381
2020-12-30,1636,338
2020-12-31,1912,276
2021-01-01,1982,70
2021-01-02,2031,49
2021-01-03,2057,26
2021-01-04,2245,188
2021-01-05,2379,134
2021-01-06,2631,252
2021-01-07,2883,252
2021-01-08,3140,257
2021-01-09,3196,56
2021-01-10,3246,50
2021-01-11,3445,199
2021-01-12,3730,285
2021-01-13,4036,306
2021-01-14,4419,383
2021-01-15,4832,413
2021-01-16,5187,355
2021-01-17,5218,31
2021-01-18,5584,366
2021-01-19,5913,329
2021-01-20,6478,565
2021-01-21,6924,446
2021-01-22,7340,416
2021-01-23,8146,806
2021-01-24,8763,617
2021-01-25,9318,555
2021-01-26,9944,626
2021-01-27,10754,810
2021-01-28,11666,912
2021-01-29,12192,526
2021-01-30,12653,461
2021-01-31,13182,529
2021-02-01,13859,677
2021-02-02,14473,614
2021-02-03,15624,1151
2021-02-04,16334,710
2021-02-05,16997,663
2021-02-06,17337,340
2021-02-07,17523,186
2021-02-08,17920,397
2021-02-09,18363,443
2021-02-10,19326,963
2021-02-11,19965,639
2021-02-12,20871,906
2021-02-13,21370,499
2021-02-14,21479,109
2021-02-15,22021,542
2021-02-16,22589,568
2021-02-17,23125,536
2021-02-18,23505,380
2021-02-19,23921,416
2021-02-20,24081,160
2021-02-21,24144,63
2021-02-22,24451,307
2021-02-23,24691,240
2021-02-24,25439,748
2021-02-25,26460,1021
2021-02-26,27349,889
2021-02-27,28172,823
2021-02-28,28693,521
2021-03-01,29570,877
2021-03-02,30519,949
2021-03-03,32770,2251
2021-03-04,34266,1496
2021-03-05,35816,1550
2021-03-06,36642,826
2021-03-07,37070,428
2021-03-08,37869,799
2021-03-09,38831,962
2021-03-10,40758,1927
2021-03-11,42349,1591
2021-03-12,43758,1409
2021-03-13,44582,824
2021-03-14,44952,370
2021-03-15,45755,803
2021-03-16,46756,1001
2021-03-17,48551,1795
2021-03-18,49865,1314
2021-03-19,51049,1184
2021-03-20,52218,1169
2021-03-21,52764,546
2021-03-22,54022,1258
2021-03-23,55247,1225
2021-03-24,56777,1530
2021-03-25,58186,1409
2021-03-26,59723,1537
2021-03-27,60732,1009
2021-03-28,61541,809
2021-03-29,63075,1534
2021-03-30,64586,1511
2021-03-31,66824,2238
2021-04-01,68547,1723
2021-04-02,70060,1513
2021-04-03,70781,721
2021-04-04,71073,292
2021-04-05,72283,1210
2021-04-06,73646,1363
2021-04-07,75332,1686
2021-04-08,76821,1489
2021-04-09,78427,1606
2021-04-10,79397,970
2021-04-11,79831,434
2021-04-12,81824,1993
2021-04-13,82889,1065
2021-04-14,84615,1726
2021-04-15,86121,1506
2021-04-16,87375,1254
2021-04-17,88254,879
2021-04-18,88685,431
2021-04-19,89711,1026
2021-04-20,90879,1168
2021-04-21,92255,1376
2021-04-22,93523,1268
2021-04-23,94824,1301
2021-04-24,95615,791
2021-04-25,95943,328
2021-04-26,97136,1193
2021-04-27,98487,1351
2021-04-28,99738,1251
2021-04-29,100902,1164
2021-04-30,102120,1218
2021-05-01,102783,663
2021-05-02,103025,242
2021-05-03,103842,817
2021-05-04,104702,860
2021-05-05,105642,940
2021-05-06,106451,809
2021-05-07,107295,844
2021-05-08,107887,592
2021-05-09,108024,137
2021-05-10,108608,584
2021-05-11,109215,607
2021-05-12,109750,535
2021-05-13,110521,771
2021-05-14,111210,689
2021-05-15,111623,413
2021-05-16,111793,170
2021-05-17,113031,1238
2021-05-18,113628,597
2021-05-19,114290,662
2021-05-20,114978,688
2021-05-21,115654,676
2021-05-22,116020,366
2021-05-23,116148,128
2021-05-24,116595,447
2021-05-25,117046,451
2021-05-26,117416,370
2021-05-27,117811,395
2021-05-28,118334,523
2021-05-29,118468,134
2021-05-30,118539,71
2021-05-31,118614,75
2021-06-01,119066,452
2021-06-02,119422,356
2021-06-03,119765,343
2021-06-04,120173,408
2021-06-05,120380,207
2021-06-06,120455,75
2021-06-07,120865,410
2021-06-08,121139,274
2021-06-09,121561,422
2021-06-10,121908,347
2021-06-11,122352,444
2021-06-12,122624,272
2021-06-13,122711,87
2021-06-14,123025,314
2021-06-15,123375,350
2021-06-16,123693,318
2021-06-17,123949,256
2021-06-18,124302,353
2021-06-19,124481,179
2021-06-20,124572,91
2021-06-21,124806,234
2021-06-22,125062,256
2021-06-23,125326,264
2021-06-24,125547,221
2021-06-25,125868,321
2021-06-26,126009,141
2021-06-27,126077,68
2021-06-28,126287,210
2021-06-29,126519,232
2021-06-30,126781,262
2021-07-01,127020,239
2021-07-02,127331,311
2021-07-03,127428,97
2021-07-04,127452,24
2021-07-05,127642,190
2021-07-06,127844,202
2021-07-07,128055,211
2021-07-08,128284,229
2021-07-09,128561,277
2021-07-10,128746,185
2021-07-11,128814,68
2021-07-12,129045,231
