date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,634,739,577,444,359,3
1/10/2021,1144,1158,952,798,721,13
1/11/2021,1215,1241,1031,850,789,14
1/12/2021,1322,1325,1105,933,990,15
1/13/2021,1384,1388,1188,1008,1252,16
1/14/2021,1484,1475,1281,1095,1524,16
1/15/2021,1598,1569,1362,1186,2273,17
1/16/2021,1609,1585,1377,1210,2376,17
1/17/2021,1615,1593,1385,1214,2383,17
1/18/2021,1683,1666,1440,1268,2447,18
1/19/2021,1772,1731,1505,1347,2705,19
1/2/2021,660,755,585,459,369,3
1/20/2021,2020,2006,1829,1637,2922,24
1/21/2021,2168,2120,1930,1735,3137,25
1/22/2021,2262,2198,2027,1847,3478,26
1/23/2021,2306,2232,2061,1883,3681,29
1/24/2021,2312,2235,2061,1884,3700,29
1/25/2021,2361,2286,2124,1984,4010,30
1/26/2021,2422,2341,2180,2062,4375,32
1/27/2021,2675,2485,2329,2222,4758,34
1/28/2021,2868,2609,2464,2382,5162,40
1/29/2021,2965,2693,2543,2491,5504,44
1/3/2021,660,756,585,460,371,3
1/30/2021,3026,2736,2572,2530,5622,51
1/31/2021,3036,2738,2573,2534,5648,51
1/4/2021,729,832,645,529,433,4
1/5/2021,814,906,698,593,503,8
1/6/2021,894,957,752,646,570,9
1/7/2021,1010,1044,839,713,670,9
1/8/2021,1130,1150,940,778,711,13
1/9/2021,1144,1157,950,795,719,13
10/1/2021,22465,11827,11046,12792,19206,8305
10/10/2021,22600,11878,11102,12823,19253,8376
10/11/2021,22609,11883,11108,12825,19259,8380
10/12/2021,22615,11887,11110,12825,19260,8389
10/13/2021,22631,11891,11120,12829,19273,8397
10/14/2021,22645,11893,11121,12840,19280,8405
10/15/2021,22660,11900,11131,12843,19287,8412
10/16/2021,22675,11900,11133,12848,19288,8417
10/17/2021,22694,11903,11136,12848,19289,8425
10/18/2021,22706,11912,11140,12853,19297,8429
10/19/2021,22725,11916,11142,12858,19301,8435
10/2/2021,22478,11827,11047,12792,19211,8310
10/20/2021,22739,11925,11152,12861,19309,8444
10/21/2021,22754,11932,11157,12867,19314,8449
10/22/2021,22776,11947,11167,12885,19341,8456
10/23/2021,22791,11954,11173,12895,19357,8465
10/24/2021,22799,11958,11175,12896,19366,8467
10/25/2021,22815,11969,11185,12905,19391,8476
10/26/2021,22831,11978,11191,12920,19411,8498
10/27/2021,22861,11990,11205,12936,19453,8511
10/28/2021,22879,11995,11212,12942,19475,8517
10/29/2021,22909,12020,11225,12961,19505,8532
10/3/2021,22492,11827,11051,12795,19213,8319
10/30/2021,22931,12033,11241,12969,19516,8545
10/31/2021,22945,12039,11249,12975,19522,8551
10/4/2021,22514,11832,11057,12801,19222,8324
10/5/2021,22527,11836,11061,12806,19229,8330
10/6/2021,22552,11853,11073,12811,19234,8342
10/7/2021,22562,11863,11079,12818,19237,8351
10/8/2021,22582,11874,11099,12821,19240,8364
10/9/2021,22592,11877,11101,12823,19249,8371
11/1/2021,22966,12048,11255,12990,19534,8553
11/10/2021,23163,12149,11326,13082,19636,9751
11/11/2021,23195,12160,11335,13095,19643,9820
11/12/2021,23225,12171,11354,13108,19660,10146
11/13/2021,23241,12179,11363,13114,19668,10282
11/14/2021,23261,12183,11367,13121,19669,10327
11/15/2021,23284,12195,11380,13138,19691,10385
11/16/2021,23310,12209,11386,13149,19698,10475
11/17/2021,23332,12221,11394,13159,19725,10643
11/18/2021,23365,12234,11406,13169,19742,10710
11/19/2021,23416,12253,11420,13188,19757,10880
11/2/2021,22980,12054,11259,12997,19547,8563
11/20/2021,23438,12269,11428,13196,19769,11016
11/21/2021,23458,12277,11432,13205,19774,11058
11/22/2021,23485,12288,11447,13220,19792,11119
11/23/2021,23512,12294,11465,13230,19809,11177
11/24/2021,23532,12307,11471,13235,19821,11225
11/25/2021,23532,12307,11471,13235,19821,11225
11/26/2021,23555,12317,11474,13249,19828,11274
11/27/2021,23568,12319,11477,13256,19831,11286
11/28/2021,23577,12324,11480,13260,19833,11292
11/29/2021,23600,12335,11485,13271,19854,11341
11/3/2021,23008,12069,11267,13006,19561,8574
11/30/2021,23622,12342,11492,13281,19864,11421
11/4/2021,23029,12080,11273,13017,19576,8578
11/5/2021,23068,12100,11293,13034,19590,8684
11/6/2021,23088,12111,11304,13045,19596,9087
11/7/2021,23099,12120,11306,13050,19604,9147
11/8/2021,23117,12125,11313,13058,19613,9310
11/9/2021,23139,12133,11322,13066,19618,9467
12/1/2020,,,,1,,
12/1/2021,23644,12359,11498,13297,19888,11467
12/10/2020,,1,,1,,
12/11/2020,,1,,1,,
12/12/2020,1,1,,1,,
12/13/2020,1,1,,1,,
12/14/2020,1,1,,1,,
12/15/2020,3,3,1,3,1,
12/16/2020,25,44,35,25,14,
12/17/2020,53,79,67,53,19,
12/18/2020,100,136,113,84,39,
12/19/2020,110,148,121,98,40,
12/2/2020,,1,,1,,
12/2/2021,23669,12368,11505,13305,19903,11484
12/20/2020,111,150,121,98,42,
12/21/2020,113,151,123,98,43,
12/22/2020,120,170,137,109,48,1
12/23/2020,174,282,214,149,71,2
12/24/2020,253,383,286,205,84,2
12/25/2020,279,410,307,225,89,2
12/26/2020,297,434,321,235,91,2
12/27/2020,324,456,335,247,94,2
12/28/2020,378,515,380,276,107,3
12/29/2020,441,591,426,325,202,3
12/3/2020,,1,,1,,
12/3/2021,23711,12387,11520,13327,19909,11574
12/30/2020,541,675,502,388,304,3
12/31/2020,594,717,550,424,354,3
12/4/2020,,1,,1,,
12/4/2021,23728,12394,11525,13335,19911,11666
12/5/2020,,1,,1,,
12/5/2021,23749,12408,11530,13341,19919,11696
12/6/2020,,1,,1,,
12/6/2021,23765,12410,11537,13357,19937,11728
12/7/2020,,1,,1,,
12/7/2021,23782,12416,11543,13370,19949,11768
12/8/2020,,1,,1,,
12/8/2021,23804,12426,11552,13379,19961,11852
12/9/2020,,1,,1,,
2/1/2021,3096,2803,2633,2646,6099,51
2/10/2021,4989,3678,3600,3943,10096,207
2/11/2021,5143,3799,3727,4119,10735,214
2/12/2021,5573,4106,4020,4503,11471,261
2/13/2021,5978,4327,4201,4697,11984,299
2/14/2021,5988,4330,4205,4701,12012,299
2/15/2021,6122,4459,4317,4812,12347,308
2/16/2021,6285,4616,4469,5000,12762,320
2/17/2021,6882,4961,4750,5270,13112,623
2/18/2021,6948,5020,4829,5367,13209,627
2/19/2021,7069,5094,4909,5478,13294,640
2/2/2021,3142,2840,2669,2694,6505,53
2/20/2021,7305,5201,5022,5565,13355,660
2/21/2021,7309,5204,5025,5568,13362,661
2/22/2021,7342,5226,5044,5613,13389,662
