date,Santa Cruz_cume,Santa Cruz
2020-12-01,1,
2020-12-17,9,8
2020-12-18,15,6
2020-12-19,19,4
2020-12-20,21,2
2020-12-21,24,3
2020-12-22,71,47
2020-12-23,97,26
2020-12-24,122,25
2020-12-26,128,6
2020-12-28,171,43
2020-12-29,232,61
2020-12-30,304,72
2020-12-31,369,65
2021-01-01,393,24
2021-01-02,396,3
2021-01-03,402,6
2021-01-04,470,68
2021-01-05,547,77
2021-01-06,667,120
2021-01-07,836,169
2021-01-08,1002,166
2021-01-09,1011,9
2021-01-10,1016,5
2021-01-11,1117,101
2021-01-12,1258,141
2021-01-13,1468,210
2021-01-14,1687,219
2021-01-15,1907,220
2021-01-16,1921,14
2021-01-17,1930,9
2021-01-18,1958,28
2021-01-19,2067,109
2021-01-20,2504,437
2021-01-21,2913,409
2021-01-22,3465,552
2021-01-23,3494,29
2021-01-24,3502,8
2021-01-25,3628,126
2021-01-26,4069,441
2021-01-27,4276,207
2021-01-28,4785,509
2021-01-29,5260,475
2021-01-30,5345,85
2021-01-31,5392,47
2021-02-01,5591,199
2021-02-02,6201,610
2021-02-03,6438,237
2021-02-04,7032,594
2021-02-05,7740,708
2021-02-06,7778,38
2021-02-07,7792,14
2021-02-08,7973,181
2021-02-09,8541,568
2021-02-10,9205,664
2021-02-11,9844,639
2021-02-12,10489,645
2021-02-13,10972,483
2021-02-14,11406,434
2021-02-15,11521,115
2021-02-16,11633,112
2021-02-17,11687,54
2021-02-18,11740,53
2021-02-19,11856,116
2021-02-20,11898,42
2021-02-21,11916,18
2021-02-22,11987,71
2021-02-23,12627,640
2021-02-24,13467,840
2021-02-25,14245,778
2021-02-26,15104,859
2021-02-27,15247,143
2021-02-28,15335,88
2021-03-01,15641,306
2021-03-02,16604,963
2021-03-03,17425,821
2021-03-04,18297,872
2021-03-05,19134,837
2021-03-06,19265,131
2021-03-07,19331,66
2021-03-08,19575,244
2021-03-09,20291,716
2021-03-10,21118,827
2021-03-11,21917,799
2021-03-12,22674,757
2021-03-13,23222,548
2021-03-14,23655,433
2021-03-15,23915,260
2021-03-16,24710,795
2021-03-17,25526,816
2021-03-18,26292,766
2021-03-19,27233,941
2021-03-20,27357,124
2021-03-21,27474,117
2021-03-22,27750,276
2021-03-23,28575,825
2021-03-24,29402,827
2021-03-25,30190,788
2021-03-26,31072,882
