date,Pima_cume,Pima
2020-12-01,73,
2020-12-02,76,3
2020-12-03,84,8
2020-12-04,86,2
2020-12-05,87,1
2020-12-06,89,2
2020-12-07,92,3
2020-12-08,94,2
2020-12-09,103,9
2020-12-10,105,2
2020-12-11,114,9
2020-12-12,119,5
2020-12-13,122,3
2020-12-14,129,7
2020-12-15,156,27
2020-12-16,166,10
2020-12-17,1383,1217
2020-12-18,2756,1373
2020-12-19,3492,736
2020-12-20,3517,25
2020-12-21,5027,1510
2020-12-22,6594,1567
2020-12-23,8478,1884
2020-12-24,9534,1056
2020-12-25,9542,8
2020-12-26,10336,794
2020-12-27,10509,173
2020-12-28,12325,1816
2020-12-29,14255,1930
2020-12-30,16353,2098
2020-12-31,17933,1580
2021-01-01,18875,942
2021-01-02,19534,659
2021-01-03,19910,376
2021-01-04,21729,1819
2021-01-05,23504,1775
2021-01-06,25636,2132
2021-01-07,27896,2260
2021-01-08,30539,2643
2021-01-09,32632,2093
2021-01-10,33088,456
2021-01-11,35931,2843
2021-01-12,38789,2858
2021-01-13,41400,2611
2021-01-14,43959,2559
2021-01-15,48183,4224
2021-01-16,49655,1472
2021-01-17,50214,559
2021-01-18,54211,3997
2021-01-19,58441,4230
2021-01-20,63446,5005
2021-01-21,68982,5536
2021-01-22,75670,6688
2021-01-23,79153,3483
2021-01-24,80260,1107
2021-01-25,87552,7292
2021-01-26,94371,6819
2021-01-27,101821,7450
2021-01-28,108861,7040
2021-01-29,116069,7208
2021-01-30,121090,5021
2021-01-31,122510,1420
2021-02-01,129451,6941
2021-02-02,136043,6592
2021-02-03,143206,7163
2021-02-04,150585,7379
2021-02-05,159426,8841
2021-02-06,164316,4890
2021-02-07,165618,1302
2021-02-08,172767,7149
2021-02-09,179234,6467
2021-02-10,187012,7778
2021-02-11,195041,8029
2021-02-12,204109,9068
2021-02-13,209367,5258
2021-02-14,210471,1104
2021-02-15,216761,6290
2021-02-16,223928,7167
2021-02-17,231658,7730
2021-02-18,239302,7644
2021-02-19,245253,5951
2021-02-20,249460,4207
2021-02-21,250375,915
2021-02-22,255757,5382
2021-02-23,262163,6406
2021-02-24,270539,8376
2021-02-25,280658,10119
2021-02-26,292784,12126
2021-02-27,300627,7843
2021-02-28,304477,3850
2021-03-01,315327,10850
2021-03-02,324238,8911
2021-03-03,334501,10263
2021-03-04,343176,8675
2021-03-05,353401,10225
2021-03-06,360503,7102
2021-03-07,364693,4190
2021-03-08,375114,10421
2021-03-09,385417,10303
2021-03-10,397745,12328
2021-03-11,409842,12097
2021-03-12,422655,12813
2021-03-13,430721,8066
2021-03-14,434641,3920
2021-03-15,443831,9190
2021-03-16,453667,9836
2021-03-17,464656,10989
2021-03-18,475573,10917
2021-03-19,487230,11657
2021-03-20,493999,6769
2021-03-21,499901,5902
2021-03-22,508834,8933
2021-03-23,519141,10307
2021-03-24,531221,12080
2021-03-25,544720,13499
2021-03-26,558952,14232
2021-03-27,567721,8769
2021-03-28,573605,5884
2021-03-29,584318,10713
2021-03-30,596481,12163
2021-03-31,610269,13788
2021-04-01,623551,13282
2021-04-02,636393,12842
2021-04-03,645007,8614
2021-04-04,649900,4893
2021-04-05,661963,12063
2021-04-06,673990,12027
2021-04-07,688491,14501
2021-04-08,702523,14032
2021-04-09,717008,14485
2021-04-10,725491,8483
2021-04-11,730208,4717
2021-04-12,740847,10639
2021-04-13,750569,9722
2021-04-14,761949,11380
2021-04-15,773728,11779
2021-04-16,785852,12124
2021-04-17,792287,6435
2021-04-18,796761,4474
2021-04-19,805677,8916
2021-04-20,814994,9317
2021-04-21,825564,10570
2021-04-22,836443,10879
2021-04-23,848034,11591
2021-04-24,855481,7447
2021-04-25,859393,3912
2021-04-26,869920,10527
2021-04-27,879624,9704
2021-04-28,889407,9783
2021-04-29,898646,9239
2021-04-30,907664,9018
2021-05-01,912073,4409
2021-05-02,915024,2951
2021-05-03,921824,6800
2021-05-04,928133,6309
2021-05-05,935302,7169
2021-05-06,941361,6059
2021-05-07,948113,6752
2021-05-08,951645,3532
2021-05-09,953363,1718
2021-05-10,957783,4420
2021-05-11,961561,3778
2021-05-12,965995,4434
2021-05-13,971752,5757
2021-05-14,978065,6313
2021-05-15,982833,4768
2021-05-16,985875,3042
2021-05-17,990860,4985
2021-05-18,994638,3778
2021-05-19,998853,4215
2021-05-20,1002745,3892
2021-05-21,1008028,5283
2021-05-22,1011727,3699
2021-05-23,1013343,1616
2021-05-24,1017051,3708
2021-05-25,1020348,3297
2021-05-26,1023477,3129
2021-05-27,1026340,2863
2021-05-28,1030095,3755
2021-05-29,1031867,1772
2021-05-30,1032789,922
2021-05-31,1033479,690
2021-06-01,1036842,3363
2021-06-02,1039547,2705
2021-06-03,1042704,3157
2021-06-04,1046898,4194
2021-06-05,1049573,2675
2021-06-06,1051279,1706
2021-06-07,1055022,3743
2021-06-08,1057780,2758
2021-06-09,1060631,2851
2021-06-10,1063272,2641
2021-06-11,1066648,3376
2021-06-12,1068825,2177
2021-06-13,1069958,1133
2021-06-14,1073060,3102
2021-06-15,1075128,2068
2021-06-16,1077370,2242
2021-06-17,1079356,1986
2021-06-18,1082124,2768
2021-06-19,1083694,1570
2021-06-20,1084456,762
2021-06-21,1086253,1797
2021-06-22,1088360,2107
2021-06-23,1090321,1961
2021-06-24,1092154,1833
2021-06-25,1094659,2505
2021-06-26,1096032,1373
2021-06-27,1096769,737
2021-06-28,1098454,1685
2021-06-29,1100048,1594
2021-06-30,1101831,1783
2021-07-01,1103479,1648
2021-07-02,1105272,1793
2021-07-03,1106299,1027
2021-07-04,1106521,222
2021-07-05,1107707,1186
2021-07-06,1109129,1422
2021-07-07,1110714,1585
2021-07-08,1112462,1748
2021-07-09,1114302,1840
2021-07-10,1115499,1197
2021-07-11,1116094,595
2021-07-12,1117632,1538
2021-07-13,1119016,1384
2021-07-14,1120459,1443
2021-07-15,1121859,1400
2021-07-16,1123755,1896
2021-07-17,1124951,1196
2021-07-18,1125587,636
2021-07-19,1127220,1633
2021-07-20,1128814,1594
2021-07-21,1130514,1700
2021-07-22,1132170,1656
2021-07-23,1134228,2058
2021-07-24,1135537,1309
2021-07-25,1136247,710
2021-07-26,1138110,1863
2021-07-27,1140130,2020
2021-07-28,1142340,2210
2021-07-29,1144288,1948
2021-07-30,1146727,2439
2021-07-31,1148310,1583
2021-08-01,1149354,1044
2021-08-02,1151469,2115
2021-08-03,1153389,1920
2021-08-04,1155169,1780
2021-08-05,1156813,1644
2021-08-06,1159231,2418
2021-08-07,1160797,1566
2021-08-08,1161737,940
2021-08-09,1163661,1924
2021-08-10,1165354,1693
2021-08-11,1167032,1678
2021-08-12,1168838,1806
2021-08-13,1171433,2595
2021-08-14,1173184,1751
2021-08-15,1174299,1115
2021-08-16,1176449,2150
2021-08-17,1178576,2127
2021-08-18,1180923,2347
2021-08-19,1183076,2153
2021-08-20,1185798,2722
2021-08-21,1187432,1634
2021-08-22,1188557,1125
2021-08-23,1190847,2290
2021-08-24,1193382,2535
2021-08-25,1195667,2285
2021-08-26,1197588,1921
2021-08-27,1200275,2687
2021-08-28,1201900,1625
2021-08-29,1202979,1079
2021-08-30,1204940,1961
2021-08-31,1206685,1745
2021-09-01,1208479,1794
2021-09-02,1209854,1375
2021-09-03,1212191,2337
2021-09-04,1213497,1306
2021-09-05,1214274,777
2021-09-06,1214563,289
2021-09-07,1216162,1599
2021-09-08,1217755,1593
2021-09-09,1219052,1297
2021-09-10,1221103,2051
2021-09-11,1222471,1368
2021-09-12,1223415,944
2021-09-13,1225000,1585
2021-09-14,1226604,1604
2021-09-15,1227457,853
2021-09-16,1228768,1311
2021-09-17,1230873,2105
2021-09-18,1231978,1105
2021-09-19,1232678,700
2021-09-20,1233603,925
2021-09-21,1235041,1438
2021-09-22,1236501,1460
