date,Graham_cume,Graham
2020-12-17,80,
2020-12-18,147,67
2020-12-20,148,1
2020-12-21,195,47
2020-12-22,241,46
2020-12-23,372,131
2020-12-24,433,61
2020-12-26,443,10
2020-12-27,446,3
2020-12-28,601,155
2020-12-29,754,153
2020-12-30,873,119
2020-12-31,959,86
2021-01-01,968,9
2021-01-02,971,3
2021-01-04,1113,142
2021-01-05,1228,115
2021-01-06,1350,122
2021-01-07,1592,242
2021-01-08,1862,270
2021-01-09,1864,2
2021-01-11,2001,137
2021-01-12,2168,167
2021-01-13,2379,211
2021-01-14,2675,296
2021-01-15,3288,613
2021-01-16,3347,59
2021-01-17,3350,3
2021-01-18,3499,149
2021-01-19,3794,295
2021-01-20,4082,288
2021-01-21,4343,261
2021-01-22,4625,282
2021-01-23,4869,244
2021-01-24,4872,3
2021-01-25,5054,182
2021-01-26,5230,176
2021-01-27,5515,285
2021-01-28,5816,301
2021-01-29,6226,410
2021-01-30,6327,101
2021-01-31,6328,1
2021-02-01,6514,186
2021-02-02,6717,203
2021-02-03,6987,270
2021-02-04,7263,276
2021-02-05,7612,349
2021-02-06,7878,266
2021-02-07,7879,1
2021-02-08,8093,214
2021-02-09,8308,215
2021-02-10,8578,270
2021-02-11,8984,406
2021-02-12,9719,735
2021-02-13,9943,224
2021-02-14,9944,1
2021-02-15,10119,175
2021-02-16,10327,208
2021-02-17,10560,233
2021-02-18,10971,411
2021-02-19,11329,358
2021-02-20,11658,329
2021-02-21,11659,1
2021-02-22,11817,158
2021-02-23,12055,238
2021-02-24,12393,338
2021-02-25,12740,347
2021-02-26,13059,319
2021-02-27,13097,38
2021-02-28,13110,13
2021-03-01,13327,217
2021-03-02,13594,267
2021-03-03,13927,333
2021-03-04,14205,278
2021-03-05,14420,215
2021-03-06,14688,268
2021-03-07,14691,3
2021-03-08,14870,179
2021-03-09,15117,247
2021-03-10,15465,348
2021-03-11,15794,329
2021-03-12,16239,445
2021-03-13,16508,269
2021-03-14,16511,3
2021-03-15,16772,261
2021-03-16,16963,191
2021-03-17,17265,302
2021-03-18,17529,264
2021-03-19,17727,198
2021-03-20,17747,20
2021-03-21,17752,5
2021-03-22,17948,196
2021-03-23,18215,267
2021-03-24,18528,313
2021-03-25,18799,271
2021-03-26,19053,254
2021-03-27,19174,121
2021-03-28,19178,4
2021-03-29,19412,234
2021-03-30,19615,203
2021-03-31,19980,365
2021-04-01,20293,313
2021-04-02,20416,123
2021-04-03,20437,21
2021-04-04,20447,10
2021-04-05,20615,168
2021-04-06,20853,238
2021-04-07,21242,389
2021-04-08,21576,334
2021-04-09,21722,146
2021-04-10,21862,140
2021-04-11,21870,8
2021-04-12,21983,113
2021-04-13,22144,161
2021-04-14,22410,266
2021-04-15,22580,170
2021-04-16,22767,187
2021-04-17,22795,28
2021-04-18,22798,3
2021-04-19,22912,114
2021-04-20,23117,205
2021-04-21,23370,253
2021-04-22,23611,241
2021-04-23,23795,184
2021-04-24,23908,113
2021-04-25,23913,5
2021-04-26,24077,164
2021-04-27,24244,167
2021-04-28,24445,201
2021-04-29,24685,240
2021-04-30,24758,73
2021-05-01,24786,28
2021-05-02,24791,5
2021-05-03,24862,71
2021-05-04,24991,129
2021-05-05,25223,232
2021-05-06,25435,212
2021-05-07,25512,77
2021-05-08,25563,51
2021-05-09,25564,1
2021-05-10,25608,44
2021-05-11,25685,77
2021-05-12,25848,163
2021-05-13,26004,156
2021-05-14,26124,120
2021-05-15,26146,22
2021-05-16,26152,6
2021-05-17,26243,91
2021-05-18,26333,90
2021-05-19,26493,160
2021-05-20,26642,149
2021-05-21,26752,110
2021-05-22,26815,63
2021-05-23,26819,4
2021-05-24,26886,67
2021-05-25,26969,83
2021-05-26,27034,65
2021-05-27,27127,93
2021-05-28,27214,87
2021-05-29,27223,9
2021-05-30,27227,4
2021-05-31,27235,8
2021-06-01,27318,83
2021-06-02,27400,82
2021-06-03,27473,73
2021-06-04,27564,91
2021-06-05,27581,17
2021-06-06,27591,10
2021-06-07,27627,36
2021-06-08,27682,55
2021-06-09,27717,35
2021-06-10,27851,134
2021-06-11,27894,43
2021-06-12,27929,35
2021-06-13,27932,3
2021-06-14,28011,79
2021-06-15,28066,55
2021-06-16,28113,47
2021-06-17,28174,61
2021-06-18,28249,75
2021-06-19,28267,18
2021-06-20,28274,7
2021-06-21,28316,42
2021-06-22,28362,46
2021-06-23,28394,32
2021-06-24,28441,47
2021-06-25,28507,66
2021-06-26,28521,14
2021-06-27,28523,2
2021-06-28,28582,59
2021-06-29,28632,50
2021-06-30,28706,74
2021-07-01,28755,49
2021-07-02,28797,42
2021-07-03,28820,23
2021-07-05,28848,28
2021-07-06,28883,35
2021-07-07,28940,57
2021-07-08,29018,78
2021-07-09,29075,57
2021-07-10,29100,25
2021-07-11,29106,6
2021-07-12,29152,46
2021-07-13,29197,45
2021-07-14,29257,60
2021-07-15,29319,62
2021-07-16,29381,62
2021-07-17,29397,16
2021-07-18,29405,8
2021-07-19,29475,70
2021-07-20,29545,70
2021-07-21,29622,77
2021-07-22,29727,105
2021-07-23,29843,116
2021-07-24,29888,45
2021-07-25,29894,6
2021-07-26,30023,129
2021-07-27,30124,101
2021-07-28,30211,87
2021-07-29,30309,98
2021-07-30,30407,98
2021-07-31,30447,40
2021-08-01,30460,13
2021-08-02,30534,74
2021-08-03,30592,58
2021-08-04,30729,137
2021-08-05,30832,103
2021-08-06,30939,107
2021-08-07,30965,26
2021-08-08,30976,11
2021-08-09,31070,94
2021-08-10,31132,62
2021-08-11,31232,100
2021-08-12,31379,147
2021-08-13,31538,159
2021-08-14,31561,23
2021-08-15,31572,11
2021-08-16,31679,107
2021-08-17,31812,133
2021-08-18,31935,123
2021-08-19,32115,180
2021-08-20,32334,219
2021-08-21,32530,196
2021-08-22,32545,15
2021-08-23,32734,189
2021-08-24,32879,145
2021-08-25,33064,185
2021-08-26,33275,211
2021-08-27,33520,245
2021-08-28,33564,44
2021-08-29,33627,63
2021-08-30,33800,173
2021-08-31,33906,106
2021-09-01,34013,107
2021-09-02,34146,133
2021-09-03,34308,162
2021-09-04,34342,34
2021-09-05,34351,9
2021-09-06,34365,14
2021-09-07,34442,77
2021-09-08,34550,108
2021-09-09,34688,138
2021-09-10,34848,160
2021-09-11,34912,64
2021-09-12,34931,19
2021-09-13,35028,97
2021-09-14,35133,105
2021-09-15,35217,84
2021-09-16,35335,118
2021-09-17,35477,142
2021-09-18,35546,69
2021-09-19,35552,6
2021-09-20,35635,83
2021-09-21,35694,59
2021-09-22,35795,101
2021-09-23,35942,147
2021-09-24,36045,103
2021-09-25,36071,26
2021-09-26,36076,5
2021-09-27,36134,58
2021-09-28,36190,56
2021-09-29,36274,84
2021-09-30,36389,115
2021-10-01,36470,81
2021-10-02,36491,21
2021-10-03,36499,8
2021-10-04,36548,49
2021-10-05,36607,59
2021-10-06,36657,50
2021-10-07,36748,91
2021-10-08,36818,70
2021-10-09,36848,30
2021-10-10,36860,12
2021-10-11,36918,58
2021-10-12,36980,62
2021-10-13,37045,65
2021-10-14,37123,78
2021-10-15,37193,70
2021-10-16,37232,39
2021-10-17,37238,6
2021-10-18,37279,41
2021-10-19,37315,36
2021-10-20,37362,47
2021-10-21,37445,83
2021-10-22,37520,75
2021-10-23,37562,42
2021-10-24,37574,12
2021-10-25,37644,70
2021-10-26,37717,73
2021-10-27,37788,71
2021-10-28,37959,171
2021-10-29,38069,110
2021-10-30,38196,127
2021-10-31,38208,12
2021-11-01,38330,122
2021-11-02,38406,76
2021-11-03,38533,127
2021-11-04,38699,166
2021-11-05,38859,160
2021-11-06,38885,26
2021-11-07,38899,14
2021-11-08,39027,128
2021-11-09,39141,114
2021-11-10,39229,88
2021-11-11,39335,106
2021-11-12,39469,134
2021-11-13,39570,101
2021-11-14,39577,7
2021-11-15,39703,126
2021-11-16,39781,78
2021-11-17,39875,94
2021-11-18,40127,252
2021-11-19,40315,188
2021-11-20,40353,38
2021-11-21,40381,28
2021-11-22,40561,180
2021-11-23,40644,83
2021-11-24,40734,90
2021-11-26,40789,55
2021-11-27,40813,24
2021-11-28,40822,9
2021-11-29,40965,143
2021-11-30,41150,185
2021-12-01,41327,177
2021-12-02,41543,216
2021-12-03,41779,236
2021-12-04,41887,108
2021-12-05,41902,15
2021-12-06,42046,144
2021-12-07,42149,103
2021-12-08,42170,21
