date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,164,154,193,242,280,3
1/10/2021,232,230,312,420,876,10
1/11/2021,244,244,326,445,1389,11
1/12/2021,255,259,348,484,1662,11
1/13/2021,266,283,386,535,1857,13
1/14/2021,305,319,414,606,2207,16
1/15/2021,325,339,447,648,2388,21
1/16/2021,325,339,448,651,2402,21
1/17/2021,325,339,449,651,2402,21
1/18/2021,332,346,461,661,2429,21
1/19/2021,350,366,480,699,2517,22
1/2/2021,169,157,194,243,281,3
1/20/2021,478,439,604,948,2655,61
1/21/2021,592,536,733,1143,2831,113
1/22/2021,649,596,802,1253,2955,126
1/23/2021,651,597,803,1256,2973,128
1/24/2021,651,597,803,1257,2975,128
1/25/2021,657,611,811,1271,3039,128
1/26/2021,670,624,826,1298,3131,134
1/27/2021,712,659,876,1373,3239,150
1/28/2021,819,754,1034,1577,3399,157
1/29/2021,865,803,1089,1652,3460,164
1/3/2021,169,157,194,243,281,3
1/30/2021,867,803,1089,1654,3461,171
1/31/2021,868,804,1089,1683,3470,175
1/4/2021,176,161,205,257,344,3
1/5/2021,184,176,225,281,421,6
1/6/2021,197,193,249,317,625,10
1/7/2021,208,215,283,384,794,10
1/8/2021,232,230,312,419,862,10
1/9/2021,232,230,312,420,875,10
10/1/2021,4097,2643,2889,3790,5686,5402
10/10/2021,4140,2676,2921,3835,5734,5425
10/11/2021,4141,2679,2922,3835,5742,5426
10/12/2021,4148,2686,2923,3838,5744,5429
10/13/2021,4149,2687,2926,3841,5750,5432
10/14/2021,4153,2689,2928,3844,5757,5434
10/15/2021,4156,2690,2930,3849,5759,5436
10/16/2021,4159,2691,2930,3851,5760,5436
10/17/2021,4160,2692,2930,3851,5760,5436
10/18/2021,4163,2697,2937,3856,5764,5443
10/19/2021,4171,2700,2940,3859,5772,5445
10/2/2021,4099,2644,2891,3793,5690,5403
10/20/2021,4177,2706,2940,3867,5783,5447
10/21/2021,4180,2711,2946,3872,5784,5450
10/22/2021,4184,2715,2947,3875,5789,5456
10/23/2021,4186,2717,2954,3883,5803,5457
10/24/2021,4187,2719,2954,3884,5807,5458
10/25/2021,4192,2721,2960,3890,5815,5463
10/26/2021,4202,2722,2965,3895,5822,5468
10/27/2021,4208,2734,2968,3904,5826,5478
10/28/2021,4215,2737,2972,3913,5834,5481
10/29/2021,4221,2739,2975,3921,5837,5482
10/3/2021,4101,2646,2893,3795,5691,5403
10/30/2021,4222,2740,2975,3923,5839,5483
10/31/2021,4228,2742,2977,3925,5842,5483
10/4/2021,4108,2650,2894,3801,5697,5412
10/5/2021,4114,2656,2899,3807,5700,5413
10/6/2021,4117,2659,2907,3813,5706,5417
10/7/2021,4126,2668,2913,3822,5720,5419
10/8/2021,4131,2672,2918,3827,5725,5425
10/9/2021,4137,2675,2921,3835,5733,5425
11/1/2021,4237,2749,2982,3934,5853,5487
11/10/2021,4289,2785,3027,3996,5909,6011
11/11/2021,4293,2791,3032,3999,5910,6100
11/12/2021,4296,2795,3040,4001,5915,6317
