date,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE
2021-04-08 00:00:00,8,0,0,,,
2021-04-07 00:00:00,24,2,0.0833333333333333,3.0,0.0,0
2021-04-06 00:00:00,28,0,0,4.0,4.0,1
2021-04-05 00:00:00,33,1,0.0303030303030303,7.0,4.0,0.5714285714285714
2021-04-04 00:00:00,4,0,0,,,
2021-04-03 00:00:00,13,1,0.0769230769230769,,,
2021-04-02 00:00:00,26,1,0.0384615384615385,,,
2021-04-01 00:00:00,31,2,0.0645161290322581,,,
2021-03-31 00:00:00,39,1,0.0256410256410256,,,
2021-03-30 00:00:00,42,1,0.0238095238095238,,,
2021-03-29 00:00:00,36,1,0.0277777777777778,1.0,1.0,1
2021-03-28 00:00:00,8,0,0,,,
2021-03-27 00:00:00,12,1,0.0833333333333333,1.0,0.0,0
2021-03-26 00:00:00,25,0,0,,,
2021-03-25 00:00:00,33,0,0,,,
2021-03-24 00:00:00,24,1,0.0416666666666667,1.0,1.0,1
2021-03-23 00:00:00,30,0,0,,,
2021-03-22 00:00:00,43,3,0.0697674418604651,2.0,0.0,0
2021-03-21 00:00:00,7,0,0,1.0,1.0,1
2021-03-20 00:00:00,7,0,0,,,
2021-03-19 00:00:00,37,1,0.027027027027027,,,
2021-03-18 00:00:00,40,0,0,2.0,0.0,0
2021-03-17 00:00:00,40,0,0,1.0,1.0,1
2021-03-16 00:00:00,26,1,0.0384615384615385,2.0,1.0,0.5
2021-03-15 00:00:00,34,1,0.0294117647058824,,,
2021-03-14 00:00:00,11,1,0.0909090909090909,,,
2021-03-13 00:00:00,16,0,0,,,
2021-03-12 00:00:00,56,5,0.0892857142857143,,,
2021-03-11 00:00:00,36,0,0,3.0,3.0,1
2021-03-10 00:00:00,38,0,0,,,
2021-03-09 00:00:00,52,2,0.0384615384615385,,,
2021-03-08 00:00:00,53,1,0.0188679245283019,2.0,1.0,0.5
2021-03-07 00:00:00,13,1,0.0769230769230769,,,
2021-03-06 00:00:00,9,0,0,,,
2021-03-05 00:00:00,59,2,0.0338983050847458,3.0,1.0,0.3333333333333333
2021-03-04 00:00:00,58,1,0.0172413793103448,14.0,12.0,0.8571428571428572
2021-03-03 00:00:00,52,5,0.0961538461538462,1.0,0.0,0
2021-03-02 00:00:00,48,1,0.0208333333333333,,,
2021-03-01 00:00:00,61,0,0,1.0,0.0,0
2021-02-28 00:00:00,19,1,0.0526315789473684,,,
2021-02-27 00:00:00,17,0,0,1.0,1.0,1
2021-02-26 00:00:00,29,2,0.0689655172413793,3.0,2.0,0.6666666666666666
2021-02-25 00:00:00,49,0,0,4.0,0.0,0
2021-02-24 00:00:00,31,0,0,23.0,4.0,0.1739130434782609
2021-02-23 00:00:00,80,4,0.05,6.0,3.0,0.5
2021-02-22 00:00:00,42,4,0.0952380952380952,2.0,1.0,0.5
2021-02-21 00:00:00,13,1,0.0769230769230769,1.0,0.0,0
2021-02-20 00:00:00,21,1,0.0476190476190476,,,
2021-02-19 00:00:00,53,4,0.0754716981132076,,,
2021-02-18 00:00:00,54,3,0.0555555555555556,,,
2021-02-17 00:00:00,44,10,0.2272727272727273,,,
2021-02-16 00:00:00,59,5,0.0847457627118644,,,
2021-02-15 00:00:00,52,2,0.0384615384615385,2.0,2.0,1
2021-02-14 00:00:00,7,1,0.1428571428571429,,,
2021-02-13 00:00:00,21,2,0.0952380952380952,2.0,0.0,0
2021-02-12 00:00:00,74,5,0.0675675675675676,2.0,1.0,0.5
2021-02-11 00:00:00,72,2,0.0277777777777778,4.0,2.0,0.5
2021-02-10 00:00:00,64,9,0.140625,1.0,1.0,1
2021-02-09 00:00:00,66,7,0.1060606060606061,,,
2021-02-08 00:00:00,81,10,0.1234567901234568,2.0,1.0,0.5
2021-02-07 00:00:00,20,5,0.25,,,
2021-02-06 00:00:00,27,5,0.1851851851851852,3.0,3.0,1
2021-02-05 00:00:00,71,15,0.2112676056338028,1.0,1.0,1
2021-02-04 00:00:00,126,7,0.0555555555555556,3.0,2.0,0.6666666666666666
2021-02-03 00:00:00,87,5,0.0574712643678161,,,
2021-02-02 00:00:00,120,21,0.175,2.0,0.0,0
2021-02-01 00:00:00,94,11,0.1170212765957447,2.0,0.0,0
2021-01-31 00:00:00,29,7,0.2413793103448276,,,
2021-01-30 00:00:00,23,3,0.1304347826086957,2.0,1.0,0.5
2021-01-29 00:00:00,142,22,0.1549295774647887,,,
2021-01-28 00:00:00,142,19,0.1338028169014085,2.0,2.0,1
2021-01-27 00:00:00,99,9,0.0909090909090909,1.0,1.0,1
2021-01-26 00:00:00,78,15,0.1923076923076923,1.0,0.0,0
2021-01-25 00:00:00,111,19,0.1711711711711712,2.0,0.0,0
2021-01-24 00:00:00,30,5,0.1666666666666667,,,
2021-01-23 00:00:00,33,6,0.1818181818181818,,,
2021-01-22 00:00:00,137,19,0.1386861313868613,1.0,1.0,1
2021-01-21 00:00:00,133,22,0.1654135338345865,2.0,1.0,0.5
2021-01-20 00:00:00,123,11,0.0894308943089431,4.0,2.0,0.5
2021-01-19 00:00:00,178,21,0.1179775280898876,2.0,1.0,0.5
2021-01-18 00:00:00,101,22,0.2178217821782178,3.0,0.0,0
2021-01-17 00:00:00,58,10,0.1724137931034483,2.0,0.0,0
2021-01-16 00:00:00,55,17,0.3090909090909091,2.0,1.0,0.5
2021-01-15 00:00:00,208,25,0.1201923076923077,2.0,1.0,0.5
2021-01-14 00:00:00,188,25,0.1329787234042553,1.0,0.0,0
2021-01-13 00:00:00,182,19,0.1043956043956044,1.0,0.0,0
2021-01-12 00:00:00,217,39,0.1797235023041475,1.0,1.0,1
2021-01-11 00:00:00,216,27,0.125,5.0,2.0,0.4
2021-01-10 00:00:00,35,8,0.2285714285714286,4.0,2.0,0.5
2021-01-09 00:00:00,62,13,0.2096774193548387,4.0,1.0,0.25
2021-01-08 00:00:00,305,43,0.1409836065573771,,,
2021-01-07 00:00:00,303,58,0.1914191419141914,1.0,0.0,0
2021-01-06 00:00:00,251,45,0.1792828685258964,2.0,1.0,0.5
2021-01-05 00:00:00,448,57,0.1272321428571429,2.0,0.0,0
2021-01-04 00:00:00,225,65,0.2888888888888889,2.0,0.0,0
2021-01-03 00:00:00,54,11,0.2037037037037037,1.0,1.0,1
2021-01-02 00:00:00,91,24,0.2637362637362638,,,
2021-01-01 00:00:00,41,3,0.0731707317073171,4.0,1.0,0.25
2020-12-31 00:00:00,171,33,0.1929824561403509,,,
2020-12-30 00:00:00,150,24,0.16,,,
2020-12-29 00:00:00,111,19,0.1711711711711712,3.0,2.0,0.6666666666666666
2020-12-28 00:00:00,171,42,0.2456140350877193,,,
2020-12-27 00:00:00,68,12,0.1764705882352941,,,
2020-12-26 00:00:00,60,24,0.4,1.0,0.0,0
2020-12-25 00:00:00,18,4,0.2222222222222222,,,
2020-12-24 00:00:00,101,11,0.1089108910891089,1.0,1.0,1
2020-12-23 00:00:00,136,29,0.2132352941176471,3.0,1.0,0.3333333333333333
2020-12-22 00:00:00,119,19,0.1596638655462185,2.0,2.0,1
2020-12-21 00:00:00,149,30,0.2013422818791946,1.0,0.0,0
2020-12-20 00:00:00,36,13,0.3611111111111111,1.0,0.0,0
2020-12-19 00:00:00,36,6,0.1666666666666667,1.0,0.0,0
2020-12-18 00:00:00,105,21,0.2,1.0,0.0,0
2020-12-17 00:00:00,102,22,0.2156862745098039,2.0,1.0,0.5
2020-12-16 00:00:00,92,18,0.1956521739130435,2.0,0.0,0
2020-12-15 00:00:00,109,11,0.1009174311926606,,,
2020-12-14 00:00:00,142,43,0.3028169014084507,4.0,0.0,0
2020-12-13 00:00:00,25,6,0.24,,,
2020-12-12 00:00:00,56,10,0.1785714285714286,1.0,1.0,1
2020-12-11 00:00:00,96,19,0.1979166666666667,4.0,0.0,0
2020-12-10 00:00:00,93,21,0.2258064516129032,1.0,0.0,0
2020-12-09 00:00:00,164,22,0.1341463414634147,60.0,10.0,0.1666666666666667
2020-12-08 00:00:00,88,17,0.1931818181818182,2.0,0.0,0
2020-12-07 00:00:00,131,34,0.2595419847328244,,,
2020-12-06 00:00:00,27,6,0.2222222222222222,1.0,0.0,0
2020-12-05 00:00:00,48,16,0.3333333333333333,2.0,1.0,0.5
2020-12-04 00:00:00,103,13,0.1262135922330097,5.0,3.0,0.6
2020-12-03 00:00:00,95,17,0.1789473684210526,6.0,0.0,0
2020-12-02 00:00:00,90,22,0.2444444444444445,5.0,0.0,0
2020-12-01 00:00:00,139,28,0.2014388489208633,2.0,0.0,0
2020-11-30 00:00:00,142,28,0.1971830985915493,3.0,1.0,0.3333333333333333
2020-11-29 00:00:00,51,6,0.1176470588235294,2.0,0.0,0
2020-11-28 00:00:00,40,15,0.375,3.0,0.0,0
2020-11-27 00:00:00,78,18,0.2307692307692308,,,
2020-11-26 00:00:00,17,2,0.1176470588235294,1.0,0.0,0
2020-11-25 00:00:00,248,38,0.1532258064516129,7.0,0.0,0
2020-11-24 00:00:00,124,19,0.1532258064516129,5.0,2.0,0.4
2020-11-23 00:00:00,182,29,0.1593406593406593,6.0,1.0,0.1666666666666667
2020-11-22 00:00:00,40,6,0.15,1.0,1.0,1
2020-11-21 00:00:00,79,9,0.1139240506329114,2.0,0.0,0
2020-11-20 00:00:00,152,22,0.1447368421052632,4.0,2.0,0.5
2020-11-19 00:00:00,142,14,0.0985915492957746,7.0,0.0,0
2020-11-18 00:00:00,251,24,0.0956175298804781,3.0,0.0,0
2020-11-17 00:00:00,214,31,0.1448598130841122,3.0,1.0,0.3333333333333333
2020-11-16 00:00:00,181,28,0.1546961325966851,2.0,0.0,0
2020-11-15 00:00:00,42,3,0.0714285714285714,2.0,1.0,0.5
2020-11-14 00:00:00,70,11,0.1571428571428572,3.0,2.0,0.6666666666666666
2020-11-13 00:00:00,155,27,0.1741935483870968,2.0,1.0,0.5
2020-11-12 00:00:00,160,31,0.19375,3.0,1.0,0.3333333333333333
2020-11-11 00:00:00,65,9,0.1384615384615385,1.0,0.0,0
2020-11-10 00:00:00,76,7,0.0921052631578947,1.0,0.0,0
2020-11-09 00:00:00,154,17,0.1103896103896104,3.0,0.0,0
2020-11-08 00:00:00,19,3,0.1578947368421053,4.0,0.0,0
2020-11-07 00:00:00,47,11,0.2340425531914894,,,
2020-11-06 00:00:00,113,16,0.1415929203539823,3.0,0.0,0
2020-11-05 00:00:00,96,17,0.1770833333333334,2.0,0.0,0
2020-11-04 00:00:00,96,15,0.15625,7.0,0.0,0
2020-11-03 00:00:00,79,12,0.1518987341772152,,,
2020-11-02 00:00:00,92,11,0.1195652173913044,2.0,0.0,0
2020-11-01 00:00:00,14,1,0.0714285714285714,,,
2020-10-31 00:00:00,16,4,0.25,1.0,0.0,0
2020-10-30 00:00:00,66,2,0.0303030303030303,2.0,0.0,0
2020-10-29 00:00:00,107,10,0.0934579439252336,2.0,0.0,0
2020-10-28 00:00:00,107,5,0.0467289719626168,1.0,0.0,0
2020-10-27 00:00:00,47,8,0.1702127659574468,2.0,1.0,0.5
2020-10-26 00:00:00,73,11,0.1506849315068493,1.0,0.0,0
2020-10-25 00:00:00,21,2,0.0952380952380952,1.0,0.0,0
2020-10-24 00:00:00,21,5,0.2380952380952381,3.0,1.0,0.3333333333333333
2020-10-23 00:00:00,67,8,0.1194029850746269,4.0,0.0,0
2020-10-22 00:00:00,84,3,0.0357142857142857,5.0,2.0,0.4
2020-10-21 00:00:00,83,22,0.2650602409638555,3.0,0.0,0
2020-10-20 00:00:00,94,8,0.0851063829787234,6.0,1.0,0.1666666666666667
2020-10-19 00:00:00,75,6,0.08,,,
2020-10-18 00:00:00,22,2,0.0909090909090909,,,
2020-10-17 00:00:00,21,5,0.2380952380952381,3.0,0.0,0
2020-10-16 00:00:00,74,4,0.0540540540540541,5.0,0.0,0
2020-10-15 00:00:00,93,3,0.032258064516129,1.0,0.0,0
2020-10-14 00:00:00,54,7,0.1296296296296296,8.0,2.0,0.25
2020-10-13 00:00:00,64,6,0.09375,1.0,0.0,0
2020-10-12 00:00:00,30,0,0,5.0,1.0,0.2
2020-10-11 00:00:00,17,0,0,1.0,0.0,0
2020-10-10 00:00:00,8,1,0.125,2.0,0.0,0
2020-10-09 00:00:00,52,4,0.0769230769230769,9.0,2.0,0.2222222222222222
2020-10-08 00:00:00,46,0,0,2.0,1.0,0.5
2020-10-07 00:00:00,69,9,0.1304347826086957,60.0,8.0,0.1333333333333333
2020-10-06 00:00:00,150,16,0.1066666666666667,3.0,0.0,0
2020-10-05 00:00:00,99,10,0.101010101010101,2.0,1.0,0.5
2020-10-04 00:00:00,11,0,0,,,
2020-10-03 00:00:00,11,0,0,2.0,1.0,0.5
2020-10-02 00:00:00,64,4,0.0625,2.0,1.0,0.5
2020-10-01 00:00:00,62,2,0.032258064516129,4.0,1.0,0.25
2020-09-30 00:00:00,114,8,0.0701754385964912,1.0,0.0,0
2020-09-29 00:00:00,55,8,0.1454545454545455,1.0,0.0,0
2020-09-28 00:00:00,84,3,0.0357142857142857,2.0,0.0,0
2020-09-27 00:00:00,9,0,0,1.0,0.0,0
2020-09-26 00:00:00,15,1,0.0666666666666667,2.0,1.0,0.5
2020-09-25 00:00:00,85,6,0.0705882352941177,5.0,1.0,0.2
2020-09-24 00:00:00,79,1,0.0126582278481013,39.0,5.0,0.1282051282051282
2020-09-23 00:00:00,79,3,0.0379746835443038,6.0,1.0,0.1666666666666667
2020-09-22 00:00:00,47,2,0.0425531914893617,2.0,0.0,0
2020-09-21 00:00:00,66,11,0.1666666666666667,1.0,0.0,0
2020-09-20 00:00:00,5,1,0.2,,,
2020-09-19 00:00:00,7,0,0,,,
2020-09-18 00:00:00,47,1,0.0212765957446809,1.0,0.0,0
2020-09-17 00:00:00,33,5,0.1515151515151515,1.0,0.0,0
2020-09-16 00:00:00,54,0,0,,,
2020-09-15 00:00:00,58,2,0.0344827586206897,1.0,0.0,0
2020-09-14 00:00:00,48,6,0.125,5.0,0.0,0
2020-09-13 00:00:00,11,0,0,3.0,0.0,0
2020-09-12 00:00:00,14,5,0.3571428571428572,1.0,0.0,0
2020-09-11 00:00:00,36,3,0.0833333333333333,,,
2020-09-10 00:00:00,28,0,0,2.0,1.0,0.5
2020-09-09 00:00:00,37,0,0,1.0,0.0,0
2020-09-08 00:00:00,37,0,0,1.0,0.0,0
2020-09-07 00:00:00,22,0,0,2.0,1.0,0.5
2020-09-06 00:00:00,8,0,0,2.0,0.0,0
2020-09-05 00:00:00,10,1,0.1,2.0,1.0,0.5
2020-09-04 00:00:00,26,0,0,,,
2020-09-03 00:00:00,31,1,0.032258064516129,,,
2020-09-02 00:00:00,42,2,0.0476190476190476,2.0,0.0,0
2020-09-01 00:00:00,41,0,0,,,
2020-08-31 00:00:00,51,3,0.0588235294117647,2.0,1.0,0.5
2020-08-30 00:00:00,6,0,0,1.0,0.0,0
2020-08-29 00:00:00,7,0,0,,,
2020-08-28 00:00:00,21,3,0.1428571428571429,2.0,0.0,0
2020-08-27 00:00:00,29,2,0.0689655172413793,2.0,2.0,1
2020-08-26 00:00:00,45,1,0.0222222222222222,5.0,0.0,0
2020-08-25 00:00:00,24,0,0,5.0,0.0,0
2020-08-24 00:00:00,44,2,0.0454545454545455,1.0,0.0,0
2020-08-23 00:00:00,6,0,0,,,
2020-08-22 00:00:00,11,0,0,1.0,0.0,0
2020-08-21 00:00:00,52,1,0.0192307692307692,4.0,2.0,0.5
2020-08-20 00:00:00,48,1,0.0208333333333333,3.0,0.0,0
2020-08-19 00:00:00,41,1,0.024390243902439,,,
2020-08-18 00:00:00,55,4,0.0727272727272727,2.0,0.0,0
2020-08-17 00:00:00,45,1,0.0222222222222222,,,
2020-08-16 00:00:00,4,0,0,,,
2020-08-15 00:00:00,28,0,0,2.0,1.0,0.5
2020-08-14 00:00:00,206,11,0.0533980582524272,1.0,0.0,0
2020-08-13 00:00:00,42,0,0,3.0,0.0,0
2020-08-12 00:00:00,30,0,0,2.0,2.0,1
2020-08-11 00:00:00,44,1,0.0227272727272727,3.0,1.0,0.3333333333333333
2020-08-10 00:00:00,97,2,0.0206185567010309,2.0,0.0,0
2020-08-09 00:00:00,10,0,0,1.0,0.0,0
2020-08-08 00:00:00,6,0,0,4.0,0.0,0
2020-08-07 00:00:00,45,4,0.0888888888888889,2.0,1.0,0.5
2020-08-06 00:00:00,70,3,0.0428571428571429,1.0,1.0,1
2020-08-05 00:00:00,73,2,0.0273972602739726,2.0,1.0,0.5
2020-08-04 00:00:00,72,3,0.0416666666666667,7.0,2.0,0.2857142857142857
2020-08-03 00:00:00,111,7,0.0630630630630631,5.0,1.0,0.2
2020-08-02 00:00:00,9,2,0.2222222222222222,1.0,0.0,0
2020-08-01 00:00:00,14,3,0.2142857142857143,1.0,0.0,0
2020-07-31 00:00:00,229,15,0.0655021834061135,1.0,1.0,1
2020-07-30 00:00:00,80,6,0.075,2.0,2.0,1
2020-07-29 00:00:00,93,3,0.032258064516129,2.0,0.0,0
2020-07-28 00:00:00,83,8,0.0963855421686747,1.0,1.0,1
2020-07-27 00:00:00,95,8,0.0842105263157895,2.0,0.0,0
2020-07-26 00:00:00,20,0,0,1.0,0.0,0
2020-07-25 00:00:00,23,2,0.0869565217391304,,,
2020-07-24 00:00:00,85,5,0.0588235294117647,2.0,0.0,0
2020-07-23 00:00:00,88,11,0.125,1.0,0.0,0
2020-07-22 00:00:00,62,5,0.0806451612903226,2.0,1.0,0.5
2020-07-21 00:00:00,109,4,0.036697247706422,1.0,0.0,0
2020-07-20 00:00:00,101,19,0.1881188118811881,1.0,0.0,0
2020-07-19 00:00:00,9,1,0.1111111111111111,1.0,0.0,0
2020-07-18 00:00:00,16,2,0.125,1.0,1.0,1
2020-07-17 00:00:00,58,5,0.0862068965517241,2.0,1.0,0.5
2020-07-16 00:00:00,38,8,0.2105263157894737,2.0,0.0,0
2020-07-15 00:00:00,113,15,0.1327433628318584,3.0,0.0,0
2020-07-14 00:00:00,132,13,0.0984848484848485,1.0,0.0,0
