date,pcr_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_positivity_MARICOPA
2020-08-29 00:00:00,3,0,,
2020-08-28 00:00:00,971,0.0473738414006179,370.0,0.1135135135135135
2020-08-27 00:00:00,2681,0.0611712047743379,665.0,0.1518796992481203
2020-08-26 00:00:00,3666,0.0540098199672668,735.0,0.1619047619047619
2020-08-25 00:00:00,3538,0.0483323911814585,859.0,0.1455180442374855
2020-08-24 00:00:00,4298,0.0511865984178688,914.0,0.1411378555798687
2020-08-23 00:00:00,2488,0.042604501607717,273.0,0.0842490842490843
2020-08-22 00:00:00,2657,0.0651110274745954,370.0,0.1
2020-08-21 00:00:00,3607,0.0510119212642085,979.0,0.1675178753830439
2020-08-20 00:00:00,3570,0.0560224089635854,863.0,0.1541135573580533
2020-08-19 00:00:00,4244,0.0485391140433553,777.0,0.1518661518661519
2020-08-18 00:00:00,4992,0.0458733974358974,1017.0,0.1327433628318584
2020-08-17 00:00:00,4787,0.0538959682473365,1085.0,0.1529953917050691
2020-08-16 00:00:00,2407,0.0544245949314499,342.0,0.108187134502924
2020-08-15 00:00:00,3422,0.0753945061367621,392.0,0.1326530612244898
2020-08-14 00:00:00,4774,0.056765814830331,1059.0,0.1454202077431539
2020-08-13 00:00:00,4000,0.06925,1046.0,0.1730401529636711
2020-08-12 00:00:00,5763,0.0482387645323616,1045.0,0.1444976076555024
2020-08-11 00:00:00,5449,0.0623967700495504,1199.0,0.1559633027522936
2020-08-10 00:00:00,5694,0.0591851071303126,1092.0,0.1327838827838828
2020-08-09 00:00:00,3340,0.0595808383233533,274.0,0.0766423357664234
2020-08-08 00:00:00,3796,0.065595363540569,382.0,0.1204188481675393
2020-08-07 00:00:00,4592,0.0722996515679443,1214.0,0.1359143327841845
2020-08-06 00:00:00,4291,0.0887904917268702,987.0,0.1752786220871327
2020-08-05 00:00:00,4091,0.09410901979956,959.0,0.2148070907194995
2020-08-04 00:00:00,4179,0.0916487197894233,1208.0,0.1605960264900662
2020-08-03 00:00:00,5226,0.0966322234978952,1264.0,0.1606012658227848
2020-08-02 00:00:00,3004,0.0918774966711052,283.0,0.1095406360424028
2020-08-01 00:00:00,4055,0.0863131935881628,372.0,0.1424731182795699
2020-07-31 00:00:00,5176,0.0853941267387944,1238.0,0.1510500807754443
2020-07-30 00:00:00,4086,0.1103768967205091,1170.0,0.188034188034188
2020-07-29 00:00:00,4528,0.1095406360424028,1205.0,0.15850622406639
2020-07-28 00:00:00,4711,0.1173848439821694,1588.0,0.146095717884131
2020-07-27 00:00:00,5917,0.1235423356430624,1303.0,0.1419800460475825
2020-07-26 00:00:00,3345,0.1300448430493274,256.0,0.109375
2020-07-25 00:00:00,4247,0.1252648928655522,354.0,0.1440677966101695
2020-07-24 00:00:00,6734,0.1174636174636175,1441.0,0.1776544066620403
2020-07-23 00:00:00,6322,0.1227459664663081,1246.0,0.1597110754414125
2020-07-22 00:00:00,7443,0.1284428321913207,1150.0,0.1495652173913044
2020-07-21 00:00:00,7695,0.1263157894736842,1638.0,0.1294261294261295
2020-07-20 00:00:00,7601,0.1498487041178792,1570.0,0.1554140127388535
2020-07-19 00:00:00,4232,0.1323251417769376,272.0,0.1286764705882353
2020-07-18 00:00:00,7510,0.1362183754993342,377.0,0.1087533156498674
2020-07-17 00:00:00,11102,0.1362817510358494,1708.0,0.1411007025761124
2020-07-16 00:00:00,9356,0.1587216759298846,1352.0,0.1434911242603551
2020-07-15 00:00:00,11029,0.1675582555082056,1400.0,0.1271428571428572
2020-07-14 00:00:00,10895,0.1794401101422671,1810.0,0.1232044198895028
