date,Arizona_cume,Arizona
2020-12-01 00:00:00,62,
2020-12-02 00:00:00,73,11
2020-12-03 00:00:00,83,10
2020-12-04 00:00:00,87,4
2020-12-05 00:00:00,89,2
2020-12-07 00:00:00,94,5
2020-12-08 00:00:00,98,4
2020-12-09 00:00:00,104,6
2020-12-10 00:00:00,112,8
2020-12-11 00:00:00,121,9
2020-12-12 00:00:00,128,7
2020-12-13 00:00:00,131,3
2020-12-14 00:00:00,141,10
2020-12-15 00:00:00,184,43
2020-12-16 00:00:00,755,571
2020-12-17 00:00:00,3893,3138
2020-12-18 00:00:00,7526,3633
2020-12-19 00:00:00,10083,2557
2020-12-20 00:00:00,11100,1017
2020-12-21 00:00:00,16601,5501
2020-12-22 00:00:00,24377,7776
2020-12-23 00:00:00,34084,9707
2020-12-24 00:00:00,37926,3842
2020-12-25 00:00:00,38063,137
2020-12-26 00:00:00,44582,6519
2020-12-27 00:00:00,47232,2650
2020-12-28 00:00:00,56607,9375
2020-12-29 00:00:00,69481,12874
2020-12-30 00:00:00,84307,14826
2020-12-31 00:00:00,92111,7804
2021-01-01 00:00:00,93023,912
2021-01-02 00:00:00,100580,7557
2021-01-03 00:00:00,103782,3202
2021-01-04 00:00:00,112425,8643
2021-01-05 00:00:00,121343,8918
2021-01-06 00:00:00,133206,11863
2021-01-07 00:00:00,145774,12568
2021-01-08 00:00:00,157767,11993
2021-01-09 00:00:00,165701,7934
2021-01-10 00:00:00,168924,3223
2021-01-11 00:00:00,184654,15730
2021-01-12 00:00:00,207806,23152
2021-01-13 00:00:00,233035,25229
2021-01-14 00:00:00,257712,24677
2021-01-15 00:00:00,282656,24944
2021-01-16 00:00:00,298404,15748
2021-01-17 00:00:00,307727,9323
2021-01-18 00:00:00,326727,19000
2021-01-19 00:00:00,353741,27014
2021-01-20 00:00:00,385686,31945
2021-01-21 00:00:00,420687,35001
2021-01-22 00:00:00,458609,37922
2021-01-23 00:00:00,487325,28716
2021-01-24 00:00:00,503514,16189
2021-01-25 00:00:00,532955,29441
2021-01-26 00:00:00,569677,36722
2021-01-27 00:00:00,609512,39835
2021-01-28 00:00:00,649378,39866
2021-01-29 00:00:00,689260,39882
2021-01-30 00:00:00,715569,26309
2021-01-31 00:00:00,727156,11587
2021-02-01 00:00:00,757522,30366
2021-02-02 00:00:00,796194,38672
2021-02-03 00:00:00,839949,43755
2021-02-04 00:00:00,886606,46657
2021-02-05 00:00:00,930506,43900
2021-02-06 00:00:00,968742,38236
2021-02-07 00:00:00,985080,16338
2021-02-08 00:00:00,1023920,38840
2021-02-09 00:00:00,1068248,44328
2021-02-10 00:00:00,1118881,50633
2021-02-11 00:00:00,1170425,51544
2021-02-12 00:00:00,1232228,61803
2021-02-13 00:00:00,1277861,45633
2021-02-14 00:00:00,1295235,17374
2021-02-15 00:00:00,1326613,31378
2021-02-16 00:00:00,1371304,44691
2021-02-17 00:00:00,1418527,47223
2021-02-18 00:00:00,1463677,45150
2021-02-19 00:00:00,1506564,42887
2021-02-20 00:00:00,1541872,35308
2021-02-21 00:00:00,1556800,14928
2021-02-22 00:00:00,1585044,28244
2021-02-23 00:00:00,1629317,44273
2021-02-24 00:00:00,1686431,57114
2021-02-25 00:00:00,1746961,60530
2021-02-26 00:00:00,1814012,67051
2021-02-27 00:00:00,1865765,51753
2021-02-28 00:00:00,1891426,25661
2021-03-01 00:00:00,1937412,45986
2021-03-02 00:00:00,1988463,51051
2021-03-03 00:00:00,2047297,58834
2021-03-04 00:00:00,2105966,58669
2021-03-05 00:00:00,2165362,59396
2021-03-06 00:00:00,2210520,45158
2021-03-07 00:00:00,2236637,26117
2021-03-08 00:00:00,2288061,51424
2021-03-09 00:00:00,2345186,57125
2021-03-10 00:00:00,2412936,67750
2021-03-11 00:00:00,2484379,71443
2021-03-12 00:00:00,2557993,73614
2021-03-13 00:00:00,2610052,52059
2021-03-14 00:00:00,2638929,28877
2021-03-15 00:00:00,2686869,47940
2021-03-16 00:00:00,2742236,55367
2021-03-17 00:00:00,2805527,63291
2021-03-18 00:00:00,2869908,64381
2021-03-19 00:00:00,2930656,60748
2021-03-20 00:00:00,2977609,46953
2021-03-21 00:00:00,3008971,31362
2021-03-22 00:00:00,3052930,43959
2021-03-23 00:00:00,3102238,49308
2021-03-24 00:00:00,3166364,64126
2021-03-25 00:00:00,3238176,71812
2021-03-26 00:00:00,3308677,70501
2021-03-27 00:00:00,3361991,53314
2021-03-28 00:00:00,3400017,38026
2021-03-29 00:00:00,3461094,61077
2021-03-30 00:00:00,3528194,67100
2021-03-31 00:00:00,3605249,77055
2021-04-01 00:00:00,3680395,75146
2021-04-02 00:00:00,3748962,68567
2021-04-03 00:00:00,3798267,49305
2021-04-04 00:00:00,3819296,21029
2021-04-05 00:00:00,3877465,58169
2021-04-06 00:00:00,3943150,65685
2021-04-07 00:00:00,4017924,74774
2021-04-08 00:00:00,4093793,75869
2021-04-09 00:00:00,4164484,70691
2021-04-10 00:00:00,4213576,49092
2021-04-11 00:00:00,4244660,31084
2021-04-12 00:00:00,4297095,52435
2021-04-13 00:00:00,4347309,50214
2021-04-14 00:00:00,4407256,59947
2021-04-15 00:00:00,4471438,64182
2021-04-16 00:00:00,4534088,62650
2021-04-17 00:00:00,4576685,42597
2021-04-18 00:00:00,4605856,29171
2021-04-19 00:00:00,4657804,51948
2021-04-20 00:00:00,4710853,53049
2021-04-21 00:00:00,4769069,58216
2021-04-22 00:00:00,4829297,60228
2021-04-23 00:00:00,4885727,56430
2021-04-24 00:00:00,4925029,39302
2021-04-25 00:00:00,4950418,25389
2021-04-26 00:00:00,4992016,41598
2021-04-27 00:00:00,5037496,45480
2021-04-28 00:00:00,5084695,47199
2021-04-29 00:00:00,5128639,43944
2021-04-30 00:00:00,5171445,42806
2021-05-01 00:00:00,5196428,24983
2021-05-02 00:00:00,5217433,21005
2021-05-03 00:00:00,5246922,29489
2021-05-04 00:00:00,5284095,37173
2021-05-05 00:00:00,5317407,33312
2021-05-06 00:00:00,5353637,36230
2021-05-07 00:00:00,5390749,37112
2021-05-08 00:00:00,5414766,24017
2021-05-09 00:00:00,5427441,12675
2021-05-10 00:00:00,5450891,23450
2021-05-11 00:00:00,5473449,22558
2021-05-12 00:00:00,5500610,27161
2021-05-13 00:00:00,5535951,35341
2021-05-14 00:00:00,5573992,38041
2021-05-15 00:00:00,5603041,29049
2021-05-16 00:00:00,5618744,15703
2021-05-17 00:00:00,5649785,31041
2021-05-18 00:00:00,5676859,27074
2021-05-19 00:00:00,5712522,35663
2021-05-20 00:00:00,5738073,25551
2021-05-21 00:00:00,5766600,28527
2021-05-22 00:00:00,5787680,21080
2021-05-23 00:00:00,5795152,7472
2021-05-24 00:00:00,5815925,20773
2021-05-25 00:00:00,5836589,20664
2021-05-26 00:00:00,5858844,22255
2021-05-27 00:00:00,5879380,20536
2021-05-28 00:00:00,5901503,22123
2021-05-29 00:00:00,5912750,11247
2021-05-30 00:00:00,5919163,6413
2021-05-31 00:00:00,5922942,3779
2021-06-01 00:00:00,5936906,13964
2021-06-02 00:00:00,5945669,8763
