date,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA
2020-12-12 00:00:00,1,1,1,,,
2020-12-11 00:00:00,1135,132,0.1162995594713657,7.0,2.0,0.2857142857142857
2020-12-10 00:00:00,2923,513,0.1755046185425932,44.0,5.0,0.1136363636363636
2020-12-09 00:00:00,4609,845,0.1833369494467347,63.0,17.0,0.2698412698412699
2020-12-08 00:00:00,4762,788,0.1654766904661907,64.0,14.0,0.21875
2020-12-07 00:00:00,5527,871,0.1575900126650986,55.0,7.0,0.1272727272727273
2020-12-06 00:00:00,1852,418,0.2257019438444925,5.0,1.0,0.2
2020-12-05 00:00:00,2243,531,0.23673651359786,10.0,3.0,0.3
2020-12-04 00:00:00,4591,782,0.1703332607275104,71.0,18.0,0.2535211267605634
2020-12-03 00:00:00,4265,725,0.1699882766705745,84.0,10.0,0.1190476190476191
2020-12-02 00:00:00,3992,687,0.1720941883767535,89.0,22.0,0.2471910112359551
2020-12-01 00:00:00,3671,653,0.1778806864614546,73.0,12.0,0.1643835616438356
2020-11-30 00:00:00,4262,717,0.16823087752229,87.0,14.0,0.1609195402298851
2020-11-29 00:00:00,1804,330,0.1829268292682927,37.0,3.0,0.0810810810810811
2020-11-28 00:00:00,1981,352,0.1776880363452802,46.0,4.0,0.0869565217391304
2020-11-27 00:00:00,2060,379,0.1839805825242719,44.0,4.0,0.0909090909090909
2020-11-26 00:00:00,551,102,0.1851179673321234,13.0,2.0,0.1538461538461539
2020-11-25 00:00:00,3838,466,0.1214174048983846,83.0,12.0,0.1445783132530121
2020-11-24 00:00:00,3826,458,0.119707266074229,55.0,6.0,0.1090909090909091
2020-11-23 00:00:00,4943,596,0.1205745498685009,58.0,17.0,0.2931034482758621
2020-11-22 00:00:00,1717,204,0.1188118811881188,20.0,2.0,0.1
2020-11-21 00:00:00,2011,242,0.1203381402287419,49.0,4.0,0.0816326530612245
2020-11-20 00:00:00,3723,392,0.1052914316411496,134.0,10.0,0.0746268656716418
2020-11-19 00:00:00,3890,451,0.1159383033419023,115.0,11.0,0.0956521739130435
2020-11-18 00:00:00,3643,406,0.1114466099368652,100.0,9.0,0.09
2020-11-17 00:00:00,3489,351,0.1006018916595013,150.0,15.0,0.1
2020-11-16 00:00:00,3209,403,0.1255842941726395,167.0,11.0,0.0658682634730539
2020-11-15 00:00:00,1849,200,0.1081665765278529,81.0,3.0,0.037037037037037
2020-11-14 00:00:00,2100,249,0.1185714285714286,42.0,6.0,0.1428571428571429
2020-11-13 00:00:00,3125,230,0.0736,179.0,5.0,0.0279329608938547
2020-11-12 00:00:00,2959,272,0.0919229469415343,158.0,13.0,0.0822784810126582
2020-11-11 00:00:00,1836,178,0.0969498910675381,50.0,7.0,0.14
2020-11-10 00:00:00,2690,242,0.0899628252788104,139.0,10.0,0.0719424460431655
2020-11-09 00:00:00,2809,232,0.0825916696333215,118.0,7.0,0.0593220338983051
2020-11-08 00:00:00,1377,123,0.0893246187363835,46.0,2.0,0.0434782608695652
2020-11-07 00:00:00,1531,173,0.1129980404964076,66.0,5.0,0.0757575757575758
2020-11-06 00:00:00,2905,216,0.0743545611015491,117.0,12.0,0.1025641025641026
2020-11-05 00:00:00,2703,250,0.0924898261191269,111.0,7.0,0.0630630630630631
2020-11-04 00:00:00,2676,242,0.0904334828101644,68.0,12.0,0.1764705882352941
2020-11-03 00:00:00,2523,177,0.0701545778834721,83.0,4.0,0.0481927710843374
2020-11-02 00:00:00,2432,206,0.0847039473684211,84.0,9.0,0.1071428571428571
2020-11-01 00:00:00,1050,78,0.0742857142857143,57.0,2.0,0.0350877192982456
2020-10-31 00:00:00,1173,84,0.0716112531969309,56.0,2.0,0.0357142857142857
2020-10-30 00:00:00,2394,184,0.076858813700919,170.0,7.0,0.0411764705882353
2020-10-29 00:00:00,2281,135,0.0591845681718545,80.0,8.0,0.1
2020-10-28 00:00:00,2023,144,0.0711814137419674,69.0,3.0,0.0434782608695652
2020-10-27 00:00:00,2103,136,0.0646695197337137,101.0,7.0,0.0693069306930693
2020-10-26 00:00:00,1981,106,0.0535083291267037,148.0,15.0,0.1013513513513514
2020-10-25 00:00:00,772,46,0.0595854922279793,65.0,3.0,0.0461538461538462
2020-10-24 00:00:00,918,77,0.0838779956427015,66.0,5.0,0.0757575757575758
2020-10-23 00:00:00,2042,104,0.0509304603330069,136.0,8.0,0.0588235294117647
2020-10-22 00:00:00,2127,142,0.0667606958157029,106.0,12.0,0.1132075471698113
2020-10-21 00:00:00,1907,110,0.0576822233875197,43.0,4.0,0.0930232558139535
2020-10-20 00:00:00,1917,92,0.0479916536254564,146.0,7.0,0.0479452054794521
2020-10-19 00:00:00,1763,88,0.0499149177538287,127.0,12.0,0.094488188976378
2020-10-18 00:00:00,822,46,0.0559610705596107,51.0,3.0,0.0588235294117647
2020-10-17 00:00:00,854,45,0.0526932084309134,70.0,2.0,0.0285714285714286
2020-10-16 00:00:00,1506,50,0.0332005312084993,139.0,5.0,0.0359712230215827
2020-10-15 00:00:00,1648,51,0.0309466019417476,107.0,7.0,0.0654205607476636
2020-10-14 00:00:00,1758,64,0.0364050056882821,104.0,10.0,0.0961538461538462
2020-10-13 00:00:00,1516,45,0.0296833773087071,112.0,5.0,0.0446428571428571
2020-10-12 00:00:00,2095,65,0.0310262529832936,148.0,12.0,0.0810810810810811
2020-10-11 00:00:00,851,50,0.0587544065804935,50.0,4.0,0.08
2020-10-10 00:00:00,933,34,0.0364415862808146,69.0,0.0,0
2020-10-09 00:00:00,1804,50,0.0277161862527716,182.0,16.0,0.0879120879120879
2020-10-08 00:00:00,1597,43,0.0269254852849092,118.0,14.0,0.1186440677966102
2020-10-07 00:00:00,1922,49,0.0254942767950052,90.0,8.0,0.0888888888888889
2020-10-06 00:00:00,1875,51,0.0272,181.0,11.0,0.0607734806629834
2020-10-05 00:00:00,1990,76,0.0381909547738694,172.0,12.0,0.0697674418604651
2020-10-04 00:00:00,672,27,0.0401785714285714,33.0,0.0,0
2020-10-03 00:00:00,664,27,0.0406626506024096,64.0,1.0,0.015625
2020-10-02 00:00:00,1867,58,0.031065881092662,156.0,7.0,0.0448717948717949
2020-10-01 00:00:00,1973,75,0.0380131779016726,137.0,8.0,0.0583941605839416
2020-09-30 00:00:00,1540,48,0.0311688311688312,87.0,7.0,0.0804597701149425
2020-09-29 00:00:00,1508,38,0.0251989389920424,161.0,18.0,0.1118012422360249
2020-09-28 00:00:00,1642,67,0.0408038976857491,187.0,17.0,0.0909090909090909
2020-09-27 00:00:00,558,14,0.025089605734767,64.0,5.0,0.078125
2020-09-26 00:00:00,539,19,0.0352504638218924,59.0,3.0,0.0508474576271187
2020-09-25 00:00:00,1788,45,0.0251677852348993,208.0,8.0,0.0384615384615385
2020-09-24 00:00:00,1583,44,0.0277953253316488,142.0,6.0,0.0422535211267606
2020-09-23 00:00:00,1737,64,0.0368451352907312,135.0,8.0,0.0592592592592593
2020-09-22 00:00:00,1923,75,0.0390015600624025,170.0,10.0,0.0588235294117647
2020-09-21 00:00:00,2100,135,0.0642857142857143,232.0,11.0,0.0474137931034483
2020-09-20 00:00:00,533,29,0.0544090056285178,49.0,4.0,0.0816326530612245
2020-09-19 00:00:00,469,12,0.0255863539445629,46.0,5.0,0.108695652173913
2020-09-18 00:00:00,1864,107,0.0574034334763949,200.0,12.0,0.06
2020-09-17 00:00:00,1267,71,0.0560378847671665,137.0,13.0,0.0948905109489051
2020-09-16 00:00:00,1484,116,0.078167115902965,113.0,7.0,0.0619469026548673
2020-09-15 00:00:00,1540,108,0.0701298701298701,147.0,9.0,0.0612244897959184
2020-09-14 00:00:00,1610,76,0.0472049689440994,174.0,6.0,0.0344827586206897
2020-09-13 00:00:00,514,23,0.0447470817120623,41.0,1.0,0.024390243902439
2020-09-12 00:00:00,674,70,0.1038575667655786,64.0,3.0,0.046875
2020-09-11 00:00:00,1174,62,0.0528109028960818,201.0,8.0,0.0398009950248756
2020-09-10 00:00:00,1421,80,0.0562983814215341,159.0,12.0,0.0754716981132076
2020-09-09 00:00:00,1501,97,0.0646235842771486,141.0,14.0,0.099290780141844
2020-09-08 00:00:00,1694,144,0.0850059031877214,193.0,13.0,0.0673575129533679
2020-09-07 00:00:00,340,13,0.0382352941176471,64.0,1.0,0.015625
2020-09-06 00:00:00,429,17,0.0396270396270396,48.0,5.0,0.1041666666666667
2020-09-05 00:00:00,385,23,0.0597402597402597,72.0,2.0,0.0277777777777778
2020-09-04 00:00:00,1525,63,0.0413114754098361,221.0,12.0,0.0542986425339367
2020-09-03 00:00:00,1517,93,0.0613052076466711,131.0,10.0,0.0763358778625954
2020-09-02 00:00:00,1613,116,0.0719156850588965,89.0,8.0,0.0898876404494382
2020-09-01 00:00:00,1420,83,0.0584507042253521,138.0,11.0,0.0797101449275362
2020-08-31 00:00:00,1438,78,0.0542420027816412,155.0,12.0,0.0774193548387097
2020-08-30 00:00:00,484,17,0.0351239669421488,54.0,2.0,0.037037037037037
2020-08-29 00:00:00,533,30,0.0562851782363977,64.0,3.0,0.046875
2020-08-28 00:00:00,1458,67,0.0459533607681756,176.0,12.0,0.0681818181818182
2020-08-27 00:00:00,1321,50,0.0378501135503407,121.0,14.0,0.115702479338843
2020-08-26 00:00:00,1841,71,0.0385659967409017,115.0,10.0,0.0869565217391304
2020-08-25 00:00:00,1426,64,0.0448807854137447,148.0,13.0,0.0878378378378378
2020-08-24 00:00:00,1703,67,0.0393423370522607,150.0,16.0,0.1066666666666667
2020-08-23 00:00:00,572,29,0.0506993006993007,52.0,5.0,0.0961538461538462
2020-08-22 00:00:00,1033,29,0.0280735721200387,66.0,8.0,0.1212121212121212
2020-08-21 00:00:00,2367,58,0.024503591043515,196.0,8.0,0.0408163265306122
2020-08-20 00:00:00,2508,46,0.018341307814992,174.0,17.0,0.0977011494252874
2020-08-19 00:00:00,2264,81,0.0357773851590106,138.0,8.0,0.0579710144927536
2020-08-18 00:00:00,1787,78,0.0436485730274203,203.0,22.0,0.1083743842364532
2020-08-17 00:00:00,2026,75,0.0370187561697927,225.0,28.0,0.1244444444444445
2020-08-16 00:00:00,1233,25,0.0202757502027575,66.0,1.0,0.0151515151515152
2020-08-15 00:00:00,1206,49,0.0406301824212272,84.0,5.0,0.0595238095238095
2020-08-14 00:00:00,2377,70,0.0294488851493479,260.0,18.0,0.0692307692307692
2020-08-13 00:00:00,1607,86,0.0535158680771624,183.0,20.0,0.1092896174863388
2020-08-12 00:00:00,1473,91,0.0617786829599457,152.0,8.0,0.0526315789473684
2020-08-11 00:00:00,1804,100,0.0554323725055432,205.0,17.0,0.0829268292682927
2020-08-10 00:00:00,1964,122,0.0621181262729124,251.0,18.0,0.0717131474103586
2020-08-09 00:00:00,902,46,0.0509977827050998,63.0,7.0,0.1111111111111111
2020-08-08 00:00:00,853,66,0.0773739742086753,78.0,3.0,0.0384615384615385
2020-08-07 00:00:00,1504,60,0.0398936170212766,287.0,22.0,0.0766550522648084
2020-08-06 00:00:00,1411,101,0.0715804394046775,484.0,30.0,0.0619834710743802
2020-08-05 00:00:00,1535,103,0.0671009771986971,313.0,20.0,0.0638977635782748
2020-08-04 00:00:00,1450,88,0.0606896551724138,326.0,17.0,0.0521472392638037
2020-08-03 00:00:00,1551,134,0.0863958736299162,295.0,16.0,0.0542372881355932
2020-08-02 00:00:00,506,35,0.0691699604743083,49.0,3.0,0.0612244897959184
2020-08-01 00:00:00,1008,90,0.0892857142857143,88.0,2.0,0.0227272727272727
2020-07-31 00:00:00,1544,107,0.069300518134715,406.0,35.0,0.0862068965517241
2020-07-30 00:00:00,1369,154,0.112490869247626,369.0,17.0,0.0460704607046071
2020-07-29 00:00:00,1495,128,0.08561872909699,354.0,19.0,0.0536723163841808
2020-07-28 00:00:00,1378,132,0.0957910014513788,473.0,33.0,0.0697674418604651
2020-07-27 00:00:00,1494,147,0.0983935742971888,511.0,21.0,0.0410958904109589
2020-07-26 00:00:00,583,53,0.0909090909090909,43.0,1.0,0.0232558139534884
2020-07-25 00:00:00,1028,123,0.1196498054474708,77.0,2.0,0.025974025974026
2020-07-24 00:00:00,1504,137,0.0910904255319149,513.0,22.0,0.0428849902534113
2020-07-23 00:00:00,1443,158,0.1094941094941095,413.0,25.0,0.0605326876513317
2020-07-22 00:00:00,1827,148,0.0810071154898741,423.0,29.0,0.0685579196217494
2020-07-21 00:00:00,1804,202,0.1119733924611973,524.0,22.0,0.0419847328244275
2020-07-20 00:00:00,1690,175,0.1035502958579882,509.0,31.0,0.0609037328094303
2020-07-19 00:00:00,635,70,0.1102362204724409,47.0,4.0,0.0851063829787234
2020-07-18 00:00:00,1184,127,0.1072635135135135,64.0,3.0,0.046875
