Category,value
tests,11299143
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1784175
20 - 44 years,4869506
45 - 54 years,1513614
55 - 64 years,1411237
65 years and older,1701068
Unknown,19543
positive,0.0977584760189335
