date,Yavapai_cume,Yavapai
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,5,2
1/13/2021,376,371
1/14/2021,807,431
1/15/2021,818,11
1/16/2021,824,6
1/17/2021,829,5
1/18/2021,834,5
1/19/2021,845,11
1/2/2021,1062,217
1/20/2021,1769,707
1/21/2021,1969,200
1/22/2021,1977,8
1/23/2021,2099,122
1/24/2021,2100,1
1/25/2021,2135,35
1/26/2021,2185,50
1/27/2021,2226,41
1/28/2021,2861,635
1/29/2021,3562,701
1/3/2021,3758,196
1/30/2021,3759,1
1/31/2021,3835,76
1/4/2021,4026,191
1/5/2021,4529,503
1/6/2021,4828,299
1/7/2021,4915,87
1/8/2021,5244,329
1/9/2021,5247,3
12/1/2020,5537,290
12/18/2020,6416,879
12/19/2020,7401,985
12/22/2020,8848,1447
12/23/2020,10564,1716
12/24/2020,12067,1503
12/25/2020,13432,1365
12/26/2020,14356,924
12/27/2020,14983,627
12/28/2020,16863,1880
12/29/2020,19022,2159
12/30/2020,20956,1934
12/31/2020,21960,1004
12/6/2020,22931,971
2/1/2021,25125,2194
2/10/2021,27473,2348
2/11/2021,30067,2594
2/12/2021,32042,1975
2/13/2021,33944,1902
2/14/2021,35193,1249
2/15/2021,36223,1030
2/16/2021,37922,1699
2/17/2021,39646,1724
2/18/2021,41984,2338
2/19/2021,43700,1716
2/2/2021,45232,1532
2/20/2021,46535,1303
2/21/2021,47546,1011
2/22/2021,48441,895
2/23/2021,50158,1717
2/24/2021,51082,924
2/25/2021,51602,520
2/26/2021,52124,522
2/27/2021,52361,237
2/28/2021,52548,187
2/3/2021,52762,214
2/4/2021,54311,1549
2/5/2021,57533,3222
2/6/2021,60510,2977
2/7/2021,63855,3345
2/8/2021,65007,1152
2/9/2021,66176,1169
3/1/2021,69054,2878
3/10/2021,71442,2388
3/11/2021,74167,2725
3/12/2021,75874,1707
3/13/2021,77929,2055
3/14/2021,79528,1599
3/15/2021,81081,1553
3/16/2021,83712,2631
3/17/2021,86682,2970
3/18/2021,89634,2952
3/19/2021,91718,2084
3/2/2021,93583,1865
3/20/2021,95288,1705
3/21/2021,97003,1715
3/22/2021,99134,2131
3/23/2021,101476,2342
3/24/2021,103313,1837
3/25/2021,104509,1196
3/26/2021,105684,1175
3/27/2021,106670,986
3/28/2021,106929,259
3/29/2021,108078,1149
3/3/2021,109147,1069
3/30/2021,110480,1333
3/31/2021,111946,1466
3/4/2021,113448,1502
3/5/2021,114416,968
3/6/2021,114656,240
3/7/2021,115752,1096
3/8/2021,116907,1155
3/9/2021,118205,1298
4/1/2021,119936,1731
4/10/2021,121706,1770
4/11/2021,122814,1108
4/12/2021,123210,396
4/13/2021,124748,1538
4/14/2021,126493,1745
4/15/2021,128125,1632
4/16/2021,130218,2093
4/17/2021,132504,2286
4/18/2021,133468,964
4/19/2021,134192,724
4/2/2021,135538,1346
4/20/2021,136395,857
4/21/2021,138066,1671
4/22/2021,139822,1756
4/23/2021,141453,1631
4/24/2021,143227,1774
4/25/2021,144079,852
4/26/2021,145776,1697
4/27/2021,146693,917
4/28/2021,148169,1476
4/29/2021,149802,1633
4/3/2021,151517,1715
4/30/2021,153001,1484
4/4/2021,153645,644
4/5/2021,154989,1344
4/6/2021,155945,956
4/7/2021,157137,1192
4/8/2021,158009,872
4/9/2021,159161,1152
5/1/2021,159837,676
5/10/2021,160146,309
5/11/2021,160926,780
5/12/2021,161530,604
5/13/2021,162142,612
5/14/2021,162687,545
5/15/2021,163292,605
5/16/2021,163747,455
5/17/2021,163876,129
5/18/2021,164461,585
5/19/2021,164979,518
5/2/2021,165635,656
5/20/2021,166151,516
5/21/2021,166873,722
5/22/2021,167285,412
5/23/2021,167446,161
5/24/2021,167848,402
5/25/2021,168324,476
5/26/2021,168823,499
5/27/2021,169445,622
5/28/2021,169947,502
5/29/2021,170177,230
5/3/2021,170314,137
5/30/2021,170663,349
5/31/2021,171025,362
5/4/2021,171439,414
5/5/2021,171755,316
5/6/2021,172153,398
5/7/2021,172330,177
5/8/2021,172538,208
5/9/2021,172619,81
6/1/2021,172982,363
6/10/2021,173343,361
6/11/2021,173683,340
6/12/2021,174105,422
