Category,value
tests,526966
Yuma,10575
Yavapai,13572
Santa Cruz,2036
Pinal,33688
Pima,53163
Navajo,4414
Mohave,11445
Maricopa,366051
La Paz,1585
Greenlee,205
Graham,1116
Gila,5847
Coconino,6642
Cochise,5842
Apache,1223
Unknown,452
65 years and older,123498
55 - 64 years,99552
45 - 54 years,92966
20 - 44 years,184152
Less than 20 years,26346
positive,0.1885567569824239
