date,Pinal_cume,Pinal
1/1/2021,1,
1/10/2021,2,1
1/11/2021,4,2
1/12/2021,10,6
1/13/2021,14,4
1/14/2021,15,1
1/15/2021,16,1
1/16/2021,45,29
1/17/2021,142,97
1/18/2021,376,234
1/19/2021,413,37
1/2/2021,574,161
1/20/2021,575,1
1/21/2021,920,345
1/22/2021,1457,537
1/23/2021,2196,739
1/24/2021,2869,673
1/25/2021,2889,20
1/26/2021,3188,299
1/27/2021,3218,30
1/28/2021,3787,569
1/29/2021,4485,698
1/3/2021,5180,695
1/30/2021,6064,884
1/31/2021,7019,955
1/4/2021,7992,973
1/5/2021,8014,22
1/6/2021,8463,449
1/7/2021,9080,617
1/8/2021,9883,803
1/9/2021,10865,982
12/1/2020,11765,900
12/16/2020,12838,1073
12/17/2020,12897,59
12/18/2020,13502,605
12/19/2020,14311,809
12/20/2020,15607,1296
12/21/2020,16904,1297
12/22/2020,18321,1417
12/23/2020,20278,1957
12/24/2020,20311,33
12/26/2020,21161,850
12/27/2020,22157,996
12/28/2020,23569,1412
12/29/2020,25153,1584
12/30/2020,26780,1627
12/31/2020,29309,2529
12/7/2020,29437,128
2/1/2021,30907,1470
2/10/2021,32556,1649
2/11/2021,34219,1663
2/12/2021,35939,1720
2/13/2021,37848,1909
2/14/2021,40172,2324
2/15/2021,40248,76
2/16/2021,41891,1643
2/17/2021,43419,1528
2/18/2021,45917,2498
2/19/2021,48647,2730
2/2/2021,51786,3139
2/20/2021,55162,3376
2/21/2021,55281,119
2/22/2021,56332,1051
2/23/2021,57892,1560
2/24/2021,59639,1747
2/25/2021,61481,1842
2/26/2021,62969,1488
2/27/2021,64639,1670
2/28/2021,64695,56
2/3/2021,65609,914
2/4/2021,66836,1227
2/5/2021,68680,1844
2/6/2021,71879,3199
2/7/2021,75076,3197
2/8/2021,78165,3089
2/9/2021,78522,357
3/1/2021,81122,2600
3/10/2021,83984,2862
3/11/2021,87557,3573
3/12/2021,91028,3471
3/13/2021,93698,2670
3/14/2021,96809,3111
3/15/2021,97167,358
3/16/2021,99595,2428
3/17/2021,102020,2425
3/18/2021,104850,2830
3/19/2021,108899,4049
3/2/2021,112263,3364
3/20/2021,114923,2660
3/21/2021,115297,374
3/22/2021,117510,2213
3/23/2021,120173,2663
3/24/2021,123091,2918
3/25/2021,126307,3216
3/26/2021,128845,2538
3/27/2021,129548,703
3/28/2021,130142,594
3/29/2021,132265,2123
3/3/2021,134784,2519
3/30/2021,138170,3386
3/31/2021,141464,3294
3/4/2021,145588,4124
3/5/2021,146827,1239
3/6/2021,148028,1201
3/7/2021,151075,3047
3/8/2021,154172,3097
3/9/2021,157807,3635
4/1/2021,161209,3402
4/10/2021,163108,1899
4/11/2021,165447,2339
4/12/2021,165941,494
4/13/2021,168356,2415
4/14/2021,171265,2909
4/15/2021,174731,3466
4/16/2021,177441,2710
4/17/2021,179609,2168
4/18/2021,180865,1256
4/19/2021,181333,468
4/2/2021,183713,2380
4/20/2021,185762,2049
4/21/2021,188530,2768
4/22/2021,191315,2785
4/23/2021,194402,3087
4/24/2021,195426,1024
4/25/2021,196130,704
4/26/2021,198359,2229
4/27/2021,201305,2946
4/28/2021,204915,3610
4/29/2021,207296,2381
4/3/2021,209016,1720
4/30/2021,210559,1543
4/4/2021,211670,1111
4/5/2021,213721,2051
4/6/2021,216018,2297
4/7/2021,218421,2403
4/8/2021,219958,1537
4/9/2021,221463,1505
5/1/2021,222162,699
5/10/2021,222647,485
5/11/2021,224040,1393
5/12/2021,225850,1810
5/13/2021,227997,2147
5/14/2021,229810,1813
5/15/2021,231270,1460
5/16/2021,232490,1220
5/17/2021,232968,478
5/18/2021,234230,1262
5/19/2021,235626,1396
5/2/2021,238318,2692
5/20/2021,240038,1720
5/21/2021,242126,2088
5/22/2021,243148,1022
5/23/2021,243762,614
5/24/2021,245394,1632
5/25/2021,246969,1575
5/26/2021,248692,1723
5/27/2021,250478,1786
5/28/2021,251682,1204
5/29/2021,252547,865
5/3/2021,252950,403
5/30/2021,253894,944
5/31/2021,255038,1144
5/4/2021,256325,1287
5/5/2021,257375,1050
5/6/2021,258588,1213
5/7/2021,259122,534
5/8/2021,259506,384
