date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,633,737,578,449,360,3
1/10/2021,1143,1157,953,801,724,13
1/11/2021,1214,1240,1032,853,792,14
1/12/2021,1320,1324,1107,936,993,15
1/13/2021,1380,1390,1190,1011,1255,16
1/14/2021,1479,1478,1283,1098,1527,16
1/15/2021,1594,1572,1364,1189,2276,16
1/16/2021,1605,1588,1379,1212,2380,16
1/17/2021,1611,1596,1387,1216,2387,16
1/18/2021,1679,1669,1442,1270,2451,17
1/19/2021,1768,1733,1507,1349,2710,18
1/2/2021,659,753,586,463,371,3
1/20/2021,2015,2008,1832,1638,2929,23
1/21/2021,2162,2123,1933,1736,3144,24
1/22/2021,2256,2201,2030,1846,3488,25
1/23/2021,2300,2235,2064,1882,3691,28
1/24/2021,2306,2238,2064,1883,3710,28
1/25/2021,2355,2289,2127,1983,4020,29
1/26/2021,2416,2344,2183,2060,4386,31
1/27/2021,2669,2488,2331,2221,4769,33
1/28/2021,2861,2614,2464,2382,5174,39
1/29/2021,2958,2698,2543,2491,5516,43
1/3/2021,659,754,586,464,373,3
1/30/2021,3019,2741,2572,2530,5634,50
1/31/2021,3029,2743,2573,2534,5660,50
1/4/2021,728,830,646,533,435,4
1/5/2021,813,904,699,597,505,8
1/6/2021,893,956,753,650,572,9
1/7/2021,1009,1043,840,717,672,9
1/8/2021,1129,1149,941,781,714,13
1/9/2021,1143,1156,951,798,722,13
10/1/2021,22478,11840,11053,12775,19267,8257
10/10/2021,22614,11892,11109,12806,19314,8327
10/11/2021,22623,11897,11115,12808,19320,8331
10/12/2021,22629,11901,11117,12808,19321,8340
10/13/2021,22646,11905,11127,12812,19334,8348
10/14/2021,22660,11907,11128,12822,19341,8356
10/15/2021,22675,11914,11138,12825,19348,8363
10/16/2021,22690,11914,11140,12830,19349,8368
10/17/2021,22709,11917,11143,12830,19350,8376
10/18/2021,22721,11926,11147,12835,19358,8380
10/19/2021,22740,11930,11149,12840,19362,8386
10/2/2021,22490,11841,11054,12775,19272,8262
10/20/2021,22754,11939,11158,12844,19370,8395
10/21/2021,22769,11946,11163,12850,19375,8400
10/22/2021,22791,11961,11173,12868,19402,8407
10/23/2021,22806,11968,11179,12878,19418,8416
10/24/2021,22814,11972,11181,12879,19427,8418
10/25/2021,22830,11983,11191,12888,19452,8427
10/26/2021,22846,11992,11197,12903,19472,8449
10/27/2021,22876,12004,11211,12919,19514,8462
10/28/2021,22894,12009,11218,12925,19536,8468
10/29/2021,22924,12034,11231,12944,19566,8483
10/3/2021,22504,11841,11058,12778,19274,8271
10/30/2021,22946,12047,11247,12952,19577,8496
10/31/2021,22960,12053,11255,12958,19583,8502
10/4/2021,22526,11846,11064,12784,19283,8276
10/5/2021,22540,11850,11068,12789,19290,8282
10/6/2021,22566,11867,11080,12794,19295,8293
10/7/2021,22576,11877,11086,12801,19298,8302
10/8/2021,22596,11888,11106,12804,19301,8315
10/9/2021,22606,11891,11108,12806,19310,8322
11/1/2021,22981,12062,11261,12973,19595,8504
11/10/2021,23179,12161,11333,13063,19699,9703
11/11/2021,23211,12172,11342,13076,19706,9772
11/12/2021,23241,12183,11361,13089,19723,10098
11/13/2021,23257,12191,11370,13095,19731,10234
11/14/2021,23277,12195,11374,13102,19732,10279
11/15/2021,23300,12207,11387,13118,19756,10337
11/16/2021,23327,12221,11393,13129,19763,10426
11/17/2021,23349,12233,11401,13139,19790,10594
11/18/2021,23382,12246,11413,13150,19808,10665
11/19/2021,23433,12265,11427,13169,19823,10835
11/2/2021,22995,12068,11265,12980,19608,8514
11/20/2021,23455,12281,11435,13177,19836,10972
11/21/2021,23475,12289,11439,13186,19841,11014
11/22/2021,23502,12300,11454,13202,19859,11075
11/23/2021,23529,12306,11472,13212,19876,11133
11/24/2021,23549,12319,11477,13218,19888,11181
11/25/2021,23549,12319,11477,13218,19888,11181
11/26/2021,23572,12329,11480,13232,19895,11230
11/27/2021,23585,12331,11484,13239,19898,11242
11/28/2021,23594,12336,11487,13243,19900,11248
11/29/2021,23617,12347,11492,13254,19921,11297
11/3/2021,23023,12083,11273,12988,19623,8525
11/30/2021,23640,12354,11499,13264,19931,11377
11/4/2021,23044,12094,11279,12999,19638,8529
11/5/2021,23083,12114,11299,13016,19652,8635
11/6/2021,23103,12125,11310,13027,19658,9038
11/7/2021,23114,12134,11312,13032,19666,9098
11/8/2021,23132,12138,11320,13040,19675,9261
11/9/2021,23154,12146,11329,13047,19681,9419
12/1/2020,,,,1,,
12/1/2021,23663,12371,11505,13279,19956,11422
12/10/2020,,1,,1,,
12/10/2021,23938,12504,11604,13405,20066,11998
12/11/2020,,1,,1,,
12/11/2021,23958,12516,11613,13414,20072,12050
12/12/2020,1,1,,1,,
12/12/2021,23967,12524,11618,13422,20075,12073
12/13/2020,1,1,,1,,
12/13/2021,23995,12532,11626,13436,20096,12104
12/14/2020,1,1,,1,,
12/14/2021,24013,12537,11640,13443,20107,12138
12/15/2020,3,3,1,3,1,
12/15/2021,24034,12547,11650,13454,20120,12172
12/16/2020,24,44,36,25,14,
12/16/2021,24063,12553,11659,13466,20125,12193
12/17/2020,52,79,69,53,19,
12/17/2021,24087,12564,11667,13477,20132,12263
12/18/2020,99,136,115,84,39,
12/18/2021,24090,12566,11670,13486,20138,12270
12/19/2020,109,148,123,98,40,
12/19/2021,24105,12571,11675,13487,20139,12276
12/2/2020,,1,,1,,
12/2/2021,23689,12380,11513,13287,19971,11440
12/20/2020,110,150,123,98,42,
12/20/2021,24116,12577,11686,13495,20146,12326
12/21/2020,112,151,125,98,43,
12/22/2020,119,170,139,109,48,1
12/23/2020,172,282,217,149,71,2
12/24/2020,251,383,287,207,84,2
12/25/2020,277,410,308,227,89,2
12/26/2020,295,434,322,237,91,2
12/27/2020,322,456,336,249,94,2
12/28/2020,376,514,382,279,107,3
12/29/2020,439,590,428,328,202,3
12/3/2020,,1,,1,,
12/3/2021,23730,12400,11528,13309,19977,11531
12/30/2020,539,674,503,392,304,3
12/31/2020,592,715,551,429,354,3
12/4/2020,,1,,1,,
12/4/2021,23747,12407,11533,13317,19979,11623
12/5/2020,,1,,1,,
