date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,312,410,434,647,435,6
1/10/2021,566,697,799,1120,970,10
1/11/2021,575,705,808,1136,998,11
1/12/2021,594,729,838,1182,1089,11
1/13/2021,638,777,925,1276,1279,12
1/14/2021,671,822,980,1348,1395,14
1/15/2021,686,833,992,1368,1444,14
1/16/2021,707,865,1036,1414,1591,16
1/17/2021,709,867,1039,1419,1607,17
1/18/2021,716,870,1052,1439,1757,18
1/19/2021,750,923,1105,1515,1910,19
1/2/2021,332,443,457,679,446,6
1/20/2021,792,972,1170,1608,2190,19
1/21/2021,916,1128,1346,1848,2880,19
1/22/2021,1051,1262,1522,2099,3817,21
1/23/2021,1091,1318,1576,2206,4956,24
1/24/2021,1107,1335,1598,2282,6150,25
1/25/2021,1130,1359,1629,2361,6795,25
1/26/2021,1141,1370,1659,2405,7154,25
1/27/2021,1213,1424,1732,2587,8411,26
1/28/2021,1261,1496,1839,2788,9799,33
1/29/2021,1339,1554,1936,2961,11033,38
1/3/2021,332,445,457,680,448,6
1/30/2021,1387,1580,1995,3047,11667,38
1/31/2021,1425,1606,2044,3133,12369,40
1/4/2021,341,449,467,692,454,6
1/5/2021,348,457,482,711,476,6
1/6/2021,356,464,493,736,513,7
1/7/2021,439,563,635,874,712,8
1/8/2021,532,667,761,1079,923,10
1/9/2021,565,696,798,1120,967,10
10/1/2021,10912,7946,10392,19605,54456,4520
10/10/2021,11056,8016,10469,19683,54580,4563
10/11/2021,11072,8027,10472,19697,54610,4569
10/12/2021,11082,8030,10479,19704,54621,4579
10/13/2021,11097,8035,10486,19714,54633,4593
10/14/2021,11114,8048,10496,19731,54657,4596
10/15/2021,11134,8055,10504,19743,54677,4603
10/16/2021,11145,8060,10509,19749,54685,4613
10/17/2021,11160,8068,10518,19754,54691,4616
10/18/2021,11176,8075,10523,19762,54706,4621
10/19/2021,11196,8084,10528,19772,54717,4630
10/2/2021,10931,7952,10400,19613,54469,4526
10/20/2021,11213,8090,10533,19781,54744,4632
10/21/2021,11235,8099,10543,19797,54758,4638
10/22/2021,11252,8107,10556,19817,54803,4644
10/23/2021,11253,8109,10567,19826,54843,4646
