date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,630,989,947,757,543,6
1/10/2021,1169,1719,1742,1484,2304,14
1/11/2021,1217,1801,1828,1551,2484,19
1/12/2021,1305,1917,1951,1650,2766,19
1/13/2021,1415,2054,2100,1827,3175,22
1/14/2021,1514,2235,2260,1976,3699,23
1/15/2021,1634,2392,2440,2110,4080,24
1/16/2021,1692,2481,2541,2202,4697,27
1/17/2021,1711,2511,2585,2238,4752,27
1/18/2021,1775,2624,2658,2331,4973,28
1/19/2021,1847,2700,2742,2414,5480,31
1/2/2021,711,1107,1076,863,624,7
1/20/2021,1923,2826,2850,2537,6253,36
1/21/2021,2016,2958,3022,2705,7003,40
1/22/2021,2165,3125,3206,2897,7762,43
1/23/2021,2248,3291,3368,3054,8355,46
1/24/2021,2284,3325,3428,3085,8516,48
1/25/2021,2363,3397,3518,3208,9116,50
1/26/2021,2437,3481,3614,3325,9691,51
1/27/2021,2550,3608,3772,3515,10418,52
1/28/2021,2628,3721,3892,3666,11436,52
1/29/2021,2740,3844,4032,3850,12445,60
1/3/2021,739,1153,1121,887,646,7
1/30/2021,2810,3933,4168,4007,13235,63
1/31/2021,2846,3955,4200,4036,13389,65
1/4/2021,803,1251,1214,975,875,8
1/5/2021,899,1361,1303,1071,1109,9
1/6/2021,1012,1485,1436,1196,1376,11
1/7/2021,1075,1574,1549,1301,1711,13
1/8/2021,1127,1658,1682,1436,2146,14
1/9/2021,1159,1703,1727,1473,2283,14
10/1/2021,35787,29754,31468,36768,75844,18024
10/10/2021,36465,30177,31761,36964,76091,18375
10/11/2021,36567,30245,31809,36993,76130,18435
10/12/2021,36626,30276,31835,37009,76151,18457
10/13/2021,36705,30318,31867,37024,76172,18486
10/14/2021,36784,30367,31902,37057,76193,18509
10/15/2021,36888,30427,31946,37100,76227,18556
10/16/2021,36953,30460,31975,37117,76241,18582
10/17/2021,36992,30490,31994,37130,76250,18598
10/18/2021,37072,30546,32037,37161,76294,18620
10/19/2021,37135,30582,32066,37188,76319,18664
10/2/2021,35837,29793,31501,36796,75859,18065
10/20/2021,37190,30625,32105,37216,76355,18686
10/21/2021,37281,30667,32137,37245,76380,18718
10/22/2021,37377,30732,32186,37282,76431,18755
10/23/2021,37445,30788,32217,37299,76460,18783
10/24/2021,37474,30804,32233,37308,76484,18799
10/25/2021,37543,30854,32276,37333,76559,18818
10/26/2021,37629,30907,32328,37356,76620,18860
10/27/2021,37719,30964,32373,37398,76685,18893
10/28/2021,37839,31028,32416,37441,76765,18918
10/29/2021,37935,31080,32468,37485,76810,18949
10/3/2021,35886,29821,31516,36807,75866,18083
10/30/2021,37996,31121,32495,37500,76833,18964
10/31/2021,38021,31138,32512,37509,76840,18975
10/4/2021,35969,29880,31562,36828,75921,18140
10/5/2021,36061,29932,31588,36858,75961,18186
10/6/2021,36173,29996,31635,36886,76003,18254
10/7/2021,36254,30046,31662,36909,76043,18290
10/8/2021,36350,30112,31705,36942,76063,18325
10/9/2021,36428,30154,31741,36956,76076,18359
11/1/2021,38075,31180,32542,37540,76911,19002
11/10/2021,38749,31553,32870,37794,77368,19922
11/11/2021,38820,31597,32906,37825,77423,20122
11/12/2021,38908,31658,32940,37848,77492,20337
11/13/2021,38955,31684,32964,37865,77514,20580
11/14/2021,38984,31705,32977,37873,77538,20655
11/15/2021,39047,31753,33019,37908,77605,20805
11/16/2021,39111,31800,33047,37940,77659,20977
11/17/2021,39187,31848,33082,37976,77713,21166
11/18/2021,39262,31891,33115,38003,77786,21305
11/19/2021,39319,31938,33154,38035,77835,21483
11/2/2021,38148,31221,32574,37566,76974,19025
11/20/2021,39373,31974,33183,38049,77854,21888
11/21/2021,39405,31985,33200,38072,77875,21940
11/22/2021,39483,32021,33244,38108,77942,22033
11/23/2021,39587,32081,33280,38151,78008,22181
11/24/2021,39662,32134,33306,38192,78052,22380
11/25/2021,39663,32134,33306,38192,78052,22380
11/26/2021,39703,32157,33338,38230,78086,22491
11/27/2021,39721,32171,33351,38245,78099,22547
11/28/2021,39738,32182,33360,38258,78117,22578
11/29/2021,39790,32220,33385,38305,78181,22656
11/3/2021,38221,31265,32615,37594,77025,19051
11/30/2021,39858,32258,33416,38349,78258,22766
11/4/2021,38273,31301,32647,37624,77088,19088
11/5/2021,38362,31360,32711,37658,77173,19188
11/6/2021,38450,31402,32734,37683,77195,19337
11/7/2021,38507,31418,32750,37695,77213,19399
11/8/2021,38601,31461,32793,37733,77280,19545
11/9/2021,38685,31510,32835,37764,77325,19725
12/1/2020,1,1,2,,1,
12/1/2021,39944,32301,33454,38392,78327,22909
12/10/2020,2,1,2,,2,
12/10/2021,40475,32629,33755,38768,79088,23938
12/11/2020,2,1,2,,2,
12/11/2021,40502,32651,33775,38789,79117,24073
12/12/2020,2,1,2,,2,
12/12/2021,40523,32663,33783,38801,79143,24103
12/13/2020,2,1,2,,2,
12/13/2021,40582,32690,33802,38845,79238,24174
12/14/2020,2,1,2,,2,
12/14/2021,40620,32715,33832,38886,79313,24250
12/15/2020,2,1,2,,2,
12/15/2021,40676,32742,33864,38931,79400,24332
12/16/2020,3,2,5,,2,
12/16/2021,40738,32785,33901,38986,79510,24497
12/17/2020,11,13,17,4,4,
12/17/2021,40785,32817,33920,39027,79600,24590
12/18/2020,21,22,26,9,5,
12/18/2021,40812,32834,33936,39050,79640,24727
12/19/2020,25,30,32,15,8,
12/19/2021,40834,32847,33948,39076,79677,24752
12/2/2020,1,1,2,,1,
12/2/2021,40024,32348,33491,38444,78407,23028
12/20/2020,25,35,33,19,9,
12/20/2021,40858,32858,33959,39101,79708,24811
12/21/2020,51,82,79,36,22,1
12/22/2020,110,153,136,81,38,1
12/23/2020,168,243,245,158,72,2
12/24/2020,185,263,261,172,75,2
12/25/2020,185,263,261,172,75,2
12/26/2020,240,362,338,229,98,3
12/27/2020,256,392,353,241,100,3
12/28/2020,316,506,485,339,136,3
12/29/2020,422,668,646,480,191,4
12/3/2020,2,1,2,,1,
12/3/2021,40094,32392,33522,38494,78479,23160
12/30/2020,554,886,837,661,321,4
12/31/2020,627,983,941,749,500,5
12/4/2020,2,1,2,,1,
12/4/2021,40122,32412,33539,38510,78519,23237
12/5/2020,2,1,2,,1,
12/5/2021,40144,32425,33551,38522,78551,23265
12/6/2020,2,1,2,,1,
12/6/2021,40203,32464,33599,38567,78644,23388
12/7/2020,2,1,2,,1,
12/7/2021,40275,32502,33631,38633,78754,23538
12/8/2020,2,1,2,,1,
12/8/2021,40344,32537,33676,38672,78868,23667
12/9/2020,2,1,2,,2,
12/9/2021,40418,32595,33718,38734,78993,23827
2/1/2021,2926,4061,4300,4136,14238,69
2/10/2021,3635,4862,5208,5408,24596,94
2/11/2021,3703,4928,5292,5542,26358,97
2/12/2021,3804,5037,5431,5733,28387,103
2/13/2021,4002,5274,5699,5955,29874,114
2/14/2021,4032,5314,5748,6013,30223,115
2/15/2021,4080,5356,5795,6098,31012,120
2/16/2021,4155,5424,5842,6171,32029,129
2/17/2021,4237,5481,5898,6263,33069,134
2/18/2021,4311,5539,5955,6323,34202,145
2/19/2021,4382,5606,6023,6395,34839,153
2/2/2021,2998,4152,4418,4292,15173,69
2/20/2021,4525,5701,6112,6468,35343,166
2/21/2021,4537,5714,6124,6488,35623,167
2/22/2021,4571,5751,6150,6544,36040,170
2/23/2021,4609,5791,6199,6610,36641,171
2/24/2021,4663,5856,6256,6682,37653,176
2/25/2021,4749,5949,6352,6860,39303,182
2/26/2021,4837,6034,6449,7029,41102,187
2/27/2021,4884,6068,6497,7105,41648,189
2/28/2021,4898,6079,6523,7155,42012,189
2/3/2021,3111,4299,4549,4433,16208,71
2/4/2021,3187,4402,4660,4554,17248,72
2/5/2021,3341,4555,4835,4747,18320,76
2/6/2021,3399,4633,4924,4907,19695,84
2/7/2021,3417,4639,4939,4935,20058,84
2/8/2021,3470,4691,5009,5070,21377,85
2/9/2021,3522,4759,5096,5246,22833,90
3/1/2021,4953,6138,6611,7356,43146,193
3/10/2021,5599,6794,7493,11790,52000,243
3/11/2021,5764,7031,7692,12775,53237,249
3/12/2021,5912,7116,7873,13472,54105,257
3/13/2021,5997,7200,7963,13909,54500,263
3/14/2021,6038,7237,8029,14267,54723,267
3/15/2021,6142,7314,8187,15034,55309,276
3/16/2021,6270,7453,8403,15862,56203,282
3/17/2021,6488,7638,8676,16750,57136,297
3/18/2021,6676,7826,8948,17616,58157,306
3/19/2021,6940,8097,9287,18366,58895,335
3/2/2021,5008,6196,6711,7566,44442,197
3/20/2021,7070,8228,9515,18708,59287,345
3/21/2021,7176,8364,9692,19007,59547,359
3/22/2021,7445,8666,10039,19560,60096,405
3/23/2021,7787,9004,10489,20177,60737,444
3/24/2021,8169,9375,11009,20788,61323,512
3/25/2021,8586,9736,11476,21226,61859,566
3/26/2021,8954,10110,11890,21887,62382,626
3/27/2021,9238,10403,12221,22140,62570,696
3/28/2021,9514,10638,12482,22365,62757,773
3/29/2021,9916,10983,12903,22666,63076,845
3/3/2021,5099,6281,6822,8035,46179,212
3/30/2021,10290,11314,13329,22942,63371,926
3/31/2021,10646,11663,13792,23275,63634,1024
3/4/2021,5208,6415,6963,8631,47829,215
3/5/2021,5312,6526,7088,9223,48808,224
3/6/2021,5360,6575,7163,9681,49527,228
3/7/2021,5391,6598,7196,9948,49847,228
3/8/2021,5445,6652,7270,10493,50526,231
3/9/2021,5522,6727,7395,11178,51345,235
4/1/2021,11010,11990,14263,23556,63912,1114
4/10/2021,13824,14500,17317,25847,66342,1802
4/11/2021,13976,14622,17464,25945,66424,1882
4/12/2021,14264,14859,17762,26168,66713,1958
4/13/2021,14542,15078,18008,26451,67002,2032
4/14/2021,14839,15392,18336,26665,67178,2101
4/15/2021,15211,15726,18696,26883,67354,2169
4/16/2021,15523,16053,18949,27046,67495,2226
4/17/2021,15679,16190,19117,27166,67616,2272
4/18/2021,15767,16273,19191,27233,67661,2318
4/19/2021,15970,16427,19385,27398,67864,2379
4/2/2021,11291,12260,14568,23744,64151,1203
4/20/2021,16211,16650,19594,27589,68067,2439
4/21/2021,16499,16916,19928,27764,68229,2513
4/22/2021,16726,17130,20139,27931,68371,2575
4/23/2021,16970,17327,20331,28109,68519,2632
4/24/2021,17097,17454,20472,28193,68620,2698
4/25/2021,17197,17521,20540,28253,68679,2749
4/26/2021,17386,17696,20698,28384,68827,2812
4/27/2021,17603,17876,20902,28569,68983,2877
4/28/2021,17783,18011,21060,28715,69133,2918
4/29/2021,17976,18169,21227,28870,69288,2976
4/3/2021,11520,12451,14809,23870,64279,1285
4/30/2021,18210,18358,21405,29037,69423,3049
4/4/2021,11654,12519,14931,23933,64327,1327
4/5/2021,11942,12762,15281,24246,64665,1393
4/6/2021,12347,13073,15719,24616,65062,1493
4/7/2021,12853,13608,16302,24948,65421,1571
4/8/2021,13144,13904,16634,25296,65802,1632
4/9/2021,13482,14192,17019,25609,66114,1715
5/1/2021,18349,18446,21545,29135,69485,3115
5/10/2021,19479,19195,22382,29921,70197,3494
5/11/2021,19619,19269,22477,29999,70316,3537
5/12/2021,19758,19372,22580,30101,70408,3597
5/13/2021,19905,19469,22678,30196,70516,3864
5/14/2021,20107,19593,22799,30310,70617,4096
5/15/2021,20228,19684,22917,30418,70688,4434
5/16/2021,20290,19758,22970,30453,70717,4675
5/17/2021,20432,19867,23076,30558,70817,4851
5/18/2021,20545,19957,23191,30660,70928,5061
5/19/2021,20698,20053,23292,30777,71030,5283
5/2/2021,18422,18483,21588,29181,69515,3156
5/20/2021,20844,20176,23405,30878,71122,5448
5/21/2021,20973,20297,23535,30970,71213,5675
5/22/2021,21131,20387,23638,31050,71259,5979
5/23/2021,21215,20424,23687,31088,71292,6079
5/24/2021,21369,20520,23776,31162,71357,6214
5/25/2021,21524,20618,23882,31225,71417,6343
5/26/2021,21635,20716,23972,31311,71478,6472
5/27/2021,21752,20809,24059,31370,71555,6629
5/28/2021,21923,20897,24154,31458,71625,6828
5/29/2021,21991,20950,24205,31500,71658,6946
5/3/2021,18576,18572,21687,29278,69608,3208
5/30/2021,22039,20974,24233,31528,71674,7018
5/31/2021,22061,20994,24251,31546,71686,7044
5/4/2021,18745,18677,21818,29390,69720,3255
5/5/2021,18916,18791,21957,29494,69816,3308
5/6/2021,19073,18907,22073,29618,69924,3358
5/7/2021,19202,19027,22195,29738,70037,3402
5/8/2021,19293,19083,22256,29789,70078,3443
5/9/2021,19344,19114,22287,29837,70106,3467
6/1/2021,22202,21081,24334,31611,71757,7173
6/10/2021,23166,21625,24914,32033,72207,8173
6/11/2021,23306,21724,24985,32078,72260,8289
6/12/2021,23388,21765,25023,32108,72270,8356
6/13/2021,23473,21795,25050,32119,72288,8380
6/14/2021,23576,21858,25106,32174,72320,8466
6/15/2021,23673,21927,25150,32222,72349,8543
6/16/2021,23774,21977,25194,32263,72381,8643
6/17/2021,23894,22058,25246,32311,72415,8753
6/18/2021,24020,22145,25321,32366,72451,8862
6/19/2021,24092,22175,25358,32400,72466,8929
6/2/2021,22297,21147,24423,31677,71824,7301
6/20/2021,24138,22206,25376,32422,72477,8965
6/21/2021,24230,22254,25437,32455,72513,9078
6/22/2021,24294,22306,25482,32495,72540,9154
6/23/2021,24386,22372,25534,32536,72588,9275
6/24/2021,24492,22421,25572,32573,72613,9360
6/25/2021,24597,22495,25636,32619,72648,9473
6/26/2021,24672,22536,25668,32666,72664,9536
6/27/2021,24743,22578,25696,32692,72678,9621
