date,Mohave_cume,Mohave
2020-12-01,1,
2020-12-12,2,1
2020-12-16,4,2
2020-12-18,6,2
2020-12-21,18,12
2020-12-22,79,61
2020-12-23,289,210
2020-12-24,423,134
2020-12-26,587,164
2020-12-27,648,61
2020-12-28,917,269
2020-12-29,1298,381
2020-12-30,1636,338
2020-12-31,1912,276
2021-01-01,1983,71
2021-01-02,2032,49
2021-01-03,2058,26
2021-01-04,2246,188
2021-01-05,2380,134
2021-01-06,2632,252
2021-01-07,2884,252
2021-01-08,3142,258
2021-01-09,3198,56
2021-01-10,3248,50
2021-01-11,3447,199
2021-01-12,3732,285
2021-01-13,4038,306
2021-01-14,4422,384
2021-01-15,4835,413
2021-01-16,5190,355
2021-01-17,5221,31
2021-01-18,5593,372
2021-01-19,5922,329
2021-01-20,6487,565
2021-01-21,6938,451
2021-01-22,7354,416
2021-01-23,8161,807
2021-01-24,8778,617
2021-01-25,9333,555
2021-01-26,9959,626
2021-01-27,10769,810
2021-01-28,11682,913
2021-01-29,12209,527
2021-01-30,12670,461
2021-01-31,13199,529
2021-02-01,13878,679
2021-02-02,14492,614
2021-02-03,15644,1152
2021-02-04,16357,713
2021-02-05,17020,663
2021-02-06,17360,340
2021-02-07,17546,186
2021-02-08,17943,397
2021-02-09,18386,443
2021-02-10,19349,963
2021-02-11,19988,639
2021-02-12,20894,906
2021-02-13,21393,499
2021-02-14,21502,109
2021-02-15,22045,543
2021-02-16,22613,568
2021-02-17,23149,536
2021-02-18,23530,381
2021-02-19,23946,416
2021-02-20,24106,160
2021-02-21,24169,63
2021-02-22,24476,307
2021-02-23,24716,240
2021-02-24,25464,748
2021-02-25,26485,1021
2021-02-26,27374,889
2021-02-27,28200,826
2021-02-28,28724,524
2021-03-01,29603,879
2021-03-02,30552,949
2021-03-03,32803,2251
2021-03-04,34302,1499
2021-03-05,35854,1552
2021-03-06,36681,827
2021-03-07,37109,428
2021-03-08,37909,800
2021-03-09,38871,962
2021-03-10,40799,1928
2021-03-11,42390,1591
2021-03-12,43800,1410
2021-03-13,44624,824
2021-03-14,44994,370
2021-03-15,45797,803
2021-03-16,46800,1003
2021-03-17,48595,1795
2021-03-18,49909,1314
2021-03-19,51094,1185
2021-03-20,52263,1169
2021-03-21,52809,546
2021-03-22,54067,1258
2021-03-23,55292,1225
2021-03-24,56822,1530
2021-03-25,58232,1410
2021-03-26,59769,1537
2021-03-27,60778,1009
2021-03-28,61587,809
2021-03-29,63121,1534
2021-03-30,64632,1511
2021-03-31,66870,2238
2021-04-01,68597,1727
2021-04-02,70112,1515
2021-04-03,70833,721
2021-04-04,71125,292
2021-04-05,72336,1211
2021-04-06,73700,1364
2021-04-07,75386,1686
2021-04-08,76877,1491
2021-04-09,78484,1607
2021-04-10,79456,972
2021-04-11,79890,434
2021-04-12,81885,1995
2021-04-13,82950,1065
2021-04-14,84676,1726
2021-04-15,86182,1506
2021-04-16,87437,1255
2021-04-17,88316,879
2021-04-18,88747,431
2021-04-19,89773,1026
2021-04-20,90941,1168
2021-04-21,92317,1376
2021-04-22,93585,1268
2021-04-23,94886,1301
2021-04-24,95679,793
2021-04-25,96008,329
2021-04-26,97201,1193
2021-04-27,98552,1351
2021-04-28,99803,1251
2021-04-29,100970,1167
2021-04-30,102192,1222
2021-05-01,102858,666
2021-05-02,103100,242
2021-05-03,103917,817
2021-05-04,104778,861
2021-05-05,105719,941
2021-05-06,106528,809
2021-05-07,107372,844
2021-05-08,107964,592
2021-05-09,108101,137
2021-05-10,108685,584
2021-05-11,109292,607
2021-05-12,109828,536
2021-05-13,110599,771
2021-05-14,111288,689
2021-05-15,111701,413
2021-05-16,111871,170
2021-05-17,113109,1238
2021-05-18,113706,597
2021-05-19,114368,662
2021-05-20,115056,688
2021-05-21,115732,676
2021-05-22,116099,367
2021-05-23,116227,128
2021-05-24,116674,447
2021-05-25,117125,451
2021-05-26,117496,371
2021-05-27,117891,395
2021-05-28,118415,524
2021-05-29,118549,134
2021-05-30,118620,71
2021-05-31,118695,75
2021-06-01,119148,453
2021-06-02,119504,356
2021-06-03,119848,344
2021-06-04,120257,409
2021-06-05,120464,207
2021-06-06,120539,75
2021-06-07,120950,411
2021-06-08,121224,274
2021-06-09,121646,422
2021-06-10,121993,347
2021-06-11,122438,445
2021-06-12,122710,272
2021-06-13,122797,87
2021-06-14,123111,314
2021-06-15,123461,350
2021-06-16,123779,318
2021-06-17,124035,256
2021-06-18,124388,353
2021-06-19,124567,179
2021-06-20,124658,91
2021-06-21,124893,235
2021-06-22,125149,256
2021-06-23,125413,264
2021-06-24,125634,221
2021-06-25,125955,321
2021-06-26,126096,141
2021-06-27,126164,68
2021-06-28,126374,210
2021-06-29,126606,232
2021-06-30,126868,262
2021-07-01,127108,240
2021-07-02,127419,311
2021-07-03,127516,97
2021-07-04,127540,24
2021-07-05,127730,190
2021-07-06,127932,202
2021-07-07,128143,211
2021-07-08,128372,229
2021-07-09,128649,277
2021-07-10,128835,186
2021-07-11,128903,68
2021-07-12,129134,231
