date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,333,323,273,287,208,2
1/10/2021,451,461,385,397,645,4
1/11/2021,463,477,407,415,843,4
1/12/2021,469,485,415,425,1059,5
1/13/2021,488,519,438,452,1374,5
1/14/2021,493,527,451,463,1624,5
1/15/2021,498,534,461,474,2050,5
1/16/2021,513,540,469,486,2407,5
1/17/2021,516,541,472,488,2421,5
1/18/2021,519,546,479,497,2598,5
1/19/2021,536,558,491,513,2803,5
1/2/2021,334,326,277,290,211,2
1/20/2021,546,573,506,537,3182,5
1/21/2021,552,587,518,560,3561,5
1/22/2021,565,595,526,568,3728,5
1/23/2021,591,632,560,603,4086,5
1/24/2021,601,636,566,624,4159,5
1/25/2021,622,657,602,667,4348,5
1/26/2021,644,700,651,725,4562,6
1/27/2021,673,737,693,770,4946,6
1/28/2021,722,775,746,847,5562,7
1/29/2021,763,819,814,918,5929,7
1/3/2021,345,340,289,305,236,2
1/30/2021,765,824,816,923,5947,7
1/31/2021,770,827,819,931,5974,7
1/4/2021,351,349,294,307,257,2
1/5/2021,370,376,308,322,268,2
1/6/2021,392,394,327,346,286,2
1/7/2021,400,401,336,356,316,2
1/8/2021,430,434,365,379,347,3
1/9/2021,445,457,385,395,642,4
10/1/2021,12552,8550,8112,11032,22986,5995
10/10/2021,12701,8628,8202,11084,23041,6072
10/11/2021,12715,8640,8210,11089,23049,6082
10/12/2021,12735,8646,8215,11094,23052,6094
10/13/2021,12753,8664,8220,11097,23056,6106
10/14/2021,12786,8684,8239,11114,23067,6117
10/15/2021,12805,8699,8251,11129,23074,6122
10/16/2021,12837,8728,8265,11138,23078,6676
10/17/2021,12846,8730,8271,11139,23082,6683
10/18/2021,12865,8752,8284,11149,23091,6695
10/19/2021,12883,8760,8295,11161,23099,6702
10/2/2021,12560,8551,8116,11035,22987,6002
10/20/2021,12890,8772,8301,11166,23105,6707
10/21/2021,12900,8784,8309,11180,23113,6714
10/22/2021,12931,8814,8328,11192,23135,6733
10/23/2021,12942,8815,8329,11197,23144,6738
10/24/2021,12947,8816,8332,11202,23153,6739
10/25/2021,12961,8826,8343,11209,23185,6743
10/26/2021,12976,8847,8356,11218,23203,6749
10/27/2021,12992,8863,8369,11230,23229,6751
10/28/2021,13014,8877,8384,11241,23266,6761
10/29/2021,13035,8890,8401,11256,23298,6777
10/3/2021,12565,8552,8118,11035,22987,6003
10/30/2021,13041,8893,8406,11262,23305,6781
10/31/2021,13045,8895,8406,11264,23310,6781
10/4/2021,12586,8557,8134,11039,22995,6010
10/5/2021,12618,8571,8144,11047,22999,6020
10/6/2021,12640,8588,8164,11055,23010,6027
10/7/2021,12664,8600,8176,11066,23019,6044
10/8/2021,12679,8617,8193,11080,23037,6064
10/9/2021,12695,8624,8198,11083,23039,6072
11/1/2021,13064,8906,8415,11275,23337,6791
11/10/2021,13267,9045,8543,11388,23547,7215
11/11/2021,13290,9067,8562,11403,23575,7316
11/12/2021,13335,9107,8595,11435,23624,7572
11/13/2021,13371,9143,8622,11447,23640,8153
11/14/2021,13387,9150,8633,11457,23644,8202
11/15/2021,13403,9173,8647,11471,23666,8300
11/16/2021,13425,9192,8660,11488,23690,8430
11/17/2021,13449,9205,8680,11502,23714,8707
11/18/2021,13472,9220,8695,11522,23747,8785
11/19/2021,13502,9251,8729,11550,23782,8905
11/2/2021,13091,8922,8426,11285,23358,6802
11/20/2021,13511,9275,8742,11557,23792,9241
11/21/2021,13518,9289,8756,11559,23798,9262
11/22/2021,13541,9305,8766,11578,23809,9316
11/23/2021,13566,9325,8783,11594,23843,9375
11/24/2021,13598,9346,8795,11612,23867,9450
11/25/2021,13598,9346,8795,11612,23867,9450
11/26/2021,13611,9352,8807,11630,23876,9505
11/27/2021,13627,9375,8816,11639,23886,9588
11/28/2021,13642,9385,8821,11650,23894,9609
11/29/2021,13674,9406,8837,11672,23920,9723
11/3/2021,13105,8939,8436,11293,23373,6809
11/30/2021,13704,9434,8847,11698,23948,9797
11/4/2021,13137,8955,8451,11310,23420,6855
11/5/2021,13186,8978,8483,11333,23456,7017
11/6/2021,13195,8984,8490,11342,23463,7051
11/7/2021,13205,8987,8492,11344,23470,7063
11/8/2021,13225,9006,8505,11362,23495,7089
11/9/2021,13244,9024,8526,11377,23526,7146
12/1/2020,,1,,1,1,
12/1/2021,13744,9467,8879,11734,23979,9880
12/10/2020,,1,,1,1,
12/10/2021,13973,9630,9055,11913,24228,10692
12/11/2020,,1,,1,1,
12/11/2021,13987,9646,9065,11923,24246,10796
12/12/2020,,1,,1,1,
12/12/2021,13997,9659,9076,11927,24253,10807
12/13/2020,,1,,1,1,
12/13/2021,14021,9675,9088,11943,24271,10850
12/14/2020,,1,,1,1,
12/14/2021,14048,9687,9101,11962,24283,10882
12/15/2020,,1,,2,1,
12/15/2021,14077,9701,9112,11990,24308,10917
12/16/2020,,1,1,2,1,
12/16/2021,14099,9712,9119,12015,24320,10950
12/17/2020,,1,6,5,4,
12/17/2021,14123,9723,9134,12028,24344,11002
12/18/2020,1,3,7,9,4,
12/18/2021,14133,9728,9137,12037,24353,11034
12/19/2020,1,5,9,10,5,
12/19/2021,14147,9733,9146,12047,24360,11042
12/2/2020,,1,,1,1,
12/2/2021,13773,9495,8901,11759,24010,9970
12/20/2020,1,5,10,10,5,
12/20/2021,14158,9743,9162,12060,24376,11182
12/21/2020,3,7,11,14,7,
12/22/2020,71,83,60,64,19,
12/23/2020,177,182,150,156,44,1
12/24/2020,207,210,176,171,54,1
12/25/2020,207,210,176,171,54,1
12/26/2020,209,215,178,182,55,1
12/27/2020,209,215,178,182,55,1
12/28/2020,225,230,198,201,67,1
12/29/2020,241,249,211,220,74,1
12/3/2020,,1,,1,1,
12/3/2021,13821,9522,8940,11792,24063,10120
12/30/2020,285,285,246,255,130,1
12/31/2020,330,319,270,284,190,2
12/4/2020,,1,,1,1,
12/4/2021,13834,9540,8951,11802,24068,10217
12/5/2020,,1,,1,1,
12/5/2021,13845,9548,8955,11807,24073,10231
12/6/2020,,1,,1,1,
12/6/2021,13863,9560,8967,11820,24083,10269
12/7/2020,,1,,1,1,
12/7/2021,13886,9573,8986,11840,24101,10311
12/8/2020,,1,,1,1,
12/8/2021,13902,9586,9005,11852,24125,10463
12/9/2020,,1,,1,1,
12/9/2021,13928,9608,9024,11879,24169,10552
2/1/2021,778,843,832,950,6140,7
2/10/2021,1038,1083,1077,1249,8069,13
2/11/2021,1152,1197,1212,1405,9104,16
2/12/2021,1223,1255,1276,1483,9781,20
2/13/2021,1247,1270,1299,1515,9967,21
2/14/2021,1247,1271,1299,1516,9979,21
2/15/2021,1250,1282,1313,1530,10135,21
2/16/2021,1257,1288,1321,1553,10366,23
2/17/2021,1263,1295,1336,1577,10544,23
2/18/2021,1268,1308,1352,1601,10735,23
2/19/2021,1272,1313,1364,1616,10918,24
2/2/2021,786,855,843,968,6285,8
2/20/2021,1277,1319,1373,1623,10930,24
2/21/2021,1279,1319,1375,1628,10937,24
2/22/2021,1280,1324,1381,1636,10972,24
