date,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ
2020-12-09 00:00:00,10,4,0.4,,,
2020-12-08 00:00:00,96,29,0.3020833333333333,3.0,1.0,0.3333333333333333
2020-12-07 00:00:00,212,56,0.2641509433962264,2.0,1.0,0.5
2020-12-06 00:00:00,73,24,0.3287671232876712,,,
2020-12-05 00:00:00,50,16,0.32,,,
2020-12-04 00:00:00,239,59,0.2468619246861925,1.0,0.0,0
2020-12-03 00:00:00,225,61,0.2711111111111112,4.0,2.0,0.5
2020-12-02 00:00:00,428,71,0.1658878504672897,1.0,0.0,0
2020-12-01 00:00:00,156,43,0.2756410256410257,1.0,1.0,1
2020-11-30 00:00:00,283,94,0.3321554770318021,5.0,2.0,0.4
2020-11-29 00:00:00,31,6,0.1935483870967742,1.0,0.0,0
2020-11-28 00:00:00,78,24,0.3076923076923077,1.0,0.0,0
2020-11-27 00:00:00,73,13,0.1780821917808219,1.0,0.0,0
2020-11-26 00:00:00,13,7,0.5384615384615384,,,
2020-11-25 00:00:00,386,78,0.2020725388601036,1.0,0.0,0
2020-11-24 00:00:00,126,39,0.3095238095238096,4.0,1.0,0.25
2020-11-23 00:00:00,237,48,0.2025316455696203,2.0,0.0,0
2020-11-22 00:00:00,46,9,0.1956521739130435,,,
2020-11-21 00:00:00,74,17,0.2297297297297298,3.0,1.0,0.3333333333333333
2020-11-20 00:00:00,225,48,0.2133333333333334,5.0,4.0,0.8
2020-11-19 00:00:00,202,46,0.2277227722772278,4.0,1.0,0.25
2020-11-18 00:00:00,218,35,0.1605504587155964,1.0,1.0,1
2020-11-17 00:00:00,130,40,0.3076923076923077,5.0,0.0,0
2020-11-16 00:00:00,217,64,0.2949308755760369,9.0,0.0,0
2020-11-15 00:00:00,34,5,0.1470588235294118,3.0,1.0,0.3333333333333333
2020-11-14 00:00:00,59,11,0.1864406779661017,2.0,1.0,0.5
2020-11-13 00:00:00,255,27,0.1058823529411765,3.0,0.0,0
2020-11-12 00:00:00,320,27,0.084375,3.0,1.0,0.3333333333333333
2020-11-11 00:00:00,62,9,0.1451612903225807,1.0,1.0,1
2020-11-10 00:00:00,185,25,0.1351351351351352,2.0,0.0,0
2020-11-09 00:00:00,110,20,0.1818181818181818,5.0,2.0,0.4
2020-11-08 00:00:00,49,7,0.1428571428571429,1.0,0.0,0
2020-11-07 00:00:00,38,8,0.2105263157894737,1.0,0.0,0
2020-11-06 00:00:00,74,10,0.1351351351351352,,,
2020-11-05 00:00:00,143,15,0.1048951048951049,,,
2020-11-04 00:00:00,181,15,0.0828729281767956,2.0,1.0,0.5
2020-11-03 00:00:00,74,13,0.1756756756756757,2.0,0.0,0
2020-11-02 00:00:00,83,9,0.108433734939759,3.0,0.0,0
2020-11-01 00:00:00,21,3,0.1428571428571429,1.0,1.0,1
2020-10-31 00:00:00,46,5,0.108695652173913,,,
2020-10-30 00:00:00,75,7,0.0933333333333333,3.0,1.0,0.3333333333333333
2020-10-29 00:00:00,74,13,0.1756756756756757,3.0,0.0,0
2020-10-28 00:00:00,102,8,0.0784313725490196,,,
2020-10-27 00:00:00,66,7,0.1060606060606061,4.0,1.0,0.25
2020-10-26 00:00:00,89,14,0.1573033707865169,2.0,0.0,0
2020-10-25 00:00:00,25,5,0.2,1.0,1.0,1
2020-10-24 00:00:00,54,3,0.0555555555555556,,,
2020-10-23 00:00:00,199,10,0.050251256281407,,,
2020-10-22 00:00:00,61,3,0.0491803278688525,1.0,0.0,0
2020-10-21 00:00:00,104,3,0.0288461538461539,3.0,0.0,0
2020-10-20 00:00:00,76,1,0.0131578947368421,6.0,1.0,0.1666666666666667
2020-10-19 00:00:00,69,7,0.1014492753623189,3.0,1.0,0.3333333333333333
2020-10-18 00:00:00,16,1,0.0625,2.0,0.0,0
2020-10-17 00:00:00,24,3,0.125,1.0,0.0,0
2020-10-16 00:00:00,74,7,0.0945945945945946,4.0,2.0,0.5
2020-10-15 00:00:00,69,4,0.0579710144927536,2.0,0.0,0
2020-10-14 00:00:00,105,4,0.0380952380952381,3.0,1.0,0.3333333333333333
2020-10-13 00:00:00,54,3,0.0555555555555556,5.0,0.0,0
2020-10-12 00:00:00,76,8,0.1052631578947368,5.0,2.0,0.4
2020-10-11 00:00:00,16,3,0.1875,,,
2020-10-10 00:00:00,16,1,0.0625,1.0,0.0,0
2020-10-09 00:00:00,379,12,0.0316622691292876,4.0,0.0,0
2020-10-08 00:00:00,373,4,0.0107238605898123,5.0,0.0,0
2020-10-07 00:00:00,316,3,0.009493670886076,3.0,0.0,0
2020-10-06 00:00:00,352,7,0.0198863636363636,3.0,0.0,0
2020-10-05 00:00:00,62,2,0.032258064516129,,,
2020-10-04 00:00:00,20,1,0.05,1.0,0.0,0
2020-10-03 00:00:00,20,2,0.1,,,
2020-10-02 00:00:00,57,3,0.0526315789473684,4.0,1.0,0.25
2020-10-01 00:00:00,58,4,0.0689655172413793,2.0,0.0,0
2020-09-30 00:00:00,71,3,0.0422535211267606,3.0,0.0,0
2020-09-29 00:00:00,41,3,0.0731707317073171,8.0,1.0,0.125
2020-09-28 00:00:00,50,3,0.06,4.0,0.0,0
2020-09-27 00:00:00,13,3,0.2307692307692308,1.0,0.0,0
2020-09-26 00:00:00,24,2,0.0833333333333333,3.0,0.0,0
2020-09-25 00:00:00,144,5,0.0347222222222222,3.0,0.0,0
2020-09-24 00:00:00,65,5,0.0769230769230769,7.0,1.0,0.1428571428571429
2020-09-23 00:00:00,82,4,0.0487804878048781,16.0,3.0,0.1875
2020-09-22 00:00:00,35,1,0.0285714285714286,6.0,1.0,0.1666666666666667
2020-09-21 00:00:00,41,2,0.0487804878048781,4.0,0.0,0
2020-09-20 00:00:00,7,0,0,,,
2020-09-19 00:00:00,7,1,0.1428571428571429,2.0,0.0,0
2020-09-18 00:00:00,48,3,0.0625,5.0,2.0,0.4
2020-09-17 00:00:00,72,1,0.0138888888888889,7.0,0.0,0
2020-09-16 00:00:00,308,2,0.0064935064935065,2.0,1.0,0.5
2020-09-15 00:00:00,29,1,0.0344827586206897,2.0,1.0,0.5
2020-09-14 00:00:00,42,5,0.1190476190476191,6.0,1.0,0.1666666666666667
2020-09-13 00:00:00,20,5,0.25,3.0,2.0,0.6666666666666666
2020-09-12 00:00:00,16,1,0.0625,2.0,0.0,0
2020-09-11 00:00:00,50,1,0.02,3.0,1.0,0.3333333333333333
2020-09-10 00:00:00,78,0,0,2.0,0.0,0
2020-09-09 00:00:00,40,2,0.05,3.0,1.0,0.3333333333333333
2020-09-08 00:00:00,46,2,0.0434782608695652,5.0,0.0,0
2020-09-07 00:00:00,3,1,0.3333333333333333,3.0,0.0,0
2020-09-06 00:00:00,4,0,0,,,
2020-09-05 00:00:00,10,0,0,2.0,0.0,0
2020-09-04 00:00:00,50,0,0,3.0,0.0,0
2020-09-03 00:00:00,36,4,0.1111111111111111,3.0,0.0,0
2020-09-02 00:00:00,50,0,0,3.0,0.0,0
2020-09-01 00:00:00,39,7,0.1794871794871795,7.0,1.0,0.1428571428571429
2020-08-31 00:00:00,29,1,0.0344827586206897,7.0,1.0,0.1428571428571429
2020-08-30 00:00:00,24,4,0.1666666666666667,3.0,0.0,0
2020-08-29 00:00:00,20,1,0.05,6.0,2.0,0.3333333333333333
2020-08-28 00:00:00,88,3,0.0340909090909091,7.0,1.0,0.1428571428571429
2020-08-27 00:00:00,103,2,0.0194174757281553,1.0,0.0,0
2020-08-26 00:00:00,54,3,0.0555555555555556,2.0,0.0,0
2020-08-25 00:00:00,38,4,0.1052631578947368,4.0,0.0,0
2020-08-24 00:00:00,40,2,0.05,4.0,0.0,0
2020-08-23 00:00:00,9,1,0.1111111111111111,,,
2020-08-22 00:00:00,23,1,0.0434782608695652,1.0,0.0,0
2020-08-21 00:00:00,98,9,0.0918367346938776,9.0,4.0,0.4444444444444444
2020-08-20 00:00:00,127,2,0.015748031496063,1.0,0.0,0
2020-08-19 00:00:00,54,2,0.037037037037037,6.0,0.0,0
2020-08-18 00:00:00,78,5,0.0641025641025641,3.0,0.0,0
