date,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO
2020-12-09 00:00:00,77,24,0.3116883116883117,1.0,1.0,1
2020-12-08 00:00:00,205,32,0.1560975609756098,5.0,1.0,0.2
2020-12-07 00:00:00,382,83,0.2172774869109948,4.0,0.0,0
2020-12-06 00:00:00,78,26,0.3333333333333333,,,
2020-12-05 00:00:00,42,15,0.3571428571428572,,,
2020-12-04 00:00:00,210,38,0.180952380952381,1.0,0.0,0
2020-12-03 00:00:00,222,55,0.2477477477477478,10.0,3.0,0.3
2020-12-02 00:00:00,272,66,0.2426470588235294,5.0,2.0,0.4
2020-12-01 00:00:00,327,77,0.235474006116208,7.0,0.0,0
2020-11-30 00:00:00,353,91,0.2577903682719547,8.0,0.0,0
2020-11-29 00:00:00,65,16,0.2461538461538462,4.0,0.0,0
2020-11-28 00:00:00,88,11,0.125,5.0,0.0,0
2020-11-27 00:00:00,181,41,0.2265193370165746,7.0,1.0,0.1428571428571429
2020-11-26 00:00:00,42,6,0.1428571428571429,,,
2020-11-25 00:00:00,258,43,0.1666666666666667,4.0,1.0,0.25
2020-11-24 00:00:00,276,49,0.177536231884058,7.0,0.0,0
2020-11-23 00:00:00,367,57,0.1553133514986376,4.0,1.0,0.25
2020-11-22 00:00:00,97,9,0.0927835051546392,,,
2020-11-21 00:00:00,101,23,0.2277227722772278,3.0,1.0,0.3333333333333333
2020-11-20 00:00:00,351,47,0.1339031339031339,5.0,1.0,0.2
2020-11-19 00:00:00,276,43,0.1557971014492754,10.0,6.0,0.6
2020-11-18 00:00:00,298,50,0.1677852348993289,44.0,3.0,0.0681818181818182
2020-11-17 00:00:00,329,50,0.1519756838905775,8.0,3.0,0.375
2020-11-16 00:00:00,330,49,0.1484848484848485,3.0,0.0,0
2020-11-15 00:00:00,72,15,0.2083333333333334,1.0,0.0,0
2020-11-14 00:00:00,79,13,0.1645569620253165,2.0,1.0,0.5
2020-11-13 00:00:00,249,31,0.1244979919678715,1.0,0.0,0
2020-11-12 00:00:00,320,35,0.109375,9.0,0.0,0
2020-11-11 00:00:00,150,24,0.16,8.0,3.0,0.375
2020-11-10 00:00:00,222,31,0.1396396396396396,1.0,0.0,0
2020-11-09 00:00:00,259,35,0.1351351351351352,5.0,0.0,0
2020-11-08 00:00:00,59,5,0.0847457627118644,,,
2020-11-07 00:00:00,65,12,0.1846153846153846,2.0,0.0,0
2020-11-06 00:00:00,163,17,0.1042944785276074,2.0,0.0,0
2020-11-05 00:00:00,237,37,0.1561181434599156,3.0,2.0,0.6666666666666666
2020-11-04 00:00:00,321,26,0.0809968847352025,65.0,6.0,0.0923076923076923
2020-11-03 00:00:00,179,13,0.0726256983240224,6.0,0.0,0
2020-11-02 00:00:00,310,42,0.135483870967742,4.0,0.0,0
2020-11-01 00:00:00,96,23,0.2395833333333334,1.0,0.0,0
2020-10-31 00:00:00,61,17,0.2786885245901639,1.0,1.0,1
2020-10-30 00:00:00,131,9,0.0687022900763359,7.0,1.0,0.1428571428571429
2020-10-29 00:00:00,190,32,0.168421052631579,7.0,0.0,0
