date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20913,22872,20968,18279,12840,188
1/10/2021,34495,35044,33132,30001,29968,429
1/11/2021,36416,36856,35090,31686,33810,486
1/12/2021,39202,39537,37886,34221,41435,583
1/13/2021,41950,42452,41010,36927,50271,667
1/14/2021,44687,45490,44248,39945,59716,733
1/15/2021,48154,48718,47630,43063,68974,838
1/16/2021,49935,50296,49313,44675,74377,880
1/17/2021,51036,51322,50379,45769,77861,912
1/18/2021,52691,52841,52131,47505,85871,949
1/19/2021,54724,54707,54177,49697,96001,1042
1/2/2021,22806,24580,22523,19693,13928,215
1/20/2021,57147,57204,57114,52678,108344,1159
1/21/2021,59838,60061,60477,56185,124127,1299
1/22/2021,64310,64200,65078,61064,139892,1449
1/23/2021,67581,66959,68157,64246,150465,1590
1/24/2021,69095,68341,69682,65930,158143,1641
1/25/2021,71455,70491,72282,68874,171824,1716
1/26/2021,74353,72998,75180,72105,189157,1820
1/27/2021,77448,75611,78107,75482,208090,1912
1/28/2021,80477,78189,81059,79118,229410,2044
1/29/2021,84310,81334,84413,82850,249418,2230
1/3/2021,23693,25329,23172,20242,14293,234
1/30/2021,87115,83463,86754,85312,260864,2396
1/31/2021,88021,84195,87619,86347,266882,2436
1/4/2021,25400,26981,24779,21738,16235,257
1/5/2021,27185,28628,26370,23312,18386,286
1/6/2021,29376,30551,28432,25352,21500,347
1/7/2021,31177,32181,30197,27146,24865,380
1/8/2021,32880,33760,31855,28802,27313,403
1/9/2021,33966,34600,32701,29599,29484,424
10/1/2021,815270,557183,575080,657481,1170873,372128
10/10/2021,824856,562242,579174,660826,1175863,376763
10/11/2021,826200,563003,579740,661338,1176681,377432
10/12/2021,826954,563368,580043,661583,1177102,377865
10/13/2021,828001,563928,580547,661993,1177774,378343
10/14/2021,829314,564573,581146,662487,1178529,378862
10/15/2021,830834,565330,581821,663014,1179134,379445
10/16/2021,831795,565750,582194,663319,1179416,380727
10/17/2021,832509,566041,582415,663479,1179584,380986
10/18/2021,833760,566753,582988,663986,1180317,381480
10/19/2021,834847,567371,583442,664464,1180975,382008
10/2/2021,816247,557675,575528,657833,1171271,372670
10/20/2021,835910,567929,583895,664908,1181607,382527
10/21/2021,837002,568521,584422,665354,1182218,382961
10/22/2021,838382,569328,585094,665960,1183503,383571
10/23/2021,839191,569773,585511,666357,1184282,383957
10/24/2021,839648,570052,585737,666611,1184788,384196
10/25/2021,840859,570722,586331,667227,1186425,384663
10/26/2021,842047,571420,586922,667825,1187986,385195
10/27/2021,843287,572109,587587,668511,1189561,385769
10/28/2021,844580,572805,588175,669194,1191077,386231
10/29/2021,845841,573586,588848,669891,1192325,386744
10/3/2021,816766,557919,575711,657989,1171491,372918
10/30/2021,846512,573941,589158,670233,1192837,387021
10/31/2021,846892,574149,589353,670408,1193196,387143
10/4/2021,818152,558590,576312,658423,1172352,373550
10/5/2021,819636,559309,576865,658902,1173268,374163
10/6/2021,821034,560082,577460,659343,1173979,374808
10/7/2021,822027,560672,577932,659782,1174561,375347
10/8/2021,823330,561412,578504,660258,1175196,376040
10/9/2021,824291,561936,578929,660616,1175568,376526
11/1/2021,848015,574764,589902,670987,1194479,387588
11/2/2021,849302,575435,590490,671573,1195749,388061
11/3/2021,850350,575977,590990,672084,1196776,388683
11/4/2021,851363,576533,591476,672611,1197955,389692
11/5/2021,852793,577288,592182,673295,1199103,390940
11/6/2021,853292,577570,592438,673553,1199535,391345
11/7/2021,853444,577670,592500,673630,1199639,391534
12/1/2020,53,43,49,32,48,2
12/10/2020,73,62,73,61,83,4
12/11/2020,75,66,76,67,85,4
12/12/2020,77,66,78,72,89,4
12/13/2020,78,67,81,74,91,4
12/14/2020,80,73,84,76,101,4
12/15/2020,98,89,103,98,112,4
12/16/2020,210,250,273,233,172,4
12/17/2020,834,1104,1088,902,449,9
12/18/2020,1679,2123,1945,1568,766,10
12/19/2020,2283,2840,2531,1999,977,15
12/2/2020,55,47,51,38,53,3
12/20/2020,2496,3107,2792,2223,1080,17
12/21/2020,3843,4533,4063,3204,1578,24
12/22/2020,5658,6581,5873,4656,2245,32
12/23/2020,7889,9132,8154,6487,3170,47
12/24/2020,8834,10118,8969,7223,3537,50
12/25/2020,8871,10153,8997,7248,3556,50
12/26/2020,10359,11885,10435,8533,4121,62
12/27/2020,10980,12530,11053,9039,4379,70
12/28/2020,13079,14718,13066,10898,5634,92
12/29/2020,15893,17663,15799,13410,7827,130
12/3/2020,60,48,57,43,57,3
12/30/2020,19006,20978,19043,16390,10190,162
12/31/2020,20678,22650,20688,17954,11646,181
12/4/2020,60,49,59,46,59,3
12/5/2020,62,49,59,46,61,3
12/6/2020,63,49,60,47,62,3
12/7/2020,66,52,65,51,67,4
12/8/2020,68,53,67,55,70,4
12/9/2020,70,56,71,56,79,4
2/1/2021,89910,85929,89466,88726,283122,2543
2/10/2021,109398,101873,107661,112331,447635,4311
2/11/2021,112110,104117,109969,115494,470389,4657
