date,Mohave_cume,Mohave
2020-12-01,1,
2020-12-12,2,1
2020-12-16,4,2
2020-12-18,6,2
2020-12-21,18,12
2020-12-22,79,61
2020-12-23,289,210
2020-12-24,422,133
2020-12-26,586,164
2020-12-27,647,61
2020-12-28,916,269
2020-12-29,1297,381
2020-12-30,1635,338
2020-12-31,1911,276
2021-01-01,1972,61
2021-01-02,2020,48
2021-01-03,2046,26
2021-01-04,2234,188
2021-01-05,2367,133
2021-01-06,2619,252
2021-01-07,2871,252
2021-01-08,3128,257
2021-01-09,3184,56
2021-01-10,3233,49
2021-01-11,3432,199
2021-01-12,3716,284
2021-01-13,4022,306
2021-01-14,4404,382
2021-01-15,4816,412
2021-01-16,5171,355
2021-01-17,5202,31
2021-01-18,5568,366
2021-01-19,5897,329
2021-01-20,6460,563
2021-01-21,6867,407
2021-01-22,7282,415
2021-01-23,8088,806
2021-01-24,8705,617
2021-01-25,9259,554
2021-01-26,9885,626
2021-01-27,10694,809
2021-01-28,11605,911
2021-01-29,12131,526
2021-01-30,12592,461
2021-01-31,13121,529
2021-02-01,13789,668
2021-02-02,14402,613
2021-02-03,15522,1120
2021-02-04,16231,709
2021-02-05,16893,662
2021-02-06,17233,340
2021-02-07,17418,185
2021-02-08,17815,397
2021-02-09,18258,443
2021-02-10,19219,961
2021-02-11,19857,638
2021-02-12,20761,904
2021-02-13,21260,499
2021-02-14,21369,109
2021-02-15,21909,540
2021-02-16,22477,568
2021-02-17,23013,536
2021-02-18,23393,380
2021-02-19,23809,416
2021-02-20,23968,159
2021-02-21,24030,62
2021-02-22,24337,307
2021-02-23,24576,239
2021-02-24,25322,746
2021-02-25,26343,1021
2021-02-26,27232,889
2021-02-27,28054,822
2021-02-28,28572,518
2021-03-01,29442,870
2021-03-02,30390,948
2021-03-03,32635,2245
2021-03-04,34129,1494
2021-03-05,35677,1548
2021-03-06,36502,825
2021-03-07,36929,427
2021-03-08,37725,796
2021-03-09,38685,960
2021-03-10,40610,1925
2021-03-11,42198,1588
2021-03-12,43605,1407
2021-03-13,44429,824
2021-03-14,44798,369
2021-03-15,45599,801
2021-03-16,46600,1001
2021-03-17,48388,1788
2021-03-18,49702,1314
2021-03-19,50886,1184
2021-03-20,52053,1167
2021-03-21,52598,545
2021-03-22,53856,1258
2021-03-23,55078,1222
2021-03-24,56605,1527
2021-03-25,58011,1406
2021-03-26,59545,1534
2021-03-27,60552,1007
2021-03-28,61359,807
2021-03-29,62892,1533
2021-03-30,64398,1506
2021-03-31,66633,2235
2021-04-01,68349,1716
2021-04-02,69858,1509
2021-04-03,70578,720
2021-04-04,70869,291
2021-04-05,72077,1208
2021-04-06,73437,1360
2021-04-07,75123,1686
2021-04-08,76610,1487
2021-04-09,78214,1604
2021-04-10,79184,970
2021-04-11,79618,434
2021-04-12,81608,1990
2021-04-13,82672,1064
2021-04-14,84398,1726
2021-04-15,85904,1506
2021-04-16,87157,1253
2021-04-17,88034,877
2021-04-18,88465,431
2021-04-19,89490,1025
2021-04-20,90656,1166
2021-04-21,92030,1374
2021-04-22,93298,1268
2021-04-23,94593,1295
2021-04-24,95376,783
2021-04-25,95704,328
2021-04-26,96897,1193
2021-04-27,98248,1351
2021-04-28,99495,1247
2021-04-29,100659,1164
2021-04-30,101872,1213
2021-05-01,102531,659
2021-05-02,102772,241
2021-05-03,103587,815
2021-05-04,104447,860
2021-05-05,105386,939
2021-05-06,106194,808
2021-05-07,107038,844
2021-05-08,107630,592
2021-05-09,107767,137
2021-05-10,108349,582
2021-05-11,108955,606
2021-05-12,109489,534
2021-05-13,110259,770
2021-05-14,110948,689
2021-05-15,111361,413
2021-05-16,111531,170
2021-05-17,112768,1237
2021-05-18,113365,597
2021-05-19,114026,661
2021-05-20,114713,687
2021-05-21,115388,675
2021-05-22,115754,366
2021-05-23,115882,128
2021-05-24,116327,445
2021-05-25,116777,450
2021-05-26,117147,370
2021-05-27,117542,395
2021-05-28,118062,520
2021-05-29,118196,134
2021-05-30,118267,71
2021-05-31,118342,75
2021-06-01,118792,450
2021-06-02,119148,356
2021-06-03,119491,343
2021-06-04,119899,408
2021-06-05,120106,207
2021-06-06,120181,75
2021-06-07,120591,410
2021-06-08,120865,274
2021-06-09,121287,422
2021-06-10,121629,342
2021-06-11,122073,444
2021-06-12,122345,272
2021-06-13,122432,87
2021-06-14,122746,314
2021-06-15,123096,350
2021-06-16,123414,318
2021-06-17,123670,256
2021-06-18,124023,353
2021-06-19,124202,179
2021-06-20,124293,91
2021-06-21,124527,234
2021-06-22,124783,256
2021-06-23,125047,264
2021-06-24,125268,221
2021-06-25,125589,321
2021-06-26,125730,141
2021-06-27,125798,68
2021-06-28,126007,209
2021-06-29,126239,232
2021-06-30,126501,262
2021-07-01,126740,239
2021-07-02,127051,311
2021-07-03,127148,97
2021-07-04,127172,24
2021-07-05,127362,190
2021-07-06,127564,202
2021-07-07,127775,211
2021-07-08,128003,228
2021-07-09,128280,277
2021-07-10,128465,185
2021-07-11,128533,68
2021-07-12,128764,231
