date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,225,275,294,344,911,6
1/10/2021,376,462,492,588,2182,32
1/11/2021,412,510,557,639,2366,35
1/12/2021,438,537,617,708,2589,36
1/13/2021,457,559,641,777,2752,37
1/14/2021,489,605,680,862,2956,45
1/15/2021,521,650,736,942,3202,46
1/16/2021,525,651,737,944,3210,46
1/17/2021,527,652,737,945,3212,46
1/18/2021,540,663,766,972,3236,46
1/19/2021,571,689,807,1053,3391,47
1/2/2021,226,275,294,344,912,6
1/20/2021,595,727,861,1138,3540,53
1/21/2021,679,804,962,1287,3733,69
1/22/2021,748,860,1011,1388,3860,84
1/23/2021,753,863,1014,1393,3985,118
1/24/2021,754,864,1014,1394,3998,120
1/25/2021,766,879,1040,1443,4113,122
1/26/2021,793,898,1069,1495,4255,124
1/27/2021,814,916,1096,1535,4416,137
1/28/2021,963,1004,1205,1659,4627,187
1/29/2021,1038,1051,1271,1754,4860,244
1/3/2021,226,275,294,345,914,6
1/30/2021,1050,1070,1322,1783,4880,244
1/31/2021,1050,1071,1324,1784,4888,244
1/4/2021,242,295,313,374,1042,6
1/5/2021,285,329,352,409,1266,6
1/6/2021,297,351,373,438,1608,25
1/7/2021,336,420,459,535,1981,31
1/8/2021,375,461,491,583,2179,32
1/9/2021,376,462,491,588,2182,32
10/1/2021,5721,4395,4841,7075,14466,6421
10/10/2021,5765,4435,4868,7101,14510,6463
10/11/2021,5775,4442,4869,7109,14522,6476
10/12/2021,5785,4445,4873,7116,14531,6481
10/13/2021,5797,4447,4880,7124,14542,6494
10/14/2021,5811,4451,4884,7133,14554,6499
10/15/2021,5820,4460,4887,7142,14564,6509
10/16/2021,5825,4461,4888,7146,14566,6510
10/17/2021,5827,4461,4890,7147,14566,6510
10/18/2021,5837,4467,4892,7153,14578,6514
10/19/2021,5849,4473,4896,7166,14590,6522
10/2/2021,5722,4397,4844,7079,14473,6421
10/20/2021,5856,4475,4899,7174,14609,6532
10/21/2021,5863,4482,4902,7177,14624,6538
10/22/2021,5883,4489,4914,7183,14641,6548
10/23/2021,5885,4491,4915,7183,14647,6551
10/24/2021,5886,4494,4915,7185,14652,6553
10/25/2021,5895,4500,4920,7196,14672,6556
10/26/2021,5901,4508,4929,7203,14696,6562
10/27/2021,5913,4513,4934,7214,14715,6574
10/28/2021,5932,4531,4954,7236,14746,6579
10/29/2021,5945,4543,4960,7251,14764,6592
10/3/2021,5723,4398,4844,7079,14474,6421
10/30/2021,5951,4546,4962,7254,14768,6595
10/31/2021,5954,4546,4962,7254,14770,6595
10/4/2021,5731,4403,4846,7084,14480,6430
10/5/2021,5739,4407,4849,7088,14487,6438
10/6/2021,5745,4415,4855,7091,14499,6443
10/7/2021,5752,4419,4859,7095,14507,6452
10/8/2021,5759,4431,4867,7098,14510,6463
10/9/2021,5763,4433,4868,7101,14510,6463
11/1/2021,5962,4550,4969,7260,14781,6595
11/2/2021,5971,4557,4974,7269,14799,6597
11/3/2021,5976,4562,4986,7285,14820,6603
11/4/2021,5984,4564,4991,7292,14833,6605
11/5/2021,5989,4567,5001,7299,14847,6609
11/6/2021,5993,4571,5010,7304,14863,6616
11/7/2021,5993,4574,5011,7304,14867,6622
12/10/2020,1,,1,1,1,1
12/11/2020,1,,1,1,1,1
12/12/2020,1,,1,1,1,1
12/13/2020,1,,1,1,1,1
12/14/2020,1,,1,2,1,1
12/15/2020,1,1,2,2,1,1
12/16/2020,7,5,11,7,2,1
12/17/2020,14,25,32,25,8,1
12/18/2020,24,40,47,39,21,1
12/19/2020,25,40,47,40,21,1
12/2/2020,,,,,,1
12/20/2020,25,40,47,42,21,1
12/21/2020,26,40,47,44,24,2
12/22/2020,29,51,64,52,62,2
12/23/2020,59,81,88,84,111,2
12/24/2020,72,98,103,99,157,2
12/25/2020,74,99,104,99,157,2
12/26/2020,74,99,105,99,157,2
12/27/2020,75,99,105,99,157,2
12/28/2020,113,151,163,174,275,2
12/29/2020,136,196,219,238,461,3
12/3/2020,,,,,,1
12/30/2020,177,236,262,291,649,4
12/31/2020,222,272,294,341,830,6
12/4/2020,,,,1,,1
12/5/2020,,,,1,,1
12/6/2020,,,1,1,,1
12/7/2020,1,,1,1,,1
12/8/2020,1,,1,1,,1
12/9/2020,1,,1,1,,1
2/1/2021,1070,1095,1356,1867,5149,257
2/10/2021,1278,1343,1762,2523,6851,453
2/11/2021,1399,1427,1836,2626,7111,491
2/12/2021,1463,1476,1885,2701,7362,507
2/13/2021,1667,1579,1978,2779,7470,543
2/14/2021,1670,1580,1980,2786,7500,545
2/15/2021,1678,1585,1986,2801,7590,546
2/16/2021,1706,1608,2019,2839,7875,568
2/17/2021,1756,1651,2071,2884,8117,651
2/18/2021,1792,1680,2105,2942,8323,671
2/19/2021,1842,1710,2142,2989,8407,686
2/2/2021,1085,1110,1385,1898,5389,264
2/20/2021,1876,1726,2157,3003,8428,706
2/21/2021,1878,1727,2159,3004,8440,709
2/22/2021,1932,1766,2200,3039,8496,721
2/23/2021,2003,1807,2233,3108,8621,755
2/24/2021,2040,1830,2251,3155,8746,765
2/25/2021,2086,1882,2298,3232,9035,895
2/26/2021,2147,1925,2344,3266,9156,977
2/27/2021,2162,1935,2352,3282,9194,979
2/28/2021,2165,1935,2356,3286,9200,981
2/3/2021,1107,1136,1420,1960,5698,267
2/4/2021,1123,1165,1466,2016,5917,287
2/5/2021,1137,1183,1498,2143,6075,294
2/6/2021,1180,1242,1641,2387,6182,393
2/7/2021,1180,1242,1642,2387,6190,394
2/8/2021,1210,1283,1681,2414,6388,407
2/9/2021,1220,1307,1714,2460,6597,418
3/1/2021,2206,1958,2378,3313,9294,990
3/10/2021,2451,2114,2591,3825,10251,1148
3/11/2021,2484,2147,2612,3946,10446,1155
3/12/2021,2507,2158,2629,4021,10547,1160
3/13/2021,2517,2161,2637,4041,10578,1163
3/14/2021,2517,2162,2638,4049,10593,1164
3/15/2021,2543,2185,2693,4204,10757,1176
3/16/2021,2570,2202,2719,4246,10835,1182
3/17/2021,2612,2242,2766,4356,10946,1185
3/18/2021,2658,2274,2803,4497,11158,1211
3/19/2021,2684,2298,2832,4567,11249,1220
3/2/2021,2243,1978,2398,3359,9416,998
3/20/2021,2693,2301,2834,4576,11273,1225
3/21/2021,2695,2301,2838,4579,11290,1229
3/22/2021,2728,2330,2859,4632,11367,1234
3/23/2021,2767,2373,2913,4749,11578,1271
3/24/2021,2819,2430,2966,4846,11696,1305
3/25/2021,2858,2454,3007,4923,11799,1340
3/26/2021,2889,2482,3053,4986,11859,1378
3/27/2021,2928,2503,3071,5004,11872,1384
3/28/2021,2936,2505,3073,5010,11875,1386
3/29/2021,2979,2536,3116,5066,11961,1394
3/3/2021,2264,1996,2436,3427,9580,1040
3/30/2021,3024,2557,3141,5118,12020,1408
3/31/2021,3086,2602,3186,5185,12097,1436
3/4/2021,2285,2007,2452,3500,9803,1087
3/5/2021,2309,2023,2472,3545,9869,1103
3/6/2021,2360,2048,2512,3590,9901,1111
3/7/2021,2361,2050,2517,3603,9910,1113
3/8/2021,2372,2058,2528,3652,10001,1118
3/9/2021,2411,2085,2555,3719,10084,1131
4/1/2021,3125,2635,3241,5242,12180,1451
4/10/2021,3413,2845,3452,5508,12568,1594
4/11/2021,3418,2850,3457,5517,12579,1598
4/12/2021,3453,2897,3499,5546,12631,1606
4/13/2021,3474,2915,3524,5573,12678,1629
4/14/2021,3512,2942,3541,5603,12714,1639
4/15/2021,3556,2966,3570,5631,12746,1654
4/16/2021,3592,2989,3589,5660,12763,1670
4/17/2021,3602,2996,3595,5670,12777,1671
4/18/2021,3605,2999,3598,5673,12785,1671
4/19/2021,3640,3031,3618,5697,12811,1678
4/2/2021,3153,2664,3275,5268,12232,1489
4/20/2021,3682,3076,3637,5720,12839,1688
4/21/2021,3715,3117,3668,5732,12868,1695
4/22/2021,3765,3155,3698,5756,12881,1700
4/23/2021,3793,3175,3711,5774,12901,1712
4/24/2021,3802,3179,3723,5781,12914,1713
4/25/2021,3803,3184,3726,5784,12915,1716
4/26/2021,3816,3194,3738,5801,12940,1722
4/27/2021,3835,3209,3746,5824,12972,1736
4/28/2021,3858,3222,3755,5842,13001,1744
4/29/2021,3884,3235,3776,5861,13031,1759
4/3/2021,3162,2668,3280,5274,12243,1491
