date,Coconino_cume,Coconino
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,10,7
1/13/2021,139,129
1/14/2021,264,125
1/15/2021,465,201
1/16/2021,510,45
1/17/2021,514,4
1/18/2021,522,8
1/19/2021,579,57
1/2/2021,883,304
1/20/2021,1207,324
1/21/2021,1306,99
1/22/2021,1374,68
1/23/2021,1454,80
1/24/2021,1657,203
1/25/2021,1986,329
1/26/2021,2412,426
1/27/2021,2642,230
1/28/2021,2750,108
1/29/2021,2825,75
1/3/2021,2830,5
1/30/2021,3173,343
1/31/2021,3536,363
1/4/2021,3974,438
1/5/2021,4566,592
1/6/2021,5164,598
1/7/2021,5262,98
1/8/2021,5271,9
1/9/2021,5635,364
10/1/2021,6193,558
10/10/2021,6753,560
10/11/2021,7415,662
10/12/2021,8554,1139
10/13/2021,8725,171
10/14/2021,8760,35
10/15/2021,9087,327
10/16/2021,9681,594
10/17/2021,11230,1549
10/18/2021,12150,920
10/19/2021,13133,983
10/2/2021,13626,493
10/20/2021,13657,31
10/21/2021,14373,716
10/22/2021,15073,700
10/23/2021,16514,1441
10/24/2021,17945,1431
10/25/2021,19006,1061
10/26/2021,19375,369
10/27/2021,19421,46
10/28/2021,20538,1117
10/29/2021,21505,967
10/3/2021,23273,1768
10/30/2021,25409,2136
10/31/2021,27653,2244
10/4/2021,29344,1691
10/5/2021,29436,92
10/6/2021,30546,1110
10/7/2021,31635,1089
10/8/2021,34440,2805
10/9/2021,36125,1685
12/1/2020,38795,2670
12/12/2020,40404,1609
12/15/2020,40475,71
12/16/2020,41772,1297
12/17/2020,43593,1821
12/18/2020,46296,2703
12/19/2020,47449,1153
12/2/2020,48812,1363
12/20/2020,49817,1005
12/21/2020,49849,32
12/22/2020,50379,530
12/23/2020,51123,744
12/24/2020,53281,2158
12/25/2020,55163,1882
12/26/2020,57005,1842
12/27/2020,58720,1715
12/28/2020,58850,130
12/29/2020,60715,1865
12/30/2020,62530,1815
12/31/2020,64354,1824
2/1/2021,66520,2166
2/10/2021,68302,1782
2/11/2021,69243,941
2/12/2021,69358,115
2/13/2021,70514,1156
2/14/2021,71577,1063
2/15/2021,74469,2892
2/16/2021,76432,1963
2/17/2021,78979,2547
2/18/2021,80215,1236
2/19/2021,80316,101
2/2/2021,81642,1326
2/20/2021,83531,1889
2/21/2021,85241,1710
2/22/2021,86577,1336
2/23/2021,88000,1423
2/24/2021,88918,918
2/25/2021,89008,90
2/26/2021,89779,771
2/27/2021,91219,1440
2/28/2021,92789,1570
2/3/2021,94491,1702
2/4/2021,96456,1965
2/5/2021,97003,547
2/6/2021,97157,154
2/7/2021,98767,1610
2/8/2021,100362,1595
2/9/2021,101940,1578
3/1/2021,103235,1295
3/10/2021,104631,1396
3/11/2021,105150,519
3/12/2021,105245,95
3/13/2021,106089,844
3/14/2021,107282,1193
3/15/2021,108303,1021
3/16/2021,109536,1233
3/17/2021,110734,1198
3/18/2021,111301,567
3/19/2021,111413,112
3/2/2021,111939,526
3/20/2021,112809,870
3/21/2021,113743,934
3/22/2021,114645,902
3/23/2021,115726,1081
3/24/2021,116067,341
3/25/2021,116147,80
3/26/2021,117122,975
3/27/2021,118047,925
3/28/2021,118976,929
3/29/2021,119943,967
3/3/2021,121056,1113
3/30/2021,121416,360
3/31/2021,121588,172
3/4/2021,122183,595
3/5/2021,123006,823
3/6/2021,123827,821
3/7/2021,124610,783
3/8/2021,125381,771
3/9/2021,125791,410
4/1/2021,125888,97
4/10/2021,126338,450
4/11/2021,126911,573
4/12/2021,127514,603
4/13/2021,127946,432
4/14/2021,128567,621
4/15/2021,128781,214
4/16/2021,128868,87
4/17/2021,129345,477
4/18/2021,129654,309
4/19/2021,130130,476
4/2/2021,130927,797
4/20/2021,132016,1089
4/21/2021,132476,460
4/22/2021,132556,80
4/23/2021,133064,508
4/24/2021,133415,351
4/25/2021,134090,675
4/26/2021,134532,442
4/27/2021,135118,586
4/28/2021,135506,388
4/29/2021,135575,69
4/3/2021,135802,227
4/30/2021,136029,227
4/4/2021,136590,561
4/5/2021,136881,291
4/6/2021,137340,459
4/7/2021,137471,131
4/8/2021,137519,48
4/9/2021,137554,35
