date,Graham_cume,Graham
1/1/2021,80,
1/11/2021,147,67
1/12/2021,148,1
1/13/2021,195,47
1/14/2021,241,46
1/15/2021,372,131
1/16/2021,433,61
1/17/2021,443,10
1/18/2021,446,3
1/19/2021,601,155
1/2/2021,754,153
1/20/2021,873,119
1/21/2021,959,86
1/22/2021,966,7
1/23/2021,969,3
1/24/2021,1111,142
1/25/2021,1226,115
1/26/2021,1348,122
1/27/2021,1590,242
1/28/2021,1860,270
1/29/2021,1862,2
1/30/2021,1999,137
1/31/2021,2166,167
1/4/2021,2377,211
1/5/2021,2673,296
1/6/2021,3286,613
1/7/2021,3345,59
1/8/2021,3348,3
1/9/2021,3493,145
10/1/2021,3787,294
10/10/2021,4075,288
10/11/2021,4335,260
10/12/2021,4617,282
10/13/2021,4860,243
10/14/2021,4863,3
10/15/2021,5045,182
10/16/2021,5220,175
10/17/2021,5504,284
10/18/2021,5805,301
10/19/2021,6215,410
10/2/2021,6316,101
10/20/2021,6317,1
10/21/2021,6498,181
10/22/2021,6701,203
10/23/2021,6971,270
10/24/2021,7247,276
10/25/2021,7596,349
10/26/2021,7862,266
10/27/2021,7863,1
10/28/2021,8077,214
10/29/2021,8292,215
10/3/2021,8562,270
10/30/2021,8968,406
10/31/2021,9703,735
10/4/2021,9927,224
10/5/2021,10102,175
10/6/2021,10309,207
10/7/2021,10542,233
10/8/2021,10951,409
10/9/2021,11309,358
12/17/2020,11638,329
12/18/2020,11639,1
12/20/2020,11797,158
12/21/2020,12035,238
12/22/2020,12371,336
12/23/2020,12718,347
12/24/2020,13036,318
12/26/2020,13073,37
12/27/2020,13085,12
12/28/2020,13294,209
12/29/2020,13560,266
12/30/2020,13893,333
12/31/2020,14171,278
2/1/2021,14384,213
2/10/2021,14652,268
2/11/2021,14655,3
2/12/2021,14834,179
2/13/2021,15081,247
2/15/2021,15429,348
2/16/2021,15758,329
2/17/2021,16201,443
2/18/2021,16470,269
2/19/2021,16473,3
2/2/2021,16734,261
2/20/2021,16925,191
2/21/2021,17227,302
2/22/2021,17491,264
2/23/2021,17689,198
2/24/2021,17708,19
2/25/2021,17713,5
2/26/2021,17909,196
2/27/2021,18175,266
2/28/2021,18487,312
2/3/2021,18757,270
2/4/2021,19011,254
2/5/2021,19132,121
2/6/2021,19136,4
2/7/2021,19370,234
2/8/2021,19573,203
2/9/2021,19938,365
3/1/2021,20246,308
3/10/2021,20369,123
3/11/2021,20390,21
3/12/2021,20400,10
3/13/2021,20568,168
3/14/2021,20806,238
3/15/2021,21195,389
3/16/2021,21529,334
3/17/2021,21675,146
3/18/2021,21815,140
3/19/2021,21823,8
3/2/2021,21936,113
3/20/2021,22097,161
3/21/2021,22363,266
3/22/2021,22533,170
3/23/2021,22719,186
3/24/2021,22747,28
3/25/2021,22750,3
3/26/2021,22864,114
3/27/2021,23069,205
3/28/2021,23322,253
3/29/2021,23561,239
3/3/2021,23745,184
3/30/2021,23858,113
3/31/2021,23863,5
3/4/2021,24027,164
3/5/2021,24194,167
3/6/2021,24395,201
3/7/2021,24635,240
3/8/2021,24708,73
3/9/2021,24735,27
4/1/2021,24740,5
4/10/2021,24811,71
4/11/2021,24940,129
4/12/2021,25172,232
4/13/2021,25384,212
4/14/2021,25461,77
4/15/2021,25512,51
4/16/2021,25513,1
4/17/2021,25557,44
4/18/2021,25634,77
4/19/2021,25797,163
4/2/2021,25952,155
4/20/2021,26072,120
4/21/2021,26094,22
4/22/2021,26100,6
4/23/2021,26191,91
4/24/2021,26281,90
4/25/2021,26441,160
4/26/2021,26590,149
4/27/2021,26700,110
4/28/2021,26763,63
4/29/2021,26767,4
4/3/2021,26834,67
4/30/2021,26917,83
4/4/2021,26982,65
4/5/2021,27075,93
4/6/2021,27162,87
4/7/2021,27171,9
4/8/2021,27175,4
4/9/2021,27183,8
5/1/2021,27265,82
5/10/2021,27347,82
5/11/2021,27420,73
5/12/2021,27511,91
5/13/2021,27528,17
5/14/2021,27538,10
5/15/2021,27574,36
5/16/2021,27629,55
5/17/2021,27664,35
5/18/2021,27798,134
5/19/2021,27841,43
5/2/2021,27876,35
5/20/2021,27879,3
5/21/2021,27958,79
5/22/2021,28013,55
5/23/2021,28060,47
5/24/2021,28121,61
5/25/2021,28196,75
5/26/2021,28214,18
5/27/2021,28221,7
5/28/2021,28262,41
5/29/2021,28308,46
5/3/2021,28340,32
5/30/2021,28387,47
5/31/2021,28451,64
5/4/2021,28465,14
5/5/2021,28467,2
5/6/2021,28526,59
5/7/2021,28576,50
5/8/2021,28649,73
5/9/2021,28698,49
6/1/2021,28740,42
6/10/2021,28763,23
6/11/2021,28791,28
6/12/2021,28826,35
6/13/2021,28883,57
6/14/2021,28961,78
6/15/2021,29018,57
6/16/2021,29043,25
6/17/2021,29049,6
6/18/2021,29095,46
6/19/2021,29140,45
6/2/2021,29200,60
6/20/2021,29262,62
6/21/2021,29323,61
6/22/2021,29339,16
6/23/2021,29347,8
6/24/2021,29417,70
6/25/2021,29487,70
6/26/2021,29563,76
6/27/2021,29668,105
6/28/2021,29784,116
6/29/2021,29829,45
6/3/2021,29835,6
6/30/2021,29964,129
6/4/2021,30064,100
6/5/2021,30151,87
6/6/2021,30249,98
6/7/2021,30347,98
6/8/2021,30387,40
6/9/2021,30398,11
7/1/2021,30472,74
7/10/2021,30530,58
7/11/2021,30667,137
7/12/2021,30770,103
7/13/2021,30877,107
7/14/2021,30903,26
7/15/2021,30914,11
7/16/2021,31011,97
7/17/2021,31073,62
7/18/2021,31173,100
7/19/2021,31319,146
7/2/2021,31478,159
7/20/2021,31501,23
7/21/2021,31512,11
7/22/2021,31619,107
7/23/2021,31751,132
7/24/2021,31874,123
7/25/2021,32054,180
7/26/2021,32273,219
7/27/2021,32468,195
7/28/2021,32483,15
7/29/2021,32672,189
7/3/2021,32817,145
7/30/2021,33002,185
7/31/2021,33213,211
7/5/2021,33458,245
7/6/2021,33502,44
7/7/2021,33565,63
7/8/2021,33738,173
7/9/2021,33844,106
8/1/2021,33950,106
8/10/2021,34082,132
8/11/2021,34244,162
8/12/2021,34278,34
8/13/2021,34287,9
8/14/2021,34301,14
8/15/2021,34378,77
8/16/2021,34486,108
8/17/2021,34625,139
8/18/2021,34785,160
8/19/2021,34849,64
8/2/2021,34868,19
8/20/2021,34964,96
8/21/2021,35069,105
8/22/2021,35153,84
8/23/2021,35271,118
8/24/2021,35414,143
8/25/2021,35483,69
8/26/2021,35489,6
8/27/2021,35572,83
8/28/2021,35632,60
8/29/2021,35733,101
8/3/2021,35881,148
8/30/2021,35984,103
8/31/2021,36010,26
8/4/2021,36015,5
8/5/2021,36073,58
8/6/2021,36129,56
8/7/2021,36213,84
8/8/2021,36328,115
8/9/2021,36409,81
9/1/2021,36429,20
9/10/2021,36437,8
9/11/2021,36486,49
9/12/2021,36546,60
9/13/2021,36595,49
9/14/2021,36686,91
9/15/2021,36754,68
9/16/2021,36783,29
9/17/2021,36795,12
9/18/2021,36853,58
9/19/2021,36915,62
9/2/2021,36980,65
9/20/2021,37058,78
9/21/2021,37119,61
9/22/2021,37158,39
9/23/2021,37164,6
9/24/2021,37201,37
9/25/2021,37236,35
9/26/2021,37283,47
9/27/2021,37365,82
9/28/2021,37434,69
9/29/2021,37475,41
9/3/2021,37487,12
9/30/2021,37547,60
9/4/2021,37615,68
9/5/2021,37683,68
9/6/2021,37851,168
9/7/2021,37930,79
9/8/2021,37951,21
9/9/2021,37954,3
