date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,642,991,936,752,530,5
1/10/2021,1181,1724,1735,1467,2284,15
1/11/2021,1231,1807,1821,1532,2463,19
1/12/2021,1321,1923,1942,1632,2744,19
1/13/2021,1431,2061,2095,1806,3152,22
1/14/2021,1531,2245,2252,1956,3674,23
1/15/2021,1651,2402,2430,2092,4051,25
1/16/2021,1710,2493,2530,2182,4668,28
1/17/2021,1729,2525,2572,2218,4722,28
1/18/2021,1794,2637,2643,2310,4942,29
1/19/2021,1866,2714,2727,2393,5447,32
1/2/2021,724,1111,1061,859,609,6
1/20/2021,1943,2844,2834,2516,6217,37
1/21/2021,2038,2977,3004,2684,6964,41
1/22/2021,2187,3144,3193,2870,7718,43
1/23/2021,2272,3309,3355,3026,8310,46
1/24/2021,2309,3342,3416,3056,8471,48
1/25/2021,2390,3411,3508,3179,9066,50
1/26/2021,2466,3494,3603,3295,9636,51
1/27/2021,2579,3620,3764,3484,10360,53
1/28/2021,2655,3737,3883,3635,11372,54
1/29/2021,2766,3861,4022,3821,12375,63
1/3/2021,752,1157,1107,882,631,6
1/30/2021,2836,3953,4155,3980,13159,66
1/31/2021,2872,3976,4186,4010,13311,68
1/4/2021,816,1257,1200,969,859,7
1/5/2021,912,1365,1290,1064,1093,8
1/6/2021,1025,1490,1424,1185,1359,10
1/7/2021,1087,1580,1539,1286,1694,12
1/8/2021,1139,1664,1675,1419,2127,14
1/9/2021,1171,1708,1720,1456,2263,15
10/1/2021,35782,29783,31430,36852,75157,18320
10/10/2021,36310,30145,31713,37044,75398,18658
10/11/2021,36391,30203,31759,37072,75437,18712
10/12/2021,36418,30230,31783,37088,75458,18733
10/13/2021,36469,30263,31812,37103,75479,18762
10/14/2021,36541,30308,31847,37136,75499,18785
10/15/2021,36627,30362,31890,37179,75533,18828
10/16/2021,36676,30389,31917,37196,75547,18855
10/17/2021,36712,30414,31933,37210,75555,18871
10/18/2021,36784,30467,31976,37243,75593,18892
10/19/2021,36831,30496,32006,37269,75618,18935
10/2/2021,35829,29821,31460,36880,75171,18360
10/20/2021,36883,30532,32040,37300,75652,18957
10/21/2021,36949,30568,32067,37329,75672,18986
10/22/2021,37022,30629,32112,37366,75721,19021
10/23/2021,37082,30678,32139,37383,75750,19047
