date,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee
1/1/2021,16,17,27,20,36,
1/10/2021,23,22,39,33,88,1
1/11/2021,23,22,39,33,88,1
1/12/2021,26,28,44,39,105,1
1/13/2021,29,34,45,42,133,1
1/14/2021,37,41,60,65,143,1
1/15/2021,40,42,64,67,148,1
1/16/2021,40,42,64,67,149,1
1/17/2021,40,42,64,67,149,1
1/18/2021,43,43,65,71,156,1
1/19/2021,47,44,67,71,173,1
1/2/2021,16,17,27,20,36,
1/20/2021,48,47,70,73,190,1
1/21/2021,65,67,100,103,327,1
1/22/2021,78,90,121,132,416,1
1/23/2021,125,145,157,202,559,1
1/24/2021,127,146,159,204,559,1
1/25/2021,136,158,170,211,563,1
1/26/2021,137,158,170,211,564,1
1/27/2021,154,170,180,227,577,1
1/28/2021,204,210,225,282,613,5
1/29/2021,229,237,246,304,630,5
1/3/2021,16,17,27,20,36,
1/30/2021,229,238,246,304,631,5
1/31/2021,229,238,246,304,631,5
1/4/2021,16,17,27,20,36,1
1/5/2021,19,17,29,21,51,1
1/6/2021,20,18,31,25,58,1
1/7/2021,22,21,36,31,80,1
1/8/2021,23,22,39,33,88,1
1/9/2021,23,22,39,33,88,1
10/1/2021,757,677,621,684,987,281
10/10/2021,768,683,621,686,989,284
10/11/2021,771,683,621,686,989,284
10/12/2021,773,684,621,686,989,284
10/13/2021,775,685,621,686,989,284
10/14/2021,778,685,621,686,989,285
10/15/2021,781,686,621,686,989,287
10/16/2021,782,686,621,686,989,287
10/17/2021,782,686,621,686,989,287
10/18/2021,784,687,623,686,990,287
10/19/2021,784,688,623,687,990,287
10/2/2021,757,677,621,684,988,281
10/20/2021,785,688,623,689,990,287
10/21/2021,786,688,623,689,990,287
10/22/2021,788,689,625,689,990,287
10/23/2021,788,689,625,689,990,287
10/24/2021,788,689,625,689,990,287
10/25/2021,790,689,625,689,990,287
10/26/2021,790,689,625,689,990,289
10/27/2021,791,689,626,689,990,289
10/28/2021,792,689,627,689,990,291
10/29/2021,792,689,628,689,990,292
10/3/2021,757,677,621,684,988,281
10/4/2021,759,678,621,684,988,283
10/5/2021,759,680,621,684,988,283
10/6/2021,761,681,621,684,988,283
10/7/2021,764,682,621,686,989,283
10/8/2021,768,683,621,686,989,284
10/9/2021,768,683,621,686,989,284
12/18/2020,,,2,,,
12/19/2020,,,2,,,
12/20/2020,,,2,,,
12/21/2020,4,4,6,1,,
12/22/2020,7,6,16,10,2,
12/23/2020,9,8,16,11,4,
12/24/2020,9,9,16,12,6,
12/25/2020,9,9,16,12,6,
12/26/2020,9,10,16,12,6,
12/27/2020,9,10,16,12,6,
12/28/2020,9,12,16,12,6,
12/29/2020,10,13,20,12,8,
12/30/2020,12,13,20,12,27,
12/31/2020,15,17,27,20,35,
2/1/2021,230,238,251,304,634,5
2/10/2021,299,291,316,393,727,13
2/11/2021,310,311,325,404,743,15
2/12/2021,335,333,349,433,783,20
2/13/2021,335,333,350,433,787,20
2/14/2021,335,333,350,433,787,20
2/15/2021,336,335,352,436,787,20
2/16/2021,343,341,363,440,790,21
2/17/2021,344,341,365,442,798,22
2/18/2021,346,345,373,446,803,22
2/19/2021,346,345,373,446,804,22
2/2/2021,236,243,258,313,656,5
2/20/2021,347,345,373,446,804,22
2/21/2021,347,345,373,446,804,22
2/22/2021,348,347,373,448,804,22
2/23/2021,348,349,374,448,806,22
2/24/2021,350,350,377,451,808,22
2/25/2021,351,351,381,456,808,22
2/26/2021,360,367,390,472,817,22
2/27/2021,360,367,390,472,817,22
2/28/2021,360,367,390,472,818,22
2/3/2021,236,243,260,321,675,5
2/4/2021,243,249,263,332,683,5
2/5/2021,267,263,290,370,711,6
2/6/2021,268,263,290,370,712,6
2/7/2021,268,263,290,370,712,6
2/8/2021,272,266,294,373,714,6
2/9/2021,273,274,299,383,717,7
3/1/2021,365,369,391,479,821,22
3/10/2021,410,407,420,514,845,30
3/11/2021,415,411,421,518,846,30
3/12/2021,418,421,427,522,853,32
3/13/2021,418,421,427,522,854,32
3/14/2021,418,421,427,522,854,32
3/15/2021,419,423,431,530,870,33
3/16/2021,423,426,431,530,873,33
3/17/2021,429,435,440,538,882,34
3/18/2021,429,436,441,544,885,34
3/19/2021,439,439,446,549,889,36
3/2/2021,375,377,396,483,829,25
3/20/2021,439,439,446,549,890,36
3/21/2021,439,439,446,549,890,36
3/22/2021,440,440,446,549,890,36
3/23/2021,443,442,447,551,890,37
3/24/2021,444,442,448,552,891,37
3/25/2021,450,451,451,558,898,37
3/26/2021,451,451,454,558,898,37
3/27/2021,452,452,455,558,898,38
3/28/2021,454,452,455,560,898,38
3/29/2021,455,453,459,560,898,38
3/3/2021,381,388,402,488,837,25
3/30/2021,457,454,462,563,902,38
3/31/2021,460,455,463,563,902,38
3/4/2021,388,394,405,492,839,25
3/5/2021,394,396,410,498,839,25
3/6/2021,394,396,410,498,839,25
3/7/2021,395,396,410,498,839,25
3/8/2021,399,398,411,501,840,27
3/9/2021,408,406,419,513,844,28
4/1/2021,466,466,472,567,908,41
4/10/2021,486,480,484,582,918,41
4/11/2021,487,480,484,582,918,41
4/12/2021,490,481,489,584,918,42
4/13/2021,490,482,490,585,920,42
4/14/2021,490,486,491,587,920,42
4/15/2021,494,488,496,589,923,42
4/16/2021,498,491,499,589,923,42
4/17/2021,498,491,499,589,923,42
4/18/2021,498,491,499,589,923,42
4/19/2021,498,492,499,589,923,43
4/2/2021,468,471,475,569,908,41
4/20/2021,500,495,500,589,925,43
4/21/2021,501,497,501,589,927,43
4/22/2021,507,505,504,590,930,44
4/23/2021,507,506,504,592,930,44
4/24/2021,507,507,504,593,930,44
4/25/2021,507,507,504,593,930,44
4/26/2021,507,508,504,593,930,44
4/27/2021,509,513,509,596,931,46
4/28/2021,512,513,509,596,931,46
4/29/2021,516,514,509,596,931,46
4/3/2021,468,471,475,569,908,41
4/30/2021,517,516,509,599,933,46
4/4/2021,468,471,475,569,908,41
4/5/2021,469,472,476,570,910,41
4/6/2021,472,472,477,570,910,41
4/7/2021,475,474,478,572,910,41
4/8/2021,480,479,482,579,916,41
4/9/2021,484,480,484,582,918,41
5/1/2021,517,516,509,599,933,47
5/10/2021,523,520,513,603,937,49
5/11/2021,523,520,513,603,937,49
5/12/2021,524,520,513,603,937,51
5/13/2021,528,521,513,603,937,52
5/14/2021,528,521,513,603,937,53
5/15/2021,528,521,513,603,937,53
5/16/2021,529,521,513,603,937,55
5/17/2021,529,521,513,603,937,56
5/18/2021,532,522,514,606,937,56
5/19/2021,532,522,514,606,938,56
5/2/2021,517,516,509,599,933,47
5/20/2021,533,523,515,606,938,57
5/21/2021,537,525,517,608,939,59
5/22/2021,537,525,518,608,939,69
5/23/2021,537,525,518,609,939,69
5/24/2021,537,525,518,609,939,69
5/25/2021,540,528,521,611,939,69
5/26/2021,540,528,521,611,939,69
5/27/2021,542,530,521,611,940,72
5/28/2021,544,531,521,611,941,73
5/29/2021,544,533,521,611,941,73
5/3/2021,517,516,509,599,933,47
5/30/2021,544,533,521,611,941,73
5/31/2021,544,533,521,611,941,73
5/4/2021,519,519,511,600,935,47
5/5/2021,519,520,511,600,935,48
5/6/2021,522,520,511,602,935,48
5/7/2021,522,520,512,603,935,48
5/8/2021,522,520,512,603,937,48
5/9/2021,522,520,512,603,937,48
6/1/2021,548,534,521,612,941,74
6/10/2021,554,541,523,614,942,78
6/11/2021,554,541,523,614,942,80
6/12/2021,554,541,523,614,943,80
6/13/2021,554,541,523,614,943,80
6/14/2021,554,541,523,614,943,80
6/15/2021,558,541,523,614,943,81
6/16/2021,558,541,524,614,943,81
6/17/2021,558,542,525,615,944,82
6/18/2021,560,542,525,616,944,82
6/19/2021,560,542,525,616,944,82
6/2/2021,548,534,521,612,941,74
6/20/2021,560,542,525,616,944,82
6/21/2021,561,542,525,616,944,82
6/22/2021,562,542,525,616,944,82
6/23/2021,562,542,525,616,944,82
6/24/2021,562,542,525,618,944,82
6/25/2021,563,543,525,618,947,83
