date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11727,12988,12129,9772,5805,106
1/10/2021,19967,19981,18964,15908,11460,216
1/11/2021,21206,21089,20184,16880,13247,249
1/12/2021,23198,23066,22204,18550,18025,329
1/13/2021,25217,25190,24419,20215,23546,396
1/14/2021,27162,27315,26690,22117,29532,437
1/15/2021,29363,29332,28805,23892,34388,498
1/16/2021,30731,30525,30081,25054,37563,531
1/17/2021,31696,31432,31033,26023,40690,558
1/18/2021,32742,32369,32180,27135,45680,586
1/19/2021,34013,33589,33489,28434,51932,650
1/2/2021,13268,14355,13371,10848,6537,127
1/20/2021,35300,34862,35103,29967,58889,693
1/21/2021,36785,36357,36956,31839,66995,744
1/22/2021,39672,38993,39926,34847,74866,838
1/23/2021,42286,41066,42411,37310,79685,913
1/24/2021,43557,42241,43695,38719,84794,957
1/25/2021,44861,43392,45122,40316,92234,1005
1/26/2021,46528,44840,46854,42205,103066,1064
1/27/2021,48017,46149,48362,43851,113426,1099
1/28/2021,49232,47232,49585,45276,124252,1133
1/29/2021,51273,48910,51294,47106,134909,1200
1/3/2021,14007,14938,13875,11290,6773,143
1/30/2021,53017,50313,52889,48675,139896,1259
1/31/2021,53634,50861,53528,49358,143536,1287
1/4/2021,15032,15870,14826,12079,7625,151
1/5/2021,15987,16703,15689,12886,8391,168
1/6/2021,17162,17657,16651,13806,9114,177
1/7/2021,18076,18457,17465,14589,9857,188
1/8/2021,18892,19132,18119,15155,10340,195
1/9/2021,19587,19674,18657,15611,11144,212
10/1/2021,491204,348332,361256,381962,612691,220035
10/10/2021,496640,351196,363543,383713,615059,222772
10/11/2021,497458,351627,363886,384003,615473,223165
10/12/2021,497813,351800,364052,384132,615650,223373
10/13/2021,498392,352096,364326,384339,615987,223631
10/14/2021,499099,352438,364646,384583,616335,223912
10/15/2021,499974,352875,365031,384859,616599,224244
10/16/2021,500582,353119,365257,385035,616742,224501
10/17/2021,501014,353297,365385,385123,616832,224658
10/18/2021,501726,353682,365719,385395,617197,224943
10/19/2021,502348,354040,365954,385615,617497,225232
10/2/2021,491854,348647,361531,382160,612892,220390
10/20/2021,502976,354380,366193,385840,617774,225561
10/21/2021,503587,354716,366465,386041,618045,225814
10/22/2021,504305,355137,366822,386333,618456,226164
10/23/2021,504729,355366,367050,386465,618645,226379
10/24/2021,505019,355528,367191,386594,618806,226519
10/25/2021,505708,355908,367499,386894,619273,226816
10/26/2021,506361,356254,367809,387138,619731,227076
10/27/2021,507019,356595,368164,387427,620188,227365
10/28/2021,507651,356937,368456,387694,620643,227624
10/29/2021,508260,357348,368806,387977,620973,227886
10/3/2021,492160,348786,361635,382252,613002,220542
10/30/2021,508609,357534,368953,388122,621097,228045
10/31/2021,508693,357582,368988,388165,621138,228074
10/4/2021,492969,349171,361954,382483,613440,220904
10/5/2021,493735,349599,362294,382725,613874,221275
10/6/2021,494501,350006,362620,382955,614203,221666
10/7/2021,495023,350325,362880,383179,614476,221952
10/8/2021,495712,350692,363161,383412,614729,222325
10/9/2021,496298,351010,363393,383592,614905,222623
12/1/2020,36,29,28,16,21,2
12/10/2020,45,36,39,29,40,2
12/11/2020,47,38,39,32,40,2
12/12/2020,48,38,39,34,40,2
12/13/2020,48,39,41,35,41,2
12/14/2020,50,42,41,37,47,2
12/15/2020,55,46,50,46,50,2
12/16/2020,68,58,63,52,54,2
12/17/2020,291,408,369,288,181,5
12/18/2020,677,890,771,552,303,5
12/19/2020,1030,1357,1175,841,430,10
12/2/2020,37,30,28,20,26,2
12/20/2020,1226,1605,1418,1042,517,11
12/21/2020,1927,2443,2184,1596,793,14
12/22/2020,2873,3540,3174,2306,1103,18
12/23/2020,3924,4815,4334,3115,1466,25
12/24/2020,4297,5196,4689,3410,1606,25
12/25/2020,4297,5196,4690,3410,1610,25
12/26/2020,5417,6493,5807,4356,2030,34
12/27/2020,5925,7024,6336,4791,2242,40
12/28/2020,7067,8213,7468,5813,2852,50
12/29/2020,8827,9977,9150,7238,3887,76
12/3/2020,40,30,31,21,28,2
12/30/2020,10682,11949,11118,8884,4883,96
12/31/2020,11622,12882,12019,9643,5267,105
12/4/2020,40,30,31,22,30,2
12/5/2020,40,30,31,22,32,2
12/6/2020,40,30,31,22,32,2
12/7/2020,40,31,35,24,34,2
12/8/2020,42,32,36,25,34,2
12/9/2020,42,32,38,26,38,2
2/1/2021,54474,51629,54332,50347,152030,1325
2/10/2021,63372,59703,63033,60851,242908,1844
2/11/2021,64450,60623,64051,62288,253891,1903
2/12/2021,66243,62088,65589,64272,269089,2003
2/13/2021,68091,63678,67406,66311,279135,2107
