date,Apache_cume,Apache
2020-12-01,2,
2020-12-02,3,1
2020-12-03,5,2
2020-12-04,6,1
2020-12-07,8,2
2020-12-08,9,1
2020-12-09,11,2
2020-12-13,12,1
2020-12-15,18,6
2020-12-16,50,32
2020-12-17,97,47
2020-12-18,135,38
2020-12-19,136,1
2020-12-21,153,17
2020-12-22,166,13
2020-12-23,340,174
2020-12-24,349,9
2020-12-25,351,2
2020-12-26,353,2
2020-12-28,427,74
2020-12-29,759,332
2020-12-30,920,161
2020-12-31,1064,144
2021-01-01,1067,3
2021-01-02,1079,12
2021-01-04,1184,105
2021-01-05,1362,178
2021-01-06,1702,340
2021-01-07,2033,331
2021-01-08,2230,197
2021-01-09,2246,16
2021-01-10,2247,1
2021-01-11,2844,597
2021-01-12,3214,370
2021-01-13,3545,331
2021-01-14,4082,537
2021-01-15,4390,308
2021-01-16,4409,19
2021-01-17,4410,1
2021-01-18,4479,69
2021-01-19,4769,290
2021-01-20,5593,824
2021-01-21,6421,828
2021-01-22,6889,468
2021-01-23,6919,30
2021-01-24,6923,4
2021-01-25,7308,385
2021-01-26,7753,445
2021-01-27,8314,561
2021-01-28,9211,897
2021-01-29,9640,429
2021-01-30,9655,15
2021-01-31,9702,47
2021-02-01,10191,489
2021-02-02,10600,409
2021-02-03,11283,683
2021-02-04,12535,1252
2021-02-05,13129,594
2021-02-06,13367,238
2021-02-07,13371,4
2021-02-08,13628,257
2021-02-09,13907,279
2021-02-10,14982,1075
2021-02-11,15845,863
2021-02-12,16161,316
2021-02-13,16315,154
2021-02-14,16319,4
2021-02-15,16417,98
2021-02-16,17179,762
2021-02-17,17896,717
2021-02-18,18817,921
2021-02-19,19247,430
2021-02-20,19374,127
2021-02-21,19393,19
2021-02-22,19947,554
2021-02-23,20403,456
2021-02-24,20881,478
2021-02-25,21584,703
2021-02-26,21791,207
2021-02-27,22030,239
2021-02-28,22034,4
2021-03-01,22439,405
2021-03-02,22728,289
2021-03-03,23214,486
2021-03-04,23606,392
2021-03-05,23970,364
2021-03-06,24059,89
2021-03-07,24063,4
2021-03-08,24307,244
2021-03-09,24609,302
2021-03-10,25304,695
2021-03-11,25774,470
2021-03-12,26091,317
2021-03-13,26161,70
2021-03-14,26164,3
2021-03-15,26374,210
2021-03-16,26760,386
2021-03-17,27048,288
2021-03-18,27302,254
2021-03-19,27473,171
2021-03-20,27534,61
2021-03-21,27540,6
2021-03-22,27797,257
2021-03-23,28034,237
2021-03-24,28442,408
2021-03-25,28690,248
2021-03-26,28859,169
2021-03-27,28923,64
2021-03-28,28927,4
2021-03-29,29123,196
2021-03-30,29338,215
2021-03-31,29571,233
2021-04-01,29747,176
2021-04-02,29917,170
2021-04-03,30011,94
2021-04-04,30019,8
2021-04-05,30199,180
2021-04-06,30404,205
2021-04-07,30612,208
2021-04-08,30811,199
2021-04-09,30982,171
2021-04-10,31051,69
2021-04-11,31060,9
2021-04-12,31264,204
2021-04-13,31419,155
2021-04-14,31572,153
2021-04-15,31720,148
2021-04-16,31875,155
2021-04-17,31891,16
2021-04-18,31896,5
2021-04-19,32034,138
2021-04-20,32164,130
2021-04-21,32271,107
2021-04-22,32395,124
2021-04-23,32503,108
2021-04-24,32556,53
2021-04-25,32563,7
2021-04-26,32679,116
2021-04-27,32814,135
2021-04-28,32943,129
2021-04-29,33083,140
2021-04-30,33213,130
2021-05-01,33274,61
2021-05-02,33276,2
2021-05-03,33390,114
2021-05-04,33514,124
2021-05-05,33612,98
2021-05-06,33691,79
2021-05-07,33774,83
2021-05-08,33792,18
2021-05-09,33796,4
2021-05-10,33895,99
2021-05-11,34000,105
2021-05-12,34105,105
2021-05-13,34285,180
2021-05-14,34535,250
2021-05-15,34957,422
2021-05-16,34966,9
2021-05-17,35268,302
2021-05-18,35540,272
2021-05-19,35729,189
2021-05-20,35888,159
2021-05-21,36003,115
2021-05-22,36067,64
2021-05-23,36074,7
2021-05-24,36203,129
2021-05-25,36340,137
2021-05-26,36484,144
2021-05-27,36617,133
2021-05-28,36723,106
2021-05-29,36741,18
2021-05-30,36746,5
2021-05-31,36753,7
2021-06-01,36868,115
2021-06-02,36966,98
2021-06-03,37067,101
2021-06-04,37301,234
2021-06-05,37653,352
2021-06-06,37664,11
2021-06-07,37938,274
2021-06-08,38253,315
2021-06-09,38508,255
2021-06-10,38618,110
2021-06-11,38739,121
2021-06-12,38771,32
2021-06-13,38777,6
2021-06-14,38896,119
2021-06-15,39023,127
2021-06-16,39170,147
2021-06-17,39263,93
2021-06-18,39320,57
2021-06-19,39353,33
2021-06-20,39357,4
2021-06-21,39446,89
2021-06-22,39540,94
2021-06-23,39631,91
2021-06-24,39700,69
2021-06-25,39786,86
2021-06-26,39822,36
2021-06-27,39827,5
2021-06-28,39923,96
2021-06-29,40039,116
2021-06-30,40151,112
2021-07-01,40211,60
2021-07-02,40271,60
2021-07-03,40276,5
2021-07-04,40278,2
2021-07-05,40283,5
2021-07-06,40403,120
2021-07-07,40476,73
2021-07-08,40550,74
2021-07-09,40597,47
2021-07-10,40602,5
2021-07-11,40604,2
2021-07-12,40698,94
2021-07-13,40772,74
2021-07-14,40864,92
2021-07-15,40924,60
2021-07-16,41006,82
2021-07-17,41018,12
2021-07-18,41025,7
2021-07-19,41079,54
2021-07-20,41166,87
2021-07-21,41238,72
2021-07-22,41314,76
2021-07-23,41420,106
2021-07-24,41425,5
2021-07-25,41429,4
2021-07-26,41508,79
2021-07-27,41620,112
2021-07-28,41733,113
2021-07-29,41838,105
2021-07-30,41925,87
2021-07-31,41941,16
2021-08-01,41942,1
2021-08-02,42053,111
2021-08-03,42180,127
2021-08-04,42277,97
2021-08-05,42346,69
2021-08-06,42459,113
2021-08-07,42473,14
2021-08-08,42478,5
2021-08-09,42591,113
2021-08-10,42677,86
2021-08-11,42779,102
2021-08-12,42868,89
2021-08-13,43000,132
2021-08-14,43026,26
2021-08-15,43042,16
2021-08-16,43138,96
2021-08-17,43247,109
2021-08-18,43367,120
2021-08-19,43467,100
2021-08-20,43589,122
2021-08-21,43605,16
2021-08-22,43617,12
2021-08-23,43724,107
2021-08-24,43830,106
2021-08-25,43924,94
2021-08-26,44043,119
2021-08-27,44178,135
2021-08-28,44204,26
2021-08-29,44211,7
2021-08-30,44296,85
2021-08-31,44374,78
2021-09-01,44460,86
2021-09-02,44535,75
2021-09-03,44654,119
2021-09-04,44674,20
2021-09-05,44679,5
2021-09-06,44684,5
2021-09-07,44761,77
2021-09-08,44861,100
2021-09-09,44924,63
2021-09-10,45003,79
2021-09-11,45019,16
2021-09-12,45025,6
2021-09-13,45103,78
2021-09-14,45170,67
2021-09-15,45239,69
2021-09-16,45288,49
2021-09-17,45410,122
2021-09-18,45418,8
2021-09-19,45423,5
2021-09-20,45485,62
2021-09-21,45558,73
2021-09-22,45608,50
2021-09-23,45658,50
2021-09-24,45777,119
2021-09-25,45823,46
2021-09-26,45862,39
2021-09-27,45928,66
2021-09-28,46038,110
2021-09-29,46175,137
2021-09-30,46362,187
2021-10-01,46525,163
2021-10-02,46587,62
2021-10-03,46638,51
2021-10-04,46738,100
2021-10-05,46894,156
2021-10-06,47015,121
2021-10-07,47185,170
2021-10-08,47335,150
2021-10-09,47410,75
2021-10-10,47439,29
2021-10-11,47488,49
2021-10-12,47623,135
2021-10-13,47827,204
2021-10-14,47950,123
2021-10-15,48072,122
2021-10-16,48121,49
2021-10-17,48142,21
2021-10-18,48269,127
2021-10-19,48393,124
2021-10-20,48534,141
2021-10-21,48614,80
2021-10-22,48727,113
2021-10-23,48808,81
2021-10-24,48879,71
2021-10-25,49042,163
2021-10-26,49213,171
2021-10-27,49524,311
2021-10-28,49753,229
2021-10-29,49913,160
2021-10-30,49966,53
2021-10-31,50045,79
2021-11-01,50258,213
2021-11-02,50465,207
2021-11-03,50693,228
2021-11-04,51064,371
2021-11-05,51240,176
2021-11-06,51384,144
2021-11-07,51559,175
2021-11-08,51786,227
2021-11-09,52025,239
2021-11-10,52374,349
2021-11-11,52605,231
2021-11-12,52956,351
2021-11-13,53098,142
2021-11-14,53299,201
2021-11-15,53524,225
2021-11-16,53906,382
2021-11-17,54186,280
2021-11-18,54416,230
2021-11-19,54743,327
2021-11-20,54917,174
2021-11-21,55026,109
2021-11-22,55382,356
2021-11-23,55691,309
2021-11-24,55907,216
2021-11-26,56121,214
2021-11-27,56217,96
2021-11-28,56361,144
2021-11-29,56613,252
2021-11-30,56911,298
2021-12-01,57212,301
2021-12-02,57402,190
2021-12-03,57894,492
2021-12-04,58139,245
2021-12-05,58269,130
2021-12-06,58493,224
2021-12-07,58770,277
2021-12-08,59045,275
2021-12-09,59306,261
2021-12-10,59563,257
2021-12-11,59716,153
2021-12-12,59810,94
2021-12-13,60045,235
2021-12-14,60274,229
2021-12-15,60510,236
2021-12-16,60722,212
2021-12-17,60905,183
2021-12-18,60971,66
2021-12-19,61050,79
2021-12-20,61267,217
2021-12-21,61487,220
2021-12-22,61785,298
2021-12-23,61911,126
2021-12-24,61943,32
2021-12-25,61944,1
2021-12-26,61974,30
2021-12-27,62207,233
2021-12-28,62458,251
2021-12-29,62731,273
2021-12-30,62913,182
2021-12-31,62952,39
2022-01-02,63013,61
2022-01-03,63201,188
2022-01-04,63395,194
2022-01-05,63599,204
2022-01-06,63759,160
2022-01-07,64014,255
2022-01-08,64144,130
2022-01-09,64250,106
2022-01-10,64419,169
2022-01-11,64451,32
