date,Pinal_cume,Pinal
2020-12-01,5,
2020-12-03,6,1
2020-12-09,7,1
2020-12-16,13,6
2020-12-17,50,37
2020-12-18,84,34
2020-12-19,111,27
2020-12-20,122,11
2020-12-21,273,151
2020-12-22,523,250
2020-12-23,897,374
2020-12-24,967,70
2020-12-26,1281,314
2020-12-27,1357,76
2020-12-28,1797,440
2020-12-29,2427,630
2020-12-30,3283,856
2020-12-31,3828,545
2021-01-01,3907,79
2021-01-02,4425,518
2021-01-03,4594,169
2021-01-04,5179,585
2021-01-05,5810,631
2021-01-06,6600,790
2021-01-07,7348,748
2021-01-08,8238,890
2021-01-09,8559,321
2021-01-10,8640,81
2021-01-11,9238,598
2021-01-12,10087,849
2021-01-13,11264,1177
2021-01-14,12485,1221
2021-01-15,13592,1107
2021-01-16,14624,1032
2021-01-17,14833,209
2021-01-18,15517,684
2021-01-19,16657,1140
2021-01-20,18199,1542
2021-01-21,19813,1614
2021-01-22,21488,1675
2021-01-23,22882,1394
2021-01-24,23306,424
2021-01-25,24523,1217
2021-01-26,25889,1366
2021-01-27,27699,1810
2021-01-28,29590,1891
2021-01-29,31553,1963
2021-01-30,32939,1386
2021-01-31,33288,349
2021-02-01,35034,1746
2021-02-02,37100,2066
2021-02-03,39380,2280
2021-02-04,41693,2313
2021-02-05,44473,2780
2021-02-06,46622,2149
2021-02-07,47151,529
2021-02-08,49221,2070
2021-02-09,51667,2446
2021-02-10,54749,3082
2021-02-11,57961,3212
2021-02-12,61707,3746
2021-02-13,65261,3554
2021-02-14,65956,695
2021-02-15,67448,1492
2021-02-16,69565,2117
2021-02-17,71912,2347
2021-02-18,74388,2476
2021-02-19,76373,1985
2021-02-20,78162,1789
2021-02-21,78677,515
2021-02-22,80151,1474
2021-02-23,82115,1964
2021-02-24,84945,2830
2021-02-25,88676,3731
2021-02-26,92656,3980
2021-02-27,95029,2373
2021-02-28,95954,925
2021-03-01,99108,3154
2021-03-02,102672,3564
2021-03-03,106924,4252
2021-03-04,111132,4208
2021-03-05,114796,3664
2021-03-06,117905,3109
2021-03-07,119063,1158
2021-03-08,122189,3126
2021-03-09,125573,3384
2021-03-10,129214,3641
2021-03-11,134034,4820
2021-03-12,138364,4330
2021-03-13,141059,2695
2021-03-14,142289,1230
2021-03-15,145099,2810
2021-03-16,148588,3489
2021-03-17,152390,3802
2021-03-18,156392,4002
2021-03-19,159931,3539
2021-03-20,162382,2451
2021-03-21,163880,1498
2021-03-22,166686,2806
2021-03-23,169883,3197
2021-03-24,173956,4073
2021-03-25,178094,4138
2021-03-26,182621,4527
2021-03-27,184905,2284
2021-03-28,186820,1915
2021-03-29,190374,3554
2021-03-30,194193,3819
2021-03-31,198467,4274
2021-04-01,202974,4507
2021-04-02,205899,2925
2021-04-03,208345,2446
2021-04-04,209174,829
2021-04-05,212167,2993
2021-04-06,215776,3609
2021-04-07,219595,3819
2021-04-08,223253,3658
2021-04-09,226519,3266
2021-04-10,228824,2305
2021-04-11,230065,1241
2021-04-12,233041,2976
2021-04-13,235695,2654
2021-04-14,238686,2991
2021-04-15,241749,3063
2021-04-16,245208,3459
2021-04-17,246916,1708
2021-04-18,248221,1305
2021-04-19,251146,2925
2021-04-20,254469,3323
2021-04-21,258347,3878
2021-04-22,261277,2930
2021-04-23,263669,2392
2021-04-24,265777,2108
2021-04-25,267296,1519
2021-04-26,269731,2435
2021-04-27,272461,2730
2021-04-28,274951,2490
2021-04-29,276984,2033
2021-04-30,279152,2168
2021-05-01,280541,1389
2021-05-02,281446,905
2021-05-03,283148,1702
2021-05-04,285249,2101
2021-05-05,287327,2078
2021-05-06,288972,1645
2021-05-07,290682,1710
2021-05-08,292115,1433
2021-05-09,292752,637
2021-05-10,294172,1420
2021-05-11,295761,1589
2021-05-12,297806,2045
2021-05-13,299858,2052
2021-05-14,301958,2100
2021-05-15,303524,1566
2021-05-16,304501,977
2021-05-17,306139,1638
2021-05-18,307686,1547
2021-05-19,309660,1974
2021-05-20,311392,1732
2021-05-21,313021,1629
2021-05-22,314542,1521
2021-05-23,315072,530
2021-05-24,316223,1151
2021-05-25,317472,1249
2021-05-26,318847,1375
2021-05-27,320110,1263
2021-05-28,321616,1506
2021-05-29,322343,727
2021-05-30,322749,406
2021-05-31,323003,254
2021-06-01,324178,1175
2021-06-02,325330,1152
2021-06-03,326456,1126
2021-06-04,327807,1351
2021-06-05,328870,1063
2021-06-06,329344,474
2021-06-07,330343,999
2021-06-08,331285,942
2021-06-09,332494,1209
2021-06-10,333590,1096
2021-06-11,334861,1271
2021-06-12,335775,914
2021-06-13,336244,469
2021-06-14,337162,918
2021-06-15,338093,931
2021-06-16,338957,864
2021-06-17,339962,1005
2021-06-18,341167,1205
2021-06-19,341849,682
2021-06-20,342242,393
2021-06-21,342964,722
2021-06-22,343741,777
2021-06-23,344685,944
2021-06-24,345442,757
2021-06-25,346408,966
2021-06-26,346944,536
2021-06-27,347379,435
2021-06-28,348020,641
2021-06-29,348755,735
2021-06-30,349509,754
2021-07-01,350222,713
2021-07-02,351063,841
2021-07-03,351627,564
2021-07-04,351744,117
2021-07-05,352352,608
2021-07-06,353018,666
2021-07-07,353704,686
2021-07-08,354364,660
2021-07-09,355142,778
2021-07-10,355603,461
2021-07-11,355842,239
2021-07-12,356519,677
2021-07-13,357209,690
2021-07-14,357806,597
2021-07-15,358388,582
2021-07-16,359185,797
2021-07-17,359770,585
2021-07-18,360164,394
2021-07-19,360908,744
2021-07-20,361677,769
2021-07-21,362603,926
2021-07-22,363407,804
2021-07-23,364434,1027
2021-07-24,365180,746
2021-07-25,365700,520
2021-07-26,366535,835
2021-07-27,367352,817
2021-07-28,368296,944
2021-07-29,369159,863
2021-07-30,370341,1182
2021-07-31,371154,813
2021-08-01,371662,508
2021-08-02,372483,821
2021-08-03,373303,820
2021-08-04,374210,907
2021-08-05,375109,899
2021-08-06,376380,1271
2021-08-07,377197,817
2021-08-08,377672,475
2021-08-09,378613,941
2021-08-10,379492,879
2021-08-11,380383,891
2021-08-12,381336,953
2021-08-13,382596,1260
2021-08-14,383552,956
2021-08-15,384117,565
2021-08-16,385282,1165
2021-08-17,386344,1062
2021-08-18,387545,1201
2021-08-19,388484,939
2021-08-20,389760,1276
2021-08-21,390625,865
2021-08-22,391217,592
2021-08-23,392407,1190
2021-08-24,393390,983
2021-08-25,394438,1048
2021-08-26,395290,852
2021-08-27,396511,1221
2021-08-28,397380,869
2021-08-29,397908,528
2021-08-30,398912,1004
2021-08-31,399799,887
2021-09-01,400750,951
2021-09-02,401492,742
2021-09-03,402780,1288
2021-09-04,403467,687
2021-09-05,403883,416
2021-09-06,404081,198
2021-09-07,404966,885
2021-09-08,405781,815
2021-09-09,406496,715
2021-09-10,407669,1173
2021-09-11,408494,825
2021-09-12,408933,439
2021-09-13,409894,961
2021-09-14,410736,842
2021-09-15,411383,647
2021-09-16,412096,713
2021-09-17,413171,1075
2021-09-18,413899,728
2021-09-19,414258,359
2021-09-20,414807,549
2021-09-21,415465,658
2021-09-22,416173,708
2021-09-23,416852,679
2021-09-24,417916,1064
2021-09-25,418700,784
2021-09-26,419129,429
2021-09-27,420076,947
2021-09-28,421018,942
2021-09-29,421991,973
2021-09-30,422923,932
2021-10-01,423977,1054
2021-10-02,424621,644
2021-10-03,424972,351
2021-10-04,425893,921
2021-10-05,426796,903
2021-10-06,427700,904
2021-10-07,428570,870
2021-10-08,429465,895
2021-10-09,430118,653
2021-10-10,430473,355
2021-10-11,431401,928
2021-10-12,431908,507
2021-10-13,432527,619
2021-10-14,433291,764
2021-10-15,434191,900
2021-10-16,434697,506
2021-10-17,435026,329
2021-10-18,435739,713
2021-10-19,436382,643
2021-10-20,437035,653
2021-10-21,437747,712
2021-10-22,439328,1581
2021-10-23,440355,1027
2021-10-24,440947,592
2021-10-25,442553,1606
2021-10-26,444052,1499
2021-10-27,445595,1543
2021-10-28,447264,1669
2021-10-29,448970,1706
2021-10-30,449712,742
2021-10-31,450147,435
2021-11-01,451624,1477
2021-11-02,453095,1471
2021-11-03,454478,1383
2021-11-04,455955,1477
2021-11-05,457845,1890
2021-11-06,459378,1533
2021-11-07,459893,515
2021-11-08,461518,1625
2021-11-09,463078,1560
2021-11-10,464698,1620
2021-11-11,466143,1445
2021-11-12,467917,1774
2021-11-13,468857,940
2021-11-14,469364,507
2021-11-15,470850,1486
2021-11-16,472250,1400
2021-11-17,473922,1672
2021-11-18,475580,1658
2021-11-19,477355,1775
2021-11-20,478614,1259
2021-11-21,479117,503
2021-11-22,480743,1626
2021-11-23,482572,1829
2021-11-24,484014,1442
2021-11-25,484023,9
2021-11-26,485106,1083
2021-11-27,485730,624
2021-11-28,486190,460
2021-11-29,487715,1525
2021-11-30,489447,1732
2021-12-01,491303,1856
2021-12-02,493164,1861
2021-12-03,495086,1922
2021-12-04,495992,906
2021-12-05,496515,523
2021-12-06,498258,1743
2021-12-07,500395,2137
2021-12-08,502340,1945
2021-12-09,504364,2024
2021-12-10,506409,2045
2021-12-11,507539,1130
2021-12-12,508026,487
2021-12-13,509418,1392
2021-12-14,510573,1155
2021-12-15,512076,1503
2021-12-16,513854,1778
2021-12-17,515341,1487
2021-12-18,516192,851
2021-12-19,516718,526
2021-12-20,518479,1761
2021-12-21,520023,1544
2021-12-22,521716,1693
2021-12-23,523085,1369
2021-12-24,523499,414
2021-12-25,523506,7
2021-12-26,523927,421
2021-12-27,525198,1271
2021-12-28,526666,1468
2021-12-29,528072,1406
2021-12-30,529511,1439
2021-12-31,530140,629
2022-01-01,530255,115
2022-01-02,530718,463
2022-01-03,531906,1188
2022-01-04,533203,1297
2022-01-05,534568,1365
2022-01-06,536049,1481
2022-01-07,537764,1715
2022-01-08,538637,873
2022-01-09,539047,410
2022-01-10,540059,1012
2022-01-11,540733,674
