date,Yuma_cume,Yuma
2020-12-01,7,
2020-12-03,8,1
2020-12-04,9,1
2020-12-08,10,1
2020-12-10,11,1
2020-12-12,13,2
2020-12-16,19,6
2020-12-17,44,25
2020-12-18,45,1
2020-12-19,49,4
2020-12-20,52,3
2020-12-21,225,173
2020-12-22,874,649
2020-12-23,1609,735
2020-12-24,1830,221
2020-12-26,1929,99
2020-12-27,1930,1
2020-12-28,2344,414
2020-12-29,2673,329
2020-12-30,3083,410
2020-12-31,3167,84
2021-01-01,3216,49
2021-01-02,3224,8
2021-01-03,3227,3
2021-01-04,3454,227
2021-01-05,3789,335
2021-01-06,4258,469
2021-01-07,4474,216
2021-01-08,4748,274
2021-01-09,4764,16
2021-01-10,4782,18
2021-01-11,5395,613
2021-01-12,5992,597
2021-01-13,6644,652
2021-01-14,6830,186
2021-01-15,7018,188
2021-01-16,7034,16
2021-01-17,7045,11
2021-01-18,7095,50
2021-01-19,7527,432
2021-01-20,8084,557
2021-01-21,9669,1585
2021-01-22,11093,1424
2021-01-23,11262,169
2021-01-24,11283,21
2021-01-25,11717,434
2021-01-26,12515,798
2021-01-27,13865,1350
2021-01-28,15752,1887
2021-01-29,17578,1826
2021-01-30,18632,1054
2021-01-31,18657,25
2021-02-01,19475,818
2021-02-02,20497,1022
2021-02-03,21887,1390
2021-02-04,22875,988
2021-02-05,23520,645
2021-02-06,23597,77
2021-02-07,23637,40
2021-02-08,23960,323
2021-02-09,24789,829
2021-02-10,26751,1962
2021-02-11,28867,2116
2021-02-12,30475,1608
2021-02-13,31276,801
2021-02-14,31300,24
2021-02-15,31427,127
2021-02-16,31717,290
2021-02-17,32060,343
2021-02-18,32603,543
2021-02-19,33350,747
2021-02-20,33678,328
2021-02-21,33708,30
2021-02-22,33764,56
2021-02-23,34929,1165
2021-02-24,37293,2364
2021-02-25,39916,2623
2021-02-26,42325,2409
2021-02-27,43169,844
2021-02-28,43467,298
2021-03-01,45122,1655
2021-03-02,46308,1186
2021-03-03,47469,1161
2021-03-04,49968,2499
2021-03-05,53306,3338
2021-03-06,53554,248
2021-03-07,53718,164
2021-03-08,54541,823
2021-03-09,56351,1810
2021-03-10,58182,1831
2021-03-11,61114,2932
2021-03-12,63888,2774
2021-03-13,65338,1450
2021-03-14,65529,191
2021-03-15,66288,759
2021-03-16,67784,1496
2021-03-17,69802,2018
2021-03-18,73362,3560
2021-03-19,76295,2933
2021-03-20,77492,1197
2021-03-21,77800,308
2021-03-22,78253,453
2021-03-23,79633,1380
2021-03-24,81844,2211
2021-03-25,83884,2040
2021-03-26,86089,2205
2021-03-27,86678,589
2021-03-28,86905,227
2021-03-29,88283,1378
2021-03-30,91839,3556
2021-03-31,95508,3669
2021-04-01,99200,3692
2021-04-02,101887,2687
2021-04-03,103500,1613
2021-04-04,104997,1497
2021-04-05,107059,2062
2021-04-06,109718,2659
2021-04-07,112656,2938
2021-04-08,115777,3121
2021-04-09,118490,2713
2021-04-10,119750,1260
2021-04-11,120338,588
2021-04-12,121114,776
2021-04-13,122300,1186
2021-04-14,124887,2587
2021-04-15,127601,2714
2021-04-16,130633,3032
2021-04-17,131535,902
2021-04-18,132169,634
2021-04-19,134196,2027
2021-04-20,136981,2785
2021-04-21,139524,2543
2021-04-22,141790,2266
2021-04-23,144888,3098
2021-04-24,146232,1344
2021-04-25,147248,1016
2021-04-26,148590,1342
2021-04-27,152218,3628
2021-04-28,154772,2554
2021-04-29,157184,2412
2021-04-30,159563,2379
2021-05-01,160559,996
2021-05-02,161169,610
2021-05-03,162269,1100
2021-05-04,163872,1603
2021-05-05,165386,1514
2021-05-06,167031,1645
2021-05-07,168641,1610
2021-05-08,169159,518
2021-05-09,169394,235
2021-05-10,170073,679
2021-05-11,170944,871
2021-05-12,172389,1445
2021-05-13,173563,1174
2021-05-14,174909,1346
2021-05-15,176016,1107
2021-05-16,176165,149
2021-05-17,176856,691
2021-05-18,177544,688
2021-05-19,178735,1191
2021-05-20,179663,928
2021-05-21,180666,1003
2021-05-22,181248,582
2021-05-23,181390,142
2021-05-24,181874,484
2021-05-25,182639,765
2021-05-26,183781,1142
2021-05-27,184818,1037
2021-05-28,185919,1101
2021-05-29,186123,204
2021-05-30,186264,141
2021-05-31,186369,105
2021-06-01,187023,654
2021-06-02,188202,1179
2021-06-03,189125,923
2021-06-04,190085,960
2021-06-05,190910,825
2021-06-06,191017,107
2021-06-07,191543,526
2021-06-08,192196,653
2021-06-09,193195,999
2021-06-10,194121,926
2021-06-11,195128,1007
2021-06-12,195524,396
2021-06-13,195617,93
2021-06-14,196193,576
2021-06-15,196913,720
2021-06-16,197644,731
2021-06-17,198283,639
2021-06-18,198946,663
2021-06-19,199162,216
2021-06-20,199238,76
2021-06-21,199658,420
2021-06-22,200612,954
2021-06-23,202364,1752
2021-06-24,203871,1507
2021-06-25,204573,702
2021-06-26,204846,273
2021-06-27,204950,104
2021-06-28,205453,503
2021-06-29,206226,773
2021-06-30,206877,651
2021-07-01,207694,817
2021-07-02,208224,530
2021-07-03,208389,165
2021-07-04,208404,15
2021-07-05,208603,199
2021-07-06,209107,504
2021-07-07,209698,591
2021-07-08,210142,444
2021-07-09,210612,470
2021-07-10,210815,203
2021-07-11,210900,85
2021-07-12,211412,512
2021-07-13,211872,460
2021-07-14,212318,446
2021-07-15,212762,444
2021-07-16,213291,529
2021-07-17,213480,189
2021-07-18,213598,118
2021-07-19,214035,437
2021-07-20,214520,485
2021-07-21,215006,486
2021-07-22,215546,540
2021-07-23,216098,552
2021-07-24,216349,251
2021-07-25,216441,92
2021-07-26,217004,563
2021-07-27,217619,615
2021-07-28,218255,636
2021-07-29,218883,628
2021-07-30,219453,570
2021-07-31,219681,228
2021-08-01,219804,123
2021-08-02,220299,495
2021-08-03,220856,557
2021-08-04,221445,589
2021-08-05,221944,499
2021-08-06,222571,627
2021-08-07,222885,314
2021-08-08,223051,166
2021-08-09,223726,675
2021-08-10,224827,1101
2021-08-11,225423,596
2021-08-12,226048,625
2021-08-13,227610,1562
2021-08-14,227949,339
2021-08-15,228119,170
2021-08-16,228837,718
2021-08-17,229458,621
2021-08-18,230168,710
2021-08-19,230791,623
2021-08-20,231475,684
2021-08-21,231762,287
2021-08-22,231906,144
2021-08-23,232491,585
2021-08-24,233096,605
2021-08-25,233722,626
2021-08-26,234366,644
2021-08-27,235104,738
2021-08-28,235365,261
2021-08-29,235547,182
2021-08-30,236175,628
2021-08-31,236671,496
2021-09-01,237216,545
2021-09-02,237903,687
2021-09-03,238618,715
2021-09-04,238854,236
2021-09-05,239034,180
2021-09-06,239138,104
2021-09-07,239675,537
2021-09-08,240183,508
2021-09-09,240634,451
2021-09-10,241330,696
2021-09-11,241588,258
2021-09-12,241720,132
2021-09-13,242227,507
2021-09-14,242642,415
2021-09-15,243064,422
2021-09-16,243444,380
2021-09-17,244053,609
2021-09-18,244266,213
2021-09-19,244399,133
2021-09-20,244723,324
2021-09-21,245094,371
2021-09-22,245504,410
2021-09-23,245811,307
2021-09-24,246283,472
2021-09-25,246476,193
2021-09-26,246594,118
2021-09-27,246936,342
2021-09-28,247257,321
2021-09-29,247547,290
