date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,627,744,578,452,363,3
1/1/2022,24511,12814,11835,13674,20437,12835
1/10/2021,1137,1167,954,808,731,12
1/10/2022,24738,12897,11895,13732,20470,13293
1/11/2021,1207,1251,1033,860,799,13
1/11/2022,24750,12899,11895,13732,20474,13309
1/12/2021,1312,1337,1108,944,1000,14
1/13/2021,1371,1405,1191,1018,1263,15
1/14/2021,1471,1494,1283,1105,1536,15
1/15/2021,1586,1589,1364,1195,2286,15
1/16/2021,1597,1605,1379,1218,2390,15
1/17/2021,1603,1613,1387,1222,2397,15
1/18/2021,1672,1684,1445,1278,2461,16
1/19/2021,1762,1747,1508,1357,2721,16
1/2/2021,653,760,586,466,374,3
1/2/2022,24517,12819,11839,13675,20437,12843
1/20/2021,2010,2019,1834,1648,2942,21
1/21/2021,2156,2135,1935,1747,3159,22
1/22/2021,2252,2213,2030,1860,3503,23
1/23/2021,2295,2248,2064,1895,3706,26
1/24/2021,2301,2251,2064,1896,3725,26
1/25/2021,2350,2301,2128,1995,4038,27
1/26/2021,2411,2357,2184,2071,4406,29
1/27/2021,2663,2503,2333,2231,4795,31
1/28/2021,2857,2627,2469,2392,5200,36
1/29/2021,2955,2712,2548,2504,5542,40
1/3/2021,653,761,586,467,376,3
1/3/2022,24536,12827,11847,13683,20440,12893
1/30/2021,3016,2755,2577,2543,5659,47
1/31/2021,3026,2757,2578,2547,5685,47
1/4/2021,723,836,648,536,439,4
1/4/2022,24562,12835,11854,13689,20442,12930
1/5/2021,807,911,701,600,510,8
1/5/2022,24595,12842,11859,13701,20451,12996
1/6/2021,889,963,755,653,578,8
1/6/2022,24630,12858,11869,13705,20453,13090
1/7/2021,1004,1050,842,723,678,8
1/7/2022,24677,12878,11880,13720,20457,13183
1/8/2021,1123,1159,942,788,721,12
1/8/2022,24700,12886,11889,13723,20467,13235
1/9/2021,1137,1166,952,805,729,12
1/9/2022,24718,12890,11892,13728,20469,13270
10/1/2021,22604,11931,11096,12846,19434,8195
10/10/2021,22746,11982,11153,12878,19483,8264
10/11/2021,22755,11987,11159,12880,19490,8271
10/12/2021,22763,11993,11161,12880,19491,8280
10/13/2021,22783,11999,11171,12883,19503,8289
10/14/2021,22797,12001,11172,12893,19510,8297
10/15/2021,22813,12008,11182,12895,19517,8305
10/16/2021,22826,12009,11183,12900,19518,8310
10/17/2021,22845,12013,11186,12900,19519,8318
10/18/2021,22856,12022,11189,12905,19527,8322
10/19/2021,22875,12026,11190,12911,19532,8328
10/2/2021,22616,11932,11097,12846,19439,8200
10/20/2021,22889,12034,11199,12915,19540,8337
10/21/2021,22903,12041,11203,12921,19546,8342
10/22/2021,22927,12053,11213,12938,19571,8350
10/23/2021,22945,12060,11219,12947,19589,8359
10/24/2021,22953,12065,11221,12948,19597,8362
10/25/2021,22968,12074,11231,12959,19622,8371
10/26/2021,22984,12083,11238,12974,19644,8394
10/27/2021,23015,12096,11252,12990,19687,8407
10/28/2021,23032,12101,11259,12996,19709,8413
10/29/2021,23067,12125,11272,13018,19743,8428
10/3/2021,22630,11932,11101,12849,19442,8207
10/30/2021,23087,12139,11288,13026,19755,8441
10/31/2021,23102,12145,11297,13032,19761,8447
10/4/2021,22653,11936,11107,12855,19451,8212
10/5/2021,22667,11940,11110,12860,19459,8218
10/6/2021,22695,11956,11122,12865,19463,8229
10/7/2021,22706,11966,11128,12873,19466,8239
10/8/2021,22726,11977,11149,12877,19470,8252
10/9/2021,22737,11981,11152,12878,19479,8259
11/1/2021,23123,12155,11304,13048,19773,8450
11/10/2021,23334,12260,11380,13148,19893,9650
11/11/2021,23366,12270,11389,13162,19899,9719
11/12/2021,23397,12282,11409,13176,19917,10047
11/13/2021,23413,12291,11417,13182,19924,10183
11/14/2021,23435,12295,11421,13189,19926,10228
11/15/2021,23458,12307,11434,13205,19949,10286
11/16/2021,23485,12323,11440,13217,19956,10375
11/17/2021,23509,12335,11448,13227,19984,10548
11/18/2021,23548,12349,11460,13238,20003,10619
11/19/2021,23602,12370,11473,13258,20018,10795
11/2/2021,23137,12161,11310,13056,19788,8460
11/20/2021,23622,12387,11481,13266,20030,10934
11/21/2021,23643,12394,11485,13275,20035,10975
11/22/2021,23670,12405,11500,13292,20053,11036
11/23/2021,23697,12411,11518,13303,20070,11093
11/24/2021,23716,12423,11523,13309,20082,11142
11/25/2021,23716,12423,11523,13309,20082,11142
11/26/2021,23740,12433,11526,13325,20090,11191
11/27/2021,23754,12435,11530,13331,20093,11203
11/28/2021,23762,12439,11533,13335,20095,11209
11/29/2021,23785,12449,11538,13346,20117,11258
11/3/2021,23167,12176,11318,13064,19803,8470
11/30/2021,23810,12458,11549,13356,20130,11337
11/4/2021,23192,12188,11324,13080,19819,8475
11/5/2021,23234,12209,11345,13100,19835,8581
11/6/2021,23256,12220,11356,13111,19844,8984
11/7/2021,23267,12230,11358,13117,19854,9044
11/8/2021,23285,12235,11366,13125,19864,9207
11/9/2021,23307,12244,11374,13131,19872,9365
12/1/2020,,,,1,,
12/1/2021,23834,12475,11556,13371,20155,11389
12/10/2020,,1,,1,1,
12/10/2021,24120,12607,11657,13496,20265,11963
12/11/2020,,1,,1,1,
12/11/2021,24140,12619,11667,13505,20272,12014
12/12/2020,,2,,1,1,
12/12/2021,24149,12627,11672,13513,20275,12037
12/13/2020,,2,,1,1,
12/13/2021,24178,12635,11680,13527,20295,12068
12/14/2020,,2,,1,1,
12/14/2021,24198,12642,11694,13534,20306,12102
12/15/2020,2,4,1,3,3,
12/15/2021,24220,12652,11705,13545,20319,12134
12/16/2020,23,45,36,25,16,
12/16/2021,24254,12658,11719,13557,20326,12192
12/17/2020,52,80,69,53,21,
12/17/2021,24287,12675,11732,13574,20339,12272
12/18/2020,98,138,115,84,41,
12/18/2021,24301,12678,11739,13584,20346,12352
12/19/2020,108,150,123,98,42,
12/19/2021,24328,12689,11749,13585,20347,12378
12/2/2020,,1,,1,,
12/2/2021,23862,12485,11563,13380,20168,11406
12/20/2020,109,152,123,98,44,
12/20/2021,24348,12697,11766,13596,20356,12440
12/21/2020,111,153,125,98,45,
12/21/2021,24370,12703,11776,13609,20371,12480
12/22/2020,118,172,139,109,50,1
12/22/2021,24397,12713,11789,13616,20386,12541
12/23/2020,171,282,218,149,74,2
12/23/2021,24412,12724,11796,13629,20398,12567
12/24/2020,249,385,288,207,87,2
12/24/2021,24418,12727,11797,13633,20403,12571
12/25/2020,275,412,309,227,92,2
12/25/2021,24418,12727,11797,13633,20403,12571
12/26/2020,293,436,323,237,94,2
12/26/2021,24425,12739,11801,13634,20408,12582
12/27/2020,319,459,337,249,97,2
12/27/2021,24442,12759,11808,13637,20410,12654
12/28/2020,373,517,383,279,109,3
12/28/2021,24456,12770,11814,13646,20419,12732
12/29/2020,435,595,428,329,204,3
12/29/2021,24478,12790,11827,13657,20428,12783
12/3/2020,,1,,1,1,
12/3/2021,23910,12504,11580,13405,20174,11499
12/30/2020,533,682,503,393,306,3
12/30/2021,24503,12809,11835,13669,20434,12825
12/31/2020,586,722,551,431,356,3
12/31/2021,24510,12812,11835,13673,20437,12833
12/4/2020,,1,,1,1,
12/4/2021,23928,12511,11585,13412,20175,11590
12/5/2020,,1,,1,1,
12/5/2021,23951,12525,11591,13419,20183,11618
12/6/2020,,1,,1,1,
12/6/2021,23967,12527,11598,13431,20203,11650
12/7/2020,,1,,1,1,
12/7/2021,23984,12533,11606,13444,20218,11692
12/8/2020,,1,,1,1,
12/8/2021,24026,12551,11618,13457,20236,11800
12/9/2020,,1,,1,1,
12/9/2021,24074,12581,11636,13476,20252,11871
2/1/2021,3087,2823,2640,2659,6141,47
2/10/2021,4992,3709,3614,3962,10173,196
2/11/2021,5149,3835,3744,4138,10818,203
2/12/2021,5582,4143,4036,4522,11562,248
2/13/2021,5984,4367,4216,4716,12079,286
2/14/2021,5994,4370,4220,4720,12107,286
2/15/2021,6131,4502,4331,4833,12442,293
2/16/2021,6292,4660,4484,5016,12866,305
2/17/2021,6889,5009,4766,5288,13216,604
2/18/2021,6960,5070,4846,5386,13316,606
2/19/2021,7081,5145,4926,5496,13403,618
2/2/2021,3134,2860,2677,2707,6548,49
2/20/2021,7318,5251,5042,5581,13467,638
2/21/2021,7322,5254,5045,5584,13474,639
2/22/2021,7355,5276,5065,5630,13501,640
2/23/2021,7382,5295,5103,5674,13562,642
2/24/2021,7676,5505,5287,5894,13790,657
2/25/2021,7930,5702,5462,6081,14087,684
2/26/2021,8237,5920,5686,6296,14366,700
2/27/2021,8329,5999,5760,6368,14450,708
2/28/2021,8339,6004,5767,6375,14479,708
2/3/2021,3498,2995,2820,2882,7054,57
2/4/2021,3931,3146,2968,3071,7703,72
2/5/2021,4038,3238,3069,3218,8321,75
2/6/2021,4388,3463,3356,3588,8666,169
2/7/2021,4397,3466,3363,3595,8711,170
2/8/2021,4605,3513,3431,3700,9055,178
2/9/2021,4662,3555,3467,3784,9402,182
3/1/2021,8600,6204,5972,6578,14683,723
3/10/2021,9859,6911,6610,7888,15532,938
3/11/2021,10047,7010,6724,8115,15695,953
3/12/2021,10187,7081,6802,8278,15821,961
3/13/2021,10216,7096,6822,8341,15873,963
3/14/2021,10224,7100,6826,8362,15884,963
3/15/2021,10315,7128,6864,8502,15994,972
3/16/2021,10561,7266,6989,8696,16115,1023
3/17/2021,10801,7375,7101,8887,16270,1055
3/18/2021,10983,7494,7214,8994,16346,1075
3/19/2021,11161,7598,7323,9128,16436,1088
3/2/2021,9001,6435,6174,6817,14864,783
3/20/2021,11248,7665,7376,9199,16481,1094
3/21/2021,11270,7668,7378,9211,16494,1096
3/22/2021,11403,7767,7484,9293,16547,1114
3/23/2021,11760,7903,7588,9401,16615,1155
3/24/2021,12058,7976,7649,9481,16694,1193
3/25/2021,12412,8108,7762,9587,16756,1228
3/26/2021,12639,8168,7819,9664,16803,1274
3/27/2021,12865,8220,7862,9710,16831,1311
3/28/2021,12908,8240,7883,9720,16837,1318
3/29/2021,13161,8294,7952,9794,16873,1368
3/3/2021,9128,6509,6234,6960,14983,809
3/30/2021,13411,8362,8023,9874,16935,1420
3/31/2021,13790,8483,8140,9978,17011,1485
3/4/2021,9247,6577,6295,7124,15057,820
3/5/2021,9443,6697,6411,7314,15175,890
3/6/2021,9553,6755,6463,7383,15214,901
3/7/2021,9557,6756,6464,7406,15228,902
3/8/2021,9645,6805,6499,7568,15307,908
3/9/2021,9741,6866,6570,7743,15420,926
4/1/2021,14117,8564,8238,10056,17127,1517
4/10/2021,15628,9207,8811,10676,17650,1805
4/11/2021,15657,9213,8816,10684,17656,1814
4/12/2021,15773,9242,8844,10713,17689,1825
4/13/2021,15872,9274,8881,10747,17720,1835
4/14/2021,16003,9327,8919,10798,17758,1859
4/15/2021,16145,9372,8948,10842,17805,1877
4/16/2021,16282,9431,8996,10889,17879,1913
4/17/2021,16324,9465,9032,10921,17913,1925
4/18/2021,16339,9469,9038,10924,17918,1927
4/19/2021,16473,9491,9060,10961,17944,2052
4/2/2021,14423,8673,8356,10184,17212,1590
4/20/2021,16577,9518,9093,10993,17980,2101
4/21/2021,16698,9570,9147,11050,18024,2155
4/22/2021,16810,9600,9194,11094,18057,2194
4/23/2021,16939,9655,9230,11139,18094,2288
4/24/2021,16994,9682,9260,11156,18109,2310
4/25/2021,17021,9687,9272,11163,18116,2322
4/26/2021,17079,9704,9288,11185,18129,2337
4/27/2021,17148,9730,9316,11209,18152,2353
4/28/2021,17301,9776,9368,11251,18195,2381
4/29/2021,17391,9803,9391,11283,18220,2400
4/3/2021,14486,8705,8391,10223,17249,1606
4/30/2021,17496,9829,9427,11329,18261,2420
4/4/2021,14504,8709,8398,10229,17261,1613
4/5/2021,14688,8781,8462,10284,17322,1633
4/6/2021,14915,8869,8540,10375,17411,1658
4/7/2021,15107,8951,8602,10476,17477,1683
4/8/2021,15309,9049,8696,10551,17563,1711
4/9/2021,15523,9151,8770,10640,17634,1746
5/1/2021,17547,9848,9434,11335,18275,2434
5/10/2021,18043,10022,9584,11493,18393,2570
5/11/2021,18094,10030,9603,11508,18405,2583
5/12/2021,18157,10049,9625,11533,18421,2617
5/13/2021,18217,10073,9651,11558,18441,2919
5/14/2021,18303,10109,9674,11592,18467,3356
5/15/2021,18344,10127,9691,11608,18482,3504
5/16/2021,18362,10135,9696,11614,18485,3521
5/17/2021,18437,10165,9717,11637,18499,3662
5/18/2021,18502,10186,9740,11647,18516,3728
5/19/2021,18582,10223,9770,11673,18545,3969
5/2/2021,17575,9853,9436,11346,18279,2441
5/20/2021,18635,10245,9787,11688,18559,4067
5/21/2021,18693,10270,9807,11702,18577,4249
5/22/2021,18745,10286,9821,11709,18585,4362
5/23/2021,18756,10291,9827,11714,18586,4374
5/24/2021,18803,10302,9837,11729,18593,4417
5/25/2021,18858,10319,9852,11741,18597,4442
5/26/2021,18948,10341,9874,11753,18618,4544
5/27/2021,18994,10356,9889,11773,18625,4579
5/28/2021,19042,10377,9907,11785,18635,4690
5/29/2021,19075,10385,9913,11789,18641,4714
5/3/2021,17625,9869,9456,11359,18283,2455
5/30/2021,19084,10387,9919,11790,18645,4721
5/31/2021,19085,10389,9919,11792,18647,4721
5/4/2021,17704,9903,9474,11386,18299,2475
5/5/2021,17778,9941,9495,11411,18322,2498
5/6/2021,17836,9959,9523,11427,18344,2519
5/7/2021,17941,9989,9551,11454,18361,2539
5/8/2021,17967,10000,9567,11474,18367,2556
5/9/2021,17993,10004,9571,11478,18369,2562
6/1/2021,19131,10404,9929,11807,18653,4736
6/10/2021,19442,10527,10031,11893,18722,5144
6/11/2021,19498,10548,10044,11904,18734,5227
6/12/2021,19516,10555,10051,11907,18739,5237
6/13/2021,19519,10556,10055,11913,18740,5237
6/14/2021,19559,10567,10066,11925,18748,5273
6/15/2021,19588,10570,10077,11932,18754,5294
6/16/2021,19632,10581,10090,11939,18759,5365
6/17/2021,19669,10595,10100,11953,18763,5404
6/18/2021,19715,10605,10116,11966,18773,5437
6/19/2021,19732,10610,10123,11970,18777,5456
6/2/2021,19168,10431,9945,11824,18664,4822
6/20/2021,19743,10615,10125,11971,18779,5464
6/21/2021,19772,10618,10131,11978,18781,5492
6/22/2021,19791,10624,10137,11984,18790,5507
6/23/2021,19840,10633,10153,11989,18792,5555
6/24/2021,19866,10638,10165,11994,18800,5574
6/25/2021,19902,10650,10172,12006,18804,5614
6/26/2021,19911,10653,10176,12012,18805,5621
6/27/2021,19919,10657,10178,12013,18806,5630
6/28/2021,19944,10667,10193,12025,18808,5667
6/29/2021,19973,10680,10199,12032,18811,5686
6/3/2021,19207,10442,9955,11837,18673,4857
6/30/2021,20002,10690,10209,12050,18822,5741
6/4/2021,19254,10458,9971,11854,18679,4934
6/5/2021,19289,10468,9982,11857,18685,4967
6/6/2021,19300,10469,9985,11858,18685,4977
6/7/2021,19325,10476,10000,11865,18691,5012
6/8/2021,19363,10489,10011,11871,18699,5029
6/9/2021,19413,10512,10021,11882,18711,5102
7/1/2021,20020,10705,10217,12055,18828,5760
7/10/2021,20204,10800,10297,12124,18882,6032
7/11/2021,20210,10802,10299,12127,18883,6034
7/12/2021,20240,10817,10308,12138,18889,6062
7/13/2021,20253,10826,10314,12142,18892,6084
7/14/2021,20275,10839,10324,12149,18900,6121
7/15/2021,20320,10855,10336,12167,18906,6156
7/16/2021,20355,10873,10355,12174,18917,6214
7/17/2021,20370,10879,10359,12180,18919,6235
7/18/2021,20378,10884,10361,12183,18919,6236
7/19/2021,20401,10893,10366,12195,18925,6284
7/2/2021,20049,10723,10229,12064,18836,5807
7/20/2021,20445,10920,10381,12203,18931,6309
7/21/2021,20473,10937,10400,12213,18943,6346
7/22/2021,20502,10955,10415,12227,18953,6374
7/23/2021,20531,10974,10428,12243,18956,6431
7/24/2021,20567,10981,10435,12249,18964,6446
7/25/2021,20577,10988,10442,12255,18965,6455
7/26/2021,20613,11003,10453,12269,18981,6513
7/27/2021,20636,11015,10467,12282,18989,6548
7/28/2021,20666,11035,10484,12301,19000,6625
7/29/2021,20716,11063,10500,12310,19012,6665
7/3/2021,20065,10734,10237,12069,18839,5819
7/30/2021,20769,11086,10515,12326,19019,6717
7/31/2021,20807,11092,10528,12330,19026,6742
7/4/2021,20066,10736,10237,12070,18840,5819
7/5/2021,20079,10745,10240,12079,18849,5829
7/6/2021,20102,10752,10248,12087,18856,5851
7/7/2021,20127,10764,10261,12099,18865,5901
