date,20-34,35-44,45-54,55-64,65+,<20,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,20736,23123,21306,18610,13630,178,168.0,156.0,200,247.0,284.0,3.0,627.0,744.0,578.0,452,363.0,3.0,336.0,326,284.0,287,222,2.0,178.0,180.0,162.0,195.0,246.0,5.0,15.0,18.0,26.0,21.0,36.0,,159,153.0,164.0,209.0,208.0,4.0,11.0,6.0,21.0,15.0,16.0,,11600,13108,12279,9915,6191,100,289.0,383.0,440.0,498.0,364,7.0,229.0,287.0,302.0,356.0,933.0,6.0,624,986,956,763.0,545,6.0,4280,4529,3840,3591,2507,25.0,311.0,412.0,429.0,648.0,445,6.0,110.0,97.0,59,69.0,64.0,2.0,925,867,660,487.0,247,5.0
1/1/2022,927544,619096,630808,717634,1284129,555664,4763.0,3114.0,3308,4303.0,6264.0,8373.0,24511.0,12814.0,11835.0,13674,20437.0,12835.0,14483.0,9971,9423.0,12335,24927,11898.0,4235.0,3076.0,2889.0,3343.0,5370.0,2606.0,839.0,726.0,658.0,694.0,1037.0,470.0,2955,2123.0,2670.0,4878.0,12239.0,1601.0,737.0,565.0,714.0,1385.0,4959.0,759.0,548775,379109,389155,407499,654454,311531,8808.0,6768.0,9270.0,18057.0,44833,3947.0,6786.0,5045.0,5540.0,7796.0,15901.0,9121.0,41632,33292,34495,39703.0,81261,25906.0,146222,92463,90227,107547,213889,92789.0,12478.0,8859.0,11423.0,21262.0,58960,6292.0,11544.0,7445.0,7317,7021.0,10681.0,14093.0,35378,20296,19717,22243.0,37160,26182.0
1/10/2021,34265,35424,33643,30559,31521,404,235.0,235.0,320,423.0,889.0,10.0,1137.0,1167.0,954.0,808,731.0,12.0,455.0,465,396.0,399,657,4.0,273.0,296.0,303.0,317.0,533.0,6.0,23.0,23.0,38.0,34.0,88.0,1.0,303,341.0,413.0,525.0,1043.0,14.0,28.0,20.0,43.0,37.0,33.0,,19765,20149,19180,16118,12091,204,437.0,553.0,649.0,748.0,846,11.0,377.0,482.0,512.0,613.0,2251.0,31.0,1165,1717,1766,1502.0,2322,15.0,6547,6538,5731,5566,5215,54.0,565.0,701.0,797.0,1122.0,984,10.0,266.0,213.0,164,163.0,198.0,5.0,1263,1211,952,720.0,531,9.0
1/10/2022,938957,624621,635980,723107,1289817,573115,4819.0,3149.0,3340,4322.0,6284.0,8650.0,24738.0,12897.0,11895.0,13732,20470.0,13293.0,14673.0,10101,9555.0,12448,25035,12285.0,4281.0,3093.0,2900.0,3357.0,5383.0,2724.0,847.0,728.0,660.0,696.0,1038.0,475.0,3006,2149.0,2697.0,4908.0,12266.0,1691.0,752.0,569.0,723.0,1403.0,4989.0,771.0,554624,381860,391683,409806,656518,320688,8966.0,6864.0,9368.0,18237.0,45024,4094.0,6869.0,5092.0,5580.0,7836.0,15941.0,9329.0,42133,33574,34752,40041.0,81742,26951.0,148097,93471,91131,108332,214569,96229.0,12649.0,8961.0,11505.0,21403.0,59161,6440.0,11695.0,7532.0,7425,7146.0,10752.0,14415.0,35745,20449,19869,22551.0,37679,26879.0
1/11/2021,36186,37248,35626,32264,35958,459,247.0,250.0,335,449.0,1406.0,11.0,1207.0,1251.0,1033.0,860,799.0,13.0,467.0,480,420.0,418,856,4.0,280.0,308.0,311.0,331.0,581.0,6.0,23.0,23.0,38.0,34.0,88.0,1.0,317,358.0,430.0,557.0,1121.0,14.0,28.0,20.0,43.0,38.0,36.0,,20997,21258,20406,17099,13965,236,454.0,567.0,680.0,785.0,945,11.0,416.0,530.0,581.0,664.0,2495.0,34.0,1213,1798,1853,1569.0,2502,20.0,6858,6819,6001,5849,5620,64.0,574.0,709.0,806.0,1138.0,1012,11.0,282.0,233.0,189,182.0,214.0,5.0,1325,1301,1016,757.0,877,9.0
1/11/2022,939571,624941,636264,723364,1290153,574315,4821.0,3152.0,3340,4324.0,6285.0,8657.0,24750.0,12899.0,11895.0,13732,20474.0,13309.0,14693.0,10108,9559.0,12455,25037,12306.0,4281.0,3095.0,2900.0,3357.0,5383.0,2727.0,849.0,730.0,660.0,696.0,1039.0,475.0,3011,2155.0,2703.0,4913.0,12273.0,1699.0,752.0,569.0,723.0,1405.0,4989.0,771.0,554915,382032,391832,409914,656621,321304,8973.0,6868.0,9375.0,18246.0,45043,4107.0,6874.0,5096.0,5582.0,7837.0,15946.0,9347.0,42161,33585,34766,40056.0,81769,27044.0,148218,93524,91177,108375,214607,96512.0,12655.0,8964.0,11506.0,21405.0,59173,6456.0,11714.0,7536.0,7432,7158.0,10767.0,14431.0,35785,20465,19884,22574.0,37725,26928.0
1/12/2021,38953,39955,38444,34838,43897,552,258.0,265.0,357,486.0,1682.0,11.0,1312.0,1337.0,1108.0,944,1000.0,14.0,474.0,488,428.0,428,1073,5.0,290.0,315.0,325.0,359.0,647.0,8.0,26.0,29.0,43.0,40.0,105.0,1.0,325,362.0,439.0,572.0,1156.0,14.0,28.0,20.0,45.0,39.0,42.0,,22966,23239,22418,18793,18818,314,474.0,590.0,709.0,833.0,1110,11.0,443.0,557.0,642.0,736.0,2748.0,35.0,1300,1914,1979,1668.0,2785,20.0,7187,7084,6268,6114,6169,72.0,593.0,733.0,836.0,1184.0,1104,11.0,302.0,248.0,212,210.0,259.0,5.0,1387,1374,1092,812.0,1201,10.0
1/13/2021,41696,42893,41603,37611,52972,627,269.0,289.0,395,538.0,1882.0,13.0,1371.0,1405.0,1191.0,1018,1263.0,15.0,494.0,522,451.0,455,1390,5.0,301.0,324.0,337.0,376.0,745.0,8.0,29.0,35.0,44.0,43.0,133.0,1.0,330,368.0,449.0,580.0,1193.0,14.0,56.0,48.0,82.0,82.0,66.0,,24962,25357,24640,20473,24383,374,492.0,621.0,748.0,880.0,1280,12.0,462.0,582.0,669.0,809.0,2952.0,35.0,1409,2055,2129,1846.0,3194,22.0,7405,7318,6516,6363,6642,79.0,638.0,781.0,923.0,1277.0,1296,12.0,311.0,258.0,219,221.0,429.0,5.0,1475,1448,1168,880.0,1540,10.0
1/14/2021,44441,45958,44881,40681,62671,685,308.0,325.0,423,611.0,2235.0,16.0,1471.0,1494.0,1283.0,1105,1536.0,15.0,499.0,530,465.0,466,1642,5.0,316.0,356.0,363.0,423.0,869.0,9.0,37.0,42.0,58.0,67.0,143.0,1.0,340,383.0,467.0,612.0,1340.0,14.0,57.0,48.0,82.0,83.0,71.0,1.0,26889,27476,26923,22389,30429,409,527.0,650.0,798.0,948.0,1484,13.0,495.0,631.0,710.0,897.0,3185.0,43.0,1508,2237,2289,1997.0,3716,23.0,7706,7627,6838,6661,7089,83.0,671.0,826.0,978.0,1349.0,1411,14.0,322.0,271.0,229,233.0,592.0,5.0,1493,1470,1196,904.0,1629,10.0
1/15/2021,47901,49217,48319,43849,72183,776,328.0,345.0,456,653.0,2420.0,21.0,1586.0,1589.0,1364.0,1195,2286.0,15.0,504.0,537,475.0,477,2068,5.0,425.0,470.0,472.0,547.0,1002.0,25.0,40.0,43.0,62.0,69.0,148.0,1.0,395,429.0,510.0,665.0,1378.0,20.0,59.0,49.0,82.0,83.0,74.0,1.0,29077,29473,29053,24188,35353,461,553.0,694.0,835.0,1016.0,1719,13.0,530.0,679.0,772.0,983.0,3455.0,44.0,1628,2396,2469,2131.0,4100,24.0,8318,8210,7424,7227,8436,91.0,686.0,838.0,990.0,1369.0,1461,14.0,338.0,285.0,240,242.0,758.0,5.0,1523,1486,1216,932.0,1719,10.0
