date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,311,412,429,648,445,6
1/1/2022,12478,8859,11423,21262,58960,6292
1/10/2021,565,701,797,1122,984,10
1/10/2022,12649,8961,11505,21403,59161,6440
1/11/2021,574,709,806,1138,1012,11
1/11/2022,12655,8964,11506,21405,59173,6456
1/12/2021,593,733,836,1184,1104,11
1/13/2021,638,781,923,1277,1296,12
1/14/2021,671,826,978,1349,1411,14
1/15/2021,686,838,990,1369,1461,14
1/16/2021,707,870,1034,1415,1608,16
1/17/2021,709,872,1037,1421,1624,17
1/18/2021,717,875,1052,1444,1782,19
1/19/2021,751,927,1106,1523,1938,20
1/2/2021,331,445,452,679,457,6
1/2/2022,12489,8866,11434,21271,58966,6302
1/20/2021,793,975,1173,1614,2224,20
1/21/2021,915,1133,1348,1855,2929,20
1/22/2021,1050,1267,1523,2107,3872,21
1/23/2021,1090,1324,1577,2214,5020,24
1/24/2021,1106,1341,1599,2289,6221,25
1/25/2021,1129,1365,1630,2368,6866,25
1/26/2021,1140,1376,1660,2412,7229,25
1/27/2021,1213,1431,1734,2595,8498,26
1/28/2021,1261,1503,1840,2798,9894,33
1/29/2021,1339,1562,1939,2969,11143,38
1/3/2021,331,447,452,681,459,6
1/3/2022,12517,8879,11444,21291,58998,6316
1/30/2021,1386,1589,1997,3056,11780,38
1/31/2021,1424,1614,2046,3145,12490,40
1/4/2021,340,451,462,693,465,6
1/4/2022,12535,8885,11452,21311,59026,6336
1/5/2021,347,460,478,712,488,6
1/5/2022,12562,8896,11464,21332,59053,6356
1/6/2021,355,467,489,739,525,7
1/6/2022,12586,8910,11474,21344,59083,6372
1/7/2021,438,566,632,878,724,8
1/7/2022,12616,8932,11488,21363,59121,6401
1/8/2021,531,671,759,1082,936,10
1/8/2022,12630,8937,11494,21373,59132,6414
1/9/2021,564,700,796,1122,981,10
1/9/2022,12641,8942,11501,21382,59138,6423
10/1/2021,10996,7983,10418,19608,55131,4482
10/10/2021,11141,8052,10492,19686,55262,4523
10/11/2021,11157,8063,10495,19700,55291,4529
10/12/2021,11168,8066,10502,19710,55303,4539
10/13/2021,11182,8072,10508,19721,55314,4554
10/14/2021,11199,8084,10517,19738,55337,4558
10/15/2021,11218,8091,10525,19750,55357,4565
10/16/2021,11230,8096,10529,19755,55366,4575
10/17/2021,11245,8104,10538,19760,55372,4578
10/18/2021,11260,8111,10543,19766,55384,4583
10/19/2021,11281,8121,10548,19776,55395,4592
10/2/2021,11018,7990,10425,19617,55144,4488
10/20/2021,11297,8127,10553,19785,55421,4594
10/21/2021,11319,8137,10563,19801,55435,4600
10/22/2021,11336,8145,10575,19823,55486,4606
10/23/2021,11338,8147,10586,19834,55527,4608
10/24/2021,11342,8153,10589,19838,55548,4612
10/25/2021,11357,8159,10599,19853,55631,4618
10/26/2021,11363,8170,10608,19865,55723,4622
10/27/2021,11377,8176,10619,19884,55811,4625
10/28/2021,11401,8184,10627,19906,55902,4630
10/29/2021,11422,8195,10640,19916,55994,4636
10/3/2021,11027,7991,10426,19618,55147,4490
10/30/2021,11436,8197,10645,19922,56017,4636
10/31/2021,11440,8202,10646,19927,56040,4637
10/4/2021,11044,8000,10442,19629,55164,4493
10/5/2021,11063,8010,10450,19644,55190,4497
10/6/2021,11079,8021,10458,19653,55209,4499
10/7/2021,11094,8033,10468,19663,55226,4501
